year,month,day,hour,ausleihen,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihe1woche,ausleihe1stunde,ausleihe2stunde,ausleihe2woche,ausleihe3woche,rueckgabe1stunde,abweichung,ausleihpredict
2015,8,4,8,16,1.0,0,1,1,27,0.0,61,15,1,2015-08-04 08:00:00,20,13,4,19,17,25,15.789473684210526,20.153175
2015,8,4,9,22,0.7727272727272727,0,1,1,28,0.0,55,19,1,2015-08-04 09:00:00,16,16,13,18,11,26,37.5,14.751779
2015,8,4,10,14,0.5,0,1,1,29,0.0,51,19,1,2015-08-04 10:00:00,20,22,16,16,6,17,12.5,13.963578
2015,8,4,11,8,0.5,0,1,1,30,0.0,47,19,1,2015-08-04 11:00:00,18,14,22,11,11,17,27.27272727272727,13.075439
2015,8,4,12,17,0.4117647058823529,0,1,1,31,0.0,43,19,1,2015-08-04 12:00:00,13,8,14,14,6,10,30.76923076923077,11.298016
2015,8,4,13,12,0.5833333333333334,0,1,1,30,0.0,42,21,1,2015-08-04 13:00:00,14,17,8,13,3,18,7.6923076923076925,11.230942
2015,8,4,15,9,0.8888888888888888,0,1,1,30,0.0,41,27,1,2015-08-04 15:00:00,18,14,12,10,11,14,18.181818181818183,13.327778
2015,8,4,17,47,0.6808510638297872,0,1,1,27,0.0,53,18,1,2015-08-04 17:00:00,39,26,9,45,25,25,20.51282051282051,36.73427
2015,8,4,18,51,0.8431372549019608,0,1,1,26,0.0,59,13,1,2015-08-04 18:00:00,57,47,26,36,41,41,24.390243902439025,45.31308
2015,8,4,20,28,0.8214285714285714,0,1,1,25,0.0,62,11,1,2015-08-04 20:00:00,33,58,51,23,27,47,3.7037037037037033,29.281351
2015,8,4,21,12,0.75,0,1,1,24,0.0,64,10,1,2015-08-04 21:00:00,22,28,58,7,24,19,45.45454545454545,17.172312
2015,8,4,22,17,0.7647058823529411,0,1,1,24,0.0,67,7,1,2015-08-04 22:00:00,16,12,28,12,7,14,41.66666666666667,11.051445
2015,8,4,23,4,0.5,0,1,1,23,0.0,69,4,1,2015-08-04 23:00:00,2,17,12,7,3,17,33.33333333333333,4.793515
2015,8,5,7,13,1.0,0,2,1,26,0.0,57,10,1,2015-08-05 07:00:00,12,2,0,11,13,10,8.333333333333332,12.6573715
2015,8,5,10,14,0.7857142857142857,0,2,1,28,0.0,45,16,1,2015-08-05 10:00:00,18,19,34,12,2,29,16.666666666666664,11.620409
2015,8,5,11,11,0.7272727272727273,0,2,1,28,0.0,43,16,1,2015-08-05 11:00:00,11,14,19,22,1,6,0.0,10.473711
2015,8,5,12,11,0.5454545454545454,0,2,1,29,0.0,41,16,1,2015-08-05 12:00:00,17,11,14,16,2,5,31.25,11.046431
2015,8,5,14,15,0.6,0,2,1,29,0.0,43,21,1,2015-08-05 14:00:00,14,28,11,15,13,23,7.142857142857142,15.542579
2015,8,5,17,46,0.9130434782608696,0,2,1,26,0.0,56,15,1,2015-08-05 17:00:00,43,19,9,50,21,35,6.976744186046512,38.940266
2015,8,5,18,48,0.8333333333333334,0,2,1,25,0.0,62,11,1,2015-08-05 18:00:00,31,46,19,49,52,32,2.0408163265306123,45.669895
2015,8,5,19,35,0.9142857142857144,0,2,1,24,0.0,63,13,1,2015-08-05 19:00:00,34,48,46,50,33,37,2.941176470588235,38.196053
2015,8,5,20,33,0.6666666666666666,0,2,1,23,0.0,64,14,1,2015-08-05 20:00:00,20,35,48,28,33,40,17.857142857142858,27.011286
2015,8,5,22,17,0.7647058823529411,0,2,1,21,0.0,66,14,1,2015-08-05 22:00:00,15,7,33,17,8,9,13.333333333333334,11.270358
2015,8,5,23,7,1.0,0,2,1,21,0.0,65,12,1,2015-08-05 23:00:00,13,17,7,8,6,16,12.5,8.961651
2015,8,6,6,5,1.0,0,3,1,21,0.0,63,6,1,2015-08-06 06:00:00,5,0,0,7,12,1,28.57142857142857,6.906641
2015,8,6,7,15,1.0,0,3,1,22,0.0,56,7,1,2015-08-06 07:00:00,12,5,0,9,14,12,25.0,12.34447
2015,8,6,8,24,1.0,0,3,1,24,0.0,50,8,1,2015-08-06 08:00:00,10,15,5,20,19,15,26.31578947368421,17.796194
2015,8,6,9,14,1.0,0,3,1,25,0.0,43,9,1,2015-08-06 09:00:00,9,24,15,21,20,32,30.0,17.319765
2015,8,6,10,11,0.9090909090909092,0,3,1,26,0.0,43,9,1,2015-08-06 10:00:00,9,14,24,14,13,15,15.384615384615383,11.385027
2015,8,6,11,13,0.6923076923076923,0,3,1,27,0.0,42,8,1,2015-08-06 11:00:00,9,11,14,11,20,11,18.181818181818183,12.532522
2015,8,6,12,13,0.3846153846153846,0,3,1,27,0.0,42,8,1,2015-08-06 12:00:00,7,13,11,15,21,12,13.333333333333334,14.397226
2015,8,6,13,13,0.3846153846153846,0,3,1,28,0.0,43,7,1,2015-08-06 13:00:00,7,13,13,14,13,14,0.0,11.463417
2015,8,6,14,9,0.3333333333333333,0,3,1,28,0.0,43,6,1,2015-08-06 14:00:00,7,13,13,9,19,4,0.0,10.718941
2015,8,6,15,19,0.5263157894736842,0,3,1,29,0.0,43,5,1,2015-08-06 15:00:00,9,9,13,15,14,19,35.714285714285715,13.090788
2015,8,6,16,21,0.6190476190476191,0,3,1,27,0.0,49,4,1,2015-08-06 16:00:00,8,19,9,19,19,20,10.526315789473683,16.41654
2015,8,6,17,42,0.8333333333333334,0,3,1,25,0.0,55,3,1,2015-08-06 17:00:00,16,21,19,45,48,20,6.666666666666667,36.541763
2015,8,6,18,67,0.8208955223880597,0,3,1,24,0.0,61,1,1,2015-08-06 18:00:00,36,42,21,80,62,38,8.064516129032258,57.039204
2015,8,6,19,28,0.8214285714285714,0,3,1,23,0.0,62,2,1,2015-08-06 19:00:00,31,67,42,43,26,41,9.67741935483871,35.336456
2015,8,6,20,26,0.7692307692307693,0,3,1,23,0.0,63,3,1,2015-08-06 20:00:00,24,28,67,24,23,36,8.333333333333332,22.594408
2015,8,6,21,15,1.0,0,3,1,22,0.0,64,3,1,2015-08-06 21:00:00,13,26,28,32,15,26,0.0,19.71992
2015,8,6,22,11,0.3636363636363636,0,3,1,22,0.0,65,4,1,2015-08-06 22:00:00,3,15,26,9,10,11,22.22222222222222,7.1428747
2015,8,7,0,3,0.3333333333333333,0,4,1,22,0.0,66,5,1,2015-08-07 00:00:00,10,15,11,4,1,13,25.0,5.095043
2015,8,7,6,3,1.0,0,4,1,21,0.0,66,14,1,2015-08-07 06:00:00,5,0,0,4,6,1,40.0,4.9838996
2015,8,7,7,15,1.0,0,4,1,23,0.0,61,15,1,2015-08-07 07:00:00,10,3,0,12,11,13,36.36363636363637,12.092084
2015,8,7,8,20,1.0,0,4,1,24,0.0,56,15,1,2015-08-07 08:00:00,22,15,3,17,22,13,9.090909090909092,20.118505
2015,8,7,9,14,0.9285714285714286,0,4,1,26,0.0,50,16,1,2015-08-07 09:00:00,13,20,15,15,17,36,6.666666666666667,15.041379
2015,8,7,10,11,0.7272727272727273,0,4,1,26,0.0,50,14,1,2015-08-07 10:00:00,14,14,20,6,9,14,22.22222222222222,9.039015
2015,8,7,11,14,0.5,0,4,1,26,0.0,50,12,1,2015-08-07 11:00:00,23,11,14,14,14,6,0.0,14.029366
2015,8,7,12,13,0.3846153846153846,0,4,1,27,0.0,50,10,1,2015-08-07 12:00:00,20,14,11,16,13,19,18.75,16.262438
2015,8,7,13,18,0.7777777777777778,0,4,1,27,0.0,49,11,1,2015-08-07 13:00:00,19,13,14,17,21,11,5.263157894736842,16.790995
2015,8,7,14,16,0.6875,0,4,1,27,0.0,48,13,1,2015-08-07 14:00:00,32,18,13,11,27,20,40.74074074074074,21.33905
2015,8,7,15,15,0.6,0,4,1,28,0.0,47,14,1,2015-08-07 15:00:00,18,16,18,24,35,13,37.5,23.794315
2015,8,7,16,25,0.88,0,4,1,26,0.0,51,12,1,2015-08-07 16:00:00,35,15,16,37,31,19,28.57142857142857,29.826097
2015,8,7,17,51,0.9019607843137256,0,4,1,25,0.0,55,11,1,2015-08-07 17:00:00,53,25,15,68,63,27,19.047619047619047,55.970123
2015,8,7,19,17,0.8823529411764706,0,4,1,23,0.0,64,9,1,2015-08-07 19:00:00,30,66,51,20,21,46,19.047619047619047,26.455614
2015,8,7,20,12,0.5833333333333334,0,4,1,22,0.0,68,9,1,2015-08-07 20:00:00,22,17,66,18,21,34,42.85714285714285,18.333858
2015,8,7,21,22,0.7272727272727273,0,4,1,22,0.0,73,9,1,2015-08-07 21:00:00,4,12,17,15,21,21,46.66666666666666,12.372852
2015,8,7,22,8,0.875,0,4,1,21,0.0,75,9,1,2015-08-07 22:00:00,12,22,12,8,6,12,0.0,8.387129
2015,8,8,0,4,0.5,0,5,0,20,0.0,78,10,1,2015-08-08 00:00:00,5,14,8,6,6,16,33.33333333333333,6.0726504
2015,8,8,7,2,0.5,0,5,0,23,0.0,64,9,1,2015-08-08 07:00:00,2,0,2,3,6,0,33.33333333333333,4.37691
2015,8,8,8,6,0.6666666666666666,0,5,0,24,0.0,58,10,1,2015-08-08 08:00:00,6,2,0,3,7,6,0.0,6.887034
2015,8,8,9,9,0.8888888888888888,0,5,0,26,0.0,52,11,1,2015-08-08 09:00:00,14,6,2,18,2,6,35.714285714285715,9.711922
2015,8,8,11,30,0.8,0,5,0,26,0.0,53,8,1,2015-08-08 11:00:00,21,27,9,41,18,30,42.85714285714285,26.918459
2015,8,8,12,42,0.6904761904761905,0,5,0,26,0.0,53,6,1,2015-08-08 12:00:00,42,30,27,35,15,26,20.0,30.011625
2015,8,8,13,37,0.4864864864864865,0,5,0,26,0.0,54,7,1,2015-08-08 13:00:00,32,42,30,26,45,43,15.625,36.387077
2015,8,8,14,31,0.2903225806451613,0,5,0,26,0.0,55,8,1,2015-08-08 14:00:00,34,37,42,25,22,43,24.0,28.743439
2015,8,8,15,36,0.5277777777777778,0,5,0,26,0.0,56,9,1,2015-08-08 15:00:00,52,31,37,36,35,29,0.0,38.455162
2015,8,8,17,41,0.4390243902439024,0,5,0,24,0.0,62,7,2,2015-08-08 17:00:00,16,26,36,34,48,26,20.588235294117645,35.058487
2015,8,8,18,30,0.4666666666666667,0,5,0,23,0.0,65,6,2,2015-08-08 18:00:00,21,41,26,36,58,40,16.666666666666664,41.3625
2015,8,8,19,34,0.4411764705882353,0,5,0,23,0.0,67,7,2,2015-08-08 19:00:00,17,30,41,24,40,33,41.66666666666667,26.427113
2015,8,8,21,11,0.3636363636363636,0,5,0,22,0.0,70,8,2,2015-08-08 21:00:00,10,30,34,16,20,31,31.25,16.197481
2015,8,8,22,7,0.2857142857142857,0,5,0,21,0.0,73,8,2,2015-08-08 22:00:00,9,11,30,17,5,6,22.22222222222222,8.009014
2015,8,8,23,9,0.7777777777777778,0,5,0,21,0.0,76,8,1,2015-08-08 23:00:00,12,7,11,7,7,5,28.57142857142857,7.236372
2015,8,9,0,3,1.0,0,6,0,20,0.0,79,8,1,2015-08-09 00:00:00,5,9,7,13,4,6,40.0,6.027503
2015,8,9,1,1,0.0,0,6,0,20,0.0,80,9,1,2015-08-09 01:00:00,0,3,9,1,1,3,0.0,0.9469974
2015,8,9,8,5,0.8,0,6,0,23,0.0,64,11,1,2015-08-09 08:00:00,7,5,2,9,10,5,44.44444444444444,9.105376
2015,8,9,9,11,0.6363636363636364,0,6,0,25,0.0,60,12,1,2015-08-09 09:00:00,15,5,5,16,16,10,31.25,12.659935
2015,8,9,10,35,0.4571428571428571,0,6,0,26,0.0,57,11,1,2015-08-09 10:00:00,29,11,5,24,22,11,45.83333333333333,20.513895
2015,8,9,11,30,0.6333333333333333,0,6,0,26,0.1,53,10,3,2015-08-09 11:00:00,25,35,11,38,25,39,20.0,29.427107
2015,8,9,12,42,0.4523809523809524,0,6,0,27,0.1,50,9,3,2015-08-09 12:00:00,36,30,35,46,28,33,16.666666666666664,34.09514
2015,8,9,13,36,0.5,0,6,0,27,0.0,49,10,3,2015-08-09 13:00:00,28,42,30,47,27,34,28.57142857142857,33.380836
2015,8,9,14,37,0.4864864864864865,0,6,0,27,0.0,49,11,1,2015-08-09 14:00:00,56,36,42,23,26,37,42.30769230769231,33.663895
2015,8,9,16,41,0.6341463414634146,0,6,0,25,0.0,55,12,1,2015-08-09 16:00:00,34,20,37,23,44,21,20.588235294117645,31.033258
2015,8,9,17,43,0.4651162790697674,0,6,0,24,0.0,61,13,1,2015-08-09 17:00:00,29,41,20,28,45,38,48.27586206896552,38.31302
2015,8,9,20,17,0.6470588235294118,0,6,0,21,0.1,80,11,3,2015-08-09 20:00:00,43,52,44,26,10,45,34.61538461538461,25.738428
2015,8,9,21,11,0.8181818181818182,0,6,0,20,0.1,86,10,3,2015-08-09 21:00:00,15,17,52,15,16,24,26.666666666666668,13.447609
2015,8,9,22,7,0.7142857142857143,0,6,0,20,0.1,86,9,3,2015-08-09 22:00:00,12,11,17,5,7,6,0.0,5.7041674
2015,8,9,23,3,1.0,0,6,0,20,0.4,87,7,3,2015-08-09 23:00:00,4,7,11,4,3,17,25.0,3.3451576
2015,8,10,7,14,0.7857142857142857,0,0,1,23,0.3,71,9,3,2015-08-10 07:00:00,13,6,0,10,13,16,7.6923076923076925,12.337132
2015,8,10,8,25,0.8,0,0,1,24,0.0,65,11,1,2015-08-10 08:00:00,26,14,6,14,21,28,19.047619047619047,21.076834
2015,8,10,9,16,0.8125,0,0,1,25,0.0,59,14,1,2015-08-10 09:00:00,22,25,14,15,9,28,6.666666666666667,15.254684
2015,8,10,12,7,0.7142857142857143,0,0,1,26,0.0,52,18,1,2015-08-10 12:00:00,5,13,15,4,8,10,40.0,6.2992163
2015,8,10,14,8,0.875,0,0,1,25,0.0,55,21,1,2015-08-10 14:00:00,18,20,7,2,7,15,14.285714285714285,8.986125
2015,8,10,15,7,0.7142857142857143,0,0,1,25,0.0,57,22,1,2015-08-10 15:00:00,24,8,20,6,12,6,41.66666666666667,12.010681
2015,8,10,17,43,0.8837209302325582,0,0,1,23,0.0,65,18,1,2015-08-10 17:00:00,35,23,7,31,37,13,22.857142857142858,33.084824
2015,8,10,18,51,0.8431372549019608,0,0,1,23,0.0,69,15,1,2015-08-10 18:00:00,75,43,23,64,40,26,20.3125,53.235016
2015,8,10,19,40,0.875,0,0,1,22,0.0,71,16,1,2015-08-10 19:00:00,52,51,43,40,47,45,14.893617021276595,43.95942
2015,8,10,20,37,0.8378378378378378,0,0,1,22,0.0,73,16,2,2015-08-10 20:00:00,46,40,51,43,28,42,13.953488372093023,35.560806
2015,8,10,21,27,0.7407407407407407,0,0,1,22,0.0,75,17,2,2015-08-10 21:00:00,15,37,40,34,21,40,28.57142857142857,23.638063
2015,8,10,22,8,0.75,0,0,1,22,0.0,77,16,2,2015-08-10 22:00:00,10,27,37,9,10,18,20.0,9.533993
2015,8,10,23,3,1.0,0,0,1,22,0.0,79,15,2,2015-08-10 23:00:00,0,8,27,6,3,8,0.0,2.5229628
2015,8,11,13,8,0.875,0,1,1,26,2.8,77,13,4,2015-08-11 13:00:00,12,6,3,14,13,4,38.46153846153847,9.377481
2015,8,11,14,10,0.8,0,1,1,26,0.6,77,13,3,2015-08-11 14:00:00,14,8,6,8,22,4,28.57142857142857,11.306969
2015,8,11,20,25,0.88,0,1,1,22,0.9,87,15,4,2015-08-11 20:00:00,28,21,19,33,23,26,10.714285714285714,22.64815
2015,8,11,21,16,0.8125,0,1,1,22,1.2,87,18,4,2015-08-11 21:00:00,12,25,21,22,7,22,33.33333333333333,12.713846
2015,8,11,23,4,0.5,0,1,1,21,0.9,86,13,4,2015-08-11 23:00:00,4,3,16,2,7,8,0.0,3.193578
2015,8,12,7,15,0.9333333333333332,0,2,1,22,0.0,74,16,1,2015-08-12 07:00:00,13,13,0,12,11,14,25.0,13.756291
2015,8,12,8,22,1.0,0,2,1,24,0.0,68,15,1,2015-08-12 08:00:00,34,15,13,25,22,26,12.0,26.820608
2015,8,12,10,8,1.0,0,2,1,26,0.0,58,14,1,2015-08-12 10:00:00,14,22,22,18,12,23,42.85714285714285,14.935884
2015,8,12,11,7,0.5714285714285714,0,2,1,27,0.0,53,15,1,2015-08-12 11:00:00,11,8,22,11,22,8,36.36363636363637,13.059517
2015,8,12,12,19,0.3684210526315789,0,2,1,28,0.0,48,15,1,2015-08-12 12:00:00,11,7,8,17,16,6,18.75,12.89416
2015,8,12,13,18,0.4444444444444444,0,2,1,28,0.0,49,16,1,2015-08-12 13:00:00,28,19,7,11,13,20,38.46153846153847,16.91049
2015,8,12,14,18,0.7222222222222222,0,2,1,28,0.0,49,16,1,2015-08-12 14:00:00,15,18,19,14,15,27,20.0,15.234729
2015,8,12,17,55,0.8545454545454545,0,2,1,25,0.1,63,14,3,2015-08-12 17:00:00,46,20,33,43,50,29,19.565217391304348,43.037125
2015,8,12,18,57,0.9649122807017544,0,2,1,24,0.1,69,13,3,2015-08-12 18:00:00,48,55,20,31,49,41,18.75,43.812523
2015,8,12,19,39,0.7435897435897436,0,2,1,23,0.1,71,15,3,2015-08-12 19:00:00,35,57,55,34,50,46,11.428571428571429,39.41928
2015,8,12,20,30,0.7666666666666667,0,2,1,22,0.3,73,16,3,2015-08-12 20:00:00,33,39,57,20,28,40,7.142857142857142,25.298832
2015,8,12,21,15,0.8666666666666667,0,2,1,21,0.4,75,18,3,2015-08-12 21:00:00,7,30,39,18,27,31,16.666666666666664,17.213024
2015,8,13,7,9,1.0,0,3,1,22,0.0,66,8,1,2015-08-13 07:00:00,15,13,1,12,9,11,25.0,13.331905
2015,8,13,8,20,1.0,0,3,1,23,0.0,59,8,1,2015-08-13 08:00:00,24,9,13,10,20,28,0.0,18.85535
2015,8,13,10,12,0.5833333333333334,0,3,1,26,0.0,49,9,1,2015-08-13 10:00:00,11,25,20,9,14,23,9.090909090909092,11.939575
2015,8,13,11,8,0.875,0,3,1,26,0.0,46,10,1,2015-08-13 11:00:00,13,12,25,9,11,10,27.27272727272727,10.131302
2015,8,13,15,19,0.3157894736842105,0,3,1,28,0.0,41,12,1,2015-08-13 15:00:00,19,17,29,9,15,25,26.666666666666668,15.142788
2015,8,13,16,28,0.4642857142857143,0,3,1,26,0.0,45,10,1,2015-08-13 16:00:00,21,19,17,8,19,17,47.368421052631575,15.987031
2015,8,13,17,48,0.7708333333333334,0,3,1,25,0.0,50,9,1,2015-08-13 17:00:00,42,28,19,16,45,21,14.285714285714285,34.90232
2015,8,13,18,46,0.782608695652174,0,3,1,24,0.0,54,8,1,2015-08-13 18:00:00,67,48,28,36,80,41,31.343283582089555,59.114796
2015,8,13,19,30,0.8666666666666667,0,3,1,23,0.0,54,9,1,2015-08-13 19:00:00,28,46,48,31,43,46,3.225806451612903,34.684303
2015,8,13,20,19,0.7368421052631579,0,3,1,22,0.0,54,11,1,2015-08-13 20:00:00,26,30,46,24,24,24,20.833333333333336,22.625322
2015,8,13,21,13,0.7692307692307693,0,3,1,21,0.0,54,12,1,2015-08-13 21:00:00,15,19,30,13,32,22,13.333333333333334,18.799963
2015,8,13,22,5,0.8,0,3,1,21,0.0,53,9,1,2015-08-13 22:00:00,11,13,19,3,9,10,44.44444444444444,6.8675394
2015,8,14,5,1,1.0,0,4,1,23,0.0,47,6,1,2015-08-14 05:00:00,0,0,0,1,1,0,0.0,0.939354
2015,8,14,6,4,0.75,0,4,1,24,0.0,46,5,1,2015-08-14 06:00:00,3,1,0,5,4,0,0.0,4.244643
2015,8,14,7,15,0.8666666666666667,0,4,1,25,0.0,46,7,1,2015-08-14 07:00:00,15,4,1,10,12,10,25.0,12.88652
2015,8,14,8,23,1.0,0,4,1,26,0.0,46,8,1,2015-08-14 08:00:00,20,15,4,22,17,22,15.0,20.863047
2015,8,14,9,12,0.8333333333333334,0,4,1,27,0.0,46,10,1,2015-08-14 09:00:00,14,23,15,13,15,38,14.285714285714285,14.456729
2015,8,14,11,13,0.8461538461538461,0,4,1,28,0.0,47,8,1,2015-08-14 11:00:00,14,17,12,23,14,17,7.142857142857142,16.604254
2015,8,14,12,23,0.4782608695652174,0,4,1,29,0.0,48,7,1,2015-08-14 12:00:00,13,13,17,20,16,9,43.75,15.011809
2015,8,14,14,21,0.3809523809523809,0,4,1,29,0.0,49,12,1,2015-08-14 14:00:00,16,30,23,32,11,20,31.25,19.927794
2015,8,14,16,26,0.6153846153846154,0,4,1,27,0.0,53,16,1,2015-08-14 16:00:00,25,27,21,35,37,24,25.71428571428571,31.089588
2015,8,14,17,31,0.935483870967742,0,4,1,26,0.0,58,17,1,2015-08-14 17:00:00,51,26,27,53,68,21,41.50943396226416,52.837715
2015,8,14,18,40,0.65,0,4,1,24,0.0,62,18,1,2015-08-14 18:00:00,66,31,26,37,29,27,8.108108108108109,40.533237
2015,8,14,20,17,0.8235294117647058,0,4,1,23,0.0,64,17,1,2015-08-14 20:00:00,12,35,40,22,18,33,5.555555555555555,17.727472
2015,8,14,21,12,0.8333333333333334,0,4,1,22,0.0,65,16,1,2015-08-14 21:00:00,22,17,35,4,15,15,20.0,11.896572
2015,8,15,8,8,1.0,0,5,0,27,0.0,56,7,1,2015-08-15 08:00:00,6,5,2,6,3,4,33.33333333333333,6.811784
2015,8,15,9,18,0.7222222222222222,0,5,0,29,0.0,51,7,1,2015-08-15 09:00:00,9,8,5,14,18,12,28.57142857142857,12.53672
2015,8,15,10,19,0.9473684210526316,0,5,0,30,0.0,49,8,1,2015-08-15 10:00:00,27,18,8,17,20,17,5.0,19.785471
2015,8,15,11,33,0.6363636363636364,0,5,0,30,0.0,46,8,1,2015-08-15 11:00:00,30,19,18,21,41,20,10.0,28.549076
2015,8,15,12,38,0.4473684210526316,0,5,0,31,0.0,44,8,1,2015-08-15 12:00:00,42,33,19,42,35,23,9.523809523809524,37.394417
2015,8,15,16,43,0.4883720930232558,0,5,0,30,0.0,49,13,1,2015-08-15 16:00:00,26,67,47,31,69,60,38.70967741935484,47.809753
2015,8,15,18,33,0.3939393939393939,0,5,0,26,0.0,60,13,1,2015-08-15 18:00:00,30,66,43,21,36,56,10.0,35.907196
2015,8,15,19,30,0.5666666666666667,0,5,0,26,0.0,63,13,1,2015-08-15 19:00:00,34,33,66,17,24,44,25.0,25.367697
2015,8,15,20,21,0.7142857142857143,0,5,0,25,0.0,66,12,1,2015-08-15 20:00:00,30,30,33,10,33,35,30.0,23.840395
2015,8,15,21,12,0.6666666666666666,0,5,0,24,0.0,69,12,1,2015-08-15 21:00:00,11,21,30,10,16,22,9.090909090909092,12.716234
2015,8,15,22,9,0.7777777777777778,0,5,0,24,0.0,70,11,1,2015-08-15 22:00:00,7,12,21,9,17,11,0.0,10.458389
2015,8,15,23,10,0.6,0,5,0,23,0.0,71,11,1,2015-08-15 23:00:00,9,9,12,12,7,13,11.11111111111111,8.949234
2015,8,16,8,7,0.8571428571428571,0,6,0,27,0.0,61,4,1,2015-08-16 08:00:00,5,3,2,7,9,4,0.0,7.6297703
2015,8,16,9,21,0.6190476190476191,0,6,0,29,0.0,58,5,1,2015-08-16 09:00:00,11,7,3,15,16,7,40.0,11.5876665
2015,8,16,10,24,0.6666666666666666,0,6,0,30,0.0,55,6,1,2015-08-16 10:00:00,35,21,7,29,24,22,17.24137931034483,26.484953
2015,8,16,11,17,0.7058823529411765,0,6,0,30,0.0,51,6,1,2015-08-16 11:00:00,30,24,21,25,38,27,43.333333333333336,29.725597
2015,8,16,15,31,0.6129032258064516,0,6,0,30,0.0,53,6,1,2015-08-16 15:00:00,20,13,17,39,47,13,20.51282051282051,30.814417
2015,8,16,16,25,0.56,0,6,0,29,0.0,57,6,1,2015-08-16 16:00:00,41,31,13,34,23,30,26.47058823529412,31.773592
2015,8,16,17,23,0.6956521739130435,0,6,0,28,0.0,61,5,1,2015-08-16 17:00:00,43,25,31,29,28,27,20.689655172413797,34.11826
2015,8,16,18,44,0.7727272727272727,0,6,0,27,0.0,65,4,1,2015-08-16 18:00:00,44,23,25,38,26,24,15.789473684210526,33.939056
2015,8,16,20,19,0.8421052631578947,0,6,0,25,0.0,70,9,1,2015-08-16 20:00:00,17,26,44,43,26,24,26.923076923076923,25.306902
2015,8,16,21,12,0.8333333333333334,0,6,0,24,0.0,73,12,1,2015-08-16 21:00:00,11,19,26,15,15,14,20.0,12.90816
2015,8,17,1,1,1.0,0,0,1,23,0.0,72,12,1,2015-08-17 01:00:00,0,2,0,1,1,1,0.0,0.9281588
2015,8,17,7,18,1.0,0,0,1,27,0.0,61,7,1,2015-08-17 07:00:00,14,3,1,13,10,14,38.46153846153847,13.180832
2015,8,17,8,25,0.88,0,0,1,28,0.0,57,7,1,2015-08-17 08:00:00,25,18,3,26,14,28,0.0,23.232527
2015,8,17,9,12,1.0,0,0,1,30,0.0,54,6,1,2015-08-17 09:00:00,16,25,18,22,15,38,25.0,17.96439
2015,8,17,10,9,0.4444444444444444,0,0,1,31,0.0,51,7,1,2015-08-17 10:00:00,15,12,25,7,12,15,25.0,10.258825
2015,8,17,16,20,0.35,0,0,1,30,0.0,52,11,1,2015-08-17 16:00:00,23,16,13,18,11,15,11.11111111111111,16.312792
2015,8,17,17,43,0.627906976744186,0,0,1,29,0.0,55,11,1,2015-08-17 17:00:00,43,20,16,35,31,20,22.857142857142858,34.814507
2015,8,17,18,64,0.875,0,0,1,28,0.0,59,12,1,2015-08-17 18:00:00,51,43,20,75,64,39,0.0,59.738594
2015,8,17,19,35,0.8285714285714286,0,0,1,27,0.0,61,13,1,2015-08-17 19:00:00,40,64,43,52,40,49,12.5,44.81077
2015,8,17,22,6,0.6666666666666666,0,0,1,24,0.0,68,15,3,2015-08-17 22:00:00,8,9,15,10,9,20,33.33333333333333,7.8370214
2015,8,18,6,5,1.0,0,1,1,24,0.0,71,8,1,2015-08-18 06:00:00,0,0,0,4,9,1,25.0,4.591602
2015,8,18,7,12,0.8333333333333334,0,1,1,26,0.0,67,9,1,2015-08-18 07:00:00,2,5,0,13,11,6,9.090909090909092,9.682833
2015,8,18,8,17,0.9411764705882352,0,1,1,27,0.0,63,10,1,2015-08-18 08:00:00,9,12,5,16,20,26,6.25,17.02437
2015,8,18,9,16,0.9375,0,1,1,29,0.0,59,12,1,2015-08-18 09:00:00,3,17,12,22,16,41,0.0,14.371362
2015,8,18,10,11,0.8181818181818182,0,1,1,30,0.0,55,13,1,2015-08-18 10:00:00,0,16,17,14,20,25,21.428571428571427,11.80596
2015,8,18,11,7,0.5714285714285714,0,1,1,30,0.0,52,15,1,2015-08-18 11:00:00,3,11,16,8,18,6,12.5,9.447071
2015,8,18,12,9,0.5555555555555556,0,1,1,31,0.0,49,16,1,2015-08-18 12:00:00,6,7,11,17,13,9,30.76923076923077,11.396693
2015,8,18,13,13,0.4615384615384615,0,1,1,30,0.0,50,19,1,2015-08-18 13:00:00,8,9,7,12,14,10,8.333333333333332,10.570904
2015,8,18,14,11,0.1818181818181818,0,1,1,30,0.0,51,21,1,2015-08-18 14:00:00,10,13,9,14,8,5,10.0,9.548331
2015,8,18,15,11,0.7272727272727273,0,1,1,29,0.0,52,24,1,2015-08-18 15:00:00,5,11,13,9,18,13,22.22222222222222,11.269934
2015,8,18,16,25,0.48,0,1,1,28,0.0,60,22,1,2015-08-18 16:00:00,8,11,11,26,25,17,0.0,18.603035
2015,8,18,17,40,0.875,0,1,1,26,0.0,67,20,1,2015-08-18 17:00:00,20,25,11,47,39,18,2.564102564102564,35.3155
2015,8,18,18,42,0.9047619047619048,0,1,1,25,0.0,74,17,1,2015-08-18 18:00:00,19,40,25,51,57,34,17.647058823529413,44.0879
2015,8,18,19,39,0.717948717948718,0,1,1,24,0.0,80,17,1,2015-08-18 19:00:00,21,42,40,58,50,33,22.0,40.62122
2015,8,18,20,30,0.6,0,1,1,24,0.0,85,16,1,2015-08-18 20:00:00,25,39,42,28,33,39,7.142857142857142,28.302614
