start,year,month,day,hour,rueckgaben_predict,rueckgaben_real,ausleihen_real,ausleihen_predicted,real_differenz,predicted_differenz,differenz_mape
2019-07-21 21:00:00,2019,7,21,21,9.9049425,6,19,14.793203,13,4.8882604999999995,62.39799615384616
2019-07-22 07:00:00,2019,7,22,7,38.036938,44,20,14.08671,-24,-23.950228,0.20738333333333672
2019-07-22 09:00:00,2019,7,22,9,25.30413,23,22,20.406576,-1,-4.8975539999999995,389.75539999999995
2019-07-22 13:00:00,2019,7,22,13,13.372801,10,19,12.033922,9,-1.3388790000000004,114.87643333333332
2019-07-22 16:00:00,2019,7,22,16,25.62724,25,21,23.039553,-4,-2.587686999999999,35.30782500000002
2019-07-23 09:00:00,2019,7,23,9,27.21169,31,21,22.145542,-10,-5.066148000000002,49.33851999999998
2019-07-23 10:00:00,2019,7,23,10,16.334095,14,11,13.492987,-3,-2.841108000000002,5.2963999999999345
2019-07-23 12:00:00,2019,7,23,12,12.502854,12,7,10.840067,-5,-1.6627869999999998,66.74426
2019-07-23 13:00:00,2019,7,23,13,11.632505,17,13,10.909977,-4,-0.7225280000000005,81.93679999999999
2019-07-23 14:00:00,2019,7,23,14,14.299664,18,10,14.514621,-8,0.21495700000000006,102.6869625
2019-07-23 15:00:00,2019,7,23,15,13.886567,21,15,15.041679,-6,1.1551120000000008,119.25186666666667
2019-07-23 16:00:00,2019,7,23,16,24.61643,26,20,21.146027,-6,-3.470403000000001,42.15994999999999
2019-07-23 18:00:00,2019,7,23,18,56.62118,45,64,73.07752,19,16.456340000000004,13.387684210526293
2019-07-23 20:00:00,2019,7,23,20,24.457935,25,20,28.932669,-5,4.4747340000000015,189.49468000000002
2019-07-23 21:00:00,2019,7,23,21,10.484003,12,17,14.477461,5,3.9934580000000004,20.130839999999992
2019-07-24 06:00:00,2019,7,24,6,19.070953,22,8,9.468135,-14,-9.602818,31.408442857142866
2019-07-24 07:00:00,2019,7,24,7,39.326305,41,29,21.754286,-12,-17.572018999999997,46.43349166666664
2019-07-24 08:00:00,2019,7,24,8,62.85442,81,38,31.55897,-43,-31.29545,27.219883720930234
2019-07-24 10:00:00,2019,7,24,10,19.265858,10,11,14.36092,1,-4.904938000000001,590.4938000000002
2019-07-24 11:00:00,2019,7,24,11,14.256953,23,8,12.133113,-15,-2.1238399999999995,85.84106666666666
2019-07-24 13:00:00,2019,7,24,13,17.67767,17,15,16.247686,-2,-1.4299839999999975,28.500800000000126
2019-07-24 16:00:00,2019,7,24,16,32.582798,36,34,36.004463,-2,3.4216650000000044,271.08325000000025
2019-07-25 13:00:00,2019,7,25,13,17.063896,23,24,18.606974,1,1.5430780000000013,54.30780000000013
2019-07-25 14:00:00,2019,7,25,14,20.250483,8,19,20.607494,11,0.35701099999999997,96.75444545454546
2019-07-26 07:00:00,2019,7,26,7,26.76973,40,15,15.32336,-25,-11.44637,54.21452
2019-07-26 08:00:00,2019,7,26,8,48.38732,67,35,25.05958,-32,-23.327740000000002,27.100812499999993
2019-07-26 11:00:00,2019,7,26,11,19.671968,18,19,15.711922,1,-3.960046,496.00460000000004
2019-07-26 12:00:00,2019,7,26,12,16.436697,16,19,17.913176,3,1.4764790000000012,50.78403333333329
2019-07-26 14:00:00,2019,7,26,14,23.565517,30,29,22.776375,-1,-0.7891419999999982,21.085800000000177
2019-07-26 18:00:00,2019,7,26,18,45.721886,51,66,55.02659,15,9.304704000000001,37.96863999999999
2019-07-26 19:00:00,2019,7,26,19,35.925037,31,30,42.097122,-1,6.172084999999996,717.2084999999995
2019-07-26 21:00:00,2019,7,26,21,13.972093,13,17,15.864774,4,1.8926810000000014,52.68297499999996
2019-07-27 10:00:00,2019,7,27,10,27.362436,31,20,17.892897,-11,-9.469538999999997,13.913281818181842
2019-07-27 17:00:00,2019,7,27,17,34.242344,33,48,36.647022,15,2.404677999999997,83.96881333333336
2019-07-28 07:00:00,2019,7,28,7,4.00418,5,4,4.7007637,-1,0.6965837000000006,169.65837000000005
2019-07-28 08:00:00,2019,7,28,8,11.144653,8,6,7.457591,-2,-3.687062,84.3531
2019-07-28 09:00:00,2019,7,28,9,17.625412,21,15,10.286333,-6,-7.339079,22.317983333333334
2019-07-28 10:00:00,2019,7,28,10,19.775856,23,19,14.971018,-4,-4.804838,20.120950000000004
2019-07-28 14:00:00,2019,7,28,14,29.392809,36,45,32.48348,9,3.0906710000000004,65.6592111111111
2019-07-28 15:00:00,2019,7,28,15,31.18043,45,36,36.69117,-9,5.510739999999998,161.23044444444443
2019-07-28 17:00:00,2019,7,28,17,32.451244,37,34,40.591015,-3,8.139770999999996,371.32569999999987
2019-07-28 19:00:00,2019,7,28,19,28.230068,25,28,30.185877,3,1.9558090000000021,34.80636666666659
2019-07-29 05:00:00,2019,7,29,5,3.2226708,2,2,1.5038834,0,-1.7187873999999999,0.0
2019-07-29 08:00:00,2019,7,29,8,54.449093,72,30,34.014576,-42,-20.434517,51.34638809523809
2019-07-29 14:00:00,2019,7,29,14,16.112461,9,12,14.902762,3,-1.2096990000000005,140.32330000000002
2019-07-29 16:00:00,2019,7,29,16,26.707367,27,31,19.437338,4,-7.270029000000001,281.75072500000005
2019-07-29 17:00:00,2019,7,29,17,39.806114,55,68,53.4366,13,13.630485999999998,4.84989230769229
2019-07-29 18:00:00,2019,7,29,18,47.16217,71,88,66.37023,17,19.208060000000003,12.988588235294138
2019-07-29 19:00:00,2019,7,29,19,39.30865,41,59,44.414154,18,5.105504000000003,71.63608888888888
2019-07-29 20:00:00,2019,7,29,20,19.817993,25,33,32.94969,8,13.131696999999996,64.14621249999995
2019-07-29 21:00:00,2019,7,29,21,14.175715,16,14,14.757665,-2,0.5819499999999991,129.09749999999997
2019-07-29 22:00:00,2019,7,29,22,6.455817,8,13,8.498878,5,2.043061,59.138780000000004
2019-07-30 05:00:00,2019,7,30,5,6.5779305,7,2,1.9219655,-5,-4.655965,6.880699999999998
2019-07-30 06:00:00,2019,7,30,6,16.90822,20,7,7.7497725,-13,-9.158447500000001,29.550403846153838
2019-07-30 08:00:00,2019,7,30,8,52.286304,68,27,30.55599,-41,-21.730314,46.999234146341465
2019-07-30 09:00:00,2019,7,30,9,35.109837,26,30,24.366,4,-10.743837,368.59592499999997
2019-07-30 11:00:00,2019,7,30,11,15.619671,12,11,9.579256,-1,-6.040414999999999,504.0414999999999
2019-07-30 12:00:00,2019,7,30,12,13.375034,13,12,11.3023815,-1,-2.0726525000000002,107.26525000000002
2019-07-30 13:00:00,2019,7,30,13,14.299742,12,9,11.971157,-3,-2.3285850000000003,22.38049999999999
2019-07-30 15:00:00,2019,7,30,15,13.847967,17,10,12.8221245,-7,-1.0258425000000013,85.34510714285713
2019-07-30 16:00:00,2019,7,30,16,21.940155,29,20,19.403954,-9,-2.536201000000002,71.81998888888886
2019-07-30 17:00:00,2019,7,30,17,43.50265,75,71,46.372173,-4,2.869522999999994,171.73807499999984
2019-07-30 18:00:00,2019,7,30,18,61.738712,54,91,81.18542,37,19.446707999999994,47.441329729729745
2019-07-30 19:00:00,2019,7,30,19,43.402843,38,46,58.51211,8,15.109267000000003,88.86583750000003
2019-07-30 20:00:00,2019,7,30,20,30.73088,25,29,32.05484,4,1.3239599999999996,66.90100000000001
2019-07-30 21:00:00,2019,7,30,21,13.978214,11,17,18.843143,6,4.864929000000002,18.91784999999997
2019-07-30 22:00:00,2019,7,30,22,7.1925554,10,8,9.174024,-2,1.9814685999999995,199.07342999999997
2019-07-31 06:00:00,2019,7,31,6,19.124393,31,8,8.344068,-23,-10.780325000000001,53.12902173913044
2019-07-31 07:00:00,2019,7,31,7,40.404255,35,25,24.991137,-10,-15.413118,54.131180000000015
2019-07-31 08:00:00,2019,7,31,8,67.38482,57,38,32.4616,-19,-34.92322000000001,83.80642105263162
2019-07-31 09:00:00,2019,7,31,9,38.820248,43,21,26.894127,-22,-11.926120999999998,45.7903590909091
2019-07-31 10:00:00,2019,7,31,10,15.971162,11,12,12.705854,1,-3.265307999999999,426.53079999999994
2019-07-31 12:00:00,2019,7,31,12,14.898407,14,12,15.156954,-2,0.2585470000000001,112.92735
2019-07-31 13:00:00,2019,7,31,13,13.023266,12,12,12.290166,0,-0.7331000000000003,0.0
2019-07-31 14:00:00,2019,7,31,14,14.293054,14,9,10.623888,-5,-3.669165999999999,26.616680000000027
2019-07-31 15:00:00,2019,7,31,15,16.401821,9,12,15.353943,3,-1.0478780000000025,134.92926666666676
2019-08-01 06:00:00,2019,8,1,6,13.9423065,24,7,7.150549,-17,-6.791757500000001,60.04848529411764
2019-08-01 07:00:00,2019,8,1,7,41.618427,39,21,18.758926,-18,-22.859500999999998,26.997227777777766
2019-08-01 08:00:00,2019,8,1,8,61.938816,86,23,26.282183,-63,-35.656633,43.402169841269846
2019-08-01 09:00:00,2019,8,1,9,32.10245,41,25,20.166445,-16,-11.936004999999998,25.399968750000014
2019-08-01 12:00:00,2019,8,1,12,17.120205,20,15,14.82064,-5,-2.2995649999999994,54.00870000000001
2019-08-01 13:00:00,2019,8,1,13,16.526394,15,18,17.255556,3,0.7291619999999988,75.69460000000005
2019-08-01 14:00:00,2019,8,1,14,11.436015,16,16,13.833139,0,2.397124,0.0
2019-08-01 17:00:00,2019,8,1,17,40.054626,58,57,42.587692,-1,2.533065999999998,353.3065999999998
2019-08-02 06:00:00,2019,8,2,6,14.242129,15,5,7.682193,-10,-6.559936,34.400639999999996
2019-08-02 07:00:00,2019,8,2,7,30.622114,30,22,16.2965,-8,-14.325613999999998,79.07017499999998
2019-08-02 08:00:00,2019,8,2,8,56.30762,58,19,30.37464,-39,-25.93298,33.50517948717949
2019-08-02 09:00:00,2019,8,2,9,33.407734,37,24,21.492277,-13,-11.915456999999996,8.342638461538488
2019-08-02 12:00:00,2019,8,2,12,15.143564,14,15,16.31003,1,1.1664660000000016,16.646600000000156
2019-08-02 14:00:00,2019,8,2,14,21.095993,19,21,20.371061,2,-0.724931999999999,136.24659999999994
2019-08-02 15:00:00,2019,8,2,15,27.372198,34,18,23.82732,-16,-3.5448780000000006,77.8445125
2019-08-02 16:00:00,2019,8,2,16,37.399296,45,32,30.919176,-13,-6.480119999999999,50.15292307692308
2019-08-02 17:00:00,2019,8,2,17,47.32868,47,65,60.141144,18,12.812463999999999,28.819644444444453
2019-08-02 18:00:00,2019,8,2,18,46.716183,52,78,57.33103,26,10.614846999999997,59.17366538461539
2019-08-02 20:00:00,2019,8,2,20,25.868258,22,30,32.98139,8,7.113131999999997,11.085850000000042
2019-08-02 21:00:00,2019,8,2,21,15.8557625,15,20,17.740917,5,1.8851544999999987,62.296910000000025
2019-08-02 22:00:00,2019,8,2,22,9.172332,8,12,15.400258,4,6.227925999999998,55.698149999999956
2019-08-03 07:00:00,2019,8,3,7,11.5409565,9,8,7.0845847,-1,-4.4563718,345.63718000000006
2019-08-03 08:00:00,2019,8,3,8,11.218452,8,9,12.470081,1,1.2516290000000012,25.16290000000012
2019-08-03 09:00:00,2019,8,3,9,18.778374,27,15,14.327376,-12,-4.450998,62.90835
2019-08-03 11:00:00,2019,8,3,11,34.40709,51,45,31.251404,-6,-3.1556859999999958,47.4052333333334
2019-08-03 12:00:00,2019,8,3,12,39.70183,41,28,41.0168,-13,1.3149700000000024,110.11515384615387
2019-08-03 13:00:00,2019,8,3,13,38.972782,39,33,34.842262,-6,-4.130520000000004,31.15799999999993
2019-08-03 14:00:00,2019,8,3,14,29.586468,35,36,27.208609,1,-2.377859000000001,337.7859000000001
2019-08-03 15:00:00,2019,8,3,15,31.409367,44,44,31.836163,0,0.4267959999999995,0.0
2019-08-03 16:00:00,2019,8,3,16,36.62816,36,32,34.350098,-4,-2.2780619999999985,43.04845000000004
2019-08-03 17:00:00,2019,8,3,17,29.561388,37,43,37.570175,6,8.008786999999998,33.4797833333333
2019-08-03 19:00:00,2019,8,3,19,28.160944,27,26,24.667814,-1,-3.4931300000000007,249.31300000000007
2019-08-03 20:00:00,2019,8,3,20,15.596816,23,25,23.45836,2,7.8615439999999985,293.07719999999995
2019-08-04 09:00:00,2019,8,4,9,18.540447,13,10,11.810648,-3,-6.729799,124.32663333333333
2019-08-04 10:00:00,2019,8,4,10,18.278625,26,21,16.87027,-5,-1.4083550000000002,71.8329
2019-08-04 11:00:00,2019,8,4,11,23.341331,18,14,18.437197,-4,-4.904133999999999,22.603349999999978
2019-08-04 13:00:00,2019,8,4,13,33.313763,24,33,30.263426,9,-3.0503370000000025,133.89263333333338
2019-08-04 14:00:00,2019,8,4,14,28.667374,23,24,32.16255,1,3.4951760000000043,249.5176000000004
2019-08-04 18:00:00,2019,8,4,18,32.391994,45,49,35.568264,4,3.1762700000000024,20.59324999999994
2019-08-04 19:00:00,2019,8,4,19,30.481632,28,34,29.029964,6,-1.4516680000000015,124.1944666666667
2019-08-04 20:00:00,2019,8,4,20,18.979593,11,17,24.469816,6,5.490223,8.496283333333327
2019-08-04 21:00:00,2019,8,4,21,10.0656805,17,20,15.243279,3,5.1775985,72.58661666666667
2019-08-05 06:00:00,2019,8,5,6,20.155434,19,10,7.81295,-9,-12.342483999999999,37.1387111111111
2019-08-05 07:00:00,2019,8,5,7,47.55553,38,20,19.415117,-18,-28.140413,56.33562777777777
2019-08-05 08:00:00,2019,8,5,8,64.989075,102,31,36.1307,-71,-28.858375000000002,59.3544014084507
2019-08-05 09:00:00,2019,8,5,9,43.540634,31,22,26.922216,-9,-16.618418,84.64908888888887
2019-08-05 10:00:00,2019,8,5,10,16.60228,16,14,11.019901,-2,-5.5823789999999995,179.11894999999998
2019-08-05 14:00:00,2019,8,5,14,14.947968,13,9,12.789019,-4,-2.158949,46.026275000000005
2019-08-05 16:00:00,2019,8,5,16,26.330126,32,21,21.96189,-11,-4.368236,60.28876363636364
2019-08-05 17:00:00,2019,8,5,17,43.79358,56,79,53.330036,23,9.536456000000001,58.53714782608696
2019-08-05 18:00:00,2019,8,5,18,52.053947,64,110,63.310295,46,11.256348000000003,75.52967826086956
2019-08-05 19:00:00,2019,8,5,19,37.22953,44,65,45.84769,21,8.618160000000003,58.961142857142846
2019-08-06 05:00:00,2019,8,6,5,5.6573353,8,2,1.9696366,-6,-3.6876986999999994,38.53835500000001
2019-08-06 07:00:00,2019,8,6,7,32.67334,50,26,19.340378,-24,-13.332962000000002,44.44599166666666
2019-08-06 08:00:00,2019,8,6,8,55.366932,74,30,28.739136,-44,-26.627796,39.48228181818182
2019-08-06 09:00:00,2019,8,6,9,33.956364,25,16,25.754847,-9,-8.201516999999999,8.872033333333345
2019-08-06 11:00:00,2019,8,6,11,12.190937,15,14,9.181301,-1,-3.0096360000000004,200.96360000000004
2019-08-06 12:00:00,2019,8,6,12,12.265993,8,16,10.383631,8,-1.8823620000000005,123.529525
2019-08-06 14:00:00,2019,8,6,14,10.763784,13,6,6.6789455,-7,-4.084838499999999,41.6451642857143
2019-08-06 16:00:00,2019,8,6,16,24.648876,21,23,19.062056,2,-5.586820000000003,379.3410000000001
2019-08-06 17:00:00,2019,8,6,17,46.71464,55,75,45.763092,20,-0.9515480000000025,104.75774000000003
2019-08-06 18:00:00,2019,8,6,18,53.5028,67,102,78.9189,35,25.416099999999993,27.38257142857145
2019-08-06 20:00:00,2019,8,6,20,32.33824,22,29,32.98652,7,0.6482799999999997,90.73885714285714
2019-08-06 22:00:00,2019,8,6,22,7.6209583,10,5,10.903623,-5,3.2826646999999998,165.653294
2019-08-07 06:00:00,2019,8,7,6,22.140322,26,7,8.481048,-19,-13.659274000000002,28.10908421052631
2019-08-07 07:00:00,2019,8,7,7,35.154335,36,20,24.550356,-16,-10.603979000000002,33.72513124999998
2019-08-07 08:00:00,2019,8,7,8,59.61868,66,26,34.65786,-40,-24.96082,37.597950000000004
2019-08-07 09:00:00,2019,8,7,9,39.26111,36,24,18.740044,-12,-20.521066,71.00888333333334
2019-08-07 12:00:00,2019,8,7,12,11.639297,8,12,13.741376,4,2.1020790000000016,47.44802499999996
2019-08-07 13:00:00,2019,8,7,13,10.077439,9,13,10.271688,4,0.19424899999999923,95.14377500000002
2019-08-07 16:00:00,2019,8,7,16,15.317005,13,11,13.3172655,-2,-1.9997395000000004,0.013024999999977638
2019-08-08 05:00:00,2019,8,8,5,3.7626266,4,2,1.7448324,-2,-2.0177942,0.8897099999999991
2019-08-08 06:00:00,2019,8,8,6,18.509148,18,9,7.967251,-9,-10.541896999999999,17.132188888888873
2019-08-08 07:00:00,2019,8,8,7,38.283054,40,19,19.193518,-21,-19.089536,9.097447619047625
2019-08-08 08:00:00,2019,8,8,8,61.0818,84,30,23.77498,-54,-37.30682,30.913296296296295
2019-08-08 09:00:00,2019,8,8,9,36.27566,32,29,21.51356,-3,-14.762100000000004,392.07000000000016
2019-08-08 10:00:00,2019,8,8,10,19.64279,13,9,14.5175495,-4,-5.125240500000002,28.131012500000054
2019-08-08 12:00:00,2019,8,8,12,15.013847,16,13,13.476732,-3,-1.537115,48.76283333333333
2019-08-08 13:00:00,2019,8,8,13,14.380185,12,13,15.926068,1,1.545883,54.58829999999999
2019-08-08 16:00:00,2019,8,8,16,27.7985,31,24,17.10893,-7,-10.68957,52.70814285714286
2019-08-08 18:00:00,2019,8,8,18,54.37342,69,89,85.743095,20,31.369674999999994,56.848374999999976
2019-08-08 19:00:00,2019,8,8,19,41.23821,48,59,44.709686,11,3.4714759999999956,68.44112727272731
2019-08-08 21:00:00,2019,8,8,21,10.396021,13,17,14.884179,4,4.488158,12.203950000000008
2019-08-08 22:00:00,2019,8,8,22,11.227499,10,12,10.80285,2,-0.4246490000000005,121.23245000000003
2019-08-09 00:00:00,2019,8,9,0,3.7301018,3,2,2.4036453,-1,-1.3264565,32.64564999999999
2019-08-09 06:00:00,2019,8,9,6,13.834412,18,4,5.9364166,-14,-7.8979954,43.58574714285714
2019-08-09 07:00:00,2019,8,9,7,32.149063,39,18,17.612736,-21,-14.536326999999996,30.779395238095255
2019-08-09 08:00:00,2019,8,9,8,57.634624,72,24,27.888987,-48,-29.745637000000002,38.02992291666666
2019-08-09 09:00:00,2019,8,9,9,39.8699,38,16,23.426344,-22,-16.443556,25.256563636363634
2019-08-09 10:00:00,2019,8,9,10,18.337492,16,15,18.366257,-1,0.02876499999999993,102.8765
2019-08-09 12:00:00,2019,8,9,12,17.858559,17,24,19.086403,7,1.227844000000001,82.45937142857142
2019-08-09 13:00:00,2019,8,9,13,20.067026,18,21,19.01948,3,-1.047545999999997,134.9181999999999
2019-08-09 14:00:00,2019,8,9,14,21.392456,17,18,21.652922,1,0.260466000000001,73.9533999999999
2019-08-09 15:00:00,2019,8,9,15,31.119576,50,21,23.318245,-29,-7.801330999999998,73.09885862068967
2019-08-09 16:00:00,2019,8,9,16,39.965527,33,26,33.309586,-7,-6.6559409999999986,4.915128571428592
2019-08-09 17:00:00,2019,8,9,17,43.800404,50,63,59.925842,13,16.125438000000003,24.041830769230792
2019-08-09 18:00:00,2019,8,9,18,46.939617,43,72,62.153248,29,15.213631,47.53920344827586
2019-08-09 19:00:00,2019,8,9,19,33.854496,25,37,41.63096,12,7.776464000000004,35.19613333333329
2019-08-09 20:00:00,2019,8,9,20,20.622313,16,25,25.86863,9,5.246317000000001,41.70758888888887
2019-08-09 21:00:00,2019,8,9,21,12.443892,9,12,15.535127,3,3.0912349999999993,3.0411666666666433
2019-08-09 23:00:00,2019,8,9,23,7.4340315,5,6,5.2949605,1,-2.1390709999999995,313.90709999999996
2019-08-10 06:00:00,2019,8,10,6,3.4519112,2,3,2.8839374,1,-0.5679737999999999,156.79737999999998
2019-08-10 08:00:00,2019,8,10,8,9.288649,8,8,12.169288,0,2.8806390000000004,0.0
2019-08-10 09:00:00,2019,8,10,9,18.693626,23,13,11.803253,-10,-6.8903729999999985,31.096270000000015
2019-08-10 10:00:00,2019,8,10,10,27.140144,34,22,22.45146,-12,-4.6886839999999985,60.92763333333334
2019-08-10 11:00:00,2019,8,10,11,40.068516,30,22,34.294174,-8,-5.774342000000004,27.820724999999946
2019-08-10 12:00:00,2019,8,10,12,39.119175,38,29,33.77647,-9,-5.342704999999995,40.636611111111165
2019-08-10 13:00:00,2019,8,10,13,37.972546,35,33,32.92318,-2,-5.049365999999999,152.46829999999994
2019-08-10 14:00:00,2019,8,10,14,33.231144,28,32,30.974249,4,-2.256895,156.422375
2019-08-10 15:00:00,2019,8,10,15,30.265642,44,43,33.59212,-1,3.3264780000000016,432.6478000000002
2019-08-10 17:00:00,2019,8,10,17,36.868893,46,54,46.5991,8,9.730207,21.6275875
2019-08-10 20:00:00,2019,8,10,20,17.58592,14,25,23.94781,11,6.361889999999999,42.16463636363637
2019-08-10 21:00:00,2019,8,10,21,12.7208,14,12,16.323654,-2,3.6028540000000007,280.14270000000005
2019-08-11 00:00:00,2019,8,11,0,2.2697248,2,4,1.8781593,2,-0.3915655,119.578275
2019-08-11 08:00:00,2019,8,11,8,10.320608,10,7,8.299795,-3,-2.0208130000000004,32.63956666666665
2019-08-11 10:00:00,2019,8,11,10,21.515772,27,18,19.064314,-9,-2.451457999999999,72.76157777777779
2019-08-11 12:00:00,2019,8,11,12,36.462345,37,28,33.18218,-9,-3.2801649999999967,63.55372222222226
2019-08-11 15:00:00,2019,8,11,15,43.328648,37,38,37.172474,1,-6.156174,715.6174
2019-08-11 16:00:00,2019,8,11,16,41.653797,59,67,38.207108,8,-3.4466889999999992,143.0836125
2019-08-11 19:00:00,2019,8,11,19,27.85316,21,36,26.274305,15,-1.5788550000000008,110.52570000000001
2019-08-11 20:00:00,2019,8,11,20,17.663395,13,28,22.69633,15,5.032934999999998,66.44710000000002
2019-08-11 21:00:00,2019,8,11,21,11.759827,11,18,17.270733,7,5.510906,21.272771428571424
2019-08-12 05:00:00,2019,8,12,5,3.9027917,3,2,2.5371158,-1,-1.3656758999999998,36.56758999999998
2019-08-12 07:00:00,2019,8,12,7,40.83479,65,16,20.287016,-49,-20.547773999999997,58.06576734693878
2019-08-12 08:00:00,2019,8,12,8,79.06668,105,30,37.104553,-75,-41.962127,44.05049733333333
2019-08-12 09:00:00,2019,8,12,9,42.669186,39,29,27.726175,-10,-14.943011000000002,49.43011000000002
2019-08-12 15:00:00,2019,8,12,15,14.158217,10,13,13.083933,3,-1.0742840000000005,135.80946666666668
2019-08-12 16:00:00,2019,8,12,16,23.559464,28,23,20.324934,-5,-3.2345299999999995,35.30940000000001
2019-08-12 17:00:00,2019,8,12,17,42.176456,57,79,54.48779,22,12.311333999999995,44.03939090909093
2019-08-12 18:00:00,2019,8,12,18,52.22204,76,96,68.76142,20,16.53938,17.303099999999993
2019-08-12 19:00:00,2019,8,12,19,36.79403,38,58,46.77448,20,9.980449999999998,50.097750000000005
2019-08-12 21:00:00,2019,8,12,21,14.030937,12,18,14.80858,6,0.7776429999999994,87.03928333333334
2019-08-13 07:00:00,2019,8,13,7,32.803158,35,19,20.568363,-16,-12.234795000000002,23.532531249999987
2019-08-13 08:00:00,2019,8,13,8,55.40653,58,24,26.04433,-34,-29.362199999999998,13.640588235294123
2019-08-13 09:00:00,2019,8,13,9,29.267656,18,19,21.927767,1,-7.339888999999999,833.9889
2019-08-13 13:00:00,2019,8,13,13,7.686923,12,10,5.315442,-2,-2.371481,18.574050000000007
2019-08-13 16:00:00,2019,8,13,16,24.331831,25,25,20.416311,0,-3.9155200000000008,0.0
2019-08-13 17:00:00,2019,8,13,17,48.120358,52,77,51.241074,25,3.1207159999999945,87.51713600000002
2019-08-13 18:00:00,2019,8,13,18,55.39088,32,101,79.552895,69,24.162015000000004,64.98258695652174
2019-08-13 19:00:00,2019,8,13,19,36.6267,20,32,56.934464,12,20.307764,69.23136666666666
2019-08-13 20:00:00,2019,8,13,20,20.247597,24,27,21.989204,3,1.741607000000002,41.946433333333275
2019-08-13 21:00:00,2019,8,13,21,12.860294,9,19,21.326403,10,8.466109,15.338910000000006
2019-08-13 22:00:00,2019,8,13,22,6.8182325,7,10,5.6897116,3,-1.1285208999999998,137.61736333333332
2019-08-14 00:00:00,2019,8,14,0,1.5481132,1,2,2.2513878,1,0.7032745999999999,29.672540000000012
2019-08-14 07:00:00,2019,8,14,7,34.508713,40,21,22.634636,-19,-11.874077,37.504857894736844
2019-08-14 08:00:00,2019,8,14,8,63.979176,69,23,33.583733,-46,-30.395443,33.92295
2019-08-14 09:00:00,2019,8,14,9,43.18841,32,23,20.829597,-9,-22.358812999999998,148.43125555555554
2019-08-14 12:00:00,2019,8,14,12,10.952199,17,13,14.697933,-4,3.7457340000000006,193.64335000000003
2019-08-14 13:00:00,2019,8,14,13,11.536278,15,13,11.702364,-2,0.16608599999999996,108.3043
2019-08-14 14:00:00,2019,8,14,14,13.20196,11,12,7.7151814,1,-5.4867786,648.67786
2019-08-14 15:00:00,2019,8,14,15,13.140963,13,9,10.658932,-4,-2.482030999999999,37.94922500000002
2019-08-14 20:00:00,2019,8,14,20,19.72924,21,33,28.82502,12,9.095779999999998,24.201833333333354
2019-08-14 22:00:00,2019,8,14,22,9.901152,5,15,11.3503475,10,1.4491955,85.508045
2019-08-15 06:00:00,2019,8,15,6,18.383905,17,10,8.101355,-7,-10.282549999999999,46.89357142857141
2019-08-15 08:00:00,2019,8,15,8,82.18229,75,31,29.329798,-44,-52.852492,20.119299999999996
2019-08-15 09:00:00,2019,8,15,9,40.636635,34,22,27.482664,-12,-13.153970999999999,9.616424999999989
2019-08-15 10:00:00,2019,8,15,10,21.53559,28,21,15.349966,-7,-6.185623999999999,11.633942857142873
2019-08-15 12:00:00,2019,8,15,12,17.215248,14,10,16.952845,-4,-0.26240299999999905,93.43992500000002
2019-08-15 14:00:00,2019,8,15,14,14.190486,11,10,14.511114,-1,0.32062799999999925,132.06279999999992
2019-08-15 15:00:00,2019,8,15,15,20.438345,21,19,19.642607,-2,-0.7957380000000001,60.2131
2019-08-15 16:00:00,2019,8,15,16,30.9627,34,30,20.462059,-4,-10.500641000000002,162.51602500000004
2019-08-15 17:00:00,2019,8,15,17,49.414566,58,78,63.647205,20,14.232638999999999,28.836805000000005
2019-08-15 18:00:00,2019,8,15,18,65.13043,65,88,89.114746,23,23.984315999999993,4.279634782608664
2019-08-15 19:00:00,2019,8,15,19,48.902584,38,70,56.533978,32,7.631394,76.15189375
2019-08-15 20:00:00,2019,8,15,20,23.488934,24,34,40.252518,10,16.763584,67.63584000000002
2019-08-15 22:00:00,2019,8,15,22,10.166417,10,14,15.149725,4,4.983308000000001,24.582700000000024
2019-08-15 23:00:00,2019,8,15,23,6.005425,5,8,6.696228,3,0.6908029999999998,76.97323333333334
2019-08-16 08:00:00,2019,8,16,8,63.818703,66,18,26.106972,-48,-37.711731,21.43389375
2019-08-16 09:00:00,2019,8,16,9,39.74876,44,29,21.1184,-15,-18.630359999999996,24.202399999999972
2019-08-16 10:00:00,2019,8,16,10,20.216618,17,20,20.412233,3,0.1956150000000001,93.47949999999999
2019-08-16 11:00:00,2019,8,16,11,17.851006,19,14,13.134832,-5,-4.716174000000002,5.676519999999954
2019-08-16 13:00:00,2019,8,16,13,23.414679,21,27,23.012611,6,-0.40206799999999987,106.70113333333333
2019-08-16 17:00:00,2019,8,16,17,49.297756,47,66,70.42707,19,21.129314,11.206915789473689
2019-08-16 18:00:00,2019,8,16,18,48.658596,50,42,68.450935,-8,19.792339,347.40423749999997
2019-08-16 19:00:00,2019,8,16,19,31.543556,26,41,39.03073,15,7.4871739999999996,50.08550666666667
2019-08-16 20:00:00,2019,8,16,20,18.400349,14,17,26.757883,3,8.357534000000001,178.58446666666669
2019-08-16 22:00:00,2019,8,16,22,9.126094,11,10,8.823077,-1,-0.30301700000000054,69.69829999999995
2019-08-17 10:00:00,2019,8,17,10,26.092068,26,19,23.001127,-7,-3.090941000000001,55.843699999999984
