start,year,month,day,hour,ausleihen_real,ausleihen_predict,rueckgaben_real,rueckgaben_predicted,real_differenz,predicted_differenz,differenz_mape
2019-08-06 23:00:00,2019,8,6,23,8.0,6.122788,5.0,5.2429566,3.0,0.8798313999999996,70.67228666666668
2019-08-07 00:00:00,2019,8,7,0,4.0,3.5662158,2.0,2.3570597,2.0,1.2091561,39.542195
2019-08-07 06:00:00,2019,8,7,6,7.0,8.505673,26.0,25.111208,-19.0,-16.605535000000003,12.602447368421036
2019-08-07 07:00:00,2019,8,7,7,20.0,24.233871,36.0,37.50539,-16.0,-13.271518999999998,17.053006250000013
2019-08-07 08:00:00,2019,8,7,8,26.0,35.75431,66.0,63.943672,-40.0,-28.189362000000003,29.526594999999993
2019-08-07 09:00:00,2019,8,7,9,24.0,19.473837,36.0,41.614735,-12.0,-22.140898000000004,84.50748333333337
2019-08-07 10:00:00,2019,8,7,10,14.0,13.397785,24.0,14.535457,-10.0,-1.1376719999999985,88.62328000000002
2019-08-07 11:00:00,2019,8,7,11,12.0,11.702287,14.0,16.971518,-2.0,-5.2692309999999996,163.46155
2019-08-07 12:00:00,2019,8,7,12,12.0,15.755812,8.0,14.728778,4.0,1.0270340000000004,74.32414999999999
2019-08-07 13:00:00,2019,8,7,13,13.0,12.00219,9.0,12.5706625,4.0,-0.5684724999999986,114.21181249999997
2019-08-07 14:00:00,2019,8,7,14,10.0,10.494904,15.0,16.980753,-5.0,-6.485849,29.71698
2019-08-07 15:00:00,2019,8,7,15,16.0,14.679194,15.0,16.05105,1.0,-1.3718559999999993,237.18559999999994
2019-08-07 16:00:00,2019,8,7,16,11.0,18.777328,13.0,19.36304,-2.0,-0.5857120000000009,70.71439999999996
2019-08-07 17:00:00,2019,8,7,17,43.0,44.952736,34.0,35.659214,9.0,9.293522000000003,3.261355555555588
2019-08-07 18:00:00,2019,8,7,18,77.0,63.73515,42.0,35.10579,35.0,28.62936,18.201828571428578
2019-08-07 19:00:00,2019,8,7,19,56.0,45.689495,31.0,26.718256,25.0,18.971239,24.115043999999997
2019-08-07 20:00:00,2019,8,7,20,31.0,22.325472,20.0,14.839858,11.0,7.485614000000002,31.94896363636362
2019-08-08 05:00:00,2019,8,8,5,2.0,2.011398,4.0,4.6441073,-2.0,-2.6327093,31.635465000000007
2019-08-08 06:00:00,2019,8,8,6,9.0,9.012619,18.0,21.552313,-9.0,-12.539694,39.329933333333344
2019-08-08 07:00:00,2019,8,8,7,19.0,18.77046,40.0,42.474827,-21.0,-23.704366999999998,12.877938095238084
2019-08-08 08:00:00,2019,8,8,8,30.0,23.936985,84.0,63.90898,-54.0,-39.971995,25.977787037037036
2019-08-08 09:00:00,2019,8,8,9,29.0,24.3557,32.0,41.56104,-3.0,-17.20534,473.51133333333337
2019-08-08 10:00:00,2019,8,8,10,9.0,18.067358,13.0,20.591291,-4.0,-2.5239329999999995,36.90167500000001
2019-08-08 11:00:00,2019,8,8,11,11.0,11.642123,12.0,16.004025,-1.0,-4.361901999999999,336.1901999999999
2019-08-08 12:00:00,2019,8,8,12,13.0,14.625988,16.0,17.320517,-3.0,-2.6945289999999993,10.182366666666692
2019-08-08 13:00:00,2019,8,8,13,13.0,17.108036,12.0,17.316198,1.0,-0.2081620000000015,120.81620000000015
2019-08-08 14:00:00,2019,8,8,14,18.0,14.624203,24.0,13.075448,-6.0,1.5487549999999999,125.81258333333334
2019-08-08 15:00:00,2019,8,8,15,29.0,19.029867,19.0,22.431967,10.0,-3.402100000000001,134.02100000000002
2019-08-08 16:00:00,2019,8,8,16,24.0,19.875523,31.0,31.148344,-7.0,-11.272821,61.0403
2019-08-08 17:00:00,2019,8,8,17,89.0,53.18248,51.0,47.64867,38.0,5.5338099999999955,85.43734210526317
2019-08-08 18:00:00,2019,8,8,18,89.0,85.2495,69.0,57.95307,20.0,27.29643,36.482150000000004
2019-08-08 19:00:00,2019,8,8,19,59.0,53.5886,48.0,47.00796,11.0,6.5806400000000025,40.17599999999998
2019-08-08 20:00:00,2019,8,8,20,46.0,41.90642,24.0,30.673761,22.0,11.232658999999998,48.942459090909104
2019-08-08 21:00:00,2019,8,8,21,17.0,16.861626,13.0,11.735526,4.0,5.126100000000001,28.152500000000025
2019-08-08 22:00:00,2019,8,8,22,12.0,11.75605,10.0,11.841288,2.0,-0.08523800000000037,104.26190000000003
2019-08-08 23:00:00,2019,8,8,23,6.0,7.2649198,5.0,5.9786325,1.0,1.2862873000000006,28.628730000000058
2019-08-09 00:00:00,2019,8,9,0,2.0,3.2649753,3.0,4.512055,-1.0,-1.2470797,24.707970000000003
2019-08-09 05:00:00,2019,8,9,5,3.0,2.8097177,6.0,6.324426,-3.0,-3.5147082999999997,17.15694333333332
2019-08-09 06:00:00,2019,8,9,6,4.0,6.3232017,18.0,15.675778,-14.0,-9.352576299999999,33.19588357142858
2019-08-09 07:00:00,2019,8,9,7,18.0,17.398588,39.0,34.46578,-21.0,-17.067192000000002,18.727657142857133
2019-08-09 08:00:00,2019,8,9,8,24.0,26.852564,72.0,59.94142,-48.0,-33.088856,31.06488333333333
2019-08-09 09:00:00,2019,8,9,9,16.0,22.887014,38.0,41.42414,-22.0,-18.537126,15.740336363636361
2019-08-09 10:00:00,2019,8,9,10,15.0,18.255682,16.0,19.84875,-1.0,-1.5930679999999988,59.30679999999988
2019-08-09 11:00:00,2019,8,9,11,14.0,17.707651,27.0,16.902304,-13.0,0.8053469999999976,106.19497692307691
2019-08-09 12:00:00,2019,8,9,12,24.0,19.636686,17.0,21.271578,7.0,-1.6348920000000007,123.35560000000001
2019-08-09 13:00:00,2019,8,9,13,21.0,21.468807,18.0,22.378132,3.0,-0.909324999999999,130.3108333333333
2019-08-09 14:00:00,2019,8,9,14,18.0,22.557432,17.0,22.546158,1.0,0.011274000000000228,98.87259999999998
2019-08-09 15:00:00,2019,8,9,15,21.0,24.701138,50.0,32.649364,-29.0,-7.948225999999998,72.59232413793104
2019-08-09 16:00:00,2019,8,9,16,26.0,32.396805,33.0,41.80521,-7.0,-9.408405000000002,34.40578571428574
2019-08-09 17:00:00,2019,8,9,17,63.0,62.74001,50.0,46.14808,13.0,16.591929999999998,27.630230769230753
2019-08-09 18:00:00,2019,8,9,18,72.0,63.406666,43.0,49.79694,29.0,13.609726000000002,53.069910344827576
2019-08-09 19:00:00,2019,8,9,19,37.0,45.33313,25.0,37.11279,12.0,8.22034,31.497166666666665
2019-08-09 20:00:00,2019,8,9,20,25.0,26.483248,16.0,21.81887,9.0,4.664377999999999,48.17357777777779
2019-08-09 21:00:00,2019,8,9,21,12.0,16.101082,9.0,12.909596,3.0,3.191486000000001,6.382866666666705
2019-08-09 22:00:00,2019,8,9,22,8.0,13.117136,12.0,9.448009,-4.0,3.6691269999999996,191.728175
2019-08-09 23:00:00,2019,8,9,23,6.0,6.485986,5.0,7.835028,1.0,-1.3490420000000007,234.90420000000006
2019-08-10 00:00:00,2019,8,10,0,7.0,6.1698947,6.0,5.6647253,1.0,0.5051694000000007,49.48305999999994
2019-08-10 01:00:00,2019,8,10,1,6.0,3.6848757,2.0,5.299777,4.0,-1.6149012999999997,140.37253249999998
2019-08-10 06:00:00,2019,8,10,6,3.0,3.4856,2.0,3.0199065,1.0,0.4656935,53.43065
2019-08-10 07:00:00,2019,8,10,7,6.0,8.702959,14.0,13.391044,-8.0,-4.688085000000001,41.39893749999999
2019-08-10 08:00:00,2019,8,10,8,8.0,13.916035,8.0,10.67086,0.0,3.2451750000000015,0.0
2019-08-10 09:00:00,2019,8,10,9,13.0,12.427202,23.0,22.631334,-10.0,-10.204132,2.0413199999999954
2019-08-10 10:00:00,2019,8,10,10,22.0,23.629852,34.0,28.422224,-12.0,-4.792372,60.06356666666667
2019-08-10 11:00:00,2019,8,10,11,22.0,35.908073,30.0,41.47145,-8.0,-5.563376999999996,30.457787500000055
2019-08-10 12:00:00,2019,8,10,12,29.0,34.805325,38.0,40.717762,-9.0,-5.912436999999997,34.30625555555559
2019-08-10 13:00:00,2019,8,10,13,33.0,33.234818,35.0,40.89341,-2.0,-7.658592000000006,282.9296000000003
2019-08-10 14:00:00,2019,8,10,14,32.0,34.043686,28.0,35.616,4.0,-1.5723139999999987,139.30784999999997
2019-08-10 15:00:00,2019,8,10,15,43.0,36.114204,44.0,32.71481,-1.0,3.399394000000001,439.9394000000001
2019-08-10 16:00:00,2019,8,10,16,59.0,37.013844,66.0,42.89871,-7.0,-5.884866000000002,15.93048571428568
2019-08-10 17:00:00,2019,8,10,17,54.0,49.818314,46.0,46.08522,8.0,3.7330940000000012,53.33632499999999
2019-08-10 18:00:00,2019,8,10,18,63.0,42.086308,56.0,41.18603,7.0,0.9002780000000001,87.1388857142857
2019-08-10 19:00:00,2019,8,10,19,45.0,36.594715,28.0,37.57326,17.0,-0.9785449999999969,105.7561470588235
2019-08-10 20:00:00,2019,8,10,20,25.0,27.124891,14.0,21.689783,11.0,5.435108000000003,50.589927272727245
2019-08-10 21:00:00,2019,8,10,21,12.0,17.39445,14.0,14.99881,-2.0,2.3956399999999984,219.78199999999993
2019-08-10 22:00:00,2019,8,10,22,5.0,11.204806,10.0,11.283045,-5.0,-0.07823899999999995,98.43522
2019-08-11 00:00:00,2019,8,11,0,4.0,3.1288702,2.0,3.5287926,2.0,-0.3999223999999999,119.99611999999999
2019-08-11 08:00:00,2019,8,11,8,7.0,9.503543,10.0,12.737815,-3.0,-3.234271999999999,7.809066666666631
2019-08-11 09:00:00,2019,8,11,9,19.0,11.13316,35.0,19.716219,-16.0,-8.583058999999999,46.35588125000001
2019-08-11 10:00:00,2019,8,11,10,18.0,19.167673,27.0,22.944027,-9.0,-3.7763539999999978,58.04051111111114
2019-08-11 11:00:00,2019,8,11,11,25.0,18.35058,28.0,24.645758,-3.0,-6.295178,109.83926666666666
2019-08-11 12:00:00,2019,8,11,12,28.0,37.48551,37.0,39.637424,-9.0,-2.151914000000005,76.08984444444438
2019-08-11 13:00:00,2019,8,11,13,45.0,32.295525,43.0,32.75226,2.0,-0.4567350000000019,122.8367500000001
2019-08-11 14:00:00,2019,8,11,14,35.0,35.78682,41.0,34.148262,-6.0,1.6385579999999962,127.30929999999994
2019-08-11 15:00:00,2019,8,11,15,38.0,41.221306,37.0,45.34215,1.0,-4.120843999999998,512.0843999999998
2019-08-11 16:00:00,2019,8,11,16,67.0,44.164543,59.0,44.56356,8.0,-0.3990170000000006,104.98771250000001
2019-08-11 17:00:00,2019,8,11,17,56.0,50.158318,42.0,45.625217,14.0,4.533101000000002,67.62070714285713
2019-08-11 18:00:00,2019,8,11,18,47.0,44.966312,65.0,39.69576,-18.0,5.270552000000002,129.28084444444445
2019-08-11 19:00:00,2019,8,11,19,36.0,33.110233,21.0,35.182552,15.0,-2.0723190000000002,113.81546
2019-08-11 20:00:00,2019,8,11,20,28.0,24.018038,13.0,20.02608,15.0,3.9919580000000003,73.38694666666666
2019-08-11 21:00:00,2019,8,11,21,18.0,18.006317,11.0,13.407807,7.0,4.598509999999999,34.30700000000001
2019-08-11 22:00:00,2019,8,11,22,3.0,10.234296,8.0,9.066612,-5.0,1.1676840000000013,123.35368000000003
2019-08-12 05:00:00,2019,8,12,5,2.0,2.877949,3.0,4.4382358,-1.0,-1.5602868,56.02868000000001
2019-08-12 06:00:00,2019,8,12,6,10.0,8.879214,21.0,21.227327,-11.0,-12.348113,12.255572727272725
2019-08-12 07:00:00,2019,8,12,7,16.0,20.269564,65.0,43.315216,-49.0,-23.045652,52.96805714285714
2019-08-12 08:00:00,2019,8,12,8,30.0,36.1464,105.0,80.4482,-75.0,-44.3018,40.930933333333336
2019-08-12 09:00:00,2019,8,12,9,29.0,28.170273,39.0,49.078987,-10.0,-20.908713999999996,109.08713999999998
2019-08-12 10:00:00,2019,8,12,10,19.0,16.160376,22.0,19.310297,-3.0,-3.149920999999999,4.997366666666636
2019-08-12 11:00:00,2019,8,12,11,12.0,13.173681,19.0,20.28323,-7.0,-7.1095489999999995,1.5649857142857067
2019-08-12 12:00:00,2019,8,12,12,22.0,19.418825,10.0,17.704428,12.0,1.7143969999999982,85.71335833333335
2019-08-12 13:00:00,2019,8,12,13,17.0,15.22592,15.0,13.811471,2.0,1.4144490000000012,29.27754999999994
2019-08-12 14:00:00,2019,8,12,14,16.0,12.108629,13.0,14.516582,3.0,-2.407952999999999,180.2651
2019-08-12 15:00:00,2019,8,12,15,13.0,14.774891,10.0,15.682799,3.0,-0.907907999999999,130.26359999999997
2019-08-12 16:00:00,2019,8,12,16,23.0,23.134619,28.0,26.201239,-5.0,-3.0666200000000003,38.66759999999999
2019-08-12 17:00:00,2019,8,12,17,79.0,58.610626,57.0,44.18678,22.0,14.423846000000005,34.43706363636361
2019-08-12 18:00:00,2019,8,12,18,96.0,80.894554,76.0,57.04216,20.0,23.852393999999997,19.261969999999984
2019-08-12 19:00:00,2019,8,12,19,58.0,60.10933,38.0,47.38773,20.0,12.721600000000002,36.39199999999999
2019-08-12 21:00:00,2019,8,12,21,18.0,18.580097,12.0,15.653638,6.0,2.9264589999999977,51.22568333333337
2019-08-12 22:00:00,2019,8,12,22,15.0,8.423242,15.0,6.739242,0.0,1.6840000000000002,0.0
2019-08-13 05:00:00,2019,8,13,5,3.0,2.2481663,8.0,6.14329,-5.0,-3.8951237000000005,22.097525999999988
2019-08-13 07:00:00,2019,8,13,7,19.0,20.381813,35.0,36.47489,-16.0,-16.093077,0.581731250000006
2019-08-13 08:00:00,2019,8,13,8,24.0,25.78284,58.0,60.05089,-34.0,-34.26805,0.7883823529411834
2019-08-13 09:00:00,2019,8,13,9,19.0,21.562159,18.0,32.325478,1.0,-10.763318999999996,1176.3318999999997
2019-08-13 10:00:00,2019,8,13,10,11.0,10.444054,15.0,19.540064,-4.0,-9.096010000000001,127.40025000000004
2019-08-13 11:00:00,2019,8,13,11,13.0,10.146428,19.0,13.721784,-6.0,-3.5753559999999993,40.41073333333334
2019-08-13 12:00:00,2019,8,13,12,9.0,13.29283,12.0,14.625252,-3.0,-1.3324219999999993,55.58593333333336
2019-08-13 13:00:00,2019,8,13,13,10.0,8.719802,12.0,10.254518,-2.0,-1.5347159999999995,23.264200000000024
2019-08-13 14:00:00,2019,8,13,14,12.0,8.517319,10.0,15.310847,2.0,-6.793528,439.6764
2019-08-13 15:00:00,2019,8,13,15,21.0,13.62225,33.0,20.245281,-12.0,-6.623030999999999,44.80807500000001
2019-08-13 16:00:00,2019,8,13,16,25.0,21.830841,25.0,26.78577,0.0,-4.954929,0.0
2019-08-13 17:00:00,2019,8,13,17,77.0,55.823814,52.0,49.089176,25.0,6.734637999999997,73.06144800000001
2019-08-13 18:00:00,2019,8,13,18,101.0,81.87338,32.0,58.841286,69.0,23.032094,66.6201536231884
2019-08-13 19:00:00,2019,8,13,19,32.0,61.616474,20.0,40.084255,12.0,21.532218999999998,79.4351583333333
2019-08-13 20:00:00,2019,8,13,20,27.0,23.3452,24.0,21.410936,3.0,1.9342639999999989,35.524533333333366
2019-08-13 21:00:00,2019,8,13,21,19.0,23.160334,9.0,15.7846575,10.0,7.375676499999999,26.24323500000001
2019-08-13 22:00:00,2019,8,13,22,10.0,6.874721,7.0,7.4744115,3.0,-0.5996905000000003,119.98968333333335
2019-08-13 23:00:00,2019,8,13,23,6.0,7.2186685,5.0,4.7923455,1.0,2.426323,142.6323
2019-08-14 00:00:00,2019,8,14,0,2.0,2.1203456,1.0,1.6247917,1.0,0.49555389999999977,50.444610000000026
2019-08-14 06:00:00,2019,8,14,6,4.0,7.033182,24.0,26.479637,-20.0,-19.446455,2.7677249999999987
2019-08-14 07:00:00,2019,8,14,7,21.0,22.986723,40.0,36.5432,-19.0,-13.556476999999997,28.650121052631594
2019-08-14 08:00:00,2019,8,14,8,23.0,32.97026,69.0,65.77933,-46.0,-32.80907,28.675934782608696
2019-08-14 09:00:00,2019,8,14,9,23.0,20.553286,32.0,41.889782,-9.0,-21.336495999999997,137.07217777777774
2019-08-14 10:00:00,2019,8,14,10,9.0,13.594485,23.0,15.931254,-14.0,-2.3367689999999985,83.30879285714286
2019-08-14 11:00:00,2019,8,14,11,17.0,11.474023,7.0,16.33287,10.0,-4.858846999999999,148.58847
2019-08-14 12:00:00,2019,8,14,12,13.0,17.153322,17.0,13.129203,-4.0,4.024118999999999,200.60297499999996
2019-08-14 13:00:00,2019,8,14,13,13.0,13.118004,15.0,13.805875,-2.0,-0.6878709999999995,65.60645000000002
2019-08-14 14:00:00,2019,8,14,14,12.0,10.555934,11.0,14.522417,1.0,-3.966483,496.6483
2019-08-14 15:00:00,2019,8,14,15,9.0,13.464762,13.0,14.927208,-4.0,-1.462446,63.43885
2019-08-14 16:00:00,2019,8,14,16,11.0,17.903313,8.0,19.055052,3.0,-1.1517389999999992,138.39129999999997
2019-08-14 17:00:00,2019,8,14,17,38.0,31.602215,41.0,30.244497,-3.0,1.357718000000002,145.25726666666674
2019-08-14 18:00:00,2019,8,14,18,72.0,50.553688,37.0,36.386566,35.0,14.167121999999999,59.52250857142858
2019-08-14 19:00:00,2019,8,14,19,55.0,42.3634,44.0,29.697638,11.0,12.665761999999997,15.143290909090885
2019-08-14 20:00:00,2019,8,14,20,33.0,33.757393,21.0,25.415426,12.0,8.341967,30.48360833333333
2019-08-14 21:00:00,2019,8,14,21,32.0,23.947626,23.0,15.451019,9.0,8.496607,5.593255555555565
2019-08-14 22:00:00,2019,8,14,22,15.0,14.063839,5.0,11.688019,10.0,2.375819999999999,76.2418
2019-08-14 23:00:00,2019,8,14,23,8.0,5.4755116,4.0,2.5733767,4.0,2.9021349,27.446627499999998
2019-08-15 06:00:00,2019,8,15,6,10.0,8.880317,17.0,21.173243,-7.0,-12.292926,75.61322857142856
2019-08-15 07:00:00,2019,8,15,7,17.0,21.693039,64.0,42.222492,-47.0,-20.529453000000004,56.32031276595744
2019-08-15 08:00:00,2019,8,15,8,31.0,28.621393,75.0,82.87067,-44.0,-54.249277000000006,23.293811363636376
2019-08-15 09:00:00,2019,8,15,9,22.0,26.895159,34.0,42.75306,-12.0,-15.857900999999998,32.149174999999985
2019-08-15 10:00:00,2019,8,15,10,21.0,16.0786,28.0,20.419336,-7.0,-4.340736,37.98948571428572
2019-08-15 11:00:00,2019,8,15,11,17.0,15.170483,16.0,19.72758,1.0,-4.557096999999999,555.7096999999999
2019-08-15 12:00:00,2019,8,15,12,10.0,18.073574,14.0,18.686716,-4.0,-0.6131419999999999,84.67145000000001
2019-08-15 13:00:00,2019,8,15,13,10.0,17.839045,15.0,17.203968,-5.0,0.635076999999999,112.70154
2019-08-15 14:00:00,2019,8,15,14,10.0,16.789343,11.0,15.387561,-1.0,1.401781999999999,240.1781999999999
2019-08-15 15:00:00,2019,8,15,15,19.0,22.132746,21.0,21.778437,-2.0,0.35430900000000065,117.71545000000003
2019-08-15 16:00:00,2019,8,15,16,30.0,21.841692,34.0,32.393696,-4.0,-10.552004,163.80010000000001
2019-08-15 17:00:00,2019,8,15,17,78.0,68.58308,58.0,50.7754,20.0,17.807679999999998,10.961600000000011
2019-08-15 18:00:00,2019,8,15,18,88.0,88.44237,65.0,66.40886,23.0,22.033509999999993,4.2021304347826405
2019-08-15 19:00:00,2019,8,15,19,70.0,57.656136,38.0,51.705505,32.0,5.950630999999994,81.40427812500002
2019-08-15 20:00:00,2019,8,15,20,34.0,42.676952,24.0,28.829296,10.0,13.847656,38.476560000000006
2019-08-15 21:00:00,2019,8,15,21,40.0,22.352623,14.0,17.161715,26.0,5.190908,80.03496923076922
2019-08-15 22:00:00,2019,8,15,22,14.0,17.020681,10.0,11.654662,4.0,5.366019,34.15047499999999
2019-08-15 23:00:00,2019,8,15,23,8.0,7.190133,5.0,6.4627967,3.0,0.7273363000000002,75.75545666666666
2019-08-16 00:00:00,2019,8,16,0,1.0,3.5718665,2.0,4.138629,-1.0,-0.5667624999999998,43.32375000000002
2019-08-16 06:00:00,2019,8,16,6,9.0,5.701369,15.0,17.93921,-6.0,-12.237841,103.96401666666665
2019-08-16 07:00:00,2019,8,16,7,18.0,17.964651,38.0,36.16676,-20.0,-18.202108999999997,8.989455000000017
2019-08-16 08:00:00,2019,8,16,8,18.0,25.883146,66.0,65.88862,-48.0,-40.00547400000001,16.65526249999999
2019-08-16 09:00:00,2019,8,16,9,29.0,20.220829,44.0,40.30551,-15.0,-20.084681,33.89787333333334
2019-08-16 10:00:00,2019,8,16,10,20.0,20.995073,17.0,22.198568,3.0,-1.2034950000000002,140.1165
2019-08-16 11:00:00,2019,8,16,11,14.0,15.058541,19.0,19.442076,-5.0,-4.383535,12.329299999999996
2019-08-16 12:00:00,2019,8,16,12,20.0,19.690977,28.0,19.27865,-8.0,0.4123270000000012,105.15408750000002
2019-08-16 13:00:00,2019,8,16,13,27.0,23.384089,21.0,25.519094,6.0,-2.1350049999999996,135.58341666666666
2019-08-16 14:00:00,2019,8,16,14,29.0,23.772812,36.0,23.429964,-7.0,0.34284800000000004,104.89782857142858
2019-08-16 15:00:00,2019,8,16,15,57.0,29.283443,34.0,40.236782,23.0,-10.953339,147.62321304347824
2019-08-16 16:00:00,2019,8,16,16,52.0,37.625732,47.0,39.141705,5.0,-1.5159730000000025,130.31946000000005
2019-08-16 17:00:00,2019,8,16,17,66.0,72.205246,47.0,53.854,19.0,18.351246000000003,3.4144947368420877
2019-08-16 18:00:00,2019,8,16,18,42.0,69.035225,50.0,52.237576,-8.0,16.797649,309.9706125
2019-08-16 19:00:00,2019,8,16,19,41.0,39.89669,26.0,36.029522,15.0,3.8671679999999995,74.21888
2019-08-16 20:00:00,2019,8,16,20,17.0,27.739592,14.0,21.151247,3.0,6.588344999999997,119.6114999999999
2019-08-16 21:00:00,2019,8,16,21,17.0,14.293215,9.0,11.412874,8.0,2.8803409999999996,63.995737500000004
2019-08-16 22:00:00,2019,8,16,22,10.0,10.455843,11.0,10.211219,-1.0,0.24462399999999995,124.4624
2019-08-16 23:00:00,2019,8,16,23,7.0,5.378062,5.0,6.62824,2.0,-1.250178,162.5089
2019-08-17 00:00:00,2019,8,17,0,7.0,6.459233,6.0,5.548627,1.0,0.9106060000000005,8.939399999999953
2019-08-17 06:00:00,2019,8,17,6,3.0,2.8801246,1.0,2.4925537,2.0,0.3875708999999996,80.62145500000003
2019-08-17 07:00:00,2019,8,17,7,6.0,6.332338,14.0,9.243652,-8.0,-2.911314000000001,63.60857499999999
2019-08-17 08:00:00,2019,8,17,8,10.0,11.776917,15.0,13.830418,-5.0,-2.0535010000000007,58.92997999999998
2019-08-17 09:00:00,2019,8,17,9,27.0,12.471042,18.0,25.574284,9.0,-13.103241999999998,245.59157777777773
2019-08-17 10:00:00,2019,8,17,10,19.0,23.99726,26.0,29.210644,-7.0,-5.213383999999998,25.52308571428575
2019-08-17 11:00:00,2019,8,17,11,41.0,35.569324,39.0,39.76437,2.0,-4.195045999999998,309.7522999999999
2019-08-17 12:00:00,2019,8,17,12,41.0,35.42643,52.0,42.579327,-11.0,-7.152896999999996,34.973663636363675
2019-08-17 13:00:00,2019,8,17,13,32.0,35.471424,32.0,43.35506,0.0,-7.883636000000003,0.0
2019-08-17 14:00:00,2019,8,17,14,47.0,35.95332,46.0,34.604687,1.0,1.3486329999999995,34.86329999999995
2019-08-17 15:00:00,2019,8,17,15,34.0,43.024353,33.0,41.941906,1.0,1.0824469999999948,8.244699999999483
2019-08-17 16:00:00,2019,8,17,16,42.0,44.744144,51.0,50.558414,-9.0,-5.8142700000000005,35.397
2019-08-17 17:00:00,2019,8,17,17,52.0,50.699844,44.0,46.148026,8.0,4.551817999999997,43.102275000000034
2019-08-17 18:00:00,2019,8,17,18,41.0,50.666885,37.0,46.132236,4.0,4.534649000000002,13.366225000000043
2019-08-17 19:00:00,2019,8,17,19,25.0,35.943108,25.0,33.20231,0.0,2.740798000000005,0.0
2019-08-17 20:00:00,2019,8,17,20,25.0,25.41845,17.0,21.683653,8.0,3.7347970000000004,53.315037499999995
2019-08-17 21:00:00,2019,8,17,21,12.0,17.577291,15.0,15.933746,-3.0,1.6435449999999996,154.78483333333332
2019-08-17 22:00:00,2019,8,17,22,18.0,10.730411,14.0,10.910099,4.0,-0.17968800000000051,104.49220000000001
2019-08-17 23:00:00,2019,8,17,23,15.0,6.8854475,9.0,8.8262415,6.0,-1.9407940000000004,132.34656666666666
2019-08-18 01:00:00,2019,8,18,1,1.0,3.2754574,2.0,1.177485,-1.0,2.0979724,309.79724000000004
2019-08-18 07:00:00,2019,8,18,7,4.0,3.5779235,6.0,4.3026967,-2.0,-0.7247732000000005,63.761339999999976
2019-08-18 08:00:00,2019,8,18,8,15.0,8.297649,19.0,9.499795,-4.0,-1.2021460000000008,69.94634999999998
2019-08-18 09:00:00,2019,8,18,9,13.0,13.804557,21.0,22.991137,-8.0,-9.186579999999998,14.83224999999997
2019-08-18 10:00:00,2019,8,18,10,19.0,17.014124,40.0,22.106434,-21.0,-5.092310000000001,75.75090476190476
2019-08-18 11:00:00,2019,8,18,11,25.0,22.427885,19.0,29.592424,6.0,-7.164539000000001,219.40898333333334
2019-08-18 12:00:00,2019,8,18,12,26.0,38.568398,34.0,42.320423,-8.0,-3.752024999999996,53.099687500000044
2019-08-18 13:00:00,2019,8,18,13,27.0,38.329815,40.0,35.92333,-13.0,2.4064850000000035,118.51142307692311
2019-08-18 14:00:00,2019,8,18,14,35.0,33.777664,25.0,31.23146,10.0,2.546204000000003,74.53795999999997
2019-08-18 15:00:00,2019,8,18,15,28.0,40.687004,28.0,45.33047,0.0,-4.6434659999999965,0.0
2019-08-18 16:00:00,2019,8,18,16,30.0,54.102066,59.0,50.5867,-29.0,3.515366,112.12195172413793
2019-08-18 17:00:00,2019,8,18,17,55.0,47.82261,42.0,39.618427,13.0,8.204183,36.8909
2019-08-18 18:00:00,2019,8,18,18,47.0,44.623894,45.0,45.133286,2.0,-0.5093919999999983,125.46959999999991
2019-08-18 19:00:00,2019,8,18,19,18.0,28.772682,15.0,21.980032,3.0,6.792649999999998,126.42166666666661
2019-08-18 20:00:00,2019,8,18,20,28.0,24.67425,10.0,18.529203,18.0,6.145047000000002,65.86085
2019-08-18 21:00:00,2019,8,18,21,12.0,16.088268,16.0,13.417514,-4.0,2.6707539999999987,166.76884999999996
2019-08-18 22:00:00,2019,8,18,22,4.0,8.699055,9.0,8.540289,-5.0,0.15876599999999996,103.17532
2019-08-19 05:00:00,2019,8,19,5,3.0,3.0284123,3.0,3.1347113,0.0,-0.10629900000000037,0.0
2019-08-19 06:00:00,2019,8,19,6,10.0,8.410385,25.0,22.119677,-15.0,-13.709292,8.604720000000004
2019-08-19 07:00:00,2019,8,19,7,17.0,19.060762,49.0,50.53989,-32.0,-31.479128,1.627725000000002
2019-08-19 08:00:00,2019,8,19,8,23.0,30.284073,80.0,93.11972,-57.0,-62.835647,10.23797719298246
2019-08-19 09:00:00,2019,8,19,9,19.0,27.445261,32.0,44.505474,-13.0,-17.060213,31.2324076923077
2019-08-19 10:00:00,2019,8,19,10,13.0,15.185663,18.0,19.037731,-5.0,-3.852068000000001,22.95863999999998
2019-08-19 11:00:00,2019,8,19,11,7.0,12.596288,19.0,16.909002,-12.0,-4.3127140000000015,64.06071666666665
2019-08-19 12:00:00,2019,8,19,12,8.0,14.452025,10.0,15.837897,-2.0,-1.385871999999999,30.706400000000045
2019-08-19 13:00:00,2019,8,19,13,14.0,13.598396,16.0,14.110141,-2.0,-0.5117450000000012,74.41274999999993
2019-08-19 14:00:00,2019,8,19,14,14.0,13.201267,15.0,14.3859415,-1.0,-1.1846744999999999,18.467449999999985
2019-08-19 15:00:00,2019,8,19,15,8.0,14.3721695,12.0,15.401236,-4.0,-1.0290665000000008,74.27333749999998
2019-08-19 16:00:00,2019,8,19,16,22.0,23.673956,25.0,27.04975,-3.0,-3.375793999999999,12.526466666666636
