year,month,day,hour,ausleihen,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,ausleihe1woche,ausleihe1stunde,ausleihe2stunde
2018,8,4,13,25,0.84,0,5,0,31,1.6,56,9,40,17,6
2018,8,4,14,33,0.5454545454545454,0,5,0,31,0.0,54,9,30,25,17
2018,8,4,15,40,0.45,0,5,0,31,0.0,52,9,35,33,25
2018,8,4,16,52,0.5576923076923077,0,5,0,31,0.0,53,9,60,40,33
2018,8,4,17,41,0.6341463414634146,0,5,0,31,0.0,54,9,37,52,40
2018,8,4,18,27,0.7407407407407407,0,5,0,31,0.0,54,8,60,41,52
2018,8,4,19,31,0.5161290322580645,0,5,0,30,0.0,58,9,32,27,41
2018,8,4,20,30,0.5333333333333333,0,5,0,29,0.0,62,11,18,31,27
2018,8,4,21,16,0.5,0,5,0,28,0.0,66,12,22,30,31
2018,8,4,22,18,0.5,0,5,0,28,0.0,67,11,15,16,30
2018,8,4,23,4,0.75,0,5,0,28,0.0,68,10,13,18,16
2018,8,5,0,4,0.5,0,6,0,29,0.1,69,10,6,4,18
2018,8,5,1,2,1.0,0,6,0,28,0.0,70,9,3,4,4
2018,8,5,4,1,1.0,0,6,0,28,0.0,69,5,0,0,0
2018,8,5,6,3,1.0,0,6,0,27,0.0,66,2,0,0,1
2018,8,5,7,7,0.8571428571428571,0,6,0,29,0.0,63,3,2,3,0
2018,8,5,8,9,0.6666666666666666,0,6,0,30,0.0,60,3,6,7,3
2018,8,5,9,21,0.7619047619047619,0,6,0,32,0.0,57,3,16,9,7
2018,8,5,10,23,0.9130434782608696,0,6,0,32,0.0,53,4,23,21,9
2018,8,5,11,29,0.6206896551724138,0,6,0,33,0.0,48,5,30,23,21
2018,8,5,12,38,0.5526315789473685,0,6,0,34,0.0,43,5,41,29,23
2018,8,5,13,33,0.7272727272727273,0,6,0,34,0.0,43,6,39,38,29
2018,8,5,14,38,0.6842105263157895,0,6,0,34,0.0,43,6,35,33,38
2018,8,5,15,34,0.3529411764705882,0,6,0,35,0.0,43,6,55,38,33
2018,8,5,16,45,0.6,0,6,0,34,0.0,45,6,35,34,38
2018,8,5,17,54,0.4629629629629629,0,6,0,33,0.0,48,7,28,45,34
2018,8,5,18,26,0.5769230769230769,0,6,0,32,0.0,50,8,54,54,45
2018,8,5,19,38,0.631578947368421,0,6,0,32,0.0,53,7,31,26,54
2018,8,5,20,17,0.5882352941176471,0,6,0,32,0.0,56,7,30,38,26
2018,8,5,21,17,0.5294117647058824,0,6,0,32,0.0,59,6,25,17,38
2018,8,5,22,16,0.75,0,6,0,32,0.0,60,7,8,17,17
2018,8,5,23,2,1.0,0,6,0,31,0.0,62,9,7,16,17
2018,8,6,0,3,1.0,0,0,1,30,0.0,63,10,1,2,16
2018,8,6,2,3,1.0,0,0,1,28,0.0,67,9,0,0,3
2018,8,6,5,2,1.0,0,0,1,28,0.0,68,6,1,0,0
2018,8,6,6,6,1.0,0,0,1,28,0.0,67,4,7,2,0
2018,8,6,7,14,0.9285714285714286,0,0,1,29,0.0,63,4,18,6,2
2018,8,6,8,31,1.0,0,0,1,31,0.0,58,4,33,14,6
2018,8,6,9,17,1.0,0,0,1,32,0.0,54,4,9,31,14
2018,8,6,10,7,0.8571428571428571,0,0,1,33,0.0,51,4,11,17,31
2018,8,6,11,14,0.5714285714285714,0,0,1,34,0.0,47,5,18,7,17
2018,8,6,12,5,0.8,0,0,1,35,0.0,44,5,15,14,7
2018,8,6,13,10,0.9,0,0,1,35,0.0,44,7,15,5,14
2018,8,6,14,14,0.5714285714285714,0,0,1,35,0.0,44,8,19,10,5
2018,8,6,15,11,0.8181818181818182,0,0,1,35,0.0,44,10,22,14,10
2018,8,6,16,15,0.6,0,0,1,34,0.0,47,10,23,11,14
2018,8,6,17,48,0.9166666666666666,0,0,1,33,0.0,49,11,60,15,11
2018,8,6,18,45,0.9777777777777776,0,0,1,32,0.0,52,11,107,48,15
2018,8,6,19,21,1.0,0,0,1,31,0.0,56,13,74,45,48
2018,8,6,20,28,0.8571428571428571,0,0,1,30,0.0,60,14,29,21,45
2018,8,6,21,15,0.8,0,0,1,29,0.0,65,15,12,28,21
2018,8,6,22,7,0.4285714285714285,0,0,1,29,0.0,67,15,13,15,28
2018,8,6,23,9,0.6666666666666666,0,0,1,29,0.0,68,15,6,7,15
2018,8,7,0,2,1.0,0,1,1,28,0.0,70,15,1,9,7
2018,8,7,3,2,0.0,0,1,1,27,0.1,77,11,0,0,0
2018,8,7,4,1,1.0,0,1,1,27,0.1,76,10,2,2,0
2018,8,7,5,2,1.0,0,1,1,28,0.1,76,9,1,1,2
2018,8,7,6,12,0.9166666666666666,0,1,1,28,0.1,75,8,8,2,1
2018,8,7,7,18,0.8333333333333334,0,1,1,29,0.1,69,9,24,12,2
2018,8,7,8,22,1.0,0,1,1,30,0.1,64,10,27,18,12
2018,8,7,9,28,0.9642857142857144,0,1,1,31,0.2,58,12,21,22,18
2018,8,7,10,8,1.0,0,1,1,32,0.1,54,13,8,28,22
2018,8,7,11,14,0.7142857142857143,0,1,1,33,0.1,51,14,12,8,28
2018,8,7,12,12,0.8333333333333334,0,1,1,33,0.2,47,15,17,14,8
2018,8,7,13,14,0.6428571428571429,0,1,1,33,0.1,48,15,13,12,14
2018,8,7,14,15,0.8,0,1,1,33,0.6,50,15,19,14,12
2018,8,7,15,11,0.8181818181818182,0,1,1,32,0.8,51,15,25,15,14
2018,8,7,16,13,0.9230769230769232,0,1,1,32,0.4,53,12,18,11,15
2018,8,7,17,72,0.9444444444444444,0,1,1,31,0.6,55,9,49,13,11
2018,8,7,18,57,0.9298245614035088,0,1,1,31,0.8,58,6,48,72,13
2018,8,7,19,19,0.8947368421052632,0,1,1,30,0.4,62,7,44,57,72
2018,8,7,20,15,0.9333333333333332,0,1,1,29,2.2,66,7,32,19,57
2018,8,7,21,9,0.6666666666666666,0,1,1,28,3.0,70,8,33,15,19
2018,8,7,22,5,0.6,0,1,1,28,1.5,71,6,14,9,15
2018,8,7,23,3,1.0,0,1,1,28,3.2,71,5,8,5,9
2018,8,8,0,5,0.4,0,2,1,28,6.5,72,3,2,3,5
2018,8,8,1,1,1.0,0,2,1,27,3.2,72,4,0,5,3
2018,8,8,4,1,1.0,0,2,1,27,0.0,72,5,2,0,0
2018,8,8,5,3,1.0,0,2,1,27,0.1,71,4,1,1,0
2018,8,8,6,6,1.0,0,2,1,27,0.1,70,4,4,3,1
2018,8,8,7,15,1.0,0,2,1,29,0.0,66,5,9,6,3
2018,8,8,8,19,0.9473684210526316,0,2,1,30,0.0,62,5,23,15,6
2018,8,8,9,21,1.0,0,2,1,31,0.0,58,5,18,19,15
2018,8,8,10,13,1.0,0,2,1,32,0.0,54,5,12,21,19
2018,8,8,11,9,0.8888888888888888,0,2,1,33,0.0,51,6,18,13,21
2018,8,8,12,12,0.5833333333333334,0,2,1,34,0.0,47,6,6,9,13
2018,8,8,13,11,0.9090909090909092,0,2,1,34,0.0,48,8,10,12,9
2018,8,8,14,13,0.7692307692307693,0,2,1,34,0.0,49,10,19,11,12
2018,8,8,15,12,1.0,0,2,1,33,0.0,50,12,16,13,11
2018,8,8,16,21,0.6190476190476191,0,2,1,33,0.0,52,11,19,12,13
2018,8,8,17,45,0.8888888888888888,0,2,1,32,0.5,55,11,95,21,12
2018,8,8,18,95,0.8526315789473684,0,2,1,31,0.6,57,11,77,45,21
2018,8,8,19,56,0.9107142857142856,0,2,1,30,0.3,60,11,40,95,45
2018,8,8,20,38,0.9473684210526316,0,2,1,29,3.2,63,11,29,56,95
2018,8,8,21,20,0.85,0,2,1,29,4.2,66,11,23,38,56
2018,8,8,22,15,0.9333333333333332,0,2,1,28,2.1,67,11,10,20,38
2018,8,8,23,3,1.0,0,2,1,28,3.2,68,11,11,15,20
2018,8,9,0,1,1.0,0,3,1,28,6.4,69,11,1,3,15
2018,8,9,1,1,1.0,0,3,1,27,3.2,70,12,0,1,3
2018,8,9,4,1,1.0,0,3,1,26,0.3,72,12,0,0,0
2018,8,9,5,2,1.0,0,3,1,26,0.4,71,12,1,1,0
2018,8,9,6,7,0.8571428571428571,0,3,1,26,0.5,70,12,8,2,1
2018,8,9,7,11,1.0,0,3,1,27,0.3,66,12,20,7,2
2018,8,9,8,27,0.9629629629629628,0,3,1,28,0.0,63,13,32,11,7
2018,8,9,9,17,0.9411764705882352,0,3,1,29,0.0,60,14,21,27,11
2018,8,9,10,6,1.0,0,3,1,30,0.0,56,13,16,17,27
2018,8,9,11,7,0.7142857142857143,0,3,1,31,0.0,53,13,13,6,17
2018,8,9,12,11,0.3636363636363636,0,3,1,32,0.0,49,12,18,7,6
2018,8,9,13,13,0.7692307692307693,0,3,1,32,0.0,48,13,17,11,7
2018,8,9,14,17,0.5294117647058824,0,3,1,32,0.0,46,15,19,13,11
2018,8,9,15,20,0.8,0,3,1,32,0.0,45,16,23,17,13
2018,8,9,16,15,0.8,0,3,1,31,0.0,45,15,16,20,17
2018,8,9,17,59,0.9322033898305084,0,3,1,30,0.0,46,14,35,15,20
2018,8,9,18,73,0.9041095890410958,0,3,1,30,0.0,47,13,69,59,15
2018,8,9,19,32,0.9375,0,3,1,29,0.0,49,13,63,73,59
2018,8,9,20,32,0.875,0,3,1,29,0.0,52,13,30,32,73
2018,8,9,21,16,0.875,0,3,1,29,0.0,55,13,10,32,32
2018,8,9,22,6,0.6666666666666666,0,3,1,28,0.0,57,12,6,16,32
2018,8,9,23,10,1.0,0,3,1,28,0.0,58,11,6,6,16
2018,8,10,0,3,1.0,1,4,0,28,0.0,59,10,2,10,6
2018,8,10,1,3,1.0,1,4,0,27,0.0,60,9,0,3,10
2018,8,10,2,1,1.0,1,4,0,27,0.0,61,9,0,3,3
2018,8,10,6,7,0.8571428571428571,1,4,0,26,0.0,60,5,2,0,0
2018,8,10,7,12,1.0,1,4,0,28,0.0,57,6,12,7,0
2018,8,10,8,28,0.8928571428571429,1,4,0,29,0.0,55,6,32,12,7
2018,8,10,9,23,0.8260869565217391,1,4,0,30,0.0,52,6,18,28,12
2018,8,10,10,13,0.6153846153846154,1,4,0,31,0.0,49,7,11,23,28
2018,8,10,11,19,0.3157894736842105,1,4,0,32,0.0,46,8,10,13,23
2018,8,10,12,12,0.9166666666666666,1,4,0,33,0.0,43,9,9,19,13
2018,8,10,13,15,0.7333333333333333,1,4,0,32,0.0,45,9,12,12,19
2018,8,10,14,17,0.8235294117647058,1,4,0,32,0.0,46,8,12,15,12
2018,8,10,15,18,0.5555555555555556,1,4,0,32,0.0,48,8,7,17,15
2018,8,10,16,35,0.7142857142857143,1,4,0,31,0.0,51,7,37,18,17
2018,8,10,17,60,0.8166666666666667,1,4,0,30,0.1,53,7,38,35,18
2018,8,10,18,55,0.8727272727272727,1,4,0,30,0.1,56,6,40,60,35
2018,8,10,19,43,0.7674418604651163,1,4,0,29,0.1,59,7,30,55,60
2018,8,10,20,27,0.4814814814814814,1,4,0,28,1.6,63,7,18,43,55
2018,8,10,21,19,0.7368421052631579,1,4,0,27,2.1,67,8,15,27,43
2018,8,10,22,8,0.625,1,4,0,27,1.1,67,6,10,19,27
2018,8,10,23,7,1.0,1,4,0,27,2.8,68,4,6,8,19
2018,8,11,0,2,1.0,0,5,0,27,5.6,69,2,4,7,8
2018,8,11,1,3,0.3333333333333333,0,5,0,26,2.8,71,3,2,2,7
2018,8,11,2,1,1.0,0,5,0,26,0.8,72,4,0,3,2
2018,8,11,5,1,1.0,0,5,0,25,1.2,74,5,0,0,0
2018,8,11,6,1,1.0,0,5,0,25,1.6,74,5,2,1,0
2018,8,11,7,1,1.0,0,5,0,25,0.8,74,5,3,1,1
2018,8,11,8,1,0.0,0,5,0,25,1.2,74,6,2,1,1
2018,8,11,9,3,0.6666666666666666,0,5,0,25,1.6,73,6,2,1,1
2018,8,11,10,7,1.0,0,5,0,26,0.8,72,8,0,3,1
2018,8,11,11,7,0.7142857142857143,0,5,0,26,2.5,70,9,6,7,3
2018,8,11,12,17,0.8235294117647058,0,5,0,27,3.3,69,11,17,7,7
2018,8,11,13,15,0.7333333333333333,0,5,0,27,1.6,69,11,25,17,7
2018,8,11,14,12,0.9166666666666666,0,5,0,27,1.1,68,11,33,15,17
2018,8,11,15,22,0.5454545454545454,0,5,0,27,1.5,68,12,40,12,15
2018,8,11,16,12,0.5,0,5,0,26,0.7,69,10,52,22,12
2018,8,11,17,10,0.6,0,5,0,26,1.7,69,8,41,12,22
2018,8,11,18,16,0.75,0,5,0,26,2.3,70,6,27,10,12
2018,8,11,19,14,0.5714285714285714,0,5,0,26,1.2,71,5,31,16,10
2018,8,11,20,15,0.4666666666666667,0,5,0,26,0.2,73,4,30,14,16
2018,8,11,21,8,0.375,0,5,0,25,0.3,74,3,16,15,14
2018,8,11,22,9,0.0,0,5,0,25,0.1,76,6,18,8,15
2018,8,11,23,4,0.0,0,5,0,25,0.2,77,8,4,9,8
2018,8,12,1,1,0.0,0,6,0,24,0.2,79,10,2,0,4
2018,8,12,5,3,1.0,0,6,0,24,0.0,79,11,0,0,0
2018,8,12,6,2,1.0,0,6,0,24,0.0,78,12,3,3,0
2018,8,12,7,4,0.5,0,6,0,25,0.0,74,11,7,2,3
2018,8,12,8,10,0.7,0,6,0,26,0.0,69,11,9,4,2
2018,8,12,9,17,0.7058823529411765,0,6,0,27,0.0,64,11,21,10,4
2018,8,12,10,22,0.6363636363636364,0,6,0,28,0.0,61,10,23,17,10
2018,8,12,11,26,0.6923076923076923,0,6,0,29,0.0,58,9,29,22,17
2018,8,12,12,32,0.53125,0,6,0,30,0.0,54,8,38,26,22
2018,8,12,13,29,0.8275862068965517,0,6,0,30,0.0,56,8,33,32,26
2018,8,12,14,30,0.5,0,6,0,30,0.3,58,9,38,29,32
2018,8,12,15,34,0.7352941176470589,0,6,0,29,0.4,60,10,34,30,29
2018,8,12,16,46,0.6739130434782609,0,6,0,29,0.2,63,9,45,34,30
2018,8,12,17,41,0.5121951219512195,0,6,0,28,0.6,66,8,54,46,34
2018,8,12,18,55,0.5818181818181818,0,6,0,27,0.8,68,8,26,41,46
2018,8,12,19,36,0.6666666666666666,0,6,0,27,0.4,71,10,38,55,41
2018,8,12,20,17,0.5882352941176471,0,6,0,26,3.0,73,12,17,36,55
2018,8,12,21,8,0.375,0,6,0,25,4.0,76,14,17,17,36
2018,8,12,22,6,1.0,0,6,0,25,2.0,77,15,16,8,17
2018,8,12,23,1,0.0,0,6,0,24,3.8,79,15,2,6,8
2018,8,13,0,2,0.5,0,0,1,24,7.7,80,15,3,1,6
2018,8,13,1,4,0.75,0,0,1,24,3.8,81,16,0,2,1
2018,8,13,4,1,1.0,0,0,1,23,0.2,84,17,0,0,0
2018,8,13,5,3,1.0,0,0,1,23,1.5,83,16,2,1,0
2018,8,13,6,3,1.0,0,0,1,23,2.0,83,15,6,3,1
2018,8,13,7,11,1.0,0,0,1,23,1.0,84,16,14,3,3
2018,8,13,8,15,1.0,0,0,1,23,1.7,84,17,31,11,3
2018,8,13,9,3,1.0,0,0,1,23,2.3,84,18,17,15,11
2018,8,13,10,3,1.0,0,0,1,24,1.1,81,18,7,3,15
2018,8,13,12,2,1.0,0,0,1,26,2.8,75,17,5,0,3
2018,8,13,13,7,1.0,0,0,1,25,1.4,76,15,10,2,0
2018,8,13,14,7,1.0,0,0,1,25,0.4,77,12,14,7,2
2018,8,13,15,9,0.8888888888888888,0,0,1,25,0.6,78,10,11,7,7
2018,8,13,16,10,0.8,0,0,1,25,0.3,79,8,15,9,7
2018,8,13,17,45,0.9111111111111112,0,0,1,25,0.5,80,5,48,10,9
2018,8,13,18,33,0.9696969696969696,0,0,1,26,0.6,80,3,45,45,10
2018,8,13,19,22,0.9090909090909092,0,0,1,25,0.3,80,2,21,33,45
2018,8,13,20,8,1.0,0,0,1,25,0.0,80,1,28,22,33
2018,8,13,21,12,0.75,0,0,1,24,0.0,80,1,15,8,22
2018,8,13,22,6,0.8333333333333334,0,0,1,24,0.0,80,1,7,12,8
2018,8,13,23,4,0.75,0,0,1,24,0.0,81,2,9,6,12
2018,8,14,0,1,1.0,0,1,1,24,0.0,81,3,2,4,6
2018,8,14,2,1,1.0,0,1,1,24,0.3,83,4,0,0,1
2018,8,14,5,1,1.0,0,1,1,24,0.6,80,4,2,0,0
2018,8,14,6,5,1.0,0,1,1,24,0.8,79,4,12,1,0
2018,8,14,7,16,0.9375,0,1,1,25,0.4,73,6,18,5,1
2018,8,14,8,32,0.9375,0,1,1,26,0.5,66,8,22,16,5
2018,8,14,9,8,0.875,0,1,1,28,0.7,60,10,28,32,16
2018,8,14,10,7,1.0,0,1,1,28,0.4,57,11,8,8,32
2018,8,14,11,11,0.3636363636363636,0,1,1,29,0.6,55,11,14,7,8
2018,8,14,12,9,0.7777777777777778,0,1,1,30,0.8,52,11,12,11,7
2018,8,14,13,18,1.0,0,1,1,29,0.4,53,13,14,9,11
2018,8,14,14,18,0.7222222222222222,0,1,1,29,0.5,54,15,15,18,9
2018,8,14,15,6,0.6666666666666666,0,1,1,28,0.7,56,17,11,18,18
2018,8,14,16,9,0.8888888888888888,0,1,1,28,0.3,58,16,13,6,18
2018,8,14,17,17,0.7647058823529411,0,1,1,27,0.7,61,15,72,9,6
2018,8,14,18,67,0.9552238805970148,0,1,1,26,0.9,64,14,57,17,9
2018,8,14,19,30,0.9333333333333332,0,1,1,25,0.5,67,16,19,67,17
2018,8,14,20,22,0.8181818181818182,0,1,1,24,0.1,70,17,15,30,67
2018,8,14,21,11,0.7272727272727273,0,1,1,23,0.1,73,18,9,22,30
2018,8,14,22,10,0.6,0,1,1,23,0.1,73,17,5,11,22
2018,8,14,23,2,1.0,0,1,1,23,0.1,74,17,3,10,11
2018,8,15,0,3,1.0,0,2,1,22,0.2,75,16,5,2,10
2018,8,15,1,1,1.0,0,2,1,22,0.1,76,16,1,3,2
2018,8,15,4,1,1.0,0,2,1,22,0.0,77,16,1,0,0
2018,8,15,5,3,1.0,0,2,1,22,0.0,75,15,3,1,0
2018,8,15,6,11,1.0,0,2,1,23,0.0,74,14,6,3,1
2018,8,15,7,14,0.9285714285714286,0,2,1,25,0.0,68,15,15,11,3
2018,8,15,8,35,0.9714285714285714,0,2,1,26,0.0,62,15,19,14,11
2018,8,15,9,28,0.7857142857142857,0,2,1,28,0.0,57,15,21,35,14
2018,8,15,10,10,0.9,0,2,1,29,0.0,53,15,13,28,35
2018,8,15,11,12,0.9166666666666666,0,2,1,31,0.0,48,14,9,10,28
2018,8,15,12,13,0.4615384615384615,0,2,1,32,0.0,44,14,12,12,10
2018,8,15,13,18,0.5555555555555556,0,2,1,32,0.0,44,15,11,13,12
2018,8,15,14,22,0.6818181818181818,0,2,1,32,0.0,45,15,13,18,13
2018,8,15,15,18,0.7222222222222222,0,2,1,32,0.0,45,16,12,22,18
2018,8,15,16,15,0.8,0,2,1,31,0.0,48,15,21,18,22
2018,8,15,17,55,0.8181818181818182,0,2,1,31,0.0,51,14,45,15,18
2018,8,15,18,96,0.9375,0,2,1,30,0.0,54,14,95,55,15
2018,8,15,19,79,0.8607594936708861,0,2,1,29,0.0,58,14,56,96,55
2018,8,15,20,49,0.8571428571428571,0,2,1,28,0.0,61,14,38,79,96
2018,8,15,21,12,0.9166666666666666,0,2,1,28,0.0,65,14,20,49,79
2018,8,15,22,12,0.8333333333333334,0,2,1,27,0.0,67,13,15,12,49
2018,8,15,23,4,0.5,0,2,1,27,0.0,69,13,3,12,12
2018,8,16,0,3,0.6666666666666666,0,3,1,27,0.1,71,12,1,4,12
2018,8,16,4,1,1.0,0,3,1,26,0.0,71,10,1,0,0
2018,8,16,5,1,1.0,0,3,1,26,0.1,69,9,2,1,0
2018,8,16,6,5,1.0,0,3,1,26,0.1,67,9,7,1,1
2018,8,16,7,19,0.9473684210526316,0,3,1,28,0.0,62,9,11,5,1
2018,8,16,8,27,0.925925925925926,0,3,1,29,0.0,57,10,27,19,5
2018,8,16,9,17,0.8235294117647058,0,3,1,31,0.0,52,10,17,27,19
2018,8,16,10,10,1.0,0,3,1,31,0.0,49,10,6,17,27
2018,8,16,11,17,0.6470588235294118,0,3,1,32,0.0,46,9,7,10,17
2018,8,16,12,14,0.5714285714285714,0,3,1,33,0.0,43,9,11,17,10
2018,8,16,13,5,0.6,0,3,1,33,0.0,45,10,13,14,17
2018,8,16,14,7,0.5714285714285714,0,3,1,33,0.0,46,11,17,5,14
2018,8,16,15,8,0.875,0,3,1,33,0.0,47,12,20,7,5
2018,8,16,16,24,0.4166666666666667,0,3,1,32,0.0,50,11,15,8,7
2018,8,16,17,59,0.864406779661017,0,3,1,32,0.0,53,10,59,24,8
2018,8,16,18,78,0.8846153846153846,0,3,1,31,0.0,55,10,73,59,24
2018,8,16,19,36,0.9444444444444444,0,3,1,30,0.0,58,11,32,78,59
2018,8,16,20,17,0.7058823529411765,0,3,1,29,0.2,61,11,32,36,78
2018,8,16,21,21,0.9523809523809524,0,3,1,28,0.3,64,12,16,17,36
2018,8,16,22,8,0.375,0,3,1,28,0.1,66,12,6,21,17
2018,8,16,23,13,0.3076923076923077,0,3,1,28,0.3,67,12,10,8,21
2018,8,17,0,1,1.0,0,4,1,27,0.5,69,12,3,13,8
2018,8,17,5,1,1.0,0,4,1,27,0.3,73,6,0,0,0
2018,8,17,6,6,1.0,0,4,1,27,0.4,72,5,7,1,0
2018,8,17,7,14,1.0,0,4,1,28,0.2,69,6,12,6,1
2018,8,17,8,26,0.9615384615384616,0,4,1,28,1.2,66,8,28,14,6
2018,8,17,9,15,0.9333333333333332,0,4,1,29,1.6,62,9,23,26,14
2018,8,17,10,18,0.9444444444444444,0,4,1,30,0.8,61,11,13,15,26
2018,8,17,11,11,0.8181818181818182,0,4,1,30,1.3,60,12,19,18,15
2018,8,17,12,12,0.5833333333333334,0,4,1,30,1.7,59,14,12,11,18
2018,8,17,13,24,0.4166666666666667,0,4,1,30,0.8,59,16,15,12,11
2018,8,17,14,18,0.8333333333333334,0,4,1,30,1.2,60,18,17,24,12
2018,8,17,15,13,0.6923076923076923,0,4,1,30,1.6,60,19,18,18,24
2018,8,17,16,32,0.90625,0,4,1,30,0.8,62,19,35,13,18
2018,8,17,17,28,0.8214285714285714,0,4,1,29,1.3,63,19,60,32,13
2018,8,17,18,37,0.7837837837837838,0,4,1,29,1.7,65,19,55,28,32
2018,8,17,19,19,0.8421052631578947,0,4,1,28,0.8,68,18,43,37,28
2018,8,17,20,18,0.6666666666666666,0,4,1,28,2.0,71,18,27,19,37
2018,8,17,21,9,0.7777777777777778,0,4,1,27,2.7,74,17,19,18,19
2018,8,17,22,1,1.0,0,4,1,27,1.4,75,14,8,9,18
2018,8,17,23,1,1.0,0,4,1,27,2.8,75,12,7,1,9
2018,8,18,0,1,1.0,0,5,0,26,5.5,76,9,2,1,1
2018,8,18,2,1,1.0,0,5,0,26,0.1,77,9,1,0,1
2018,8,18,6,1,1.0,0,5,0,25,0.1,74,10,1,0,0
2018,8,18,7,8,0.75,0,5,0,26,0.1,71,11,1,1,0
2018,8,18,8,10,0.9,0,5,0,27,0.0,67,11,1,8,1
2018,8,18,9,12,1.0,0,5,0,28,0.0,64,12,3,10,8
2018,8,18,10,8,1.0,0,5,0,29,0.0,61,12,7,12,10
2018,8,18,11,24,0.7916666666666666,0,5,0,30,0.1,57,12,7,8,12
2018,8,18,12,18,0.7777777777777778,0,5,0,31,0.1,54,11,17,24,8
2018,8,18,13,25,0.64,0,5,0,30,0.0,57,12,15,18,24
2018,8,18,14,20,0.45,0,5,0,30,1.4,61,14,12,25,18
2018,8,18,15,24,0.5,0,5,0,29,1.9,64,15,22,20,25
2018,8,18,16,26,0.6923076923076923,0,5,0,29,1.0,66,14,12,24,20
2018,8,18,17,31,0.4193548387096774,0,5,0,28,2.5,68,14,10,26,24
2018,8,18,18,34,0.7058823529411765,0,5,0,27,3.3,71,13,16,31,26
2018,8,18,19,10,0.6,0,5,0,26,1.7,69,15,14,34,31
2018,8,18,20,3,1.0,0,5,0,25,0.6,68,17,15,10,34
2018,8,18,21,10,1.0,0,5,0,24,0.8,67,19,8,3,10
2018,8,18,22,11,0.8181818181818182,0,5,0,23,0.4,68,19,9,10,3
2018,8,18,23,3,0.3333333333333333,0,5,0,22,0.6,69,19,4,11,10
2018,8,19,0,1,1.0,0,6,0,22,1.3,71,18,0,3,11
2018,8,19,4,3,0.3333333333333333,0,6,0,21,0.0,79,18,0,0,0
2018,8,19,6,1,1.0,0,6,0,21,0.1,79,21,2,0,3
2018,8,19,7,4,1.0,0,6,0,21,0.0,78,21,4,1,0
2018,8,19,8,5,0.8,0,6,0,21,0.1,77,21,10,4,1
2018,8,19,9,4,1.0,0,6,0,21,0.1,76,21,17,5,4
2018,8,19,10,9,0.7777777777777778,0,6,0,21,0.0,74,19,22,4,5
2018,8,19,11,11,0.7272727272727273,0,6,0,22,0.1,72,17,26,9,4
2018,8,19,12,9,1.0,0,6,0,22,0.1,69,16,32,11,9
2018,8,19,13,19,0.7368421052631579,0,6,0,22,0.1,68,15,29,9,11
2018,8,19,14,12,0.8333333333333334,0,6,0,23,0.1,67,14,30,19,9
2018,8,19,15,17,0.7058823529411765,0,6,0,23,0.1,66,14,34,12,19
2018,8,19,16,15,0.8,0,6,0,23,0.1,65,11,46,17,12
2018,8,19,17,24,0.625,0,6,0,23,0.1,65,9,41,15,17
2018,8,19,18,28,0.7142857142857143,0,6,0,23,0.2,64,6,55,24,15
2018,8,19,19,22,0.5454545454545454,0,6,0,23,0.1,67,8,36,28,24
2018,8,19,20,9,0.7777777777777778,0,6,0,22,0.0,69,10,17,22,28
2018,8,19,21,4,0.5,0,6,0,22,0.0,71,12,8,9,22
2018,8,19,22,3,1.0,0,6,0,22,0.0,71,13,6,4,9
2018,8,19,23,5,1.0,0,6,0,22,0.0,70,14,1,3,4
2018,8,20,0,4,1.0,0,0,1,21,0.0,70,14,2,5,3
2018,8,20,5,2,1.0,0,0,1,20,0.0,73,12,3,0,0
2018,8,20,6,5,0.8,0,0,1,20,0.0,74,12,3,2,0
2018,8,20,7,21,0.9523809523809524,0,0,1,21,0.0,74,12,11,5,2
2018,8,20,8,29,0.9655172413793104,0,0,1,21,0.0,74,12,15,21,5
2018,8,20,9,15,1.0,0,0,1,22,0.0,73,12,3,29,21
2018,8,20,10,15,0.7333333333333333,0,0,1,23,0.0,68,11,3,15,29
2018,8,20,11,4,1.0,0,0,1,25,0.1,63,10,0,15,15
2018,8,20,12,5,1.0,0,0,1,26,0.1,58,9,2,4,15
2018,8,20,13,15,0.8666666666666667,0,0,1,26,0.0,59,10,7,5,4
2018,8,20,14,15,0.6666666666666666,0,0,1,25,0.1,61,12,7,15,5
2018,8,20,15,15,0.5333333333333333,0,0,1,25,0.1,62,13,9,15,15
2018,8,20,16,16,0.5625,0,0,1,25,0.0,65,11,10,15,15
2018,8,20,17,80,0.85,0,0,1,24,0.1,67,9,45,16,15
2018,8,20,18,83,0.9397590361445785,0,0,1,24,0.1,70,8,33,80,16
2018,8,20,19,57,0.9473684210526316,0,0,1,23,0.0,70,8,22,83,80
2018,8,20,20,45,0.9111111111111112,0,0,1,23,0.0,71,8,8,57,83
2018,8,20,21,15,0.8,0,0,1,23,0.0,72,9,12,45,57
2018,8,20,22,13,0.6153846153846154,0,0,1,22,0.0,72,10,6,15,45
2018,8,20,23,6,0.5,0,0,1,22,0.0,72,11,4,13,15
2018,8,21,1,3,1.0,0,1,1,22,0.0,73,11,0,0,6
2018,8,21,6,5,1.0,0,1,1,21,0.0,74,12,5,0,0
2018,8,21,7,20,0.95,0,1,1,22,0.0,70,13,16,5,0
2018,8,21,8,34,0.9411764705882352,0,1,1,23,0.0,67,13,32,20,5
