year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,rueckgaben1stunde,rueckgaben1woche,rueckgaben2woche,rueckgaben3woche,abweichung
2019,6,16,19,16,0,6,0,23.0,1.0,77.0,22.0,4,2019-06-16 19:00:00,19,37,31,8,48.38709677419355
2019,6,16,20,12,0,6,0,23.0,0.5,78.0,19.0,3,2019-06-16 20:00:00,16,12,11,11,9.090909090909092
2019,6,16,22,3,0,6,0,22.0,0.3,81.0,13.0,3,2019-06-16 22:00:00,7,4,2,5,25.0
2019,6,17,6,16,0,0,1,20.0,0.0,77.0,9.0,1,2019-06-17 06:00:00,5,23,17,2,5.88235294117647
2019,6,17,7,39,0,0,1,21.0,0.0,78.0,9.0,1,2019-06-17 07:00:00,16,34,55,2,14.705882352941178
2019,6,17,10,19,0,0,1,22.0,0.0,78.0,7.0,1,2019-06-17 10:00:00,30,10,23,41,17.391304347826086
2019,6,17,12,15,0,0,1,23.0,0.0,76.0,3.0,1,2019-06-17 12:00:00,19,1,16,43,6.25
2019,6,17,13,13,0,0,1,23.0,0.0,77.0,4.0,1,2019-06-17 13:00:00,15,1,21,42,38.095238095238095
2019,6,17,15,18,0,0,1,23.0,0.1,77.0,4.0,3,2019-06-17 15:00:00,11,2,28,41,35.714285714285715
2019,6,17,16,25,0,0,1,23.0,0.0,79.0,5.0,3,2019-06-17 16:00:00,18,9,31,38,19.35483870967742
2019,6,17,18,53,0,0,1,22.0,0.3,82.0,5.0,3,2019-06-17 18:00:00,61,16,50,48,10.416666666666668
2019,6,17,19,48,0,0,1,22.0,0.1,83.0,6.0,3,2019-06-17 19:00:00,53,12,53,55,9.433962264150944
2019,6,17,21,12,0,0,1,21.0,0.1,86.0,6.0,3,2019-06-17 21:00:00,26,2,15,15,20.0
2019,6,18,5,3,0,1,1,20.0,0.3,93.0,5.0,3,2019-06-18 05:00:00,0,2,4,4,25.0
2019,6,18,6,8,0,1,1,20.0,0.4,92.0,3.0,3,2019-06-18 06:00:00,3,10,22,15,46.666666666666664
2019,6,18,9,18,0,1,1,21.0,1.1,91.0,4.0,3,2019-06-18 09:00:00,20,21,46,24,25.0
2019,6,18,16,18,0,1,1,22.0,0.4,88.0,8.0,3,2019-06-18 16:00:00,4,27,33,25,33.33333333333333
2019,6,18,22,4,0,1,1,20.0,0.2,90.0,7.0,3,2019-06-18 22:00:00,6,6,10,1,33.33333333333333
2019,6,19,5,8,0,2,1,19.0,0.0,88.0,6.0,2,2019-06-19 05:00:00,0,12,10,8,20.0
2019,6,19,6,17,0,2,1,20.0,0.0,87.0,6.0,2,2019-06-19 06:00:00,8,24,25,15,29.166666666666668
2019,6,19,7,47,0,2,1,20.0,0.0,86.0,7.0,2,2019-06-19 07:00:00,17,44,55,58,14.545454545454545
2019,6,19,8,59,0,2,1,20.0,0.2,86.0,8.0,3,2019-06-19 08:00:00,47,83,93,68,28.915662650602407
2019,6,19,9,27,0,2,1,21.0,0.2,86.0,8.0,3,2019-06-19 09:00:00,59,39,33,32,18.181818181818183
2019,6,19,10,17,0,2,1,21.0,0.1,83.0,9.0,3,2019-06-19 10:00:00,27,20,13,15,13.333333333333334
2019,6,19,11,6,0,2,1,22.0,0.2,79.0,11.0,3,2019-06-19 11:00:00,17,22,6,7,14.285714285714285
2019,6,19,13,12,0,2,1,23.0,0.2,77.0,13.0,3,2019-06-19 13:00:00,5,15,8,14,14.285714285714285
2019,6,19,14,13,0,2,1,23.0,0.1,77.0,15.0,3,2019-06-19 14:00:00,12,27,19,12,31.57894736842105
2019,6,19,15,26,0,2,1,23.0,0.1,78.0,17.0,3,2019-06-19 15:00:00,13,35,20,15,30.0
2019,6,19,17,34,0,2,1,22.0,0.6,83.0,17.0,3,2019-06-19 17:00:00,9,59,57,18,40.35087719298245
2019,6,19,18,40,0,2,1,22.0,0.8,86.0,18.0,3,2019-06-19 18:00:00,34,71,60,1,33.33333333333333
2019,6,19,20,17,0,2,1,21.0,0.7,88.0,16.0,3,2019-06-19 20:00:00,16,19,21,4,10.526315789473683
2019,6,20,8,54,0,3,1,21.0,0.7,89.0,11.0,3,2019-06-20 08:00:00,20,9,81,76,28.947368421052634
2019,6,20,9,20,0,3,1,22.0,1.0,87.0,12.0,3,2019-06-20 09:00:00,54,3,39,36,44.44444444444444
2019,6,20,10,21,0,3,1,22.0,0.5,85.0,13.0,3,2019-06-20 10:00:00,20,1,20,21,5.0
2019,6,20,12,10,0,3,1,24.0,2.2,82.0,14.0,4,2019-06-20 12:00:00,14,5,13,13,23.076923076923077
2019,6,20,13,13,0,3,1,25.0,1.1,80.0,12.0,4,2019-06-20 13:00:00,10,12,15,16,13.333333333333334
2019,6,20,14,12,0,3,1,25.0,1.7,78.0,11.0,4,2019-06-20 14:00:00,13,12,10,19,0.0
2019,6,20,18,32,0,3,1,25.0,3.7,75.0,10.0,4,2019-06-20 18:00:00,14,29,71,3,10.344827586206897
2019,6,20,21,9,0,3,1,23.0,0.4,80.0,13.0,3,2019-06-20 21:00:00,18,4,13,7,28.57142857142857
2019,6,20,22,2,0,3,1,23.0,0.2,81.0,13.0,3,2019-06-20 22:00:00,9,1,10,2,0.0
2019,6,21,12,12,0,4,1,20.0,2.6,79.0,19.0,3,2019-06-21 12:00:00,9,8,19,28,36.84210526315789
2019,6,21,13,19,0,4,1,21.0,1.3,68.0,21.0,3,2019-06-21 13:00:00,12,22,19,23,13.636363636363635
2019,6,21,14,22,0,4,1,23.0,0.1,58.0,22.0,3,2019-06-21 14:00:00,19,18,38,31,29.03225806451613
2019,6,21,15,38,0,4,1,25.0,0.1,48.0,23.0,3,2019-06-21 15:00:00,22,37,44,37,2.7027027027027026
2019,6,21,16,57,0,4,1,24.0,0.0,48.0,24.0,3,2019-06-21 16:00:00,38,47,50,43,21.27659574468085
2019,6,21,17,52,0,4,1,23.0,0.1,48.0,25.0,1,2019-06-21 17:00:00,57,51,57,57,8.771929824561402
2019,6,21,18,45,0,4,1,23.0,0.1,48.0,25.0,1,2019-06-21 18:00:00,52,59,50,68,23.728813559322035
2019,6,21,19,33,0,4,1,22.0,0.0,51.0,26.0,1,2019-06-21 19:00:00,45,52,38,37,13.157894736842104
2019,6,21,20,21,0,4,1,21.0,0.0,54.0,26.0,1,2019-06-21 20:00:00,33,19,27,32,22.22222222222222
2019,6,21,21,13,0,4,1,20.0,0.0,57.0,26.0,1,2019-06-21 21:00:00,21,17,24,17,23.52941176470588
2019,6,21,23,4,0,4,1,19.0,0.0,61.0,22.0,1,2019-06-21 23:00:00,12,4,5,7,20.0
2019,6,22,1,3,0,5,0,18.0,0.0,62.0,19.0,1,2019-06-22 01:00:00,1,4,5,3,25.0
2019,6,22,2,1,0,5,0,18.0,0.0,61.0,18.0,1,2019-06-22 02:00:00,3,1,2,1,0.0
2019,6,22,7,9,0,5,0,21.0,0.0,52.0,18.0,1,2019-06-22 07:00:00,1,7,6,9,28.57142857142857
2019,6,22,8,16,0,5,0,22.0,0.0,48.0,19.0,1,2019-06-22 08:00:00,9,17,16,15,0.0
2019,6,22,9,29,0,5,0,24.0,0.0,43.0,20.0,1,2019-06-22 09:00:00,16,26,28,19,11.538461538461538
2019,6,22,11,48,0,5,0,25.0,0.0,40.0,21.0,1,2019-06-22 11:00:00,64,51,55,29,5.88235294117647
2019,6,22,12,36,0,5,0,26.0,0.0,39.0,22.0,1,2019-06-22 12:00:00,48,60,66,47,40.0
2019,6,22,13,36,0,5,0,26.0,0.0,39.0,22.0,1,2019-06-22 13:00:00,36,77,60,39,40.0
2019,6,22,14,55,0,5,0,26.0,0.0,40.0,22.0,1,2019-06-22 14:00:00,36,50,45,38,22.22222222222222
2019,6,22,16,56,0,5,0,25.0,0.0,42.0,23.0,1,2019-06-22 16:00:00,82,53,54,35,5.660377358490567
2019,6,22,17,36,0,5,0,24.0,0.0,45.0,24.0,1,2019-06-22 17:00:00,56,39,53,50,28.000000000000004
2019,6,22,19,37,0,5,0,23.0,0.0,50.0,24.0,1,2019-06-22 19:00:00,51,30,25,27,37.03703703703704
2019,6,22,20,22,0,5,0,22.0,0.0,53.0,23.0,1,2019-06-22 20:00:00,37,19,16,10,37.5
2019,6,22,21,10,0,5,0,21.0,0.0,55.0,23.0,1,2019-06-22 21:00:00,22,20,16,13,37.5
2019,6,22,23,8,0,5,0,20.0,0.0,59.0,18.0,1,2019-06-22 23:00:00,15,6,3,8,33.33333333333333
2019,6,23,7,4,0,6,0,21.0,0.0,53.0,17.0,1,2019-06-23 07:00:00,1,4,1,7,0.0
2019,6,23,8,6,0,6,0,23.0,0.0,48.0,18.0,1,2019-06-23 08:00:00,4,10,12,7,40.0
2019,6,23,9,8,0,6,0,25.0,0.0,43.0,18.0,1,2019-06-23 09:00:00,6,10,15,12,33.33333333333333
2019,6,23,10,32,0,6,0,26.0,0.0,43.0,18.0,1,2019-06-23 10:00:00,8,31,36,35,8.571428571428571
2019,6,23,11,50,0,6,0,27.0,0.0,43.0,17.0,1,2019-06-23 11:00:00,32,33,44,41,21.951219512195124
2019,6,23,13,46,0,6,0,28.0,0.0,43.0,16.0,1,2019-06-23 13:00:00,68,26,44,42,9.523809523809524
2019,6,23,14,57,0,6,0,28.0,0.0,42.0,15.0,1,2019-06-23 14:00:00,46,27,41,44,39.02439024390244
2019,6,23,15,68,0,6,0,28.0,0.0,41.0,14.0,1,2019-06-23 15:00:00,57,29,53,50,36.0
2019,6,23,16,36,0,6,0,27.0,0.0,43.0,13.0,1,2019-06-23 16:00:00,68,35,68,60,40.0
2019,6,23,18,37,0,6,0,26.0,0.0,47.0,12.0,1,2019-06-23 18:00:00,63,19,52,29,27.586206896551722
2019,6,23,19,37,0,6,0,25.0,0.0,50.0,13.0,1,2019-06-23 19:00:00,37,16,37,31,19.35483870967742
2019,6,23,21,7,0,6,0,22.0,0.0,57.0,15.0,1,2019-06-23 21:00:00,23,7,7,4,0.0
2019,6,23,23,3,0,6,0,22.0,0.0,62.0,13.0,1,2019-06-23 23:00:00,7,6,5,1,40.0
2019,6,24,5,6,0,0,1,23.0,0.0,60.0,6.0,1,2019-06-24 05:00:00,0,5,5,5,20.0
2019,6,24,6,22,0,0,1,23.0,0.0,58.0,5.0,1,2019-06-24 06:00:00,6,16,23,17,29.411764705882355
2019,6,24,7,53,0,0,1,25.0,0.0,54.0,6.0,1,2019-06-24 07:00:00,22,39,34,55,35.8974358974359
2019,6,24,8,87,0,0,1,26.0,0.0,51.0,6.0,1,2019-06-24 08:00:00,53,68,40,110,27.941176470588236
2019,6,24,9,41,0,0,1,27.0,0.0,48.0,6.0,1,2019-06-24 09:00:00,87,30,18,36,36.666666666666664
2019,6,24,10,20,0,0,1,28.0,0.0,46.0,6.0,1,2019-06-24 10:00:00,41,19,10,23,5.263157894736842
2019,6,24,13,15,0,0,1,28.0,0.0,45.0,10.0,1,2019-06-24 13:00:00,23,13,1,21,15.384615384615385
2019,6,24,15,13,0,0,1,27.0,0.0,50.0,15.0,1,2019-06-24 15:00:00,21,18,2,28,27.77777777777778
2019,6,24,16,19,0,0,1,26.0,0.0,54.0,15.0,1,2019-06-24 16:00:00,13,25,9,31,24.0
2019,6,24,17,53,0,0,1,26.0,0.0,58.0,15.0,1,2019-06-24 17:00:00,19,61,9,66,13.114754098360656
2019,6,24,19,54,0,0,1,24.0,0.0,66.0,15.0,1,2019-06-24 19:00:00,79,48,12,53,12.5
2019,6,24,21,8,0,0,1,24.0,0.0,72.0,15.0,1,2019-06-24 21:00:00,46,12,2,15,33.33333333333333
2019,6,24,22,7,0,0,1,23.0,0.0,73.0,15.0,1,2019-06-24 22:00:00,8,9,4,5,40.0
2019,6,25,5,4,0,1,1,22.0,1.8,90.0,12.0,4,2019-06-25 05:00:00,0,3,2,4,33.33333333333333
2019,6,25,6,6,0,1,1,22.0,2.4,91.0,12.0,4,2019-06-25 06:00:00,4,8,10,22,40.0
2019,6,25,9,14,0,1,1,23.0,1.8,89.0,10.0,4,2019-06-25 09:00:00,23,18,21,46,33.33333333333333
2019,6,25,10,13,0,1,1,24.0,0.9,83.0,9.0,4,2019-06-25 10:00:00,14,4,18,24,27.77777777777778
2019,6,25,11,11,0,1,1,26.0,1.6,77.0,8.0,4,2019-06-25 11:00:00,13,7,15,14,21.428571428571427
2019,6,25,12,16,0,1,1,27.0,2.1,72.0,7.0,4,2019-06-25 12:00:00,11,4,17,21,5.88235294117647
2019,6,25,13,12,0,1,1,27.0,1.0,70.0,7.0,4,2019-06-25 13:00:00,16,3,18,25,33.33333333333333
2019,6,25,14,22,0,1,1,27.0,0.2,69.0,7.0,3,2019-06-25 14:00:00,12,2,29,30,24.137931034482758
2019,6,25,15,18,0,1,1,28.0,0.3,68.0,7.0,3,2019-06-25 15:00:00,22,4,36,31,41.935483870967744
2019,6,25,16,33,0,1,1,28.0,0.1,66.0,8.0,3,2019-06-25 16:00:00,18,18,27,33,22.22222222222222
2019,6,25,17,55,0,1,1,27.0,0.3,65.0,8.0,3,2019-06-25 17:00:00,33,13,58,78,5.172413793103448
2019,6,25,18,48,0,1,1,27.0,0.4,64.0,9.0,3,2019-06-25 18:00:00,55,4,76,68,29.411764705882355
2019,6,25,19,32,0,1,1,27.0,0.2,66.0,9.0,3,2019-06-25 19:00:00,48,5,48,52,33.33333333333333
2019,6,25,20,29,0,1,1,26.0,0.1,67.0,10.0,3,2019-06-25 20:00:00,32,9,22,32,31.818181818181817
2019,6,25,21,16,0,1,1,25.0,0.1,69.0,10.0,3,2019-06-25 21:00:00,29,6,16,21,0.0
2019,6,25,22,4,0,1,1,25.0,0.1,70.0,12.0,3,2019-06-25 22:00:00,16,4,6,10,33.33333333333333
2019,6,26,5,9,0,2,1,23.0,0.1,70.0,14.0,1,2019-06-26 05:00:00,0,8,12,10,10.0
2019,6,26,6,25,0,2,1,24.0,0.1,70.0,14.0,1,2019-06-26 06:00:00,9,17,24,25,4.166666666666666
2019,6,26,7,56,0,2,1,25.0,0.0,65.0,11.0,1,2019-06-26 07:00:00,25,47,44,55,19.148936170212767
2019,6,26,8,77,0,2,1,27.0,0.0,60.0,9.0,1,2019-06-26 08:00:00,56,59,83,93,7.228915662650602
2019,6,26,9,28,0,2,1,29.0,0.0,55.0,6.0,1,2019-06-26 09:00:00,77,27,39,33,15.151515151515152
2019,6,26,10,13,0,2,1,29.0,0.0,52.0,6.0,1,2019-06-26 10:00:00,28,17,20,13,23.52941176470588
2019,6,26,12,14,0,2,1,30.0,0.0,45.0,6.0,1,2019-06-26 12:00:00,14,5,17,11,27.27272727272727
2019,6,26,13,15,0,2,1,30.0,0.0,45.0,6.0,1,2019-06-26 13:00:00,14,12,15,8,25.0
2019,6,26,14,17,0,2,1,30.0,0.0,46.0,7.0,1,2019-06-26 14:00:00,15,13,27,19,10.526315789473683
2019,6,26,15,27,0,2,1,30.0,0.0,47.0,8.0,1,2019-06-26 15:00:00,17,26,35,20,3.8461538461538463
2019,6,26,16,27,0,2,1,30.0,0.0,49.0,8.0,1,2019-06-26 16:00:00,27,9,29,29,6.896551724137931
2019,6,26,17,56,0,2,1,29.0,0.0,50.0,8.0,1,2019-06-26 17:00:00,27,34,59,57,1.7543859649122806
2019,6,26,18,76,0,2,1,29.0,0.0,52.0,9.0,1,2019-06-26 18:00:00,56,40,71,60,26.666666666666668
2019,6,26,19,51,0,2,1,28.0,0.0,56.0,8.0,1,2019-06-26 19:00:00,76,16,51,46,10.869565217391305
2019,6,26,21,15,0,2,1,26.0,0.6,64.0,7.0,3,2019-06-26 21:00:00,34,19,9,13,15.384615384615385
2019,6,26,23,2,0,2,1,25.0,0.5,67.0,10.0,3,2019-06-26 23:00:00,11,5,1,2,0.0
2019,6,27,6,22,0,3,1,26.0,0.0,64.0,9.0,1,2019-06-27 06:00:00,9,6,21,17,29.411764705882355
2019,6,27,8,71,0,3,1,28.0,0.0,56.0,8.0,1,2019-06-27 08:00:00,44,54,9,81,31.48148148148148
2019,6,27,9,28,0,3,1,29.0,0.0,52.0,8.0,1,2019-06-27 09:00:00,71,20,3,39,40.0
2019,6,27,10,24,0,3,1,29.0,0.0,50.0,7.0,1,2019-06-27 10:00:00,28,21,1,20,20.0
2019,6,27,13,17,0,3,1,31.0,0.0,44.0,7.0,1,2019-06-27 13:00:00,24,13,12,15,30.76923076923077
2019,6,27,14,17,0,3,1,31.0,0.0,43.0,7.0,1,2019-06-27 14:00:00,17,12,12,10,41.66666666666667
2019,6,27,15,25,0,3,1,31.0,0.0,43.0,6.0,1,2019-06-27 15:00:00,17,6,17,24,47.05882352941176
2019,6,27,19,47,0,3,1,29.0,0.0,47.0,6.0,1,2019-06-27 19:00:00,68,32,15,44,46.875
2019,6,28,6,12,0,4,1,25.0,0.0,59.0,4.0,1,2019-06-28 06:00:00,5,3,10,14,20.0
2019,6,28,7,33,0,4,1,27.0,0.0,54.0,4.0,1,2019-06-28 07:00:00,12,20,38,48,13.157894736842104
2019,6,28,8,46,0,4,1,28.0,0.0,49.0,4.0,1,2019-06-28 08:00:00,33,2,84,75,38.666666666666664
2019,6,28,9,32,0,4,1,30.0,0.0,45.0,4.0,1,2019-06-28 09:00:00,46,8,34,32,0.0
2019,6,28,10,30,0,4,1,30.0,0.0,44.0,4.0,1,2019-06-28 10:00:00,32,9,24,21,42.857142857142854
2019,6,28,11,14,0,4,1,31.0,0.0,42.0,4.0,1,2019-06-28 11:00:00,30,9,15,18,6.666666666666667
2019,6,28,12,8,0,4,1,31.0,0.0,41.0,4.0,1,2019-06-28 12:00:00,14,12,8,19,33.33333333333333
2019,6,28,13,23,0,4,1,31.0,0.0,43.0,6.0,1,2019-06-28 13:00:00,8,19,22,19,21.052631578947366
2019,6,28,14,24,0,4,1,30.0,0.0,46.0,9.0,1,2019-06-28 14:00:00,23,22,18,38,9.090909090909092
2019,6,28,15,33,0,4,1,30.0,0.0,48.0,12.0,1,2019-06-28 15:00:00,24,38,37,44,13.157894736842104
2019,6,28,16,34,0,4,1,29.0,0.0,52.0,13.0,1,2019-06-28 16:00:00,33,57,47,50,32.0
2019,6,28,17,51,0,4,1,28.0,0.1,56.0,15.0,3,2019-06-28 17:00:00,34,52,51,57,1.9230769230769231
2019,6,28,18,47,0,4,1,27.0,0.1,60.0,17.0,3,2019-06-28 18:00:00,51,45,59,50,6.0
2019,6,28,19,32,0,4,1,26.0,0.1,60.0,17.0,3,2019-06-28 19:00:00,47,33,52,38,15.789473684210526
2019,6,28,21,12,0,4,1,26.0,0.0,62.0,17.0,1,2019-06-28 21:00:00,38,13,17,24,29.411764705882355
2019,6,29,1,5,0,5,0,25.0,0.1,72.0,10.0,3,2019-06-29 01:00:00,7,3,4,5,25.0
2019,6,29,5,1,0,5,0,25.0,0.4,78.0,8.0,3,2019-06-29 05:00:00,1,1,1,1,0.0
2019,6,29,7,9,0,5,0,26.0,0.2,72.0,8.0,3,2019-06-29 07:00:00,2,9,7,6,28.57142857142857
2019,6,29,8,13,0,5,0,28.0,0.3,66.0,8.0,3,2019-06-29 08:00:00,9,16,17,16,18.75
2019,6,29,9,20,0,5,0,29.0,0.4,60.0,8.0,3,2019-06-29 09:00:00,13,29,26,28,28.57142857142857
2019,6,29,10,17,0,5,0,30.0,0.2,56.0,9.0,3,2019-06-29 10:00:00,20,64,26,33,48.484848484848484
2019,6,29,11,38,0,5,0,31.0,0.3,52.0,10.0,3,2019-06-29 11:00:00,17,48,51,55,25.49019607843137
2019,6,29,12,38,0,5,0,32.0,0.4,48.0,12.0,3,2019-06-29 12:00:00,38,36,60,66,36.666666666666664
2019,6,29,13,43,0,5,0,31.0,0.2,50.0,14.0,3,2019-06-29 13:00:00,38,36,77,60,28.333333333333332
2019,6,29,14,47,0,5,0,30.0,0.3,52.0,17.0,3,2019-06-29 14:00:00,43,55,50,45,6.0
2019,6,29,15,43,0,5,0,30.0,0.4,55.0,20.0,3,2019-06-29 15:00:00,47,82,46,56,23.214285714285715
2019,6,29,16,32,0,5,0,29.0,0.2,57.0,22.0,3,2019-06-29 16:00:00,43,56,53,54,40.74074074074074
2019,6,29,18,14,0,5,0,28.0,0.7,60.0,25.0,3,2019-06-29 18:00:00,13,51,26,21,46.15384615384615
2019,6,29,19,27,0,5,0,27.0,0.3,63.0,23.0,3,2019-06-29 19:00:00,14,37,30,25,10.0
2019,6,29,21,14,0,5,0,25.0,0.1,68.0,18.0,1,2019-06-29 21:00:00,4,10,20,16,12.5
2019,6,29,23,6,0,5,0,24.0,0.1,73.0,16.0,3,2019-06-29 23:00:00,14,8,6,3,0.0
2019,6,30,8,12,0,6,0,26.0,0.0,54.0,19.0,1,2019-06-30 08:00:00,1,6,10,12,20.0
2019,6,30,10,21,0,6,0,27.0,0.0,47.0,22.0,1,2019-06-30 10:00:00,34,32,31,36,34.375
2019,6,30,11,24,0,6,0,28.0,0.0,45.0,23.0,1,2019-06-30 11:00:00,21,50,33,44,45.45454545454545
2019,6,30,12,36,0,6,0,28.0,0.0,44.0,25.0,1,2019-06-30 12:00:00,24,68,13,65,44.61538461538462
2019,6,30,13,33,0,6,0,27.0,0.0,44.0,26.0,1,2019-06-30 13:00:00,36,46,26,44,25.0
2019,6,30,14,30,0,6,0,27.0,0.1,45.0,27.0,3,2019-06-30 14:00:00,33,57,27,41,26.82926829268293
2019,6,30,16,33,0,6,0,26.0,0.1,47.0,28.0,3,2019-06-30 16:00:00,15,36,35,68,8.333333333333332
2019,6,30,18,25,0,6,0,25.0,0.1,50.0,27.0,3,2019-06-30 18:00:00,23,37,19,52,32.432432432432435
2019,6,30,19,33,0,6,0,24.0,0.1,53.0,26.0,3,2019-06-30 19:00:00,25,37,16,37,10.81081081081081
2019,6,30,20,10,0,6,0,23.0,0.0,56.0,26.0,1,2019-06-30 20:00:00,33,23,12,12,16.666666666666664
2019,6,30,21,9,0,6,0,22.0,0.0,59.0,25.0,1,2019-06-30 21:00:00,10,7,7,7,28.57142857142857
2019,6,30,23,3,0,6,0,22.0,0.0,61.0,23.0,1,2019-06-30 23:00:00,7,3,6,5,40.0
2019,7,1,5,4,0,0,1,22.0,0.0,62.0,14.0,1,2019-07-01 05:00:00,0,6,5,5,20.0
2019,7,1,6,22,0,0,1,22.0,0.0,60.0,13.0,1,2019-07-01 06:00:00,4,22,16,23,0.0
2019,7,1,7,40,0,0,1,24.0,0.0,56.0,13.0,1,2019-07-01 07:00:00,22,53,39,34,2.564102564102564
2019,7,1,8,62,0,0,1,25.0,0.0,53.0,13.0,1,2019-07-01 08:00:00,40,87,68,40,8.823529411764707
2019,7,1,9,22,0,0,1,26.0,0.0,50.0,13.0,1,2019-07-01 09:00:00,62,41,30,18,26.666666666666668
2019,7,1,10,17,0,0,1,27.0,0.0,46.0,12.0,1,2019-07-01 10:00:00,22,20,19,10,10.526315789473683
2019,7,1,11,18,0,0,1,28.0,0.0,43.0,12.0,1,2019-07-01 11:00:00,17,15,19,2,20.0
2019,7,1,12,14,0,0,1,29.0,0.0,39.0,11.0,1,2019-07-01 12:00:00,18,23,15,1,6.666666666666667
2019,7,1,13,19,0,0,1,29.0,0.0,41.0,10.0,1,2019-07-01 13:00:00,14,15,13,1,46.15384615384615
2019,7,1,17,37,0,0,1,28.0,0.0,47.0,7.0,1,2019-07-01 17:00:00,30,53,61,9,30.18867924528302
2019,7,1,18,72,0,0,1,27.0,0.0,49.0,6.0,1,2019-07-01 18:00:00,37,79,53,16,35.84905660377358
2019,7,1,19,47,0,0,1,26.0,0.0,52.0,7.0,1,2019-07-01 19:00:00,72,54,48,12,2.083333333333333
2019,7,1,20,32,0,0,1,26.0,0.0,56.0,7.0,1,2019-07-01 20:00:00,47,46,26,8,23.076923076923077
2019,7,1,21,10,0,0,1,25.0,0.0,60.0,7.0,1,2019-07-01 21:00:00,32,8,12,2,25.0
2019,7,1,22,10,0,0,1,24.0,0.0,62.0,9.0,1,2019-07-01 22:00:00,10,7,9,4,42.857142857142854
2019,7,1,23,5,0,0,1,24.0,0.0,64.0,10.0,1,2019-07-01 23:00:00,10,7,5,3,0.0
2019,7,2,9,26,0,1,1,28.0,0.0,48.0,13.0,1,2019-07-02 09:00:00,65,14,18,21,44.44444444444444
2019,7,2,12,11,0,1,1,31.0,0.0,48.0,13.0,1,2019-07-02 12:00:00,25,16,4,17,31.25
2019,7,2,13,7,0,1,1,30.0,0.0,52.0,15.0,1,2019-07-02 13:00:00,11,12,3,18,41.66666666666667
2019,7,2,14,15,0,1,1,30.0,0.3,56.0,18.0,3,2019-07-02 14:00:00,7,22,2,29,31.818181818181817
2019,7,2,15,18,0,1,1,29.0,0.4,60.0,20.0,3,2019-07-02 15:00:00,15,18,4,36,0.0
2019,7,2,16,33,0,1,1,29.0,0.2,62.0,21.0,3,2019-07-02 16:00:00,18,33,18,27,22.22222222222222
2019,7,2,17,75,0,1,1,28.0,0.5,64.0,22.0,3,2019-07-02 17:00:00,33,55,13,58,36.36363636363637
2019,7,2,18,60,0,1,1,28.0,0.7,66.0,23.0,3,2019-07-02 18:00:00,75,48,4,76,25.0
2019,7,2,19,42,0,1,1,27.0,0.4,68.0,21.0,3,2019-07-02 19:00:00,60,32,5,48,31.25
2019,7,2,20,16,0,1,1,27.0,0.3,70.0,20.0,3,2019-07-02 20:00:00,42,29,9,22,27.27272727272727
2019,7,2,22,5,0,1,1,26.0,0.2,73.0,16.0,3,2019-07-02 22:00:00,4,4,4,6,25.0
2019,7,3,6,15,0,2,1,25.0,0.1,74.0,8.0,3,2019-07-03 06:00:00,3,25,17,24,37.5
2019,7,3,7,38,0,2,1,26.0,0.1,72.0,7.0,3,2019-07-03 07:00:00,15,56,47,44,19.148936170212767
2019,7,3,8,58,0,2,1,27.0,0.1,69.0,6.0,3,2019-07-03 08:00:00,38,77,59,83,24.675324675324674
2019,7,3,9,29,0,2,1,28.0,0.2,67.0,5.0,3,2019-07-03 09:00:00,58,28,27,39,3.571428571428571
2019,7,3,10,17,0,2,1,28.0,0.1,66.0,4.0,3,2019-07-03 10:00:00,29,13,17,20,0.0
2019,7,3,12,8,0,2,1,28.0,1.0,64.0,3.0,3,2019-07-03 12:00:00,22,14,5,17,42.857142857142854
2019,7,3,14,21,0,2,1,30.0,0.6,59.0,5.0,3,2019-07-03 14:00:00,29,17,13,27,23.52941176470588
2019,7,3,15,30,0,2,1,30.0,0.8,57.0,6.0,3,2019-07-03 15:00:00,21,27,26,35,11.11111111111111
2019,7,3,17,65,0,2,1,29.0,0.7,62.0,9.0,3,2019-07-03 17:00:00,45,56,34,59,16.071428571428573
2019,7,3,19,42,0,2,1,28.0,0.5,66.0,11.0,3,2019-07-03 19:00:00,35,51,16,51,17.647058823529413
2019,7,3,20,25,0,2,1,28.0,0.0,68.0,11.0,1,2019-07-03 20:00:00,42,34,17,19,31.57894736842105
2019,7,3,21,12,0,2,1,28.0,0.0,70.0,11.0,1,2019-07-03 21:00:00,25,15,19,9,20.0
2019,7,4,9,17,0,3,1,29.0,0.0,61.0,8.0,1,2019-07-04 09:00:00,10,28,20,3,15.0
2019,7,4,10,20,0,3,1,29.0,0.0,59.0,10.0,1,2019-07-04 10:00:00,17,24,21,1,4.761904761904762
2019,7,4,15,20,0,3,1,29.0,0.0,52.0,20.0,1,2019-07-04 15:00:00,36,25,6,17,17.647058823529413
2019,7,4,16,34,0,3,1,29.0,0.0,56.0,19.0,1,2019-07-04 16:00:00,20,32,7,23,47.82608695652174
2019,7,4,17,30,0,3,1,28.0,0.0,60.0,19.0,1,2019-07-04 17:00:00,34,71,14,36,16.666666666666664
2019,7,4,18,21,0,3,1,27.0,0.0,63.0,18.0,1,2019-07-04 18:00:00,30,68,32,29,34.375
2019,7,4,19,27,0,3,1,27.0,0.0,67.0,17.0,1,2019-07-04 19:00:00,21,47,32,15,15.625
