year,month,day,hour,ausleihen,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,ausleihe1woche,ausleihe1stunde,ausleihe2stunde,ausleihe2woche,ausleihe3woche,abweichung,abweichungdurchschnitt
2018,8,17,18,37,0.7837837837837838,0,4,1,29,1.7,65,19,Moderate or heavy rain shower,2018-08-17 18:00:00,55,28,32,40,8,7.5,7.766990291262128
2018,8,17,20,18,0.6666666666666666,0,4,1,28,2.0,71,18,Moderate or heavy rain shower,2018-08-17 20:00:00,27,19,37,18,3,0.0,12.5
2018,8,18,6,1,1.0,0,5,0,25,0.1,74,10,Patchy light drizzle,2018-08-18 06:00:00,1,0,0,2,1,0.0,24.999999999999993
2018,8,18,12,18,0.7777777777777778,0,5,0,31,0.1,54,11,Patchy rain possible,2018-08-18 12:00:00,17,24,8,17,39,5.88235294117647,26.027397260273972
2018,8,18,13,25,0.64,0,5,0,30,0.0,57,12,Patchy rain possible,2018-08-18 13:00:00,15,18,24,25,40,0.0,6.250000000000004
2018,8,18,17,31,0.4193548387096774,0,5,0,28,2.5,68,14,Moderate or heavy rain shower,2018-08-18 17:00:00,10,26,24,41,37,16.216216216216218,5.681818181818186
2018,8,18,18,34,0.7058823529411765,0,5,0,27,3.3,71,13,Moderate or heavy rain shower,2018-08-18 18:00:00,16,31,26,27,60,25.925925925925924,0.9708737864077739
2018,8,18,22,11,0.8181818181818182,0,5,0,23,0.4,68,19,Light rain shower,2018-08-18 22:00:00,9,10,3,18,15,26.666666666666668,21.428571428571427
2018,8,18,23,3,0.3333333333333333,0,5,0,22,0.6,69,19,Light rain shower,2018-08-18 23:00:00,4,11,10,4,13,25.0,57.14285714285714
2018,8,19,7,4,1.0,0,6,0,21,0.0,78,21,Light drizzle,2018-08-19 07:00:00,4,1,0,7,2,0.0,7.692307692307685
2018,8,20,5,2,1.0,0,0,1,20,0.0,73,12,Cloudy,2018-08-20 05:00:00,3,0,0,2,1,0.0,0.0
2018,8,20,6,5,0.8,0,0,1,20,0.0,74,12,Cloudy,2018-08-20 06:00:00,3,2,0,6,7,16.666666666666664,6.249999999999995
2018,8,20,8,29,0.9655172413793104,0,0,1,21,0.0,74,12,Cloudy,2018-08-20 08:00:00,15,21,5,31,33,6.451612903225806,10.126582278481019
2018,8,20,12,5,1.0,0,0,1,26,0.1,58,9,Light rain shower,2018-08-20 12:00:00,2,4,15,5,15,0.0,31.818181818181817
2018,8,20,14,15,0.6666666666666666,0,0,1,25,0.1,61,12,Light rain shower,2018-08-20 14:00:00,7,15,5,14,19,7.142857142857142,12.499999999999995
2018,8,20,16,16,0.5625,0,0,1,25,0.0,65,11,Light rain shower,2018-08-20 16:00:00,10,15,15,15,23,6.666666666666667,0.0
2018,8,20,21,15,0.8,0,0,1,23,0.0,72,9,Cloudy,2018-08-20 21:00:00,12,45,57,15,12,25.0,15.384615384615385
2018,8,20,23,6,0.5,0,0,1,22,0.0,72,11,Partly cloudy,2018-08-20 23:00:00,4,13,15,9,6,0.0,5.263157894736838
2018,8,21,7,20,0.95,0,1,1,22,0.0,70,13,Partly cloudy,2018-08-21 07:00:00,16,5,0,18,24,11.11111111111111,3.4482758620689715
2018,8,21,8,34,0.9411764705882352,0,1,1,23,0.0,67,13,Sunny,2018-08-21 08:00:00,32,20,5,22,27,25.925925925925924,25.925925925925924
2018,8,21,9,22,0.9545454545454546,0,1,1,24,0.0,63,14,Sunny,2018-08-21 09:00:00,8,34,20,28,21,4.761904761904762,15.789473684210526
2018,8,21,10,8,0.875,0,1,1,25,0.0,62,14,Sunny,2018-08-21 10:00:00,7,22,34,8,8,0.0,4.347826086956517
2018,8,21,11,12,0.6666666666666666,0,1,1,26,0.0,61,13,Sunny,2018-08-21 11:00:00,11,8,22,14,12,0.0,2.7027027027027075
2018,8,21,13,10,0.6,0,1,1,26,0.0,62,15,Sunny,2018-08-21 13:00:00,18,16,12,14,13,28.57142857142857,33.33333333333333
2018,8,21,14,16,0.6875,0,1,1,26,0.0,64,17,Partly cloudy,2018-08-21 14:00:00,18,10,16,15,19,11.11111111111111,7.692307692307685
2018,8,21,20,22,0.8636363636363636,0,1,1,23,0.2,79,17,Light rain shower,2018-08-21 20:00:00,22,58,78,15,32,0.0,4.3478260869565215
2018,8,22,6,7,1.0,0,2,1,24,1.6,81,12,Moderate rain at times,2018-08-22 06:00:00,11,1,2,6,4,16.666666666666664,0.0
2018,8,22,9,15,1.0,0,2,1,26,0.0,68,18,Partly cloudy,2018-08-22 09:00:00,28,30,9,21,18,28.57142857142857,32.83582089552238
2018,8,22,10,13,0.7692307692307693,0,2,1,27,0.0,63,17,Partly cloudy,2018-08-22 10:00:00,10,15,30,13,12,8.333333333333332,11.428571428571434
2018,8,22,12,13,0.6153846153846154,0,2,1,29,0.1,53,16,Patchy rain possible,2018-08-22 12:00:00,13,16,13,12,6,8.333333333333332,25.80645161290322
2018,8,22,16,22,0.8636363636363636,0,2,1,28,0.0,52,19,Sunny,2018-08-22 16:00:00,15,23,12,21,19,15.789473684210526,20.000000000000007
2018,8,22,17,66,0.9242424242424242,0,2,1,27,0.0,54,17,Sunny,2018-08-22 17:00:00,55,22,23,45,95,20.0,1.5384615384615385
2018,8,22,18,83,0.8795180722891566,0,2,1,26,0.0,56,15,Clear,2018-08-22 18:00:00,96,66,22,95,77,12.631578947368421,7.0895522388059655
2018,8,22,19,40,0.8,0,2,1,25,0.0,59,16,Clear,2018-08-22 19:00:00,79,83,66,56,40,28.57142857142857,31.428571428571434
2018,8,22,21,16,0.9375,0,2,1,23,0.0,65,19,Clear,2018-08-22 21:00:00,12,25,40,20,23,20.0,12.72727272727272
2018,8,23,0,1,1.0,0,3,1,22,0.0,67,15,Clear,2018-08-23 00:00:00,3,7,2,1,1,0.0,40.0
2018,8,23,8,32,0.9375,0,3,1,22,0.0,50,15,Sunny,2018-08-23 08:00:00,27,12,11,27,32,18.51851851851852,11.627906976744182
2018,8,23,9,16,1.0,0,3,1,23,0.0,45,16,Sunny,2018-08-23 09:00:00,17,32,12,17,21,5.88235294117647,12.72727272727272
2018,8,23,10,11,1.0,0,3,1,24,0.0,41,15,Sunny,2018-08-23 10:00:00,10,16,32,6,16,10.0,3.1250000000000053
2018,8,23,12,12,0.5,0,3,1,27,0.0,34,13,Sunny,2018-08-23 12:00:00,14,7,11,11,18,14.285714285714285,16.279069767441865
2018,8,23,13,14,0.8571428571428571,0,3,1,27,0.0,36,14,Sunny,2018-08-23 13:00:00,5,12,7,13,17,7.6923076923076925,20.000000000000007
2018,8,23,15,22,0.6363636363636364,0,3,1,26,0.0,39,14,Sunny,2018-08-23 15:00:00,8,26,14,20,23,10.0,29.411764705882355
2018,8,23,18,84,0.8095238095238095,0,3,1,25,0.0,45,10,Clear,2018-08-23 18:00:00,78,83,26,73,69,15.068493150684931,14.545454545454554
2018,8,23,20,32,0.9375,0,3,1,24,0.0,50,12,Clear,2018-08-23 20:00:00,17,61,84,32,30,6.666666666666667,21.51898734177216
2018,8,23,23,9,0.6666666666666666,0,3,1,24,0.0,56,10,Clear,2018-08-23 23:00:00,13,16,21,10,6,10.0,6.896551724137925
2018,8,24,7,13,0.8461538461538461,0,4,1,25,0.0,52,4,Sunny,2018-08-24 07:00:00,14,8,0,12,12,8.333333333333332,2.6315789473684257
2018,8,24,8,24,0.9583333333333334,0,4,1,26,0.0,50,3,Sunny,2018-08-24 08:00:00,26,13,8,28,32,14.285714285714285,16.279069767441865
2018,8,24,9,18,0.8888888888888888,0,4,1,28,0.0,48,3,Sunny,2018-08-24 09:00:00,15,24,13,23,18,0.0,3.5714285714285774
2018,8,24,10,10,0.9,0,4,1,29,0.0,44,4,Sunny,2018-08-24 10:00:00,18,18,24,13,11,23.076923076923077,28.57142857142857
2018,8,24,11,14,0.6428571428571429,0,4,1,29,0.0,41,6,Sunny,2018-08-24 11:00:00,11,10,18,19,10,27.27272727272727,4.999999999999996
2018,8,24,12,12,0.6666666666666666,0,4,1,30,0.0,38,7,Sunny,2018-08-24 12:00:00,12,14,10,12,9,0.0,9.090909090909092
2018,8,24,14,18,0.4444444444444444,0,4,1,30,0.0,39,9,Sunny,2018-08-24 14:00:00,18,23,12,17,12,5.88235294117647,14.8936170212766
2018,8,24,16,41,0.8048780487804879,0,4,1,29,0.0,41,11,Sunny,2018-08-24 16:00:00,32,34,18,35,37,17.142857142857142,18.269230769230777
2018,8,24,21,12,0.8333333333333334,0,4,1,26,0.0,52,11,Clear,2018-08-24 21:00:00,9,32,47,19,15,20.0,16.279069767441865
2018,8,24,23,6,0.6666666666666666,0,4,1,26,0.0,53,11,Clear,2018-08-24 23:00:00,1,16,12,7,6,0.0,28.571428571428566
2018,8,25,7,3,0.6666666666666666,0,5,0,24,0.0,52,3,Sunny,2018-08-25 07:00:00,8,0,2,1,3,0.0,25.0
2018,8,25,17,32,0.6875,0,5,0,26,0.0,49,11,Sunny,2018-08-25 17:00:00,31,35,55,10,41,3.225806451612903,17.07317073170732
2018,8,25,20,16,0.375,0,5,0,25,0.0,56,11,Clear,2018-08-25 20:00:00,3,41,37,15,30,6.666666666666667,0.0
2018,8,25,22,14,0.6428571428571429,0,5,0,24,0.0,60,10,Clear,2018-08-25 22:00:00,11,14,16,9,18,27.27272727272727,10.526315789473689
2018,8,26,10,19,0.6842105263157895,0,6,0,27,0.0,56,13,Sunny,2018-08-26 10:00:00,9,10,3,22,23,13.636363636363635,5.555555555555555
2018,8,26,12,37,0.4054054054054054,0,6,0,29,0.0,52,12,Partly cloudy,2018-08-26 12:00:00,9,37,19,32,38,15.625,40.50632911392405
2018,8,26,13,29,0.7586206896551724,0,6,0,29,0.0,53,13,Partly cloudy,2018-08-26 13:00:00,19,37,37,29,33,0.0,7.4074074074074066
2018,8,26,15,40,0.45,0,6,0,29,0.0,54,14,Overcast,2018-08-26 15:00:00,17,19,29,34,34,17.647058823529413,41.1764705882353
2018,8,26,16,41,0.5609756097560976,0,6,0,29,0.0,57,14,Overcast,2018-08-26 16:00:00,15,40,19,46,45,8.88888888888889,16.037735849056595
2018,8,26,19,29,0.8275862068965517,0,6,0,27,0.0,64,13,Partly cloudy,2018-08-26 19:00:00,22,50,24,36,38,19.444444444444446,9.375
2018,8,26,22,6,1.0,0,6,0,26,0.0,69,13,Partly cloudy,2018-08-26 22:00:00,3,11,11,6,16,0.0,28.000000000000004
2018,8,27,5,2,1.0,0,0,1,25,0.0,79,7,Clear,2018-08-27 05:00:00,2,1,0,3,2,0.0,14.28571428571429
2018,8,27,7,13,0.8461538461538461,0,0,1,27,0.0,73,5,Sunny,2018-08-27 07:00:00,21,8,2,11,14,7.142857142857142,15.21739130434783
2018,8,27,8,26,0.9230769230769232,0,0,1,28,0.0,68,5,Sunny,2018-08-27 08:00:00,29,13,8,15,31,10.344827586206897,4.0
2018,8,27,9,19,0.7894736842105263,0,0,1,30,0.0,63,5,Sunny,2018-08-27 09:00:00,15,26,13,3,17,26.666666666666668,62.85714285714287
2018,8,27,10,8,0.375,0,0,1,31,0.0,59,5,Sunny,2018-08-27 10:00:00,15,19,26,3,7,14.285714285714285,4.000000000000007
2018,8,27,13,10,0.5,0,0,1,33,0.0,50,7,Sunny,2018-08-27 13:00:00,15,27,25,7,10,0.0,6.249999999999995
2018,8,27,14,11,0.6363636363636364,0,0,1,33,0.0,50,8,Sunny,2018-08-27 14:00:00,15,10,27,7,14,21.428571428571427,8.333333333333332
2018,8,27,17,56,0.875,0,0,1,31,0.0,55,9,Partly cloudy,2018-08-27 17:00:00,80,24,18,45,48,16.666666666666664,2.8901734104046204
2018,8,27,20,23,0.782608695652174,0,0,1,29,0.0,66,11,Partly cloudy,2018-08-27 20:00:00,45,60,83,8,28,17.857142857142858,14.814814814814813
2018,8,27,21,13,1.0,0,0,1,28,0.0,70,12,Partly cloudy,2018-08-27 21:00:00,15,23,60,12,15,13.333333333333334,7.142857142857142
2018,8,28,8,29,0.8620689655172413,0,1,1,30,0.1,66,7,Sunny,2018-08-28 08:00:00,34,12,7,32,22,9.375,1.1363636363636325
2018,8,28,11,9,0.8888888888888888,0,1,1,34,0.1,50,11,Sunny,2018-08-28 11:00:00,12,15,14,11,14,25.0,27.027027027027028
2018,8,28,13,10,0.9,0,1,1,35,0.1,45,14,Sunny,2018-08-28 13:00:00,10,8,9,18,14,28.57142857142857,28.57142857142857
2018,8,28,17,69,0.782608695652174,0,1,1,33,0.0,51,17,Sunny,2018-08-28 17:00:00,66,30,16,17,72,4.545454545454546,33.5483870967742
2018,8,28,18,73,0.9315068493150684,0,1,1,32,0.0,55,16,Clear,2018-08-28 18:00:00,78,69,30,67,57,8.955223880597014,8.415841584158423
2018,8,28,21,14,0.7857142857142857,0,1,1,30,0.0,65,17,Clear,2018-08-28 21:00:00,26,34,40,11,9,27.27272727272727,8.695652173913047
2018,8,29,1,1,1.0,0,2,1,28,0.2,71,15,Clear,2018-08-29 01:00:00,0,2,2,1,1,0.0,50.000000000000014
2018,8,29,4,1,1.0,0,2,1,28,0.0,71,10,Clear,2018-08-29 04:00:00,2,0,0,1,1,0.0,24.999999999999993
2018,8,29,6,7,0.8571428571428571,0,2,1,28,0.1,71,5,Sunny,2018-08-29 06:00:00,7,2,1,11,6,0.0,12.5
2018,8,29,7,16,1.0,0,2,1,29,0.0,65,8,Sunny,2018-08-29 07:00:00,9,7,2,14,15,14.285714285714285,26.315789473684216
2018,8,29,8,25,0.92,0,2,1,31,0.0,60,10,Sunny,2018-08-29 08:00:00,30,16,7,35,19,16.666666666666664,10.714285714285714
2018,8,29,14,11,0.6363636363636364,0,2,1,34,0.0,45,17,Sunny,2018-08-29 14:00:00,12,8,9,22,13,15.384615384615385,29.78723404255319
2018,8,29,15,15,0.8666666666666667,0,2,1,34,0.0,45,18,Sunny,2018-08-29 15:00:00,23,11,8,18,12,16.666666666666664,15.094339622641515
2018,8,29,16,15,1.0,0,2,1,33,0.0,47,16,Sunny,2018-08-29 16:00:00,22,15,11,15,21,28.57142857142857,22.41379310344827
2018,8,29,17,57,0.8947368421052632,0,2,1,33,0.0,49,15,Sunny,2018-08-29 17:00:00,66,15,15,55,45,3.6363636363636362,3.0120481927710796
2018,8,29,19,43,0.9302325581395348,0,2,1,31,0.0,54,14,Clear,2018-08-29 19:00:00,40,56,57,79,56,23.214285714285715,26.285714285714292
2018,8,29,20,31,0.7741935483870968,0,2,1,31,0.0,57,15,Clear,2018-08-29 20:00:00,25,43,56,49,38,18.421052631578945,16.964285714285722
2018,8,30,6,7,1.0,0,3,1,26,0.0,68,13,Sunny,2018-08-30 06:00:00,11,1,0,5,7,0.0,8.695652173913047
2018,8,30,7,14,0.9285714285714286,0,3,1,28,0.0,64,13,Sunny,2018-08-30 07:00:00,12,7,1,19,11,16.666666666666664,0.0
2018,8,30,8,26,0.9615384615384616,0,3,1,29,0.0,61,14,Sunny,2018-08-30 08:00:00,32,14,7,27,27,3.7037037037037033,9.302325581395353
2018,8,30,9,14,0.9285714285714286,0,3,1,30,0.0,57,14,Sunny,2018-08-30 09:00:00,16,26,14,17,17,17.647058823529413,16.000000000000007
2018,8,30,12,12,0.8333333333333334,0,3,1,32,0.0,50,8,Cloudy,2018-08-30 12:00:00,12,3,7,14,11,0.0,2.7027027027027075
2018,8,30,15,23,0.7391304347826086,0,3,1,31,0.0,54,6,Overcast,2018-08-30 15:00:00,22,7,7,8,20,15.0,37.999999999999986
2018,8,30,17,55,0.8363636363636363,0,3,1,30,0.0,57,7,Partly cloudy,2018-08-30 17:00:00,83,33,23,59,59,6.779661016949152,17.91044776119403
2018,8,30,18,55,0.9454545454545454,0,3,1,30,0.0,59,7,Partly cloudy,2018-08-30 18:00:00,84,55,33,78,73,29.48717948717949,29.787234042553184
2018,8,30,19,44,0.9090909090909092,0,3,1,28,0.0,60,9,Partly cloudy,2018-08-30 19:00:00,61,55,55,36,32,22.22222222222222,2.3255813953488373
2018,8,30,21,15,1.0,0,3,1,26,0.1,62,12,Patchy rain possible,2018-08-30 21:00:00,21,16,44,21,16,28.57142857142857,22.41379310344827
2018,8,30,22,8,0.375,0,3,1,26,0.0,62,13,Patchy rain possible,2018-08-30 22:00:00,16,15,16,8,6,0.0,20.0
2018,8,31,0,1,0.0,0,4,1,25,0.2,63,15,Light rain shower,2018-08-31 00:00:00,0,7,8,1,3,0.0,24.999999999999993
2018,8,31,7,16,0.9375,0,4,1,23,0.3,74,17,Light rain shower,2018-08-31 07:00:00,13,2,2,14,12,23.076923076923077,23.076923076923077
2018,8,31,9,14,1.0,0,4,1,24,0.1,69,20,Light rain shower,2018-08-31 09:00:00,18,17,16,15,23,22.22222222222222,25.000000000000007
2018,8,31,10,11,0.3636363636363636,0,4,1,24,0.1,67,18,Light rain shower,2018-08-31 10:00:00,10,14,17,18,13,15.384615384615385,19.512195121951216
2018,8,31,11,18,0.8333333333333334,0,4,1,25,0.1,66,16,Patchy light drizzle,2018-08-31 11:00:00,14,11,14,11,19,28.57142857142857,22.727272727272734
2018,8,31,14,18,0.5555555555555556,0,4,1,25,0.2,64,18,Light rain shower,2018-08-31 14:00:00,18,15,8,18,17,0.0,1.886792452830182
2018,8,31,22,8,0.875,0,4,1,22,0.0,71,18,Partly cloudy,2018-08-31 22:00:00,16,7,11,1,8,0.0,4.000000000000007
2018,9,1,8,9,0.7777777777777778,0,5,0,22,0.0,71,14,Partly cloudy,2018-09-01 08:00:00,7,5,2,10,1,28.57142857142857,50.0
2018,9,1,9,9,0.7777777777777778,0,5,0,23,0.0,69,15,Partly cloudy,2018-09-01 09:00:00,20,9,5,12,3,25.0,22.857142857142854
2018,9,1,11,15,0.7333333333333333,0,5,0,25,0.0,61,11,Cloudy,2018-09-01 11:00:00,20,26,9,24,7,25.0,11.76470588235294
2018,9,1,13,30,0.5333333333333333,0,5,0,26,0.0,57,11,Cloudy,2018-09-01 13:00:00,65,33,15,25,15,20.0,14.285714285714285
2018,9,1,15,28,0.5357142857142857,0,5,0,26,0.0,58,14,Partly cloudy,2018-09-01 15:00:00,55,41,30,24,22,16.666666666666664,16.83168316831683
2018,9,1,20,14,0.8571428571428571,0,5,0,23,0.0,70,10,Partly cloudy,2018-09-01 20:00:00,16,22,22,3,15,6.666666666666667,23.529411764705877
2018,9,1,23,3,1.0,0,5,0,22,0.0,72,6,Partly cloudy,2018-09-01 23:00:00,2,15,5,3,4,0.0,0.0
2018,9,2,7,4,1.0,0,6,0,24,0.0,70,3,Partly cloudy,2018-09-02 07:00:00,2,3,0,4,4,0.0,19.999999999999996
2018,9,2,9,9,0.3333333333333333,0,6,0,26,0.0,64,5,Cloudy,2018-09-02 09:00:00,10,9,4,4,17,10.0,12.903225806451617
2018,9,2,11,26,0.8076923076923077,0,6,0,28,0.0,62,6,Partly cloudy,2018-09-02 11:00:00,37,25,9,11,26,0.0,5.4054054054054
2018,9,2,12,38,0.631578947368421,0,6,0,28,0.0,61,7,Partly cloudy,2018-09-02 12:00:00,37,26,25,9,32,18.75,46.15384615384615
2018,9,2,13,36,0.4722222222222222,0,6,0,28,0.0,62,9,Partly cloudy,2018-09-02 13:00:00,29,38,26,19,29,24.137931034482758,40.25974025974025
2018,9,2,15,29,0.3448275862068966,0,6,0,28,0.0,65,12,Partly cloudy,2018-09-02 15:00:00,40,36,36,17,34,14.705882352941178,4.3956043956043915
2018,9,2,16,39,0.4871794871794871,0,6,0,28,0.0,68,12,Partly cloudy,2018-09-02 16:00:00,41,29,36,15,46,4.878048780487805,14.705882352941178
2018,9,2,17,30,0.5333333333333333,0,6,0,27,0.0,72,12,Partly cloudy,2018-09-02 17:00:00,24,39,29,24,41,25.0,1.1235955056179736
2018,9,2,19,29,0.4482758620689655,0,6,0,26,0.0,78,11,Partly cloudy,2018-09-02 19:00:00,29,20,30,22,36,0.0,0.0
2018,9,3,0,3,0.6666666666666666,0,0,1,25,0.1,86,10,Partly cloudy,2018-09-03 00:00:00,6,9,11,4,2,25.0,25.0
2018,9,4,6,5,1.0,0,1,1,27,0.3,72,4,Sunny,2018-09-04 06:00:00,7,2,1,5,5,0.0,11.764705882352946
2018,9,4,7,20,0.9,0,1,1,28,0.1,67,6,Sunny,2018-09-04 07:00:00,12,5,2,20,16,25.0,25.0
2018,9,4,8,26,0.8846153846153846,0,1,1,29,0.0,63,7,Sunny,2018-09-04 08:00:00,29,20,5,34,32,18.75,17.894736842105267
2018,9,4,9,11,1.0,0,1,1,30,0.0,58,8,Sunny,2018-09-04 09:00:00,14,26,20,22,8,21.428571428571427,24.999999999999996
2018,9,4,10,10,0.5,0,1,1,31,0.0,55,6,Sunny,2018-09-04 10:00:00,15,11,26,8,7,25.0,0.0
2018,9,4,15,12,0.8333333333333334,0,1,1,34,0.0,49,1,Sunny,2018-09-04 15:00:00,16,21,21,15,6,20.0,2.7027027027027075
2018,9,4,16,29,0.7586206896551724,0,1,1,33,0.0,51,2,Sunny,2018-09-04 16:00:00,30,12,21,28,9,3.571428571428571,29.850746268656724
2018,9,4,17,47,0.9574468085106383,0,1,1,33,0.0,53,2,Sunny,2018-09-04 17:00:00,69,29,12,66,17,28.78787878787879,7.236842105263154
2018,9,4,18,52,0.9807692307692308,0,1,1,32,0.0,56,2,Clear,2018-09-04 18:00:00,73,47,29,78,67,28.767123287671232,28.440366972477072
2018,9,4,19,38,0.9473684210526316,0,1,1,31,0.0,59,3,Clear,2018-09-04 19:00:00,40,52,47,58,30,5.0,10.937499999999995
2018,9,4,20,21,0.9047619047619048,0,1,1,30,0.1,61,4,Clear,2018-09-04 20:00:00,34,38,52,22,22,4.545454545454546,19.230769230769234
2018,9,4,21,16,0.9375,0,1,1,29,0.1,64,5,Clear,2018-09-04 21:00:00,14,21,38,26,11,14.285714285714285,5.88235294117647
2018,9,5,4,1,1.0,0,2,1,27,0.2,75,3,Patchy rain possible,2018-09-05 04:00:00,1,0,0,2,1,0.0,24.999999999999993
2018,9,5,5,2,1.0,0,2,1,27,0.4,75,2,Patchy rain possible,2018-09-05 05:00:00,2,1,0,1,3,0.0,0.0
2018,9,5,7,18,0.8333333333333334,0,2,1,28,0.3,71,4,Patchy rain possible,2018-09-05 07:00:00,16,13,2,9,14,28.57142857142857,38.46153846153847
2018,9,5,8,35,1.0,0,2,1,29,0.0,67,6,Sunny,2018-09-05 08:00:00,25,18,13,30,35,16.666666666666664,16.666666666666664
2018,9,5,9,16,0.875,0,2,1,30,0.0,63,8,Sunny,2018-09-05 09:00:00,14,35,18,15,28,6.666666666666667,15.789473684210526
2018,9,5,10,11,0.6363636363636364,0,2,1,31,0.0,60,9,Sunny,2018-09-05 10:00:00,7,16,35,13,10,10.0,10.0
2018,9,5,11,10,0.7,0,2,1,32,0.0,57,10,Sunny,2018-09-05 11:00:00,8,11,16,16,12,16.666666666666664,16.666666666666664
2018,9,5,13,15,1.0,0,2,1,32,0.0,55,13,Sunny,2018-09-05 13:00:00,8,7,10,16,18,6.25,7.142857142857142
2018,9,5,14,11,1.0,0,2,1,31,0.0,57,14,Partly cloudy,2018-09-05 14:00:00,11,15,7,12,22,8.333333333333332,26.666666666666668
2018,9,5,15,19,0.8947368421052632,0,2,1,31,0.0,58,16,Partly cloudy,2018-09-05 15:00:00,15,11,15,23,18,5.555555555555555,1.7857142857142794
2018,9,5,16,17,0.9411764705882352,0,2,1,30,0.0,61,15,Partly cloudy,2018-09-05 16:00:00,15,19,11,22,15,13.333333333333334,1.9230769230769162
2018,9,5,17,47,0.851063829787234,0,2,1,29,0.0,64,14,Sunny,2018-09-05 17:00:00,57,17,19,66,55,17.543859649122805,20.78651685393259
2018,9,5,18,70,0.9142857142857144,0,2,1,29,0.0,67,13,Clear,2018-09-05 18:00:00,56,47,17,83,96,15.66265060240964,10.63829787234042
2018,9,5,20,27,0.8888888888888888,0,2,1,28,0.0,72,14,Clear,2018-09-05 20:00:00,31,56,70,25,49,12.903225806451612,22.857142857142858
2018,9,5,23,4,1.0,0,2,1,27,0.0,77,12,Clear,2018-09-05 23:00:00,1,2,7,7,4,0.0,0.0
2018,9,6,0,1,1.0,0,3,1,27,0.1,78,11,Clear,2018-09-06 00:00:00,0,4,2,1,3,0.0,24.999999999999993
2018,9,6,6,6,1.0,0,3,1,26,1.8,84,9,Moderate or heavy rain shower,2018-09-06 06:00:00,7,3,0,11,5,14.285714285714285,21.73913043478261
2018,9,6,8,34,0.9411764705882352,0,3,1,29,1.0,70,10,Moderate or heavy rain shower,2018-09-06 08:00:00,26,21,6,32,27,25.925925925925924,20.000000000000004
2018,9,6,12,13,0.6923076923076923,0,3,1,34,1.3,48,9,Moderate or heavy rain shower,2018-09-06 12:00:00,12,13,6,12,14,8.333333333333332,2.6315789473684257
2018,9,6,16,25,0.76,0,3,1,32,0.4,56,10,Patchy rain possible,2018-09-06 16:00:00,33,15,13,26,24,3.8461538461538463,9.638554216867472
2018,9,6,17,50,0.92,0,3,1,32,0.7,58,10,Light rain shower,2018-09-06 17:00:00,55,25,15,83,59,15.254237288135593,23.857868020304572
2018,9,6,20,18,0.9444444444444444,0,3,1,28,0.2,69,8,Patchy rain possible,2018-09-06 20:00:00,16,27,50,32,17,5.88235294117647,16.923076923076927
2018,9,6,22,7,1.0,0,3,1,27,0.1,73,7,Patchy rain possible,2018-09-06 22:00:00,8,9,18,16,8,12.5,34.37499999999999
2018,9,7,6,6,0.8333333333333334,0,4,1,24,0.8,73,13,Patchy rain possible,2018-09-07 06:00:00,2,3,1,8,6,0.0,12.500000000000005
2018,9,7,7,15,0.9333333333333332,0,4,1,24,0.4,74,14,Patchy rain possible,2018-09-07 07:00:00,16,6,3,13,14,7.142857142857142,4.65116279069767
2018,9,7,8,25,0.88,0,4,1,24,0.0,76,14,Overcast,2018-09-07 08:00:00,17,15,6,24,26,4.166666666666666,11.940298507462693
2018,9,7,11,12,0.5833333333333334,0,4,1,25,0.0,73,13,Overcast,2018-09-07 11:00:00,18,16,20,14,11,14.285714285714285,16.279069767441865
2018,9,7,13,22,0.6363636363636364,0,4,1,25,0.0,71,13,Overcast,2018-09-07 13:00:00,15,18,12,23,24,4.3478260869565215,6.451612903225801
2018,9,7,14,21,0.6190476190476191,0,4,1,25,0.7,71,14,Light rain shower,2018-09-07 14:00:00,18,22,18,18,18,16.666666666666664,16.666666666666664
2018,9,7,15,26,0.7307692307692307,0,4,1,25,0.9,70,14,Light rain shower,2018-09-07 15:00:00,25,21,22,34,13,4.0,8.333333333333332
2018,9,7,18,48,0.9166666666666666,0,4,1,24,1.3,73,9,Moderate or heavy rain shower,2018-09-07 18:00:00,19,70,28,69,37,29.72972972972973,15.200000000000005
2018,9,8,9,13,0.9230769230769232,0,5,0,21,0.0,56,21,Partly cloudy,2018-09-08 09:00:00,9,6,3,20,12,8.333333333333332,4.878048780487801
2018,9,8,10,19,0.9473684210526316,0,5,0,21,0.0,57,20,Partly cloudy,2018-09-08 10:00:00,26,13,6,18,8,5.555555555555555,9.615384615384622
2018,9,8,12,25,0.64,0,5,0,20,0.2,59,18,Light drizzle,2018-09-08 12:00:00,33,32,19,36,18,24.242424242424242,13.793103448275861
2018,9,8,13,26,0.6923076923076923,0,5,0,20,0.1,60,19,Light drizzle,2018-09-08 13:00:00,30,25,32,65,25,13.333333333333334,35.0
2018,9,8,14,47,0.5531914893617021,0,5,0,20,0.2,62,20,Patchy light drizzle,2018-09-08 14:00:00,41,26,25,46,20,14.634146341463413,31.775700934579447
2018,9,8,16,33,0.5454545454545454,0,5,0,19,0.1,64,20,Patchy light drizzle,2018-09-08 16:00:00,36,38,47,35,26,5.714285714285714,2.0618556701030855
2018,9,8,17,28,0.7142857142857143,0,5,0,19,0.3,64,19,Light rain,2018-09-08 17:00:00,45,33,38,32,31,12.5,22.22222222222222
