year,month,day,hour,ausleihen,subs,subrate,holidays,weekday,workday
2015,5,21,16,14,10,0.7142857142857143,0,3,1
2015,5,21,17,26,24,0.9230769230769231,0,3,1
2015,5,21,18,31,30,0.967741935483871,0,3,1
2015,5,21,19,12,12,1.0,0,3,1
2015,5,21,20,12,12,1.0,0,3,1
2015,5,21,21,4,4,1.0,0,3,1
2015,5,21,22,3,2,0.6666666666666666,0,3,1
2015,5,21,23,2,0,0.0,0,3,1
2015,5,22,6,4,4,1.0,0,4,1
2015,5,22,7,11,11,1.0,0,4,1
2015,5,22,8,16,15,0.9375,0,4,1
2015,5,22,9,15,11,0.7333333333333333,0,4,1
2015,5,22,10,11,6,0.5454545454545454,0,4,1
2015,5,22,11,23,11,0.4782608695652174,0,4,1
2015,5,22,12,13,12,0.9230769230769231,0,4,1
2015,5,22,13,17,15,0.8823529411764706,0,4,1
2015,5,22,14,49,35,0.7142857142857143,0,4,1
2015,5,22,15,19,16,0.8421052631578947,0,4,1
2015,5,22,16,19,15,0.7894736842105263,0,4,1
2015,5,22,17,31,27,0.8709677419354839,0,4,1
2015,5,22,18,33,28,0.8484848484848485,0,4,1
2015,5,22,19,23,18,0.782608695652174,0,4,1
2015,5,22,20,11,8,0.7272727272727273,0,4,1
2015,5,22,21,1,1,1.0,0,4,1
2015,5,22,22,1,1,1.0,0,4,1
2015,5,22,23,2,2,1.0,0,4,1
2015,5,23,0,1,1,1.0,0,5,0
2015,5,23,1,2,2,1.0,0,5,0
2015,5,23,6,3,3,1.0,0,5,0
2015,5,23,7,4,2,0.5,0,5,0
2015,5,23,8,7,5,0.7142857142857143,0,5,0
2015,5,23,9,9,4,0.4444444444444444,0,5,0
2015,5,23,10,13,10,0.7692307692307693,0,5,0
2015,5,23,11,12,9,0.75,0,5,0
2015,5,23,12,16,8,0.5,0,5,0
2015,5,23,13,22,10,0.45454545454545453,0,5,0
2015,5,23,14,43,19,0.4418604651162791,0,5,0
2015,5,23,15,25,16,0.64,0,5,0
2015,5,23,16,38,14,0.3684210526315789,0,5,0
2015,5,23,17,43,21,0.4883720930232558,0,5,0
2015,5,23,18,48,24,0.5,0,5,0
2015,5,23,19,33,17,0.5151515151515151,0,5,0
2015,5,23,20,23,11,0.4782608695652174,0,5,0
2015,5,23,21,6,4,0.6666666666666666,0,5,0
2015,5,23,22,2,2,1.0,0,5,0
2015,5,24,0,3,0,0.0,0,6,0
2015,5,24,7,1,1,1.0,0,6,0
2015,5,24,8,3,3,1.0,0,6,0
2015,5,24,9,8,5,0.625,0,6,0
2015,5,24,10,15,5,0.3333333333333333,0,6,0
2015,5,24,11,16,10,0.625,0,6,0
2015,5,24,12,34,21,0.6176470588235294,0,6,0
2015,5,24,13,40,14,0.35,0,6,0
2015,5,24,14,28,10,0.35714285714285715,0,6,0
2015,5,24,15,41,19,0.4634146341463415,0,6,0
2015,5,24,16,29,19,0.6551724137931034,0,6,0
2015,5,24,17,52,26,0.5,0,6,0
2015,5,24,18,28,17,0.6071428571428571,0,6,0
2015,5,24,19,35,15,0.42857142857142855,0,6,0
2015,5,24,20,14,9,0.6428571428571429,0,6,0
2015,5,24,21,13,5,0.38461538461538464,0,6,0
2015,5,24,22,5,5,1.0,0,6,0
2015,5,24,23,4,2,0.5,0,6,0
2015,5,25,0,2,2,1.0,1,0,0
2015,5,25,1,2,1,0.5,1,0,0
2015,5,25,6,1,0,0.0,1,0,0
2015,5,25,8,4,1,0.25,1,0,0
2015,5,25,9,6,4,0.6666666666666666,1,0,0
2015,5,25,10,10,8,0.8,1,0,0
2015,5,25,11,39,19,0.48717948717948717,1,0,0
2015,5,25,12,38,20,0.5263157894736842,1,0,0
2015,5,25,13,43,34,0.7906976744186046,1,0,0
2015,5,25,14,38,19,0.5,1,0,0
2015,5,25,15,50,28,0.56,1,0,0
2015,5,25,16,63,26,0.4126984126984127,1,0,0
2015,5,25,17,41,18,0.43902439024390244,1,0,0
2015,5,25,18,45,29,0.6444444444444445,1,0,0
2015,5,25,19,27,14,0.5185185185185185,1,0,0
2015,5,25,20,28,20,0.7142857142857143,1,0,0
2015,5,25,21,9,7,0.7777777777777778,1,0,0
2015,5,25,22,11,4,0.36363636363636365,1,0,0
2015,5,25,23,7,4,0.5714285714285714,1,0,0
2015,5,26,1,1,1,1.0,0,1,1
2015,5,26,5,1,1,1.0,0,1,1
2015,5,26,6,2,2,1.0,0,1,1
2015,5,26,7,13,12,0.9230769230769231,0,1,1
2015,5,26,8,17,17,1.0,0,1,1
2015,5,26,9,17,13,0.7647058823529411,0,1,1
2015,5,26,10,9,6,0.6666666666666666,0,1,1
2015,5,26,11,6,6,1.0,0,1,1
2015,5,26,12,21,11,0.5238095238095238,0,1,1
2015,5,26,13,6,5,0.8333333333333334,0,1,1
2015,5,26,14,25,12,0.48,0,1,1
2015,5,26,15,15,13,0.8666666666666667,0,1,1
2015,5,26,16,16,15,0.9375,0,1,1
2015,5,26,17,48,35,0.7291666666666666,0,1,1
2015,5,26,18,40,35,0.875,0,1,1
2015,5,26,19,41,29,0.7073170731707317,0,1,1
2015,5,26,20,35,31,0.8857142857142857,0,1,1
2015,5,26,21,18,15,0.8333333333333334,0,1,1
2015,5,26,22,8,8,1.0,0,1,1
2015,5,26,23,2,2,1.0,0,1,1
2015,5,27,1,1,1,1.0,0,2,1
2015,5,27,6,9,9,1.0,0,2,1
2015,5,27,7,12,12,1.0,0,2,1
2015,5,27,8,20,19,0.95,0,2,1
2015,5,27,9,13,12,0.9230769230769231,0,2,1
2015,5,27,10,10,9,0.9,0,2,1
2015,5,27,11,13,8,0.6153846153846154,0,2,1
2015,5,27,12,11,9,0.8181818181818182,0,2,1
2015,5,27,13,10,9,0.9,0,2,1
2015,5,27,14,13,11,0.8461538461538461,0,2,1
2015,5,27,15,20,14,0.7,0,2,1
2015,5,27,16,14,13,0.9285714285714286,0,2,1
2015,5,27,17,26,25,0.9615384615384616,0,2,1
2015,5,27,18,51,46,0.9019607843137255,0,2,1
2015,5,27,19,17,13,0.7647058823529411,0,2,1
2015,5,27,20,3,0,0.0,0,2,1
2015,5,27,21,6,5,0.8333333333333334,0,2,1
2015,5,27,22,2,2,1.0,0,2,1
2015,5,27,23,3,3,1.0,0,2,1
2015,5,28,6,9,9,1.0,0,3,1
2015,5,28,7,10,10,1.0,0,3,1
2015,5,28,8,15,15,1.0,0,3,1
2015,5,28,9,17,16,0.9411764705882353,0,3,1
2015,5,28,10,15,9,0.6,0,3,1
2015,5,28,11,14,7,0.5,0,3,1
2015,5,28,12,12,9,0.75,0,3,1
2015,5,28,13,12,7,0.5833333333333334,0,3,1
2015,5,28,14,13,9,0.6923076923076923,0,3,1
2015,5,28,15,18,13,0.7222222222222222,0,3,1
2015,5,28,16,26,19,0.7307692307692307,0,3,1
2015,5,28,17,29,26,0.896551724137931,0,3,1
2015,5,28,18,32,26,0.8125,0,3,1
2015,5,28,19,31,26,0.8387096774193549,0,3,1
2015,5,28,20,24,20,0.8333333333333334,0,3,1
2015,5,28,21,14,12,0.8571428571428571,0,3,1
2015,5,28,22,9,7,0.7777777777777778,0,3,1
2015,5,28,23,1,1,1.0,0,3,1
2015,5,29,6,3,3,1.0,0,4,1
2015,5,29,7,13,12,0.9230769230769231,0,4,1
2015,5,29,8,20,19,0.95,0,4,1
2015,5,29,9,20,13,0.65,0,4,1
2015,5,29,10,14,6,0.42857142857142855,0,4,1
2015,5,29,11,13,6,0.46153846153846156,0,4,1
2015,5,29,12,18,9,0.5,0,4,1
2015,5,29,13,20,14,0.7,0,4,1
2015,5,29,14,28,17,0.6071428571428571,0,4,1
2015,5,29,15,21,16,0.7619047619047619,0,4,1
2015,5,29,16,42,31,0.7380952380952381,0,4,1
2015,5,29,17,41,33,0.8048780487804879,0,4,1
2015,5,29,18,41,34,0.8292682926829268,0,4,1
2015,5,29,19,32,24,0.75,0,4,1
2015,5,29,20,14,12,0.8571428571428571,0,4,1
2015,5,29,21,8,4,0.5,0,4,1
2015,5,29,22,7,4,0.5714285714285714,0,4,1
2015,5,29,23,2,1,0.5,0,4,1
2015,5,30,2,2,2,1.0,0,5,0
2015,5,30,3,3,0,0.0,0,5,0
2015,5,30,6,2,2,1.0,0,5,0
2015,5,30,7,1,0,0.0,0,5,0
2015,5,30,8,9,9,1.0,0,5,0
2015,5,30,9,11,7,0.6363636363636364,0,5,0
2015,5,30,10,16,9,0.5625,0,5,0
2015,5,30,11,26,13,0.5,0,5,0
2015,5,30,12,35,18,0.5142857142857142,0,5,0
2015,5,30,13,41,29,0.7073170731707317,0,5,0
2015,5,30,14,22,11,0.5,0,5,0
2015,5,30,15,31,14,0.45161290322580644,0,5,0
2015,5,30,16,45,29,0.6444444444444445,0,5,0
2015,5,30,17,54,28,0.5185185185185185,0,5,0
2015,5,30,18,35,22,0.6285714285714286,0,5,0
2015,5,30,19,41,21,0.5121951219512195,0,5,0
2015,5,30,20,15,7,0.4666666666666667,0,5,0
2015,5,30,21,11,5,0.45454545454545453,0,5,0
2015,5,30,22,18,10,0.5555555555555556,0,5,0
2015,5,30,23,14,2,0.14285714285714285,0,5,0
2015,5,31,0,5,1,0.2,0,6,0
2015,5,31,1,1,1,1.0,0,6,0
2015,5,31,3,1,1,1.0,0,6,0
2015,5,31,7,3,3,1.0,0,6,0
2015,5,31,8,8,7,0.875,0,6,0
2015,5,31,9,12,8,0.6666666666666666,0,6,0
2015,5,31,10,12,12,1.0,0,6,0
2015,5,31,11,19,10,0.5263157894736842,0,6,0
2015,5,31,12,29,22,0.7586206896551724,0,6,0
2015,5,31,13,33,15,0.45454545454545453,0,6,0
2015,5,31,14,28,17,0.6071428571428571,0,6,0
2015,5,31,15,21,10,0.47619047619047616,0,6,0
2015,5,31,16,16,9,0.5625,0,6,0
2015,5,31,17,7,5,0.7142857142857143,0,6,0
2015,5,31,18,1,1,1.0,0,6,0
2015,5,31,19,1,1,1.0,0,6,0
2015,5,31,20,2,2,1.0,0,6,0
2015,5,31,21,1,1,1.0,0,6,0
2015,5,31,22,1,1,1.0,0,6,0
2015,6,1,1,1,1,1.0,0,0,1
2015,6,1,2,1,1,1.0,0,0,1
2015,6,1,6,3,3,1.0,0,0,1
2015,6,1,7,4,4,1.0,0,0,1
2015,6,1,8,8,7,0.875,0,0,1
2015,6,1,9,6,6,1.0,0,0,1
2015,6,1,13,2,2,1.0,0,0,1
2015,6,1,14,6,6,1.0,0,0,1
2015,6,1,15,7,7,1.0,0,0,1
2015,6,1,16,6,5,0.8333333333333334,0,0,1
2015,6,1,17,16,12,0.75,0,0,1
2015,6,1,18,19,18,0.9473684210526315,0,0,1
2015,6,1,19,2,2,1.0,0,0,1
2015,6,1,20,4,3,0.75,0,0,1
2015,6,1,21,3,3,1.0,0,0,1
2015,6,1,22,1,1,1.0,0,0,1
2015,6,2,5,2,2,1.0,0,1,1
2015,6,2,7,2,2,1.0,0,1,1
2015,6,2,8,8,8,1.0,0,1,1
2015,6,2,9,6,6,1.0,0,1,1
2015,6,2,10,4,4,1.0,0,1,1
2015,6,2,11,1,1,1.0,0,1,1
2015,6,2,12,2,2,1.0,0,1,1
2015,6,2,13,4,4,1.0,0,1,1
2015,6,2,14,1,1,1.0,0,1,1
2015,6,2,15,4,4,1.0,0,1,1
2015,6,2,16,1,1,1.0,0,1,1
2015,6,2,17,3,3,1.0,0,1,1
2015,6,2,18,3,3,1.0,0,1,1
2015,6,2,20,1,1,1.0,0,1,1
2015,6,2,21,3,3,1.0,0,1,1
2015,6,2,22,1,1,1.0,0,1,1
2015,6,3,2,1,1,1.0,0,2,1
2015,6,3,5,2,2,1.0,0,2,1
2015,6,3,6,6,6,1.0,0,2,1
2015,6,3,7,14,13,0.9285714285714286,0,2,1
2015,6,3,8,16,16,1.0,0,2,1
2015,6,3,9,14,12,0.8571428571428571,0,2,1
2015,6,3,10,9,9,1.0,0,2,1
2015,6,3,11,18,13,0.7222222222222222,0,2,1
2015,6,3,12,13,7,0.5384615384615384,0,2,1
2015,6,3,13,13,4,0.3076923076923077,0,2,1
2015,6,3,14,11,7,0.6363636363636364,0,2,1
2015,6,3,15,20,12,0.6,0,2,1
2015,6,3,16,33,19,0.5757575757575758,0,2,1
2015,6,3,17,41,33,0.8048780487804879,0,2,1
2015,6,3,18,41,35,0.8536585365853658,0,2,1
2015,6,3,19,29,24,0.8275862068965517,0,2,1
2015,6,3,20,16,16,1.0,0,2,1
2015,6,3,21,9,8,0.8888888888888888,0,2,1
2015,6,3,22,2,2,1.0,0,2,1
2015,6,3,23,1,1,1.0,0,2,1
2015,6,4,5,2,2,1.0,0,3,1
2015,6,4,6,7,7,1.0,0,3,1
2015,6,4,7,11,11,1.0,0,3,1
2015,6,4,8,15,14,0.9333333333333333,0,3,1
2015,6,4,9,10,10,1.0,0,3,1
2015,6,4,10,7,6,0.8571428571428571,0,3,1
2015,6,4,11,6,6,1.0,0,3,1
2015,6,4,12,9,5,0.5555555555555556,0,3,1
2015,6,4,13,5,4,0.8,0,3,1
2015,6,4,14,9,8,0.8888888888888888,0,3,1
2015,6,4,15,23,18,0.782608695652174,0,3,1
2015,6,4,16,16,13,0.8125,0,3,1
2015,6,4,17,39,33,0.8461538461538461,0,3,1
2015,6,4,18,23,22,0.9565217391304348,0,3,1
2015,6,4,19,20,17,0.85,0,3,1
2015,6,4,20,11,10,0.9090909090909091,0,3,1
2015,6,4,21,3,3,1.0,0,3,1
2015,6,4,22,4,2,0.5,0,3,1
2015,6,4,23,3,2,0.6666666666666666,0,3,1
2015,6,5,3,1,1,1.0,0,4,1
2015,6,5,4,1,1,1.0,0,4,1
2015,6,5,5,2,2,1.0,0,4,1
2015,6,5,6,6,6,1.0,0,4,1
2015,6,5,7,11,11,1.0,0,4,1
2015,6,5,8,19,19,1.0,0,4,1
2015,6,5,9,11,10,0.9090909090909091,0,4,1
2015,6,5,10,3,1,0.3333333333333333,0,4,1
2015,6,5,11,1,1,1.0,0,4,1
2015,6,5,12,6,6,1.0,0,4,1
2015,6,5,13,10,8,0.8,0,4,1
2015,6,5,14,11,8,0.7272727272727273,0,4,1
2015,6,5,15,19,17,0.8947368421052632,0,4,1
2015,6,5,16,24,19,0.7916666666666666,0,4,1
2015,6,5,17,44,38,0.8636363636363636,0,4,1
2015,6,5,18,29,27,0.9310344827586207,0,4,1
2015,6,5,19,21,19,0.9047619047619048,0,4,1
2015,6,5,20,9,9,1.0,0,4,1
2015,6,5,21,6,5,0.8333333333333334,0,4,1
2015,6,5,22,1,1,1.0,0,4,1
2015,6,5,23,2,2,1.0,0,4,1
2015,6,6,0,5,3,0.6,0,5,0
2015,6,6,3,1,1,1.0,0,5,0
2015,6,6,6,2,2,1.0,0,5,0
2015,6,6,7,1,1,1.0,0,5,0
2015,6,6,8,6,6,1.0,0,5,0
2015,6,6,9,7,7,1.0,0,5,0
2015,6,6,10,4,4,1.0,0,5,0
2015,6,6,11,9,4,0.4444444444444444,0,5,0
2015,6,6,12,16,8,0.5,0,5,0
2015,6,6,13,21,15,0.7142857142857143,0,5,0
2015,6,6,14,44,17,0.38636363636363635,0,5,0
2015,6,6,15,47,12,0.2553191489361702,0,5,0
2015,6,6,16,43,28,0.6511627906976745,0,5,0
2015,6,6,17,37,22,0.5945945945945946,0,5,0
2015,6,6,18,30,14,0.4666666666666667,0,5,0
2015,6,6,19,25,18,0.72,0,5,0
2015,6,6,20,19,12,0.631578947368421,0,5,0
2015,6,6,21,12,8,0.6666666666666666,0,5,0
2015,6,6,22,12,9,0.75,0,5,0
2015,6,6,23,4,3,0.75,0,5,0
2015,6,7,0,1,1,1.0,0,6,0
2015,6,7,1,1,1,1.0,0,6,0
2015,6,7,2,1,1,1.0,0,6,0
2015,6,7,6,1,1,1.0,0,6,0
2015,6,7,7,3,3,1.0,0,6,0
2015,6,7,8,8,8,1.0,0,6,0
2015,6,7,9,14,7,0.5,0,6,0
2015,6,7,10,26,19,0.7307692307692307,0,6,0
2015,6,7,11,26,17,0.6538461538461539,0,6,0
2015,6,7,12,23,15,0.6521739130434783,0,6,0
2015,6,7,13,36,21,0.5833333333333334,0,6,0
2015,6,7,14,43,25,0.5813953488372093,0,6,0
2015,6,7,15,37,22,0.5945945945945946,0,6,0
2015,6,7,16,50,27,0.54,0,6,0
2015,6,7,17,60,30,0.5,0,6,0
2015,6,7,18,37,26,0.7027027027027027,0,6,0
2015,6,7,19,44,32,0.7272727272727273,0,6,0
2015,6,7,20,15,7,0.4666666666666667,0,6,0
2015,6,7,21,5,4,0.8,0,6,0
2015,6,7,22,4,4,1.0,0,6,0
2015,6,7,23,2,1,0.5,0,6,0
2015,6,8,0,1,0,0.0,0,0,1
2015,6,8,3,1,0,0.0,0,0,1
2015,6,8,5,1,0,0.0,0,0,1
2015,6,8,6,5,4,0.8,0,0,1
2015,6,8,7,13,13,1.0,0,0,1
2015,6,8,8,16,15,0.9375,0,0,1
2015,6,8,9,10,9,0.9,0,0,1
2015,6,8,10,3,3,1.0,0,0,1
2015,6,8,11,3,1,0.3333333333333333,0,0,1
2015,6,8,12,10,4,0.4,0,0,1
2015,6,8,13,7,7,1.0,0,0,1
2015,6,8,14,13,10,0.7692307692307693,0,0,1
2015,6,8,15,14,11,0.7857142857142857,0,0,1
2015,6,8,16,13,9,0.6923076923076923,0,0,1
2015,6,8,17,30,25,0.8333333333333334,0,0,1
2015,6,8,18,67,63,0.9402985074626866,0,0,1
2015,6,8,19,24,20,0.8333333333333334,0,0,1
2015,6,8,20,26,22,0.8461538461538461,0,0,1
2015,6,8,21,9,9,1.0,0,0,1
2015,6,8,22,1,1,1.0,0,0,1
2015,6,9,5,1,1,1.0,0,1,1
2015,6,9,6,9,8,0.8888888888888888,0,1,1
2015,6,9,7,11,10,0.9090909090909091,0,1,1
2015,6,9,8,17,15,0.8823529411764706,0,1,1
2015,6,9,9,9,9,1.0,0,1,1
2015,6,9,10,4,4,1.0,0,1,1
2015,6,9,11,8,8,1.0,0,1,1
2015,6,9,12,9,8,0.8888888888888888,0,1,1
2015,6,9,13,7,6,0.8571428571428571,0,1,1
2015,6,9,14,17,11,0.6470588235294118,0,1,1
2015,6,9,15,17,15,0.8823529411764706,0,1,1
2015,6,9,16,6,5,0.8333333333333334,0,1,1
2015,6,9,17,33,29,0.8787878787878788,0,1,1
2015,6,9,18,61,57,0.9344262295081968,0,1,1
2015,6,9,19,41,37,0.9024390243902439,0,1,1
2015,6,9,20,23,22,0.9565217391304348,0,1,1
2015,6,9,21,10,10,1.0,0,1,1
2015,6,9,22,8,6,0.75,0,1,1
2015,6,9,23,4,4,1.0,0,1,1
2015,6,10,0,3,3,1.0,0,2,1
2015,6,10,2,1,1,1.0,0,2,1
2015,6,10,6,11,11,1.0,0,2,1
2015,6,10,7,14,9,0.6428571428571429,0,2,1
2015,6,10,8,30,30,1.0,0,2,1
2015,6,10,9,8,8,1.0,0,2,1
2015,6,10,10,10,9,0.9,0,2,1
2015,6,10,11,9,5,0.5555555555555556,0,2,1
2015,6,10,12,11,9,0.8181818181818182,0,2,1
2015,6,10,13,10,5,0.5,0,2,1
2015,6,10,14,24,9,0.375,0,2,1
2015,6,10,15,11,8,0.7272727272727273,0,2,1
2015,6,10,16,30,18,0.6,0,2,1
2015,6,10,17,38,32,0.8421052631578947,0,2,1
2015,6,10,18,48,39,0.8125,0,2,1
2015,6,10,19,42,36,0.8571428571428571,0,2,1
2015,6,10,20,33,27,0.8181818181818182,0,2,1
2015,6,10,21,22,14,0.6363636363636364,0,2,1
2015,6,10,22,8,6,0.75,0,2,1
2015,6,10,23,2,1,0.5,0,2,1
2015,6,11,1,6,0,0.0,0,3,1
2015,6,11,6,9,9,1.0,0,3,1
2015,6,11,7,9,8,0.8888888888888888,0,3,1
2015,6,11,8,25,24,0.96,0,3,1
2015,6,11,9,21,21,1.0,0,3,1
2015,6,11,10,4,4,1.0,0,3,1
2015,6,11,11,4,3,0.75,0,3,1
2015,6,11,12,3,2,0.6666666666666666,0,3,1
2015,6,11,13,9,5,0.5555555555555556,0,3,1
2015,6,11,14,9,8,0.8888888888888888,0,3,1
2015,6,11,15,18,12,0.6666666666666666,0,3,1
2015,6,11,16,20,14,0.7,0,3,1
2015,6,11,17,37,33,0.8918918918918919,0,3,1
2015,6,11,18,42,38,0.9047619047619048,0,3,1
2015,6,11,19,42,37,0.8809523809523809,0,3,1
2015,6,11,20,28,22,0.7857142857142857,0,3,1
2015,6,11,21,12,9,0.75,0,3,1
2015,6,11,22,9,5,0.5555555555555556,0,3,1
2015,6,11,23,3,3,1.0,0,3,1
2015,6,12,1,2,2,1.0,0,4,1
2015,6,12,5,1,1,1.0,0,4,1
2015,6,12,6,3,3,1.0,0,4,1
2015,6,12,7,12,12,1.0,0,4,1
2015,6,12,8,27,25,0.9259259259259259,0,4,1
2015,6,12,9,9,7,0.7777777777777778,0,4,1
2015,6,12,10,12,11,0.9166666666666666,0,4,1
2015,6,12,11,10,5,0.5,0,4,1
2015,6,12,12,6,6,1.0,0,4,1
2015,6,12,13,8,4,0.5,0,4,1
2015,6,12,14,14,13,0.9285714285714286,0,4,1
2015,6,12,15,19,12,0.631578947368421,0,4,1
2015,6,12,16,32,19,0.59375,0,4,1
2015,6,12,17,42,33,0.7857142857142857,0,4,1
2015,6,12,18,34,25,0.7352941176470589,0,4,1
2015,6,12,19,19,14,0.7368421052631579,0,4,1
2015,6,12,20,8,7,0.875,0,4,1
2015,6,12,21,4,4,1.0,0,4,1
2015,6,12,22,15,14,0.9333333333333333,0,4,1
2015,6,12,23,2,2,1.0,0,4,1
2015,6,13,0,3,2,0.6666666666666666,0,5,0
2015,6,13,1,1,1,1.0,0,5,0
2015,6,13,4,1,1,1.0,0,5,0
2015,6,13,6,5,3,0.6,0,5,0
2015,6,13,7,4,4,1.0,0,5,0
2015,6,13,8,7,4,0.5714285714285714,0,5,0
2015,6,13,9,9,7,0.7777777777777778,0,5,0
2015,6,13,10,14,12,0.8571428571428571,0,5,0
2015,6,13,11,23,14,0.6086956521739131,0,5,0
2015,6,13,12,19,15,0.7894736842105263,0,5,0
2015,6,13,13,41,25,0.6097560975609756,0,5,0
2015,6,13,14,26,16,0.6153846153846154,0,5,0
2015,6,13,15,44,32,0.7272727272727273,0,5,0
2015,6,13,16,45,23,0.5111111111111111,0,5,0
2015,6,13,17,47,25,0.5319148936170213,0,5,0
2015,6,13,18,41,24,0.5853658536585366,0,5,0
2015,6,13,19,40,18,0.45,0,5,0
2015,6,13,20,26,14,0.5384615384615384,0,5,0
2015,6,13,21,14,8,0.5714285714285714,0,5,0
2015,6,13,22,4,4,1.0,0,5,0
2015,6,13,23,8,2,0.25,0,5,0
2015,6,14,0,7,2,0.2857142857142857,0,6,0
2015,6,14,1,6,0,0.0,0,6,0
2015,6,14,2,3,3,1.0,0,6,0
2015,6,14,6,2,1,0.5,0,6,0
2015,6,14,7,5,2,0.4,0,6,0
2015,6,14,8,6,4,0.6666666666666666,0,6,0
2015,6,14,9,7,4,0.5714285714285714,0,6,0
2015,6,14,10,18,11,0.6111111111111112,0,6,0
2015,6,14,11,35,19,0.5428571428571428,0,6,0
2015,6,14,12,17,8,0.47058823529411764,0,6,0
2015,6,14,13,30,16,0.5333333333333333,0,6,0
2015,6,14,14,40,19,0.475,0,6,0
2015,6,14,15,23,16,0.6956521739130435,0,6,0
2015,6,14,16,38,22,0.5789473684210527,0,6,0
2015,6,14,17,34,24,0.7058823529411765,0,6,0
2015,6,14,18,40,23,0.575,0,6,0
2015,6,14,19,31,20,0.6451612903225806,0,6,0
2015,6,14,20,28,23,0.8214285714285714,0,6,0
2015,6,14,21,5,4,0.8,0,6,0
2015,6,15,6,5,5,1.0,0,0,1
2015,6,15,7,9,9,1.0,0,0,1
2015,6,15,8,13,13,1.0,0,0,1
2015,6,15,9,15,13,0.8666666666666667,0,0,1
2015,6,15,10,6,4,0.6666666666666666,0,0,1
2015,6,15,11,14,11,0.7857142857142857,0,0,1
2015,6,15,12,10,4,0.4,0,0,1
2015,6,15,13,6,6,1.0,0,0,1
2015,6,15,14,12,8,0.6666666666666666,0,0,1
2015,6,15,15,4,2,0.5,0,0,1
2015,6,15,16,4,4,1.0,0,0,1
2015,6,15,17,6,5,0.8333333333333334,0,0,1
2015,6,15,18,26,25,0.9615384615384616,0,0,1
2015,6,15,19,25,20,0.8,0,0,1
2015,6,15,20,16,13,0.8125,0,0,1
2015,6,15,21,7,4,0.5714285714285714,0,0,1
2015,6,15,22,13,5,0.38461538461538464,0,0,1
2015,6,15,23,4,4,1.0,0,0,1
2015,6,16,1,1,1,1.0,0,1,1
2015,6,16,2,1,1,1.0,0,1,1
2015,6,16,5,1,1,1.0,0,1,1
2015,6,16,6,6,6,1.0,0,1,1
2015,6,16,7,14,13,0.9285714285714286,0,1,1
2015,6,16,8,15,15,1.0,0,1,1
2015,6,16,9,21,21,1.0,0,1,1
2015,6,16,10,8,8,1.0,0,1,1
2015,6,16,11,14,8,0.5714285714285714,0,1,1
2015,6,16,12,10,9,0.9,0,1,1
2015,6,16,13,14,9,0.6428571428571429,0,1,1
2015,6,16,14,9,3,0.3333333333333333,0,1,1
2015,6,16,15,14,10,0.7142857142857143,0,1,1
2015,6,16,16,17,9,0.5294117647058824,0,1,1
2015,6,16,17,8,6,0.75,0,1,1
2015,6,16,18,29,26,0.896551724137931,0,1,1
2015,6,16,19,24,18,0.75,0,1,1
2015,6,16,20,27,18,0.6666666666666666,0,1,1
2015,6,16,21,18,9,0.5,0,1,1
2015,6,16,22,11,10,0.9090909090909091,0,1,1
2015,6,16,23,9,4,0.4444444444444444,0,1,1
2015,6,17,0,1,1,1.0,0,2,1
2015,6,17,1,1,1,1.0,0,2,1
2015,6,17,6,10,7,0.7,0,2,1
2015,6,17,7,14,13,0.9285714285714286,0,2,1
2015,6,17,8,19,18,0.9473684210526315,0,2,1
2015,6,17,9,15,13,0.8666666666666667,0,2,1
2015,6,17,10,14,11,0.7857142857142857,0,2,1
2015,6,17,11,22,16,0.7272727272727273,0,2,1
2015,6,17,12,26,13,0.5,0,2,1
2015,6,17,13,14,9,0.6428571428571429,0,2,1
2015,6,17,14,10,7,0.7,0,2,1
2015,6,17,15,17,12,0.7058823529411765,0,2,1
2015,6,17,16,21,14,0.6666666666666666,0,2,1
2015,6,17,17,36,29,0.8055555555555556,0,2,1
2015,6,17,18,40,35,0.875,0,2,1
2015,6,17,19,19,15,0.7894736842105263,0,2,1
2015,6,17,20,13,8,0.6153846153846154,0,2,1
2015,6,17,21,11,11,1.0,0,2,1
2015,6,17,22,9,8,0.8888888888888888,0,2,1
2015,6,17,23,2,2,1.0,0,2,1
2015,6,18,1,2,2,1.0,0,3,1
2015,6,18,2,1,1,1.0,0,3,1
2015,6,18,5,1,1,1.0,0,3,1
2015,6,18,6,6,6,1.0,0,3,1
2015,6,18,7,7,7,1.0,0,3,1
2015,6,18,8,11,11,1.0,0,3,1
2015,6,18,9,15,14,0.9333333333333333,0,3,1
2015,6,18,10,4,4,1.0,0,3,1
2015,6,18,11,9,5,0.5555555555555556,0,3,1
2015,6,18,12,5,4,0.8,0,3,1
2015,6,18,13,11,8,0.7272727272727273,0,3,1
2015,6,18,14,6,5,0.8333333333333334,0,3,1
2015,6,18,15,7,7,1.0,0,3,1
2015,6,18,16,13,12,0.9230769230769231,0,3,1
2015,6,18,17,23,17,0.7391304347826086,0,3,1
2015,6,18,18,42,36,0.8571428571428571,0,3,1
2015,6,18,19,28,25,0.8928571428571429,0,3,1
2015,6,18,20,18,16,0.8888888888888888,0,3,1
2015,6,18,21,7,6,0.8571428571428571,0,3,1
2015,6,18,22,5,2,0.4,0,3,1
2015,6,19,0,3,0,0.0,0,4,1
2015,6,19,3,1,1,1.0,0,4,1
2015,6,19,6,4,4,1.0,0,4,1
