start,year,month,dayofweek,hour,bikeid,day1anzahl,weekday
2018-07-15,2018,7,6,9,3,7.0,0
2018-07-15,2018,7,6,10,8,4.0,0
2018-07-15,2018,7,6,11,8,20.0,0
2018-07-15,2018,7,6,12,4,12.0,0
2018-07-15,2018,7,6,13,9,16.0,0
2018-07-15,2018,7,6,14,13,17.0,0
2018-07-15,2018,7,6,15,15,6.0,0
2018-07-15,2018,7,6,16,14,7.0,0
2018-07-15,2018,7,6,17,5,8.0,0
2018-07-15,2018,7,6,18,7,15.0,0
2018-07-15,2018,7,6,19,7,13.0,0
2018-07-15,2018,7,6,20,5,12.0,0
2018-07-15,2018,7,6,21,11,13.0,0
2018-07-15,2018,7,6,22,14,7.0,0
2018-07-15,2018,7,6,23,2,,0
2018-07-16,2018,7,0,0,5,1.0,1
2018-07-16,2018,7,0,1,6,1.0,1
2018-07-16,2018,7,0,2,3,1.0,1
2018-07-16,2018,7,0,3,1,2.0,1
2018-07-16,2018,7,0,4,4,,1
2018-07-16,2018,7,0,5,10,,1
2018-07-16,2018,7,0,6,83,1.0,1
2018-07-16,2018,7,0,7,12,,1
2018-07-16,2018,7,0,8,22,1.0,1
2018-07-16,2018,7,0,9,12,3.0,1
2018-07-16,2018,7,0,10,8,8.0,1
2018-07-16,2018,7,0,11,3,8.0,1
2018-07-16,2018,7,0,12,18,4.0,1
2018-07-16,2018,7,0,13,7,9.0,1
2018-07-16,2018,7,0,14,11,13.0,1
2018-07-16,2018,7,0,15,7,15.0,1
2018-07-16,2018,7,0,16,10,14.0,1
2018-07-16,2018,7,0,17,21,5.0,1
2018-07-16,2018,7,0,18,39,7.0,1
2018-07-16,2018,7,0,19,36,7.0,1
2018-07-16,2018,7,0,20,10,5.0,1
2018-07-16,2018,7,0,21,7,11.0,1
2018-07-16,2018,7,0,22,5,14.0,1
2018-07-16,2018,7,0,23,4,2.0,1
2018-07-17,2018,7,1,0,3,5.0,1
2018-07-17,2018,7,1,4,1,4.0,1
2018-07-17,2018,7,1,5,3,10.0,1
2018-07-17,2018,7,1,6,122,83.0,1
2018-07-17,2018,7,1,7,11,12.0,1
2018-07-17,2018,7,1,8,16,22.0,1
2018-07-17,2018,7,1,9,16,12.0,1
2018-07-17,2018,7,1,10,9,8.0,1
2018-07-17,2018,7,1,11,9,3.0,1
2018-07-17,2018,7,1,12,4,18.0,1
2018-07-17,2018,7,1,13,10,7.0,1
2018-07-17,2018,7,1,14,6,11.0,1
2018-07-17,2018,7,1,16,4,10.0,1
2018-07-17,2018,7,1,17,3,21.0,1
2018-07-17,2018,7,1,18,14,39.0,1
2018-07-17,2018,7,1,19,18,36.0,1
2018-07-17,2018,7,1,20,5,10.0,1
2018-07-17,2018,7,1,21,6,7.0,1
2018-07-17,2018,7,1,22,8,5.0,1
2018-07-17,2018,7,1,23,16,4.0,1
2018-07-18,2018,7,2,0,2,3.0,1
2018-07-18,2018,7,2,1,1,,1
2018-07-18,2018,7,2,2,1,,1
2018-07-18,2018,7,2,3,1,,1
2018-07-18,2018,7,2,4,1,1.0,1
2018-07-18,2018,7,2,5,2,3.0,1
2018-07-18,2018,7,2,6,21,122.0,1
2018-07-18,2018,7,2,7,13,11.0,1
2018-07-18,2018,7,2,8,18,16.0,1
2018-07-18,2018,7,2,9,25,16.0,1
2018-07-18,2018,7,2,10,5,9.0,1
2018-07-18,2018,7,2,11,10,9.0,1
2018-07-18,2018,7,2,12,11,4.0,1
2018-07-18,2018,7,2,13,8,10.0,1
2018-07-18,2018,7,2,14,18,6.0,1
2018-07-18,2018,7,2,15,12,,1
2018-07-18,2018,7,2,16,18,4.0,1
2018-07-18,2018,7,2,17,45,3.0,1
2018-07-18,2018,7,2,18,56,14.0,1
2018-07-18,2018,7,2,19,35,18.0,1
2018-07-18,2018,7,2,20,26,5.0,1
2018-07-18,2018,7,2,21,14,6.0,1
2018-07-18,2018,7,2,22,16,8.0,1
2018-07-18,2018,7,2,23,2,16.0,1
2018-07-19,2018,7,3,0,6,2.0,1
2018-07-19,2018,7,3,1,1,1.0,1
2018-07-19,2018,7,3,3,3,1.0,1
2018-07-19,2018,7,3,4,1,1.0,1
2018-07-19,2018,7,3,5,1,2.0,1
2018-07-19,2018,7,3,6,96,21.0,1
2018-07-19,2018,7,3,7,17,13.0,1
2018-07-19,2018,7,3,8,21,18.0,1
2018-07-19,2018,7,3,9,17,25.0,1
2018-07-19,2018,7,3,10,8,5.0,1
2018-07-19,2018,7,3,11,7,10.0,1
2018-07-19,2018,7,3,12,11,11.0,1
2018-07-19,2018,7,3,13,9,8.0,1
2018-07-19,2018,7,3,14,16,18.0,1
2018-07-19,2018,7,3,15,15,12.0,1
2018-07-19,2018,7,3,16,13,18.0,1
2018-07-19,2018,7,3,17,21,45.0,1
2018-07-19,2018,7,3,18,39,56.0,1
2018-07-19,2018,7,3,19,24,35.0,1
2018-07-19,2018,7,3,20,22,26.0,1
2018-07-19,2018,7,3,21,19,14.0,1
2018-07-19,2018,7,3,22,10,16.0,1
2018-07-19,2018,7,3,23,7,2.0,1
2018-07-20,2018,7,4,0,4,6.0,1
2018-07-20,2018,7,4,1,1,1.0,1
2018-07-20,2018,7,4,2,1,,1
2018-07-20,2018,7,4,4,2,1.0,1
2018-07-20,2018,7,4,5,2,1.0,1
2018-07-20,2018,7,4,6,112,96.0,1
2018-07-20,2018,7,4,7,34,17.0,1
2018-07-20,2018,7,4,8,19,21.0,1
2018-07-20,2018,7,4,9,18,17.0,1
2018-07-20,2018,7,4,10,3,8.0,1
2018-07-20,2018,7,4,11,13,7.0,1
2018-07-20,2018,7,4,12,17,11.0,1
2018-07-20,2018,7,4,13,15,9.0,1
2018-07-20,2018,7,4,14,10,16.0,1
2018-07-20,2018,7,4,15,15,15.0,1
2018-07-20,2018,7,4,16,13,13.0,1
2018-07-20,2018,7,4,17,31,21.0,1
2018-07-20,2018,7,4,18,27,39.0,1
2018-07-20,2018,7,4,19,10,24.0,1
2018-07-20,2018,7,4,20,14,22.0,1
2018-07-20,2018,7,4,21,9,19.0,1
2018-07-20,2018,7,4,22,4,10.0,1
2018-07-20,2018,7,4,23,6,7.0,1
2018-07-21,2018,7,5,0,12,4.0,0
2018-07-21,2018,7,5,2,4,1.0,0
2018-07-21,2018,7,5,3,1,,0
2018-07-21,2018,7,5,5,2,2.0,0
2018-07-21,2018,7,5,6,7,112.0,0
2018-07-21,2018,7,5,7,7,34.0,0
2018-07-21,2018,7,5,8,5,19.0,0
2018-07-21,2018,7,5,9,7,18.0,0
2018-07-21,2018,7,5,10,9,3.0,0
2018-07-21,2018,7,5,11,11,13.0,0
2018-07-21,2018,7,5,12,12,17.0,0
2018-07-21,2018,7,5,13,11,15.0,0
2018-07-21,2018,7,5,14,16,10.0,0
2018-07-21,2018,7,5,15,13,15.0,0
2018-07-21,2018,7,5,16,16,13.0,0
2018-07-21,2018,7,5,17,8,31.0,0
2018-07-21,2018,7,5,18,3,27.0,0
2018-07-21,2018,7,5,19,10,10.0,0
2018-07-21,2018,7,5,20,1,14.0,0
2018-07-21,2018,7,5,21,2,9.0,0
2018-07-21,2018,7,5,22,2,4.0,0
2018-07-21,2018,7,5,23,1,6.0,0
2018-07-22,2018,7,6,0,2,12.0,0
2018-07-22,2018,7,6,7,3,7.0,0
2018-07-22,2018,7,6,8,3,5.0,0
2018-07-22,2018,7,6,9,3,7.0,0
2018-07-22,2018,7,6,10,13,9.0,0
2018-07-22,2018,7,6,11,11,11.0,0
2018-07-22,2018,7,6,12,8,12.0,0
2018-07-22,2018,7,6,13,14,11.0,0
2018-07-22,2018,7,6,14,19,16.0,0
2018-07-22,2018,7,6,15,12,13.0,0
2018-07-22,2018,7,6,16,16,16.0,0
2018-07-22,2018,7,6,17,18,8.0,0
2018-07-22,2018,7,6,18,2,3.0,0
2018-07-22,2018,7,6,19,14,10.0,0
2018-07-22,2018,7,6,20,3,1.0,0
2018-07-22,2018,7,6,21,5,2.0,0
2018-07-22,2018,7,6,22,3,2.0,0
2018-07-22,2018,7,6,23,3,1.0,0
2018-07-23,2018,7,0,2,1,,1
2018-07-23,2018,7,0,3,1,,1
2018-07-23,2018,7,0,5,1,,1
2018-07-23,2018,7,0,6,39,,1
2018-07-23,2018,7,0,7,20,3.0,1
2018-07-23,2018,7,0,8,32,3.0,1
2018-07-23,2018,7,0,9,37,3.0,1
2018-07-23,2018,7,0,10,7,13.0,1
2018-07-23,2018,7,0,11,3,11.0,1
2018-07-23,2018,7,0,12,1,8.0,1
2018-07-23,2018,7,0,13,15,14.0,1
2018-07-23,2018,7,0,14,10,19.0,1
2018-07-23,2018,7,0,15,12,12.0,1
2018-07-23,2018,7,0,16,18,16.0,1
2018-07-23,2018,7,0,17,28,18.0,1
2018-07-23,2018,7,0,18,31,2.0,1
2018-07-23,2018,7,0,19,31,14.0,1
2018-07-23,2018,7,0,20,12,3.0,1
2018-07-23,2018,7,0,21,5,5.0,1
2018-07-23,2018,7,0,22,7,3.0,1
2018-07-23,2018,7,0,23,1,3.0,1
2018-07-24,2018,7,1,0,3,,1
2018-07-24,2018,7,1,1,1,,1
2018-07-24,2018,7,1,3,1,1.0,1
2018-07-24,2018,7,1,4,3,,1
2018-07-24,2018,7,1,5,1,1.0,1
2018-07-24,2018,7,1,6,77,39.0,1
2018-07-24,2018,7,1,7,11,20.0,1
2018-07-24,2018,7,1,8,14,32.0,1
2018-07-24,2018,7,1,9,16,37.0,1
2018-07-24,2018,7,1,10,4,7.0,1
2018-07-24,2018,7,1,11,10,3.0,1
2018-07-24,2018,7,1,12,9,1.0,1
2018-07-24,2018,7,1,13,9,15.0,1
2018-07-24,2018,7,1,14,6,10.0,1
2018-07-24,2018,7,1,15,15,12.0,1
2018-07-24,2018,7,1,16,9,18.0,1
2018-07-24,2018,7,1,17,24,28.0,1
2018-07-24,2018,7,1,18,37,31.0,1
2018-07-24,2018,7,1,19,33,31.0,1
2018-07-24,2018,7,1,20,9,12.0,1
2018-07-24,2018,7,1,21,6,5.0,1
2018-07-24,2018,7,1,22,5,7.0,1
2018-07-24,2018,7,1,23,6,1.0,1
2018-07-25,2018,7,2,0,4,3.0,1
2018-07-25,2018,7,2,1,4,1.0,1
2018-07-25,2018,7,2,4,1,3.0,1
2018-07-25,2018,7,2,5,1,1.0,1
2018-07-25,2018,7,2,6,22,77.0,1
2018-07-25,2018,7,2,7,15,11.0,1
2018-07-25,2018,7,2,8,45,14.0,1
2018-07-25,2018,7,2,9,35,16.0,1
2018-07-25,2018,7,2,10,8,4.0,1
2018-07-25,2018,7,2,11,5,10.0,1
2018-07-25,2018,7,2,12,5,9.0,1
2018-07-25,2018,7,2,13,1,9.0,1
2018-07-25,2018,7,2,14,5,6.0,1
2018-07-25,2018,7,2,15,7,15.0,1
2018-07-25,2018,7,2,16,11,9.0,1
2018-07-25,2018,7,2,17,27,24.0,1
2018-07-25,2018,7,2,18,20,37.0,1
2018-07-25,2018,7,2,19,13,33.0,1
2018-07-25,2018,7,2,20,8,9.0,1
2018-07-25,2018,7,2,21,8,6.0,1
2018-07-25,2018,7,2,22,8,5.0,1
2018-07-25,2018,7,2,23,9,6.0,1
2018-07-26,2018,7,3,0,6,4.0,1
2018-07-26,2018,7,3,1,2,4.0,1
2018-07-26,2018,7,3,3,1,,1
2018-07-26,2018,7,3,5,4,1.0,1
2018-07-26,2018,7,3,6,92,22.0,1
2018-07-26,2018,7,3,7,8,15.0,1
2018-07-26,2018,7,3,8,14,45.0,1
2018-07-26,2018,7,3,9,19,35.0,1
2018-07-26,2018,7,3,10,8,8.0,1
2018-07-26,2018,7,3,11,8,5.0,1
2018-07-26,2018,7,3,12,9,5.0,1
2018-07-26,2018,7,3,13,15,1.0,1
2018-07-26,2018,7,3,14,9,5.0,1
2018-07-26,2018,7,3,15,6,7.0,1
2018-07-26,2018,7,3,16,17,11.0,1
2018-07-26,2018,7,3,17,16,27.0,1
2018-07-26,2018,7,3,18,44,20.0,1
2018-07-26,2018,7,3,19,26,13.0,1
2018-07-26,2018,7,3,20,19,8.0,1
2018-07-26,2018,7,3,21,21,8.0,1
2018-07-26,2018,7,3,22,11,8.0,1
2018-07-26,2018,7,3,23,7,9.0,1
2018-07-27,2018,7,4,0,3,6.0,1
2018-07-27,2018,7,4,1,2,2.0,1
2018-07-27,2018,7,4,2,1,,1
2018-07-27,2018,7,4,5,2,4.0,1
2018-07-27,2018,7,4,6,98,92.0,1
2018-07-27,2018,7,4,7,46,8.0,1
2018-07-27,2018,7,4,8,16,14.0,1
2018-07-27,2018,7,4,9,16,19.0,1
2018-07-27,2018,7,4,10,7,8.0,1
2018-07-27,2018,7,4,11,7,8.0,1
2018-07-27,2018,7,4,12,20,9.0,1
2018-07-27,2018,7,4,13,11,15.0,1
2018-07-27,2018,7,4,14,11,9.0,1
2018-07-27,2018,7,4,15,9,6.0,1
2018-07-27,2018,7,4,16,19,17.0,1
2018-07-27,2018,7,4,17,10,16.0,1
2018-07-27,2018,7,4,18,14,44.0,1
2018-07-27,2018,7,4,19,6,26.0,1
2018-07-27,2018,7,4,20,6,19.0,1
2018-07-27,2018,7,4,21,5,21.0,1
2018-07-27,2018,7,4,22,2,11.0,1
2018-07-27,2018,7,4,23,2,7.0,1
2018-07-28,2018,7,5,0,4,3.0,0
2018-07-28,2018,7,5,1,2,2.0,0
2018-07-28,2018,7,5,2,1,1.0,0
2018-07-28,2018,7,5,3,3,,0
2018-07-28,2018,7,5,4,2,,0
2018-07-28,2018,7,5,5,1,2.0,0
2018-07-28,2018,7,5,6,8,98.0,0
2018-07-28,2018,7,5,7,11,46.0,0
2018-07-28,2018,7,5,8,4,16.0,0
2018-07-28,2018,7,5,9,2,16.0,0
2018-07-28,2018,7,5,10,5,7.0,0
2018-07-28,2018,7,5,11,6,7.0,0
2018-07-28,2018,7,5,12,15,20.0,0
2018-07-28,2018,7,5,13,10,11.0,0
2018-07-28,2018,7,5,14,8,11.0,0
2018-07-28,2018,7,5,15,10,9.0,0
2018-07-28,2018,7,5,16,13,19.0,0
2018-07-28,2018,7,5,17,10,10.0,0
2018-07-28,2018,7,5,18,11,14.0,0
2018-07-28,2018,7,5,19,11,6.0,0
2018-07-28,2018,7,5,20,15,6.0,0
2018-07-28,2018,7,5,21,3,5.0,0
2018-07-28,2018,7,5,22,12,2.0,0
2018-07-28,2018,7,5,23,7,2.0,0
2018-07-29,2018,7,6,0,4,4.0,0
2018-07-29,2018,7,6,1,1,2.0,0
2018-07-29,2018,7,6,4,1,2.0,0
2018-07-29,2018,7,6,6,6,8.0,0
2018-07-29,2018,7,6,7,3,11.0,0
2018-07-29,2018,7,6,8,2,4.0,0
2018-07-29,2018,7,6,9,5,2.0,0
2018-07-29,2018,7,6,10,4,5.0,0
2018-07-29,2018,7,6,11,17,6.0,0
2018-07-29,2018,7,6,12,8,15.0,0
2018-07-29,2018,7,6,13,8,10.0,0
2018-07-29,2018,7,6,14,14,8.0,0
2018-07-29,2018,7,6,15,21,10.0,0
2018-07-29,2018,7,6,16,18,13.0,0
2018-07-29,2018,7,6,17,22,10.0,0
2018-07-29,2018,7,6,18,15,11.0,0
2018-07-29,2018,7,6,19,15,11.0,0
2018-07-29,2018,7,6,20,9,15.0,0
2018-07-29,2018,7,6,21,6,3.0,0
2018-07-29,2018,7,6,22,7,12.0,0
2018-07-29,2018,7,6,23,2,7.0,0
2018-07-30,2018,7,0,0,4,4.0,1
2018-07-30,2018,7,0,1,3,1.0,1
2018-07-30,2018,7,0,2,1,,1
2018-07-30,2018,7,0,3,1,,1
2018-07-30,2018,7,0,4,5,1.0,1
2018-07-30,2018,7,0,5,10,,1
2018-07-30,2018,7,0,6,81,6.0,1
2018-07-30,2018,7,0,7,17,3.0,1
2018-07-30,2018,7,0,8,23,2.0,1
2018-07-30,2018,7,0,9,17,5.0,1
2018-07-30,2018,7,0,10,6,4.0,1
2018-07-30,2018,7,0,11,5,17.0,1
2018-07-30,2018,7,0,12,6,8.0,1
2018-07-30,2018,7,0,13,12,8.0,1
2018-07-30,2018,7,0,14,5,14.0,1
2018-07-30,2018,7,0,15,5,21.0,1
2018-07-30,2018,7,0,16,9,18.0,1
2018-07-30,2018,7,0,17,23,22.0,1
2018-07-30,2018,7,0,18,26,15.0,1
2018-07-30,2018,7,0,19,19,15.0,1
2018-07-30,2018,7,0,20,11,9.0,1
2018-07-30,2018,7,0,21,6,6.0,1
2018-07-30,2018,7,0,22,5,7.0,1
2018-07-31,2018,7,1,3,1,1.0,1
2018-07-31,2018,7,1,4,2,5.0,1
2018-07-31,2018,7,1,5,11,10.0,1
2018-07-31,2018,7,1,6,116,81.0,1
2018-07-31,2018,7,1,7,30,17.0,1
2018-07-31,2018,7,1,8,17,23.0,1
2018-07-31,2018,7,1,9,14,17.0,1
2018-07-31,2018,7,1,10,10,6.0,1
2018-07-31,2018,7,1,11,16,5.0,1
2018-07-31,2018,7,1,12,6,6.0,1
2018-07-31,2018,7,1,13,11,12.0,1
2018-07-31,2018,7,1,14,5,5.0,1
2018-07-31,2018,7,1,15,12,5.0,1
2018-07-31,2018,7,1,16,17,9.0,1
2018-07-31,2018,7,1,17,21,23.0,1
2018-07-31,2018,7,1,18,44,26.0,1
2018-07-31,2018,7,1,19,36,19.0,1
2018-07-31,2018,7,1,20,6,11.0,1
2018-07-31,2018,7,1,21,18,6.0,1
2018-07-31,2018,7,1,22,7,5.0,1
2018-07-31,2018,7,1,23,5,,1
2018-08-01,2018,8,2,0,8,,1
2018-08-01,2018,8,2,1,1,,1
2018-08-01,2018,8,2,2,1,,1
2018-08-01,2018,8,2,3,1,1.0,1
2018-08-01,2018,8,2,4,3,2.0,1
2018-08-01,2018,8,2,5,5,11.0,1
2018-08-01,2018,8,2,6,86,116.0,1
2018-08-01,2018,8,2,7,25,30.0,1
2018-08-01,2018,8,2,8,44,17.0,1
2018-08-01,2018,8,2,9,10,14.0,1
2018-08-01,2018,8,2,10,6,10.0,1
2018-08-01,2018,8,2,11,6,16.0,1
2018-08-01,2018,8,2,12,8,6.0,1
2018-08-01,2018,8,2,13,8,11.0,1
2018-08-01,2018,8,2,14,6,5.0,1
2018-08-01,2018,8,2,15,9,12.0,1
2018-08-01,2018,8,2,16,16,17.0,1
2018-08-01,2018,8,2,17,26,21.0,1
2018-08-01,2018,8,2,18,36,44.0,1
2018-08-01,2018,8,2,19,38,36.0,1
2018-08-01,2018,8,2,20,16,6.0,1
2018-08-01,2018,8,2,21,9,18.0,1
2018-08-01,2018,8,2,22,6,7.0,1
2018-08-01,2018,8,2,23,5,5.0,1
2018-08-02,2018,8,3,0,3,8.0,1
2018-08-02,2018,8,3,1,2,1.0,1
2018-08-02,2018,8,3,3,1,1.0,1
2018-08-02,2018,8,3,4,1,3.0,1
2018-08-02,2018,8,3,5,4,5.0,1
2018-08-02,2018,8,3,6,100,86.0,1
2018-08-02,2018,8,3,7,14,25.0,1
2018-08-02,2018,8,3,8,9,44.0,1
2018-08-02,2018,8,3,9,25,10.0,1
2018-08-02,2018,8,3,10,18,6.0,1
2018-08-02,2018,8,3,11,6,6.0,1
2018-08-02,2018,8,3,12,11,8.0,1
2018-08-02,2018,8,3,13,11,8.0,1
2018-08-02,2018,8,3,14,4,6.0,1
2018-08-02,2018,8,3,15,5,9.0,1
2018-08-02,2018,8,3,16,10,16.0,1
2018-08-02,2018,8,3,17,30,26.0,1
2018-08-02,2018,8,3,18,44,36.0,1
2018-08-02,2018,8,3,19,33,38.0,1
2018-08-02,2018,8,3,20,22,16.0,1
2018-08-02,2018,8,3,21,5,9.0,1
2018-08-02,2018,8,3,22,4,6.0,1
2018-08-02,2018,8,3,23,11,5.0,1
2018-08-03,2018,8,4,0,4,3.0,1
2018-08-03,2018,8,4,1,1,2.0,1
2018-08-03,2018,8,4,2,1,,1
2018-08-03,2018,8,4,3,2,1.0,1
2018-08-03,2018,8,4,4,1,1.0,1
2018-08-03,2018,8,4,5,2,4.0,1
2018-08-03,2018,8,4,6,99,100.0,1
2018-08-03,2018,8,4,7,49,14.0,1
2018-08-03,2018,8,4,8,33,9.0,1
2018-08-03,2018,8,4,9,18,25.0,1
2018-08-03,2018,8,4,10,14,18.0,1
2018-08-03,2018,8,4,11,7,6.0,1
2018-08-03,2018,8,4,12,13,11.0,1
2018-08-03,2018,8,4,13,13,11.0,1
2018-08-03,2018,8,4,14,4,4.0,1
2018-08-03,2018,8,4,15,5,5.0,1
2018-08-03,2018,8,4,16,13,10.0,1
2018-08-03,2018,8,4,17,17,30.0,1
2018-08-03,2018,8,4,18,21,44.0,1
2018-08-03,2018,8,4,19,19,33.0,1
2018-08-03,2018,8,4,20,17,22.0,1
2018-08-03,2018,8,4,21,3,5.0,1
2018-08-03,2018,8,4,22,5,4.0,1
2018-08-03,2018,8,4,23,2,11.0,1
2018-08-04,2018,8,5,0,2,4.0,0
2018-08-04,2018,8,5,1,6,1.0,0
2018-08-04,2018,8,5,2,3,1.0,0
2018-08-04,2018,8,5,3,1,2.0,0
2018-08-04,2018,8,5,4,4,1.0,0
2018-08-04,2018,8,5,6,6,99.0,0
2018-08-04,2018,8,5,7,3,49.0,0
2018-08-04,2018,8,5,10,3,14.0,0
2018-08-04,2018,8,5,11,2,7.0,0
2018-08-04,2018,8,5,12,7,13.0,0
2018-08-04,2018,8,5,13,12,13.0,0
2018-08-04,2018,8,5,14,12,4.0,0
2018-08-04,2018,8,5,15,13,5.0,0
2018-08-04,2018,8,5,16,12,13.0,0
2018-08-04,2018,8,5,17,14,17.0,0
2018-08-04,2018,8,5,18,12,21.0,0
2018-08-04,2018,8,5,19,10,19.0,0
2018-08-04,2018,8,5,20,6,17.0,0
2018-08-04,2018,8,5,21,4,3.0,0
2018-08-04,2018,8,5,22,9,5.0,0
2018-08-04,2018,8,5,23,3,2.0,0
2018-08-05,2018,8,6,0,5,2.0,0
2018-08-05,2018,8,6,4,1,4.0,0
2018-08-05,2018,8,6,6,2,6.0,0
2018-08-05,2018,8,6,7,7,3.0,0
2018-08-05,2018,8,6,8,7,,0
2018-08-05,2018,8,6,9,16,,0
2018-08-05,2018,8,6,10,4,3.0,0
2018-08-05,2018,8,6,11,18,2.0,0
2018-08-05,2018,8,6,12,7,7.0,0
2018-08-05,2018,8,6,13,23,12.0,0
2018-08-05,2018,8,6,14,18,12.0,0
2018-08-05,2018,8,6,15,11,13.0,0
2018-08-05,2018,8,6,16,10,12.0,0
2018-08-05,2018,8,6,17,12,14.0,0
2018-08-05,2018,8,6,18,13,12.0,0
2018-08-05,2018,8,6,19,12,10.0,0
2018-08-05,2018,8,6,20,6,6.0,0
2018-08-05,2018,8,6,21,5,4.0,0
2018-08-05,2018,8,6,22,7,9.0,0
2018-08-05,2018,8,6,23,1,3.0,0
2018-08-06,2018,8,0,0,3,5.0,1
2018-08-06,2018,8,0,1,1,,1
2018-08-06,2018,8,0,2,1,,1
2018-08-06,2018,8,0,5,8,,1
2018-08-06,2018,8,0,6,91,2.0,1
2018-08-06,2018,8,0,7,15,7.0,1
2018-08-06,2018,8,0,8,17,7.0,1
2018-08-06,2018,8,0,9,15,16.0,1
2018-08-06,2018,8,0,10,13,4.0,1
2018-08-06,2018,8,0,11,6,18.0,1
2018-08-06,2018,8,0,12,5,7.0,1
2018-08-06,2018,8,0,13,9,23.0,1
2018-08-06,2018,8,0,14,17,18.0,1
2018-08-06,2018,8,0,15,7,11.0,1
2018-08-06,2018,8,0,16,9,10.0,1
2018-08-06,2018,8,0,17,30,12.0,1
2018-08-06,2018,8,0,18,31,13.0,1
2018-08-06,2018,8,0,19,33,12.0,1
2018-08-06,2018,8,0,20,19,6.0,1
2018-08-06,2018,8,0,21,8,5.0,1
2018-08-06,2018,8,0,22,8,7.0,1
2018-08-06,2018,8,0,23,1,1.0,1
2018-08-07,2018,8,1,0,4,3.0,1
2018-08-07,2018,8,1,3,1,,1
2018-08-07,2018,8,1,4,1,,1
2018-08-07,2018,8,1,5,4,8.0,1
2018-08-07,2018,8,1,6,97,91.0,1
2018-08-07,2018,8,1,7,13,15.0,1
2018-08-07,2018,8,1,8,18,17.0,1
2018-08-07,2018,8,1,9,16,15.0,1
2018-08-07,2018,8,1,10,11,13.0,1
2018-08-07,2018,8,1,11,7,6.0,1
2018-08-07,2018,8,1,12,14,5.0,1
2018-08-07,2018,8,1,13,11,9.0,1
2018-08-07,2018,8,1,14,6,17.0,1
2018-08-07,2018,8,1,15,10,7.0,1
2018-08-07,2018,8,1,16,16,9.0,1
2018-08-07,2018,8,1,17,24,30.0,1
2018-08-07,2018,8,1,18,39,31.0,1
2018-08-07,2018,8,1,19,10,33.0,1
2018-08-07,2018,8,1,20,16,19.0,1
2018-08-07,2018,8,1,21,19,8.0,1
2018-08-07,2018,8,1,22,8,8.0,1
2018-08-07,2018,8,1,23,5,1.0,1
2018-08-08,2018,8,2,0,3,4.0,1
2018-08-08,2018,8,2,1,2,,1
2018-08-08,2018,8,2,2,2,,1
2018-08-08,2018,8,2,3,1,1.0,1
2018-08-08,2018,8,2,5,2,4.0,1
2018-08-08,2018,8,2,6,78,97.0,1
2018-08-08,2018,8,2,7,65,13.0,1
2018-08-08,2018,8,2,8,45,18.0,1
2018-08-08,2018,8,2,9,28,16.0,1
2018-08-08,2018,8,2,10,10,11.0,1
2018-08-08,2018,8,2,11,10,7.0,1
2018-08-08,2018,8,2,12,7,14.0,1
2018-08-08,2018,8,2,13,10,11.0,1
2018-08-08,2018,8,2,14,7,6.0,1
2018-08-08,2018,8,2,15,12,10.0,1
2018-08-08,2018,8,2,16,13,16.0,1
2018-08-08,2018,8,2,17,23,24.0,1
2018-08-08,2018,8,2,18,29,39.0,1
2018-08-08,2018,8,2,19,24,10.0,1
2018-08-08,2018,8,2,20,12,16.0,1
2018-08-08,2018,8,2,21,12,19.0,1
2018-08-08,2018,8,2,22,5,8.0,1
2018-08-08,2018,8,2,23,8,5.0,1
2018-08-09,2018,8,3,0,6,3.0,1
2018-08-09,2018,8,3,4,4,,1
2018-08-09,2018,8,3,5,6,2.0,1
2018-08-09,2018,8,3,6,110,78.0,1
2018-08-09,2018,8,3,7,21,65.0,1
2018-08-09,2018,8,3,8,16,45.0,1
2018-08-09,2018,8,3,9,17,28.0,1
2018-08-09,2018,8,3,10,12,10.0,1
2018-08-09,2018,8,3,11,13,10.0,1
2018-08-09,2018,8,3,12,9,7.0,1
2018-08-09,2018,8,3,13,11,10.0,1
2018-08-09,2018,8,3,14,8,7.0,1
2018-08-09,2018,8,3,15,10,12.0,1
2018-08-09,2018,8,3,16,18,13.0,1
2018-08-09,2018,8,3,17,31,23.0,1
2018-08-09,2018,8,3,18,40,29.0,1
2018-08-09,2018,8,3,19,37,24.0,1
2018-08-09,2018,8,3,20,9,12.0,1
2018-08-09,2018,8,3,21,14,12.0,1
2018-08-09,2018,8,3,22,15,5.0,1
2018-08-09,2018,8,3,23,10,8.0,1
2018-08-10,2018,8,4,0,4,6.0,1
2018-08-10,2018,8,4,1,3,,1
2018-08-10,2018,8,4,2,1,,1
2018-08-10,2018,8,4,3,1,,1
2018-08-10,2018,8,4,4,3,4.0,1
2018-08-10,2018,8,4,5,5,6.0,1
2018-08-10,2018,8,4,6,95,110.0,1
2018-08-10,2018,8,4,7,35,21.0,1
2018-08-10,2018,8,4,8,17,16.0,1
2018-08-10,2018,8,4,9,19,17.0,1
2018-08-10,2018,8,4,10,12,12.0,1
2018-08-10,2018,8,4,11,4,13.0,1
2018-08-10,2018,8,4,12,18,9.0,1
2018-08-10,2018,8,4,13,12,11.0,1
2018-08-10,2018,8,4,14,16,8.0,1
2018-08-10,2018,8,4,15,18,10.0,1
2018-08-10,2018,8,4,16,24,18.0,1
2018-08-10,2018,8,4,17,22,31.0,1
2018-08-10,2018,8,4,18,19,40.0,1
