year,week,tempC,sunHour,precipMM,FeelsLikeC,humidity
2019,14,12.142857142857142,10.5,1.4714285714285715,5.857142857142857,53.714285714285715
2019,15,16.714285714285715,9.971428571428572,6.314285714285714,12.0,67.0
2019,16,17.428571428571427,9.642857142857142,7.742857142857142,13.428571428571429,65.14285714285714
2019,17,16.142857142857142,10.057142857142859,6.3,12.714285714285714,65.0
2019,18,16.428571428571427,10.228571428571428,10.671428571428573,12.285714285714286,72.57142857142857
2019,19,18.571428571428573,12.257142857142856,7.557142857142858,14.0,68.71428571428571
2019,20,18.857142857142858,12.971428571428572,5.014285714285714,14.142857142857142,64.85714285714286
2019,21,24.142857142857142,14.357142857142858,2.585714285714286,20.0,57.857142857142854
2019,22,24.714285714285715,13.314285714285713,5.628571428571429,21.428571428571427,66.57142857142857
2019,23,24.857142857142858,13.771428571428572,2.8714285714285714,22.142857142857142,55.0
2019,24,23.428571428571427,12.314285714285713,7.957142857142856,20.285714285714285,62.57142857142857
2019,25,24.857142857142858,12.442857142857141,11.471428571428573,22.285714285714285,73.28571428571429
2019,26,29.857142857142858,14.214285714285714,4.257142857142857,27.571428571428573,60.857142857142854
2019,27,29.571428571428573,14.071428571428571,5.042857142857144,28.428571428571427,66.57142857142857
2019,28,30.0,14.057142857142859,7.514285714285713,28.571428571428573,63.285714285714285
2019,29,32.285714285714285,13.9,9.5,31.428571428571427,64.42857142857143
2019,30,29.0,13.742857142857144,13.771428571428572,27.428571428571427,61.142857142857146
2019,31,30.428571428571427,14.5,5.457142857142856,29.285714285714285,62.285714285714285
2019,32,28.428571428571427,13.585714285714285,6.9,26.714285714285715,58.714285714285715
2019,33,27.857142857142858,10.914285714285713,8.628571428571428,27.571428571428573,71.57142857142857
