year,month,day,hour,dayofweek,date,count1,tempC,precipMM,humidity
2018,3,11,15,6,2018-03-11,8,7.0,0.0,50.0
2018,3,11,16,6,2018-03-11,5,6.0,0.0,53.0
2018,3,11,17,6,2018-03-11,8,5.0,0.0,57.0
2018,3,11,18,6,2018-03-11,11,5.0,0.0,61.0
2018,3,11,19,6,2018-03-11,5,4.0,0.0,65.0
2018,3,11,20,6,2018-03-11,4,4.0,0.0,69.0
2018,3,11,21,6,2018-03-11,0,3.0,0.0,73.0
2018,3,11,22,6,2018-03-11,2,3.0,0.0,73.0
2018,3,11,23,6,2018-03-11,0,3.0,0.0,74.0
2018,3,12,0,0,2018-03-12,1,3.0,0.0,74.0
2018,3,12,1,0,2018-03-12,0,2.0,0.0,73.0
2018,3,12,2,0,2018-03-12,0,1.0,0.0,71.0
2018,3,12,3,0,2018-03-12,0,0.0,0.0,70.0
2018,3,12,4,0,2018-03-12,3,0.0,0.0,71.0
2018,3,12,5,0,2018-03-12,3,0.0,0.0,72.0
2018,3,12,6,0,2018-03-12,57,0.0,0.0,74.0
2018,3,12,7,0,2018-03-12,67,1.0,0.0,72.0
2018,3,12,8,0,2018-03-12,70,2.0,0.0,70.0
2018,3,12,9,0,2018-03-12,34,3.0,0.0,69.0
2018,3,12,10,0,2018-03-12,13,4.0,0.0,66.0
2018,3,12,11,0,2018-03-12,10,5.0,0.0,64.0
2018,3,12,12,0,2018-03-12,2,6.0,0.0,61.0
2018,3,12,13,0,2018-03-12,4,5.0,0.0,62.0
2018,3,12,14,0,2018-03-12,4,5.0,0.0,63.0
2018,3,12,15,0,2018-03-12,10,5.0,0.0,63.0
2018,3,12,16,0,2018-03-12,5,5.0,0.0,64.0
2018,3,12,17,0,2018-03-12,17,5.0,0.1,64.0
2018,3,12,18,0,2018-03-12,13,4.0,0.2,65.0
2018,3,12,19,0,2018-03-12,9,4.0,0.1,69.0
2018,3,12,20,0,2018-03-12,6,3.0,0.4,73.0
2018,3,12,21,0,2018-03-12,3,3.0,0.6,77.0
2018,3,12,22,0,2018-03-12,3,2.0,0.3,80.0
2018,3,12,23,0,2018-03-12,0,2.0,0.2,82.0
2018,3,13,0,1,2018-03-13,0,2.0,0.4,85.0
2018,3,13,1,1,2018-03-13,1,2.0,0.2,86.0
2018,3,13,2,1,2018-03-13,1,1.0,0.8,86.0
2018,3,13,3,1,2018-03-13,0,1.0,1.1,87.0
2018,3,13,4,1,2018-03-13,0,1.0,0.6,88.0
2018,3,13,5,1,2018-03-13,1,1.0,0.8,88.0
2018,3,13,6,1,2018-03-13,12,1.0,1.0,89.0
2018,3,13,7,1,2018-03-13,25,1.0,0.5,88.0
2018,3,13,8,1,2018-03-13,24,2.0,0.6,88.0
2018,3,13,9,1,2018-03-13,13,2.0,0.8,87.0
2018,3,13,10,1,2018-03-13,4,2.0,0.4,84.0
2018,3,13,11,1,2018-03-13,5,3.0,0.0,81.0
2018,3,13,12,1,2018-03-13,2,3.0,0.0,78.0
2018,3,13,13,1,2018-03-13,3,3.0,0.0,74.0
2018,3,13,14,1,2018-03-13,4,3.0,0.1,70.0
2018,3,13,15,1,2018-03-13,10,4.0,0.1,65.0
2018,3,13,16,1,2018-03-13,8,3.0,0.0,66.0
2018,3,13,17,1,2018-03-13,5,2.0,0.0,66.0
2018,3,13,18,1,2018-03-13,13,2.0,0.0,66.0
2018,3,13,19,1,2018-03-13,14,1.0,0.0,66.0
2018,3,13,20,1,2018-03-13,3,1.0,0.0,66.0
2018,3,13,21,1,2018-03-13,5,0.0,0.0,66.0
2018,3,13,22,1,2018-03-13,4,0.0,0.0,67.0
2018,3,13,23,1,2018-03-13,0,0.0,0.0,68.0
2018,3,14,0,2,2018-03-14,0,-1.0,0.0,68.0
2018,3,14,1,2,2018-03-14,0,-1.0,0.0,70.0
2018,3,14,2,2,2018-03-14,0,-1.0,0.0,71.0
2018,3,14,3,2,2018-03-14,0,-1.0,0.0,72.0
2018,3,14,4,2,2018-03-14,2,-1.0,0.0,72.0
2018,3,14,5,2,2018-03-14,10,-1.0,0.0,71.0
2018,3,14,6,2,2018-03-14,61,-1.0,0.0,71.0
2018,3,14,7,2,2018-03-14,59,0.0,0.0,68.0
2018,3,14,8,2,2018-03-14,64,1.0,0.0,65.0
2018,3,14,9,2,2018-03-14,40,2.0,0.0,62.0
2018,3,14,10,2,2018-03-14,11,2.0,0.0,60.0
2018,3,14,11,2,2018-03-14,8,3.0,0.0,58.0
2018,3,14,12,2,2018-03-14,6,4.0,0.0,55.0
2018,3,14,13,2,2018-03-14,7,4.0,0.0,56.0
2018,3,14,14,2,2018-03-14,7,3.0,0.1,56.0
2018,3,14,15,2,2018-03-14,5,3.0,0.2,56.0
2018,3,14,16,2,2018-03-14,4,3.0,0.1,60.0
2018,3,14,17,2,2018-03-14,10,2.0,0.0,64.0
2018,3,14,18,2,2018-03-14,17,2.0,0.0,68.0
2018,3,14,19,2,2018-03-14,12,1.0,0.0,70.0
2018,3,14,20,2,2018-03-14,5,1.0,0.2,72.0
2018,3,14,21,2,2018-03-14,4,0.0,0.3,74.0
2018,3,14,22,2,2018-03-14,2,0.0,0.1,72.0
2018,3,14,23,2,2018-03-14,0,0.0,0.0,70.0
2018,3,15,0,3,2018-03-15,3,0.0,0.0,69.0
2018,3,15,1,3,2018-03-15,1,0.0,0.0,68.0
2018,3,15,2,3,2018-03-15,0,0.0,0.0,68.0
2018,3,15,3,3,2018-03-15,0,-1.0,0.0,67.0
2018,3,15,4,3,2018-03-15,2,0.0,0.0,67.0
2018,3,15,5,3,2018-03-15,3,0.0,0.0,67.0
2018,3,15,6,3,2018-03-15,53,0.0,0.0,68.0
2018,3,15,7,3,2018-03-15,56,1.0,0.0,64.0
2018,3,15,8,3,2018-03-15,51,2.0,0.0,61.0
2018,3,15,9,3,2018-03-15,13,3.0,0.0,57.0
2018,3,15,10,3,2018-03-15,5,4.0,0.0,54.0
2018,3,15,11,3,2018-03-15,4,5.0,0.0,52.0
2018,3,15,12,3,2018-03-15,4,6.0,0.0,49.0
2018,3,15,13,3,2018-03-15,6,6.0,0.0,51.0
2018,3,15,14,3,2018-03-15,5,6.0,0.1,52.0
2018,3,15,15,3,2018-03-15,4,6.0,0.1,54.0
2018,3,15,16,3,2018-03-15,7,5.0,0.0,57.0
2018,3,15,17,3,2018-03-15,12,5.0,0.0,61.0
2018,3,15,18,3,2018-03-15,17,4.0,0.0,65.0
2018,3,15,19,3,2018-03-15,7,4.0,0.0,67.0
2018,3,15,20,3,2018-03-15,5,3.0,0.0,68.0
2018,3,15,21,3,2018-03-15,4,3.0,0.0,69.0
2018,3,15,22,3,2018-03-15,7,2.0,0.0,69.0
2018,3,15,23,3,2018-03-15,2,1.0,0.0,70.0
2018,3,16,0,4,2018-03-16,1,1.0,0.0,70.0
2018,3,16,1,4,2018-03-16,2,1.0,0.0,70.0
2018,3,16,2,4,2018-03-16,0,1.0,0.0,70.0
2018,3,16,3,4,2018-03-16,0,1.0,0.0,71.0
2018,3,16,4,4,2018-03-16,1,0.0,0.0,69.0
2018,3,16,5,4,2018-03-16,2,0.0,0.0,68.0
2018,3,16,6,4,2018-03-16,30,0.0,0.0,67.0
2018,3,16,7,4,2018-03-16,30,1.0,0.0,61.0
2018,3,16,8,4,2018-03-16,22,1.0,0.0,56.0
2018,3,16,9,4,2018-03-16,21,2.0,0.0,51.0
2018,3,16,10,4,2018-03-16,11,2.0,0.0,50.0
2018,3,16,11,4,2018-03-16,9,3.0,0.0,49.0
2018,3,16,12,4,2018-03-16,5,3.0,0.0,48.0
2018,3,16,13,4,2018-03-16,6,3.0,0.0,48.0
2018,3,16,14,4,2018-03-16,2,2.0,0.0,48.0
2018,3,16,15,4,2018-03-16,8,2.0,0.0,48.0
2018,3,16,16,4,2018-03-16,11,1.0,0.0,50.0
2018,3,16,17,4,2018-03-16,21,1.0,0.0,52.0
2018,3,16,18,4,2018-03-16,13,0.0,0.0,54.0
2018,3,16,19,4,2018-03-16,5,0.0,0.0,56.0
2018,3,16,20,4,2018-03-16,7,-1.0,0.0,57.0
2018,3,16,21,4,2018-03-16,6,-1.0,0.0,59.0
2018,3,16,22,4,2018-03-16,3,-1.0,0.0,59.0
2018,3,16,23,4,2018-03-16,2,-1.0,0.0,59.0
2018,3,17,0,5,2018-03-17,1,-2.0,0.0,60.0
2018,3,17,1,5,2018-03-17,1,-2.0,0.0,59.0
2018,3,17,2,5,2018-03-17,1,-2.0,0.0,59.0
2018,3,17,3,5,2018-03-17,0,-2.0,0.0,59.0
2018,3,17,4,5,2018-03-17,0,-2.0,0.0,59.0
2018,3,17,5,5,2018-03-17,0,-2.0,0.0,59.0
2018,3,17,6,5,2018-03-17,3,-2.0,0.0,58.0
2018,3,17,7,5,2018-03-17,5,-1.0,0.0,54.0
2018,3,17,8,5,2018-03-17,3,0.0,0.0,51.0
2018,3,17,9,5,2018-03-17,2,1.0,0.0,47.0
2018,3,17,10,5,2018-03-17,2,3.0,0.0,45.0
2018,3,17,11,5,2018-03-17,6,5.0,0.0,42.0
2018,3,17,12,5,2018-03-17,5,6.0,0.0,40.0
2018,3,17,13,5,2018-03-17,5,7.0,0.0,41.0
2018,3,17,14,5,2018-03-17,2,7.0,0.0,42.0
2018,3,17,15,5,2018-03-17,7,7.0,0.0,43.0
2018,3,17,16,5,2018-03-17,5,6.0,0.0,48.0
2018,3,17,17,5,2018-03-17,5,5.0,0.0,53.0
2018,3,17,18,5,2018-03-17,6,4.0,0.0,57.0
2018,3,17,19,5,2018-03-17,4,4.0,0.0,58.0
2018,3,17,20,5,2018-03-17,4,3.0,0.0,58.0
2018,3,17,21,5,2018-03-17,4,2.0,0.0,59.0
2018,3,17,22,5,2018-03-17,2,2.0,0.0,60.0
2018,3,17,23,5,2018-03-17,0,2.0,0.0,62.0
2018,3,18,0,6,2018-03-18,5,2.0,0.0,63.0
2018,3,18,1,6,2018-03-18,1,1.0,0.0,64.0
2018,3,18,2,6,2018-03-18,1,1.0,0.0,64.0
2018,3,18,3,6,2018-03-18,0,0.0,0.0,64.0
2018,3,18,4,6,2018-03-18,0,-1.0,0.0,59.0
2018,3,18,5,6,2018-03-18,0,-2.0,0.0,54.0
2018,3,18,6,6,2018-03-18,1,-2.0,0.0,48.0
2018,3,18,7,6,2018-03-18,2,-2.0,0.0,43.0
2018,3,18,8,6,2018-03-18,0,-1.0,0.0,37.0
2018,3,18,9,6,2018-03-18,3,-1.0,0.0,32.0
2018,3,18,10,6,2018-03-18,4,1.0,0.0,33.0
2018,3,18,11,6,2018-03-18,2,2.0,0.0,34.0
2018,3,18,12,6,2018-03-18,1,4.0,0.0,35.0
2018,3,18,13,6,2018-03-18,4,4.0,0.0,37.0
2018,3,18,14,6,2018-03-18,9,5.0,0.0,40.0
2018,3,18,15,6,2018-03-18,4,5.0,0.0,43.0
2018,3,18,16,6,2018-03-18,7,5.0,0.0,46.0
2018,3,18,17,6,2018-03-18,2,5.0,0.0,49.0
2018,3,18,18,6,2018-03-18,11,5.0,0.0,52.0
2018,3,18,19,6,2018-03-18,4,4.0,0.0,54.0
2018,3,18,20,6,2018-03-18,8,4.0,0.0,56.0
2018,3,18,21,6,2018-03-18,2,4.0,0.0,58.0
2018,3,18,22,6,2018-03-18,2,3.0,0.0,57.0
2018,3,18,23,6,2018-03-18,3,3.0,0.0,56.0
2018,3,19,0,0,2018-03-19,0,3.0,0.0,55.0
2018,3,19,1,0,2018-03-19,0,2.0,0.0,55.0
2018,3,19,2,0,2018-03-19,1,2.0,0.0,56.0
2018,3,19,3,0,2018-03-19,0,2.0,0.0,57.0
2018,3,19,4,0,2018-03-19,1,1.0,0.0,59.0
2018,3,19,5,0,2018-03-19,5,1.0,0.0,61.0
2018,3,19,6,0,2018-03-19,64,0.0,0.0,64.0
2018,3,19,7,0,2018-03-19,42,1.0,0.0,58.0
2018,3,19,8,0,2018-03-19,19,2.0,0.0,53.0
2018,3,19,9,0,2018-03-19,14,3.0,0.0,47.0
2018,3,19,10,0,2018-03-19,10,4.0,0.0,43.0
2018,3,19,11,0,2018-03-19,6,6.0,0.0,39.0
2018,3,19,12,0,2018-03-19,10,8.0,0.0,35.0
2018,3,19,13,0,2018-03-19,8,8.0,0.0,33.0
2018,3,19,14,0,2018-03-19,8,8.0,0.0,31.0
2018,3,19,15,0,2018-03-19,4,7.0,0.0,29.0
2018,3,19,16,0,2018-03-19,6,6.0,0.0,33.0
2018,3,19,17,0,2018-03-19,11,6.0,0.0,37.0
2018,3,19,18,0,2018-03-19,18,5.0,0.0,41.0
2018,3,19,19,0,2018-03-19,8,4.0,0.0,43.0
2018,3,19,20,0,2018-03-19,3,4.0,0.0,46.0
2018,3,19,21,0,2018-03-19,4,3.0,0.0,48.0
2018,3,19,22,0,2018-03-19,5,3.0,0.0,49.0
2018,3,19,23,0,2018-03-19,2,2.0,0.0,50.0
2018,3,20,0,1,2018-03-20,2,2.0,0.0,51.0
2018,3,20,1,1,2018-03-20,1,1.0,0.0,51.0
2018,3,20,2,1,2018-03-20,0,1.0,0.0,51.0
2018,3,20,3,1,2018-03-20,0,0.0,0.0,51.0
2018,3,20,4,1,2018-03-20,1,0.0,0.0,50.0
2018,3,20,5,1,2018-03-20,2,0.0,0.0,49.0
2018,3,20,6,1,2018-03-20,58,0.0,0.0,48.0
2018,3,20,7,1,2018-03-20,62,0.0,0.0,46.0
2018,3,20,8,1,2018-03-20,56,1.0,0.0,44.0
2018,3,20,9,1,2018-03-20,34,1.0,0.0,41.0
2018,3,20,10,1,2018-03-20,9,2.0,0.0,40.0
2018,3,20,11,1,2018-03-20,2,2.0,0.0,39.0
2018,3,20,12,1,2018-03-20,5,3.0,0.0,37.0
2018,3,20,13,1,2018-03-20,10,3.0,0.0,38.0
2018,3,20,14,1,2018-03-20,3,3.0,0.1,39.0
2018,3,20,15,1,2018-03-20,7,3.0,0.1,39.0
2018,3,20,16,1,2018-03-20,7,3.0,0.0,42.0
2018,3,20,17,1,2018-03-20,14,3.0,0.0,45.0
2018,3,20,18,1,2018-03-20,8,3.0,0.0,49.0
2018,3,20,19,1,2018-03-20,8,3.0,0.0,49.0
2018,3,20,20,1,2018-03-20,3,3.0,0.0,49.0
2018,3,20,21,1,2018-03-20,4,3.0,0.0,49.0
2018,3,20,22,1,2018-03-20,1,3.0,0.0,48.0
2018,3,20,23,1,2018-03-20,1,3.0,0.0,47.0
2018,3,21,0,2,2018-03-21,0,3.0,0.0,47.0
2018,3,21,1,2,2018-03-21,1,3.0,0.0,47.0
2018,3,21,2,2,2018-03-21,0,3.0,0.1,48.0
2018,3,21,3,2,2018-03-21,1,3.0,0.1,48.0
2018,3,21,4,2,2018-03-21,1,2.0,0.0,61.0
2018,3,21,5,2,2018-03-21,0,1.0,0.0,75.0
2018,3,21,6,2,2018-03-21,14,0.0,0.0,88.0
2018,3,21,7,2,2018-03-21,2,0.0,0.0,88.0
2018,3,21,8,2,2018-03-21,2,0.0,1.2,89.0
2018,3,21,9,2,2018-03-21,0,0.0,1.6,89.0
2018,3,21,10,2,2018-03-21,0,0.0,0.8,90.0
2018,3,21,11,2,2018-03-21,0,0.0,2.1,91.0
2018,3,21,12,2,2018-03-21,1,1.0,2.8,93.0
2018,3,21,13,2,2018-03-21,0,1.0,1.4,92.0
2018,3,21,14,2,2018-03-21,0,1.0,1.7,91.0
2018,3,21,15,2,2018-03-21,0,1.0,2.3,90.0
2018,3,21,16,2,2018-03-21,0,1.0,1.1,91.0
2018,3,21,17,2,2018-03-21,0,1.0,2.8,91.0
2018,3,21,18,2,2018-03-21,0,1.0,3.7,91.0
2018,3,21,19,2,2018-03-21,0,1.0,1.9,91.0
2018,3,21,20,2,2018-03-21,0,1.0,1.3,91.0
2018,3,21,21,2,2018-03-21,0,1.0,1.7,90.0
2018,3,21,22,2,2018-03-21,0,1.0,0.9,90.0
2018,3,21,23,2,2018-03-21,0,1.0,0.0,89.0
2018,3,22,0,3,2018-03-22,0,2.0,0.0,89.0
2018,3,22,1,3,2018-03-22,0,1.0,0.0,88.0
2018,3,22,2,3,2018-03-22,0,1.0,0.1,87.0
2018,3,22,3,3,2018-03-22,0,1.0,0.1,86.0
2018,3,22,4,3,2018-03-22,0,1.0,0.1,85.0
2018,3,22,5,3,2018-03-22,0,1.0,0.0,85.0
2018,3,22,6,3,2018-03-22,13,1.0,0.0,85.0
2018,3,22,7,3,2018-03-22,15,1.0,0.0,88.0
2018,3,22,8,3,2018-03-22,39,2.0,0.0,91.0
2018,3,22,9,3,2018-03-22,19,2.0,0.0,94.0
2018,3,22,10,3,2018-03-22,7,2.0,0.0,95.0
2018,3,22,11,3,2018-03-22,2,3.0,0.0,95.0
2018,3,22,12,3,2018-03-22,2,4.0,0.0,96.0
2018,3,22,13,3,2018-03-22,1,4.0,0.0,91.0
2018,3,22,14,3,2018-03-22,8,5.0,0.0,86.0
2018,3,22,15,3,2018-03-22,7,5.0,0.0,81.0
2018,3,22,16,3,2018-03-22,7,5.0,0.0,79.0
2018,3,22,17,3,2018-03-22,13,4.0,0.0,76.0
2018,3,22,18,3,2018-03-22,14,4.0,0.0,74.0
2018,3,22,19,3,2018-03-22,9,3.0,0.0,73.0
2018,3,22,20,3,2018-03-22,5,3.0,0.0,73.0
2018,3,22,21,3,2018-03-22,3,3.0,0.0,73.0
2018,3,22,22,3,2018-03-22,6,2.0,0.0,73.0
2018,3,22,23,3,2018-03-22,4,2.0,0.0,74.0
2018,3,23,0,4,2018-03-23,1,2.0,0.0,75.0
2018,3,23,1,4,2018-03-23,0,2.0,0.0,75.0
2018,3,23,2,4,2018-03-23,0,2.0,0.0,76.0
2018,3,23,3,4,2018-03-23,0,2.0,0.0,77.0
2018,3,23,4,4,2018-03-23,2,2.0,0.0,77.0
2018,3,23,5,4,2018-03-23,3,2.0,0.0,77.0
2018,3,23,6,4,2018-03-23,60,2.0,0.0,77.0
2018,3,23,7,4,2018-03-23,64,3.0,0.0,72.0
2018,3,23,8,4,2018-03-23,63,4.0,0.0,66.0
2018,3,23,9,4,2018-03-23,23,5.0,0.0,61.0
2018,3,23,10,4,2018-03-23,6,6.0,0.0,58.0
2018,3,23,11,4,2018-03-23,5,7.0,0.0,56.0
2018,3,23,12,4,2018-03-23,6,8.0,0.0,53.0
2018,3,23,13,4,2018-03-23,8,8.0,0.0,52.0
2018,3,23,14,4,2018-03-23,12,8.0,0.1,52.0
2018,3,23,15,4,2018-03-23,5,8.0,0.1,51.0
2018,3,23,16,4,2018-03-23,7,7.0,0.0,54.0
2018,3,23,17,4,2018-03-23,13,6.0,0.0,58.0
2018,3,23,18,4,2018-03-23,21,5.0,0.0,62.0
2018,3,23,19,4,2018-03-23,10,5.0,0.0,64.0
2018,3,23,20,4,2018-03-23,6,4.0,0.1,67.0
2018,3,23,21,4,2018-03-23,5,3.0,0.1,70.0
2018,3,23,22,4,2018-03-23,2,3.0,0.0,69.0
2018,3,23,23,4,2018-03-23,3,3.0,0.0,69.0
2018,3,24,0,5,2018-03-24,0,2.0,0.0,69.0
2018,3,24,1,5,2018-03-24,2,2.0,0.0,69.0
2018,3,24,2,5,2018-03-24,1,2.0,0.0,70.0
2018,3,24,3,5,2018-03-24,0,2.0,0.0,70.0
2018,3,24,4,5,2018-03-24,0,1.0,0.0,70.0
2018,3,24,5,5,2018-03-24,0,1.0,0.0,70.0
2018,3,24,6,5,2018-03-24,5,1.0,0.0,70.0
2018,3,24,7,5,2018-03-24,10,3.0,0.0,65.0
2018,3,24,8,5,2018-03-24,1,4.0,0.0,60.0
2018,3,24,9,5,2018-03-24,2,5.0,0.0,54.0
2018,3,24,10,5,2018-03-24,3,6.0,0.0,51.0
2018,3,24,11,5,2018-03-24,5,7.0,0.0,48.0
2018,3,24,12,5,2018-03-24,8,8.0,0.0,44.0
2018,3,24,13,5,2018-03-24,5,8.0,0.0,44.0
2018,3,24,14,5,2018-03-24,11,8.0,0.0,44.0
2018,3,24,15,5,2018-03-24,6,8.0,0.0,44.0
2018,3,24,16,5,2018-03-24,9,7.0,0.0,48.0
2018,3,24,17,5,2018-03-24,9,6.0,0.0,51.0
2018,3,24,18,5,2018-03-24,6,5.0,0.0,55.0
2018,3,24,19,5,2018-03-24,2,4.0,0.0,58.0
2018,3,24,20,5,2018-03-24,1,4.0,0.0,60.0
2018,3,24,21,5,2018-03-24,2,3.0,0.0,63.0
2018,3,24,22,5,2018-03-24,5,2.0,0.0,64.0
2018,3,24,23,5,2018-03-24,0,2.0,0.0,65.0
2018,3,25,0,6,2018-03-25,5,1.0,0.0,65.0
2018,3,25,1,6,2018-03-25,0,1.0,0.0,69.0
2018,3,25,2,6,2018-03-25,2,1.0,0.0,72.0
2018,3,25,3,6,2018-03-25,0,1.0,0.0,76.0
2018,3,25,4,6,2018-03-25,0,1.0,0.0,76.0
2018,3,25,5,6,2018-03-25,0,1.0,0.0,77.0
2018,3,25,6,6,2018-03-25,0,1.0,0.0,78.0
2018,3,25,7,6,2018-03-25,3,2.0,0.0,75.0
2018,3,25,8,6,2018-03-25,1,3.0,0.0,72.0
2018,3,25,9,6,2018-03-25,6,4.0,0.0,69.0
2018,3,25,10,6,2018-03-25,3,4.0,0.0,64.0
2018,3,25,11,6,2018-03-25,4,5.0,0.0,59.0
2018,3,25,12,6,2018-03-25,8,6.0,0.0,54.0
2018,3,25,13,6,2018-03-25,5,6.0,0.0,52.0
2018,3,25,14,6,2018-03-25,5,6.0,0.0,51.0
2018,3,25,15,6,2018-03-25,6,6.0,0.0,49.0
2018,3,25,16,6,2018-03-25,4,6.0,0.0,51.0
2018,3,25,17,6,2018-03-25,6,5.0,0.1,53.0
2018,3,25,18,6,2018-03-25,5,5.0,0.1,55.0
2018,3,25,19,6,2018-03-25,8,4.0,0.0,56.0
2018,3,25,20,6,2018-03-25,2,4.0,0.0,56.0
2018,3,25,21,6,2018-03-25,7,4.0,0.0,57.0
2018,3,25,22,6,2018-03-25,3,3.0,0.0,57.0
2018,3,25,23,6,2018-03-25,3,3.0,0.0,57.0
2018,3,26,0,0,2018-03-26,0,2.0,0.1,57.0
2018,3,26,1,0,2018-03-26,0,2.0,0.0,58.0
2018,3,26,2,0,2018-03-26,0,2.0,0.0,59.0
2018,3,26,3,0,2018-03-26,0,2.0,0.0,60.0
2018,3,26,4,0,2018-03-26,2,2.0,0.0,60.0
2018,3,26,5,0,2018-03-26,10,2.0,0.0,61.0
2018,3,26,6,0,2018-03-26,6,2.0,0.0,62.0
2018,3,26,7,0,2018-03-26,14,3.0,0.0,57.0
2018,3,26,8,0,2018-03-26,19,4.0,0.0,52.0
2018,3,26,9,0,2018-03-26,12,4.0,0.0,47.0
2018,3,26,10,0,2018-03-26,3,6.0,0.0,44.0
2018,3,26,11,0,2018-03-26,4,7.0,0.0,41.0
2018,3,26,12,0,2018-03-26,12,8.0,0.0,38.0
2018,3,26,13,0,2018-03-26,7,9.0,0.0,37.0
2018,3,26,14,0,2018-03-26,12,10.0,0.0,36.0
2018,3,26,15,0,2018-03-26,9,10.0,0.0,36.0
2018,3,26,16,0,2018-03-26,8,10.0,0.0,39.0
2018,3,26,17,0,2018-03-26,20,9.0,0.0,42.0
2018,3,26,18,0,2018-03-26,18,8.0,0.0,46.0
2018,3,26,19,0,2018-03-26,11,7.0,0.0,49.0
2018,3,26,20,0,2018-03-26,3,7.0,0.0,53.0
2018,3,26,21,0,2018-03-26,7,6.0,0.0,57.0
2018,3,26,22,0,2018-03-26,8,6.0,0.0,56.0
2018,3,26,23,0,2018-03-26,3,7.0,0.0,56.0
2018,3,27,0,1,2018-03-27,0,7.0,0.0,55.0
2018,3,27,1,1,2018-03-27,1,5.0,0.0,56.0
2018,3,27,2,1,2018-03-27,0,4.0,0.0,57.0
2018,3,27,3,1,2018-03-27,0,2.0,0.0,57.0
2018,3,27,4,1,2018-03-27,2,2.0,0.0,56.0
2018,3,27,5,1,2018-03-27,8,2.0,0.0,55.0
2018,3,27,6,1,2018-03-27,49,2.0,0.0,54.0
2018,3,27,7,1,2018-03-27,87,3.0,0.0,49.0
2018,3,27,8,1,2018-03-27,74,3.0,0.0,44.0
2018,3,27,9,1,2018-03-27,17,4.0,0.0,38.0
2018,3,27,10,1,2018-03-27,6,5.0,0.0,37.0
2018,3,27,11,1,2018-03-27,7,6.0,0.0,37.0
2018,3,27,12,1,2018-03-27,4,7.0,0.0,36.0
2018,3,27,13,1,2018-03-27,3,7.0,0.0,38.0
2018,3,27,14,1,2018-03-27,12,6.0,0.0,41.0
2018,3,27,15,1,2018-03-27,4,6.0,0.0,44.0
2018,3,27,16,1,2018-03-27,4,6.0,0.0,48.0
2018,3,27,17,1,2018-03-27,8,5.0,0.1,52.0
2018,3,27,18,1,2018-03-27,22,5.0,0.2,56.0
2018,3,27,19,1,2018-03-27,17,5.0,0.1,60.0
2018,3,27,20,1,2018-03-27,4,4.0,0.2,63.0
2018,3,27,21,1,2018-03-27,3,4.0,0.3,67.0
2018,3,27,22,1,2018-03-27,2,4.0,0.2,70.0
2018,3,27,23,1,2018-03-27,0,4.0,0.3,74.0
2018,3,28,0,2,2018-03-28,0,4.0,0.7,77.0
2018,3,28,1,2,2018-03-28,0,4.0,0.3,77.0
2018,3,28,2,2,2018-03-28,0,4.0,0.1,77.0
2018,3,28,3,2,2018-03-28,0,4.0,0.1,77.0
2018,3,28,4,2,2018-03-28,3,4.0,0.1,78.0
2018,3,28,5,2,2018-03-28,1,4.0,0.1,78.0
2018,3,28,6,2,2018-03-28,32,4.0,0.2,79.0
2018,3,28,7,2,2018-03-28,58,5.0,0.1,75.0
2018,3,28,8,2,2018-03-28,50,6.0,0.0,71.0
2018,3,28,9,2,2018-03-28,39,7.0,0.0,68.0
2018,3,28,10,2,2018-03-28,10,9.0,0.0,66.0
2018,3,28,11,2,2018-03-28,5,10.0,0.0,65.0
2018,3,28,12,2,2018-03-28,7,12.0,0.0,63.0
2018,3,28,13,2,2018-03-28,1,11.0,0.0,64.0
2018,3,28,14,2,2018-03-28,3,11.0,0.0,65.0
2018,3,28,15,2,2018-03-28,8,11.0,0.0,66.0
2018,3,28,16,2,2018-03-28,11,10.0,0.0,69.0
2018,3,28,17,2,2018-03-28,14,9.0,0.0,71.0
2018,3,28,18,2,2018-03-28,27,9.0,0.0,73.0
2018,3,28,19,2,2018-03-28,13,9.0,0.0,75.0
2018,3,28,20,2,2018-03-28,9,8.0,0.0,76.0
2018,3,28,21,2,2018-03-28,4,8.0,0.0,78.0
2018,3,28,22,2,2018-03-28,4,8.0,0.0,79.0
2018,3,28,23,2,2018-03-28,4,8.0,0.0,81.0
2018,3,29,0,3,2018-03-29,2,8.0,0.0,83.0
2018,3,29,1,3,2018-03-29,1,8.0,0.0,83.0
2018,3,29,2,3,2018-03-29,0,8.0,0.0,84.0
2018,3,29,3,3,2018-03-29,0,8.0,0.0,85.0
2018,3,29,4,3,2018-03-29,1,8.0,0.0,86.0
2018,3,29,5,3,2018-03-29,4,8.0,0.0,87.0
2018,3,29,6,3,2018-03-29,63,7.0,0.0,88.0
2018,3,29,7,3,2018-03-29,63,8.0,0.0,87.0
2018,3,29,8,3,2018-03-29,48,8.0,0.0,86.0
2018,3,29,9,3,2018-03-29,27,8.0,0.0,85.0
2018,3,29,10,3,2018-03-29,3,9.0,0.0,82.0
2018,3,29,11,3,2018-03-29,6,9.0,0.0,80.0
2018,3,29,12,3,2018-03-29,5,10.0,0.0,77.0
2018,3,29,13,3,2018-03-29,8,10.0,0.0,76.0
2018,3,29,14,3,2018-03-29,8,11.0,0.0,75.0
2018,3,29,15,3,2018-03-29,11,11.0,0.0,74.0
2018,3,29,16,3,2018-03-29,11,10.0,0.0,78.0
2018,3,29,17,3,2018-03-29,21,10.0,0.0,81.0
