start,year,month,dayofweek,hour,bikeid
2018-01-22,2018,1,0,12,3
2018-01-22,2018,1,0,13,4
2018-01-22,2018,1,0,14,3
2018-01-22,2018,1,0,15,3
2018-01-22,2018,1,0,16,6
2018-01-22,2018,1,0,17,15
2018-01-22,2018,1,0,18,32
2018-01-22,2018,1,0,19,18
2018-01-22,2018,1,0,20,7
2018-01-22,2018,1,0,21,3
2018-01-22,2018,1,0,22,7
2018-01-23,2018,1,1,5,5
2018-01-23,2018,1,1,6,28
2018-01-23,2018,1,1,7,33
2018-01-23,2018,1,1,8,32
2018-01-23,2018,1,1,9,18
2018-01-23,2018,1,1,10,6
2018-01-23,2018,1,1,12,5
2018-01-23,2018,1,1,13,4
2018-01-23,2018,1,1,14,5
2018-01-23,2018,1,1,15,5
2018-01-23,2018,1,1,16,2
2018-01-23,2018,1,1,17,8
2018-01-23,2018,1,1,18,19
2018-01-23,2018,1,1,19,7
2018-01-23,2018,1,1,20,5
2018-01-23,2018,1,1,21,4
2018-01-23,2018,1,1,22,3
2018-01-23,2018,1,1,23,2
2018-01-24,2018,1,2,0,1
2018-01-24,2018,1,2,2,1
2018-01-24,2018,1,2,4,1
2018-01-24,2018,1,2,5,1
2018-01-24,2018,1,2,6,83
2018-01-24,2018,1,2,7,75
2018-01-24,2018,1,2,8,85
2018-01-24,2018,1,2,9,32
2018-01-24,2018,1,2,10,9
2018-01-24,2018,1,2,11,11
2018-01-24,2018,1,2,12,7
2018-01-24,2018,1,2,13,6
2018-01-24,2018,1,2,14,6
2018-01-24,2018,1,2,15,4
2018-01-24,2018,1,2,16,8
2018-01-24,2018,1,2,17,10
2018-01-24,2018,1,2,18,23
2018-01-24,2018,1,2,19,14
2018-01-24,2018,1,2,20,8
2018-01-24,2018,1,2,21,2
2018-01-24,2018,1,2,22,1
2018-01-25,2018,1,3,0,2
2018-01-25,2018,1,3,1,1
2018-01-25,2018,1,3,5,3
2018-01-25,2018,1,3,6,42
2018-01-25,2018,1,3,7,62
2018-01-25,2018,1,3,8,46
2018-01-25,2018,1,3,9,15
2018-01-25,2018,1,3,10,8
2018-01-25,2018,1,3,11,4
2018-01-25,2018,1,3,12,3
2018-01-25,2018,1,3,13,3
2018-01-25,2018,1,3,14,4
2018-01-25,2018,1,3,15,5
2018-01-25,2018,1,3,16,2
2018-01-25,2018,1,3,17,13
2018-01-25,2018,1,3,18,13
2018-01-25,2018,1,3,19,21
2018-01-25,2018,1,3,20,11
2018-01-25,2018,1,3,21,1
2018-01-25,2018,1,3,22,4
2018-01-25,2018,1,3,23,2
2018-01-26,2018,1,4,4,2
2018-01-26,2018,1,4,5,1
2018-01-26,2018,1,4,6,42
2018-01-26,2018,1,4,7,44
2018-01-26,2018,1,4,8,50
2018-01-26,2018,1,4,9,19
2018-01-26,2018,1,4,10,11
2018-01-26,2018,1,4,11,2
2018-01-26,2018,1,4,12,2
2018-01-26,2018,1,4,13,9
2018-01-26,2018,1,4,14,4
2018-01-26,2018,1,4,15,6
2018-01-26,2018,1,4,16,3
2018-01-26,2018,1,4,17,7
2018-01-26,2018,1,4,18,21
2018-01-26,2018,1,4,19,14
2018-01-26,2018,1,4,20,1
2018-01-26,2018,1,4,21,1
2018-01-26,2018,1,4,22,2
2018-01-26,2018,1,4,23,2
2018-01-27,2018,1,5,1,1
2018-01-27,2018,1,5,2,1
2018-01-27,2018,1,5,5,1
2018-01-27,2018,1,5,6,2
2018-01-27,2018,1,5,7,9
2018-01-27,2018,1,5,8,6
2018-01-27,2018,1,5,9,2
2018-01-29,2018,1,0,4,1
2018-01-29,2018,1,0,5,5
2018-01-29,2018,1,0,6,80
2018-01-29,2018,1,0,7,77
2018-01-29,2018,1,0,8,21
2018-01-29,2018,1,0,9,12
2018-01-29,2018,1,0,10,7
2018-01-29,2018,1,0,11,5
2018-01-29,2018,1,0,12,1
2018-01-29,2018,1,0,13,6
2018-01-29,2018,1,0,14,6
2018-01-29,2018,1,0,15,2
2018-01-29,2018,1,0,16,9
2018-01-29,2018,1,0,17,7
2018-01-29,2018,1,0,18,15
2018-01-29,2018,1,0,19,6
2018-01-29,2018,1,0,20,2
2018-01-29,2018,1,0,21,6
2018-01-29,2018,1,0,22,2
2018-01-30,2018,1,1,5,3
2018-01-30,2018,1,1,6,27
2018-01-30,2018,1,1,7,34
2018-01-30,2018,1,1,8,30
2018-01-30,2018,1,1,9,25
2018-01-30,2018,1,1,10,5
2018-01-30,2018,1,1,11,5
2018-01-30,2018,1,1,12,3
2018-01-30,2018,1,1,13,7
2018-01-30,2018,1,1,14,7
2018-01-30,2018,1,1,15,4
2018-01-30,2018,1,1,16,6
2018-01-30,2018,1,1,17,12
2018-01-30,2018,1,1,18,21
2018-01-30,2018,1,1,19,3
2018-01-30,2018,1,1,20,4
2018-01-30,2018,1,1,21,1
2018-01-30,2018,1,1,22,2
2018-01-30,2018,1,1,23,1
2018-01-31,2018,1,2,4,1
2018-01-31,2018,1,2,5,2
2018-01-31,2018,1,2,6,45
2018-01-31,2018,1,2,7,45
2018-01-31,2018,1,2,8,39
2018-01-31,2018,1,2,9,26
2018-01-31,2018,1,2,10,7
2018-01-31,2018,1,2,11,6
2018-01-31,2018,1,2,12,2
2018-01-31,2018,1,2,13,3
2018-01-31,2018,1,2,14,2
2018-01-31,2018,1,2,15,5
2018-01-31,2018,1,2,16,4
2018-01-31,2018,1,2,17,8
2018-01-31,2018,1,2,18,9
2018-01-31,2018,1,2,19,4
2018-01-31,2018,1,2,20,7
2018-01-31,2018,1,2,21,7
2018-01-31,2018,1,2,22,3
2018-01-31,2018,1,2,23,1
2018-02-01,2018,2,3,0,1
2018-02-01,2018,2,3,5,4
2018-02-01,2018,2,3,6,53
2018-02-01,2018,2,3,7,75
2018-02-01,2018,2,3,8,41
2018-02-01,2018,2,3,9,9
2018-02-01,2018,2,3,10,4
2018-02-01,2018,2,3,11,9
2018-02-01,2018,2,3,12,6
2018-02-01,2018,2,3,13,3
2018-02-01,2018,2,3,14,3
2018-02-01,2018,2,3,15,5
2018-02-01,2018,2,3,16,6
2018-02-01,2018,2,3,17,14
2018-02-01,2018,2,3,18,20
2018-02-01,2018,2,3,19,10
2018-02-01,2018,2,3,20,4
2018-02-01,2018,2,3,21,6
2018-02-01,2018,2,3,22,2
2018-02-02,2018,2,4,0,1
2018-02-02,2018,2,4,6,39
2018-02-02,2018,2,4,7,52
2018-02-02,2018,2,4,8,53
2018-02-02,2018,2,4,9,19
2018-02-02,2018,2,4,10,8
2018-02-02,2018,2,4,11,2
2018-02-02,2018,2,4,12,6
2018-02-02,2018,2,4,13,1
2018-02-02,2018,2,4,14,3
2018-02-02,2018,2,4,15,3
2018-02-02,2018,2,4,16,1
2018-02-02,2018,2,4,17,4
2018-02-02,2018,2,4,18,9
2018-02-02,2018,2,4,19,5
2018-02-02,2018,2,4,20,3
2018-02-02,2018,2,4,21,2
2018-02-02,2018,2,4,22,2
2018-02-03,2018,2,5,4,1
2018-02-03,2018,2,5,6,1
2018-02-03,2018,2,5,7,5
2018-02-03,2018,2,5,8,1
2018-02-03,2018,2,5,9,3
2018-02-03,2018,2,5,10,4
2018-02-03,2018,2,5,12,3
2018-02-03,2018,2,5,13,1
2018-02-03,2018,2,5,14,5
2018-02-03,2018,2,5,15,3
2018-02-03,2018,2,5,16,4
2018-02-03,2018,2,5,17,2
2018-02-03,2018,2,5,18,4
2018-02-03,2018,2,5,20,1
2018-02-03,2018,2,5,22,1
2018-02-03,2018,2,5,23,1
2018-02-04,2018,2,6,0,2
2018-02-04,2018,2,6,2,1
2018-02-04,2018,2,6,6,2
2018-02-04,2018,2,6,7,2
2018-02-04,2018,2,6,8,1
2018-02-04,2018,2,6,9,3
2018-02-04,2018,2,6,10,3
2018-02-04,2018,2,6,11,5
2018-02-04,2018,2,6,12,5
2018-02-04,2018,2,6,13,2
2018-02-04,2018,2,6,14,4
2018-02-04,2018,2,6,15,4
2018-02-04,2018,2,6,16,1
2018-02-04,2018,2,6,17,3
2018-02-04,2018,2,6,18,1
2018-02-04,2018,2,6,21,1
2018-02-04,2018,2,6,23,1
2018-02-05,2018,2,0,5,4
2018-02-05,2018,2,0,6,56
2018-02-05,2018,2,0,7,46
2018-02-05,2018,2,0,8,62
2018-02-05,2018,2,0,9,11
2018-02-05,2018,2,0,10,7
2018-02-05,2018,2,0,11,1
2018-02-05,2018,2,0,12,5
2018-02-05,2018,2,0,13,7
2018-02-05,2018,2,0,14,3
2018-02-05,2018,2,0,15,5
2018-02-05,2018,2,0,16,4
2018-02-05,2018,2,0,17,7
2018-02-05,2018,2,0,18,10
2018-02-05,2018,2,0,19,3
2018-02-05,2018,2,0,20,3
2018-02-05,2018,2,0,21,2
2018-02-05,2018,2,0,22,2
2018-02-05,2018,2,0,23,3
2018-02-06,2018,2,1,4,2
2018-02-06,2018,2,1,5,1
2018-02-06,2018,2,1,6,58
2018-02-06,2018,2,1,7,66
2018-02-06,2018,2,1,8,16
2018-02-06,2018,2,1,9,12
2018-02-06,2018,2,1,10,9
2018-02-06,2018,2,1,11,4
2018-02-06,2018,2,1,12,5
2018-02-06,2018,2,1,13,6
2018-02-06,2018,2,1,14,6
2018-02-06,2018,2,1,15,5
2018-02-06,2018,2,1,16,3
2018-02-06,2018,2,1,17,15
2018-02-06,2018,2,1,18,22
2018-02-06,2018,2,1,19,9
2018-02-06,2018,2,1,20,3
2018-02-06,2018,2,1,21,6
2018-02-06,2018,2,1,22,4
2018-02-07,2018,2,2,4,2
2018-02-07,2018,2,2,5,3
2018-02-07,2018,2,2,6,58
2018-02-07,2018,2,2,7,59
2018-02-07,2018,2,2,8,29
2018-02-07,2018,2,2,9,5
2018-02-07,2018,2,2,10,1
2018-02-07,2018,2,2,11,1
2018-02-07,2018,2,2,12,1
2018-02-07,2018,2,2,14,2
2018-02-07,2018,2,2,15,1
2018-02-07,2018,2,2,17,1
2018-02-07,2018,2,2,18,5
2018-02-07,2018,2,2,19,4
2018-02-07,2018,2,2,20,3
2018-02-07,2018,2,2,21,3
2018-02-07,2018,2,2,22,1
2018-02-08,2018,2,3,0,2
2018-02-08,2018,2,3,4,1
2018-02-08,2018,2,3,5,1
2018-02-08,2018,2,3,6,35
2018-02-08,2018,2,3,7,9
2018-02-08,2018,2,3,8,12
2018-02-08,2018,2,3,9,11
2018-02-08,2018,2,3,10,8
2018-02-08,2018,2,3,11,2
2018-02-08,2018,2,3,12,3
2018-02-08,2018,2,3,13,1
2018-02-08,2018,2,3,14,3
2018-02-08,2018,2,3,15,6
2018-02-08,2018,2,3,16,6
2018-02-08,2018,2,3,17,8
2018-02-08,2018,2,3,18,12
2018-02-08,2018,2,3,19,8
2018-02-08,2018,2,3,20,5
2018-02-08,2018,2,3,21,4
2018-02-08,2018,2,3,22,4
2018-02-08,2018,2,3,23,3
2018-02-09,2018,2,4,1,1
2018-02-09,2018,2,4,4,2
2018-02-09,2018,2,4,5,2
2018-02-09,2018,2,4,6,48
2018-02-09,2018,2,4,7,49
2018-02-09,2018,2,4,8,45
2018-02-09,2018,2,4,9,13
2018-02-09,2018,2,4,10,4
2018-02-09,2018,2,4,12,3
2018-02-09,2018,2,4,13,6
2018-02-09,2018,2,4,14,4
2018-02-09,2018,2,4,15,8
2018-02-09,2018,2,4,16,3
2018-02-09,2018,2,4,17,8
2018-02-09,2018,2,4,18,13
2018-02-09,2018,2,4,19,10
2018-02-09,2018,2,4,20,2
2018-02-09,2018,2,4,21,4
2018-02-09,2018,2,4,22,6
2018-02-09,2018,2,4,23,4
2018-02-10,2018,2,5,0,1
2018-02-10,2018,2,5,5,1
2018-02-10,2018,2,5,6,1
2018-02-10,2018,2,5,7,9
2018-02-10,2018,2,5,8,5
2018-02-10,2018,2,5,9,3
2018-02-10,2018,2,5,10,5
2018-02-10,2018,2,5,11,5
2018-02-10,2018,2,5,12,3
2018-02-10,2018,2,5,14,1
2018-02-10,2018,2,5,16,3
2018-02-10,2018,2,5,17,8
2018-02-10,2018,2,5,18,1
2018-02-10,2018,2,5,20,1
2018-02-10,2018,2,5,21,1
2018-02-10,2018,2,5,22,2
2018-02-10,2018,2,5,23,2
2018-02-11,2018,2,6,6,1
2018-02-11,2018,2,6,8,1
2018-02-11,2018,2,6,9,1
2018-02-11,2018,2,6,10,1
2018-02-11,2018,2,6,11,1
2018-02-11,2018,2,6,12,1
2018-02-11,2018,2,6,13,2
2018-02-11,2018,2,6,14,2
2018-02-11,2018,2,6,15,1
2018-02-11,2018,2,6,16,4
2018-02-11,2018,2,6,18,4
2018-02-11,2018,2,6,19,5
2018-02-11,2018,2,6,20,1
2018-02-11,2018,2,6,21,2
2018-02-11,2018,2,6,22,5
2018-02-11,2018,2,6,23,1
2018-02-12,2018,2,0,4,1
2018-02-12,2018,2,0,5,8
2018-02-12,2018,2,0,6,71
2018-02-12,2018,2,0,7,47
2018-02-12,2018,2,0,8,14
2018-02-12,2018,2,0,9,8
2018-02-12,2018,2,0,10,5
2018-02-12,2018,2,0,11,4
2018-02-12,2018,2,0,12,3
2018-02-12,2018,2,0,13,4
2018-02-12,2018,2,0,14,5
2018-02-12,2018,2,0,15,6
2018-02-12,2018,2,0,16,2
2018-02-12,2018,2,0,17,15
2018-02-12,2018,2,0,18,23
2018-02-12,2018,2,0,19,6
2018-02-12,2018,2,0,20,8
2018-02-12,2018,2,0,21,5
2018-02-12,2018,2,0,22,3
2018-02-12,2018,2,0,23,1
2018-02-13,2018,2,1,4,2
2018-02-13,2018,2,1,5,7
2018-02-13,2018,2,1,6,46
2018-02-13,2018,2,1,7,53
2018-02-13,2018,2,1,8,11
2018-02-13,2018,2,1,9,15
2018-02-13,2018,2,1,10,6
2018-02-13,2018,2,1,11,5
2018-02-13,2018,2,1,12,4
2018-02-13,2018,2,1,13,4
2018-02-13,2018,2,1,14,9
2018-02-13,2018,2,1,15,3
2018-02-13,2018,2,1,16,11
2018-02-13,2018,2,1,17,1
2018-02-13,2018,2,1,18,8
2018-02-13,2018,2,1,19,7
2018-02-13,2018,2,1,20,5
2018-02-13,2018,2,1,21,6
2018-02-13,2018,2,1,22,1
2018-02-13,2018,2,1,23,2
2018-02-14,2018,2,2,4,1
2018-02-14,2018,2,2,5,2
2018-02-14,2018,2,2,6,63
2018-02-14,2018,2,2,7,65
2018-02-14,2018,2,2,8,38
2018-02-14,2018,2,2,9,20
2018-02-14,2018,2,2,10,10
2018-02-14,2018,2,2,11,2
2018-02-14,2018,2,2,12,3
2018-02-14,2018,2,2,13,2
2018-02-14,2018,2,2,14,2
2018-02-14,2018,2,2,15,5
2018-02-14,2018,2,2,16,11
2018-02-14,2018,2,2,17,13
2018-02-14,2018,2,2,18,21
2018-02-14,2018,2,2,19,8
2018-02-14,2018,2,2,20,7
2018-02-14,2018,2,2,21,3
2018-02-14,2018,2,2,23,2
2018-02-15,2018,2,3,0,1
2018-02-15,2018,2,3,1,2
2018-02-15,2018,2,3,4,1
2018-02-15,2018,2,3,5,4
2018-02-15,2018,2,3,6,69
2018-02-15,2018,2,3,7,75
2018-02-15,2018,2,3,8,52
2018-02-15,2018,2,3,9,16
2018-02-15,2018,2,3,10,7
2018-02-15,2018,2,3,11,3
2018-02-15,2018,2,3,12,6
2018-02-15,2018,2,3,13,2
2018-02-15,2018,2,3,14,18
2018-02-15,2018,2,3,15,13
2018-02-15,2018,2,3,16,9
2018-02-15,2018,2,3,17,13
2018-02-15,2018,2,3,18,18
2018-02-15,2018,2,3,19,13
2018-02-15,2018,2,3,20,7
2018-02-15,2018,2,3,21,5
2018-02-15,2018,2,3,22,4
2018-02-16,2018,2,4,1,2
2018-02-16,2018,2,4,4,2
2018-02-16,2018,2,4,5,1
2018-02-16,2018,2,4,6,35
2018-02-16,2018,2,4,7,21
2018-02-16,2018,2,4,8,27
2018-02-16,2018,2,4,9,19
2018-02-16,2018,2,4,10,17
2018-02-16,2018,2,4,11,3
2018-02-16,2018,2,4,12,9
2018-02-16,2018,2,4,13,6
2018-02-16,2018,2,4,14,6
2018-02-16,2018,2,4,15,1
2018-02-16,2018,2,4,16,6
2018-02-16,2018,2,4,17,2
2018-02-16,2018,2,4,18,15
2018-02-16,2018,2,4,19,4
2018-02-16,2018,2,4,20,3
2018-02-16,2018,2,4,21,2
2018-02-16,2018,2,4,22,2
2018-02-17,2018,2,5,1,1
2018-02-17,2018,2,5,2,1
2018-02-17,2018,2,5,3,2
2018-02-17,2018,2,5,6,3
2018-02-17,2018,2,5,7,7
2018-02-17,2018,2,5,8,1
2018-02-17,2018,2,5,9,2
2018-02-17,2018,2,5,10,2
2018-02-17,2018,2,5,11,2
2018-02-17,2018,2,5,12,5
2018-02-17,2018,2,5,13,6
2018-02-17,2018,2,5,14,7
2018-02-17,2018,2,5,15,7
2018-02-17,2018,2,5,16,1
2018-02-17,2018,2,5,17,3
2018-02-18,2018,2,6,1,1
2018-02-18,2018,2,6,2,1
2018-02-18,2018,2,6,6,1
2018-02-18,2018,2,6,7,1
2018-02-18,2018,2,6,8,1
2018-02-18,2018,2,6,9,2
2018-02-18,2018,2,6,10,4
2018-02-18,2018,2,6,11,5
2018-02-18,2018,2,6,12,11
2018-02-18,2018,2,6,13,8
2018-02-18,2018,2,6,14,7
2018-02-18,2018,2,6,15,4
2018-02-18,2018,2,6,16,6
2018-02-18,2018,2,6,17,4
2018-02-18,2018,2,6,18,2
2018-02-18,2018,2,6,19,4
2018-02-18,2018,2,6,20,2
2018-02-18,2018,2,6,21,5
2018-02-18,2018,2,6,22,2
2018-02-18,2018,2,6,23,2
2018-02-19,2018,2,0,0,1
2018-02-19,2018,2,0,1,2
2018-02-19,2018,2,0,5,2
2018-02-19,2018,2,0,6,6
2018-02-19,2018,2,0,7,5
2018-02-19,2018,2,0,8,6
2018-02-19,2018,2,0,9,8
2018-02-19,2018,2,0,10,2
2018-02-19,2018,2,0,11,4
2018-02-19,2018,2,0,12,2
2018-02-19,2018,2,0,13,12
2018-02-19,2018,2,0,14,7
2018-02-19,2018,2,0,15,3
2018-02-19,2018,2,0,16,12
2018-02-19,2018,2,0,17,5
2018-02-19,2018,2,0,18,9
2018-02-19,2018,2,0,19,1
2018-02-19,2018,2,0,20,1
2018-02-19,2018,2,0,21,1
2018-02-19,2018,2,0,22,6
2018-02-19,2018,2,0,23,1
2018-02-20,2018,2,1,0,1
2018-02-20,2018,2,1,5,4
2018-02-20,2018,2,1,6,76
2018-02-20,2018,2,1,7,57
2018-02-20,2018,2,1,8,40
2018-02-20,2018,2,1,9,13
2018-02-20,2018,2,1,10,6
2018-02-20,2018,2,1,11,1
2018-02-20,2018,2,1,12,6
2018-02-20,2018,2,1,13,5
2018-02-20,2018,2,1,14,7
2018-02-20,2018,2,1,15,5
2018-02-20,2018,2,1,16,6
2018-02-20,2018,2,1,17,14
2018-02-20,2018,2,1,18,21
2018-02-20,2018,2,1,19,11
2018-02-20,2018,2,1,20,15
2018-02-20,2018,2,1,21,8
2018-02-20,2018,2,1,22,8
2018-02-20,2018,2,1,23,4
2018-02-21,2018,2,2,0,1
2018-02-21,2018,2,2,1,1
2018-02-21,2018,2,2,5,4
2018-02-21,2018,2,2,6,86
2018-02-21,2018,2,2,7,71
2018-02-21,2018,2,2,8,26
2018-02-21,2018,2,2,9,21
2018-02-21,2018,2,2,10,9
2018-02-21,2018,2,2,12,5
2018-02-21,2018,2,2,13,9
2018-02-21,2018,2,2,14,6
2018-02-21,2018,2,2,15,5
2018-02-21,2018,2,2,16,13
2018-02-21,2018,2,2,17,19
2018-02-21,2018,2,2,18,21
2018-02-21,2018,2,2,19,10
2018-02-21,2018,2,2,20,9
2018-02-21,2018,2,2,21,7
2018-02-21,2018,2,2,22,7
2018-02-21,2018,2,2,23,2
2018-02-22,2018,2,3,0,2
2018-02-22,2018,2,3,1,3
2018-02-22,2018,2,3,4,3
2018-02-22,2018,2,3,5,5
2018-02-22,2018,2,3,6,88
2018-02-22,2018,2,3,7,47
2018-02-22,2018,2,3,8,32
2018-02-22,2018,2,3,9,10
2018-02-22,2018,2,3,10,2
2018-02-22,2018,2,3,11,4
2018-02-22,2018,2,3,12,6
2018-02-22,2018,2,3,13,4
2018-02-22,2018,2,3,14,1
2018-02-22,2018,2,3,15,3
2018-02-22,2018,2,3,16,1
2018-02-22,2018,2,3,17,6
2018-02-22,2018,2,3,18,9
2018-02-22,2018,2,3,19,10
2018-02-22,2018,2,3,20,2
2018-02-22,2018,2,3,21,3
2018-02-22,2018,2,3,22,3
2018-02-22,2018,2,3,23,2
2018-02-23,2018,2,4,4,1
2018-02-23,2018,2,4,5,3
2018-02-23,2018,2,4,6,53
2018-02-23,2018,2,4,7,25
2018-02-23,2018,2,4,8,9
2018-02-23,2018,2,4,9,9
2018-02-23,2018,2,4,10,5
2018-02-23,2018,2,4,13,5
2018-02-23,2018,2,4,14,5
2018-02-23,2018,2,4,15,9
2018-02-23,2018,2,4,16,2
2018-02-23,2018,2,4,17,10
2018-02-23,2018,2,4,18,9
2018-02-23,2018,2,4,19,8
2018-02-23,2018,2,4,20,3
2018-02-23,2018,2,4,21,2
2018-02-23,2018,2,4,22,3
2018-02-23,2018,2,4,23,2
2018-02-24,2018,2,5,0,1
2018-02-24,2018,2,5,1,1
2018-02-24,2018,2,5,2,1
2018-02-24,2018,2,5,3,2
2018-02-24,2018,2,5,6,4
2018-02-24,2018,2,5,7,6
2018-02-24,2018,2,5,8,1
2018-02-24,2018,2,5,9,3
2018-02-24,2018,2,5,10,8
2018-02-24,2018,2,5,11,8
2018-02-24,2018,2,5,12,9
2018-02-24,2018,2,5,13,9
2018-02-24,2018,2,5,14,9
2018-02-24,2018,2,5,15,1
2018-02-24,2018,2,5,16,5
2018-02-24,2018,2,5,17,4
2018-02-24,2018,2,5,18,4
2018-02-24,2018,2,5,19,4
2018-02-24,2018,2,5,20,1
2018-02-24,2018,2,5,22,4
2018-02-24,2018,2,5,23,1
2018-02-25,2018,2,6,0,2
2018-02-25,2018,2,6,3,1
2018-02-25,2018,2,6,9,4
2018-02-25,2018,2,6,10,1
2018-02-25,2018,2,6,12,1
2018-02-25,2018,2,6,13,1
2018-02-25,2018,2,6,14,1
2018-02-25,2018,2,6,15,5
2018-02-25,2018,2,6,16,4
2018-02-25,2018,2,6,17,5
2018-02-25,2018,2,6,18,8
2018-02-25,2018,2,6,19,6
2018-02-25,2018,2,6,20,2
2018-02-25,2018,2,6,21,5
2018-02-25,2018,2,6,22,3
2018-02-25,2018,2,6,23,3
2018-02-26,2018,2,0,0,1
2018-02-26,2018,2,0,3,1
2018-02-26,2018,2,0,4,2
2018-02-26,2018,2,0,5,3
2018-02-26,2018,2,0,6,78
2018-02-26,2018,2,0,7,16
2018-02-26,2018,2,0,8,21
2018-02-26,2018,2,0,9,12
2018-02-26,2018,2,0,10,6
2018-02-26,2018,2,0,12,6
2018-02-26,2018,2,0,13,4
2018-02-26,2018,2,0,14,7
2018-02-26,2018,2,0,15,5
2018-02-26,2018,2,0,16,11
2018-02-26,2018,2,0,17,19
2018-02-26,2018,2,0,18,17
2018-02-26,2018,2,0,19,9
2018-02-26,2018,2,0,20,8
2018-02-26,2018,2,0,21,6
2018-02-26,2018,2,0,22,6
2018-02-26,2018,2,0,23,1
2018-02-27,2018,2,1,0,1
2018-02-27,2018,2,1,3,1
2018-02-27,2018,2,1,4,2
2018-02-27,2018,2,1,5,6
2018-02-27,2018,2,1,6,63
2018-02-27,2018,2,1,7,68
2018-02-27,2018,2,1,8,23
2018-02-27,2018,2,1,9,19
2018-02-27,2018,2,1,10,10
2018-02-27,2018,2,1,11,5
2018-02-27,2018,2,1,12,10
2018-02-27,2018,2,1,13,8
2018-02-27,2018,2,1,14,6
2018-02-27,2018,2,1,15,2
2018-02-27,2018,2,1,16,11
2018-02-27,2018,2,1,17,19
2018-02-27,2018,2,1,18,26
2018-02-27,2018,2,1,19,8
2018-02-27,2018,2,1,20,5
2018-02-27,2018,2,1,21,3
2018-02-27,2018,2,1,22,3
2018-02-27,2018,2,1,23,2
2018-02-28,2018,2,2,0,1
2018-02-28,2018,2,2,1,1
2018-02-28,2018,2,2,3,2
2018-02-28,2018,2,2,4,2
2018-02-28,2018,2,2,5,7
2018-02-28,2018,2,2,6,91
2018-02-28,2018,2,2,7,85
2018-02-28,2018,2,2,8,35
2018-02-28,2018,2,2,9,18
2018-02-28,2018,2,2,10,7
2018-02-28,2018,2,2,11,10
2018-02-28,2018,2,2,12,7
2018-02-28,2018,2,2,13,7
2018-02-28,2018,2,2,14,8
2018-02-28,2018,2,2,15,4
2018-02-28,2018,2,2,16,12
2018-02-28,2018,2,2,17,15
2018-02-28,2018,2,2,18,18
2018-02-28,2018,2,2,19,15
2018-02-28,2018,2,2,20,4
2018-02-28,2018,2,2,21,8
2018-02-28,2018,2,2,22,4
2018-02-28,2018,2,2,23,4
2018-03-01,2018,3,3,0,3
2018-03-01,2018,3,3,2,3
2018-03-01,2018,3,3,4,2
2018-03-01,2018,3,3,5,7
2018-03-01,2018,3,3,6,108
2018-03-01,2018,3,3,7,84
2018-03-01,2018,3,3,8,26
2018-03-01,2018,3,3,9,20
2018-03-01,2018,3,3,10,14
2018-03-01,2018,3,3,11,5
2018-03-01,2018,3,3,12,9
2018-03-01,2018,3,3,13,2
2018-03-01,2018,3,3,14,8
2018-03-01,2018,3,3,15,14
2018-03-01,2018,3,3,16,10
2018-03-01,2018,3,3,17,19
2018-03-01,2018,3,3,18,20
2018-03-01,2018,3,3,19,9
2018-03-01,2018,3,3,20,3
2018-03-02,2018,3,4,6,11
2018-03-02,2018,3,4,7,8
2018-03-02,2018,3,4,8,10
2018-03-02,2018,3,4,9,5
2018-03-02,2018,3,4,10,1
2018-03-02,2018,3,4,12,1
2018-03-02,2018,3,4,14,1
2018-03-02,2018,3,4,15,3
2018-03-02,2018,3,4,18,1
2018-03-02,2018,3,4,19,3
2018-03-02,2018,3,4,20,2
2018-03-02,2018,3,4,21,2
2018-03-02,2018,3,4,23,1
2018-03-03,2018,3,5,1,1
2018-03-03,2018,3,5,6,3
2018-03-03,2018,3,5,7,3
2018-03-03,2018,3,5,8,2
2018-03-03,2018,3,5,9,4
2018-03-03,2018,3,5,10,2
2018-03-03,2018,3,5,11,4
2018-03-03,2018,3,5,12,6
2018-03-03,2018,3,5,13,6
2018-03-03,2018,3,5,14,6
2018-03-03,2018,3,5,15,6
2018-03-03,2018,3,5,16,10
2018-03-03,2018,3,5,17,6
2018-03-03,2018,3,5,18,5
2018-03-03,2018,3,5,19,1
2018-03-03,2018,3,5,20,2
2018-03-03,2018,3,5,21,2
2018-03-04,2018,3,6,2,1
2018-03-04,2018,3,6,7,1
2018-03-04,2018,3,6,8,3
2018-03-04,2018,3,6,9,3
2018-03-04,2018,3,6,10,5
2018-03-04,2018,3,6,11,5
2018-03-04,2018,3,6,12,2
2018-03-04,2018,3,6,13,7
2018-03-04,2018,3,6,14,7
2018-03-04,2018,3,6,15,5
2018-03-04,2018,3,6,16,7
2018-03-04,2018,3,6,17,7
2018-03-04,2018,3,6,18,3
2018-03-04,2018,3,6,19,5
2018-03-04,2018,3,6,20,2
2018-03-04,2018,3,6,21,2
2018-03-04,2018,3,6,22,1
2018-03-04,2018,3,6,23,3
2018-03-05,2018,3,0,0,1
2018-03-05,2018,3,0,4,1
2018-03-05,2018,3,0,5,4
2018-03-05,2018,3,0,6,61
2018-03-05,2018,3,0,7,62
2018-03-05,2018,3,0,8,73
2018-03-05,2018,3,0,9,27
2018-03-05,2018,3,0,10,6
2018-03-05,2018,3,0,11,4
2018-03-05,2018,3,0,12,7
2018-03-05,2018,3,0,13,6
2018-03-05,2018,3,0,14,6
2018-03-05,2018,3,0,15,3
2018-03-05,2018,3,0,16,7
2018-03-05,2018,3,0,17,5
