year,month,day,hour,ausleihen,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,starttime,rueckgaben1stunde,rueckgaben1woche,rueckgaben2woche,rueckgaben3woche,abweichung,ausleihpredict,ausleihen_real,rueckgabenpredict
2015,9,5,10,28,0,5,0,25.0,0.2,66.0,14.0,4,2015-09-05 10:00:00,15,18,26,20,40.0,17.753538,15,16.258703
2015,9,5,11,22,0,5,0,26.0,0.3,64.0,13.0,3,2015-09-05 11:00:00,28,31,25,23,12.0,26.521229,30,24.189106
2015,9,5,12,31,0,5,0,27.0,0.4,62.0,13.0,3,2015-09-05 12:00:00,22,33,41,63,24.390243902439025,32.042583,20,39.22437
2015,9,5,13,36,0,5,0,26.0,0.2,62.0,14.0,3,2015-09-05 13:00:00,31,27,20,59,33.33333333333333,31.97335,35,32.44127
2015,9,5,14,34,0,5,0,26.0,0.3,61.0,15.0,3,2015-09-05 14:00:00,36,48,38,43,20.930232558139537,38.68802,39,39.17018
2015,9,5,15,56,0,5,0,26.0,0.4,61.0,16.0,3,2015-09-05 15:00:00,34,30,69,60,6.666666666666667,52.484802,56,46.398952
2015,9,5,16,50,0,5,0,25.0,0.2,66.0,14.0,3,2015-09-05 16:00:00,56,31,63,51,1.96078431372549,46.87872,45,46.34358
2015,9,5,18,40,0,5,0,22.0,0.0,77.0,11.0,1,2015-09-05 18:00:00,69,24,52,44,9.090909090909092,0.0,0,46.912876
2015,9,5,19,35,0,5,0,22.0,0.0,78.0,11.0,1,2015-09-05 19:00:00,40,24,42,35,0.0,36.23913,28,32.271797
2015,9,5,20,24,0,5,0,21.0,0.2,80.0,11.0,3,2015-09-05 20:00:00,35,23,26,22,4.3478260869565215,21.672089,25,21.424412
2015,9,5,21,11,0,5,0,21.0,0.2,81.0,11.0,3,2015-09-05 21:00:00,24,12,9,11,0.0,11.609876,11,10.022393
2015,9,5,22,10,0,5,0,21.0,0.1,80.0,11.0,3,2015-09-05 22:00:00,11,10,13,13,23.07692307692308,6.9842896,12,9.274995
2015,9,5,23,5,0,5,0,21.0,0.1,80.0,11.0,3,2015-09-05 23:00:00,10,0,11,8,37.5,0.0,0,5.1368475
2015,9,6,0,2,0,6,0,21.0,0.3,79.0,11.0,3,2015-09-06 00:00:00,5,0,7,3,33.33333333333333,0.0,0,2.2039115
2015,9,6,2,1,0,6,0,22.0,0.1,77.0,11.0,3,2015-09-06 02:00:00,1,2,1,1,0.0,0.0,0,0.65608037
2015,9,6,7,3,0,6,0,23.0,0.1,70.0,11.0,3,2015-09-06 07:00:00,1,3,3,4,0.0,0.0,0,3.001393
2015,9,6,10,24,0,6,0,25.0,0.0,62.0,11.0,3,2015-09-06 10:00:00,26,27,19,27,11.11111111111111,20.203964,25,20.888151
2015,9,6,12,40,0,6,0,27.0,0.0,53.0,11.0,1,2015-09-06 12:00:00,38,29,42,14,37.93103448275862,0.0,0,30.453772
2015,9,6,20,18,0,6,0,21.0,0.0,74.0,13.0,1,2015-09-06 20:00:00,40,20,19,14,5.263157894736842,26.290821,25,19.008018
2015,9,6,22,6,0,6,0,20.0,0.0,80.0,12.0,1,2015-09-06 22:00:00,17,5,4,5,20.0,0.0,0,4.9272404
2015,9,7,9,16,0,0,1,21.0,0.0,63.0,12.0,1,2015-09-07 09:00:00,6,10,14,15,14.285714285714285,9.005541,12,9.911442
2015,9,7,17,27,0,0,1,24.0,0.0,68.0,15.0,1,2015-09-07 17:00:00,68,27,29,39,6.896551724137931,41.198074,24,37.69354
2015,9,7,18,33,0,0,1,25.0,0.0,69.0,15.0,1,2015-09-07 18:00:00,27,48,66,49,32.6530612244898,55.24326,34,48.287075
2015,9,7,19,30,0,0,1,24.0,0.0,70.0,16.0,1,2015-09-07 19:00:00,33,30,48,35,14.285714285714285,37.24013,31,33.962788
2015,9,7,20,12,0,0,1,24.0,0.0,72.0,16.0,1,2015-09-07 20:00:00,30,18,26,10,33.33333333333333,19.343525,17,17.112686
2015,9,7,21,17,0,0,1,23.0,0.0,73.0,17.0,1,2015-09-07 21:00:00,12,14,12,20,21.428571428571427,11.969667,17,12.688208
2015,9,7,22,4,0,0,1,23.0,0.0,73.0,16.0,1,2015-09-07 22:00:00,17,7,7,8,42.85714285714285,5.9259577,6,7.0747495
2015,9,7,23,4,0,0,1,23.0,0.0,74.0,15.0,1,2015-09-07 23:00:00,4,6,7,4,33.33333333333333,2.6998174,4,4.1415715
2015,9,8,6,14,0,1,1,24.0,0.0,66.0,8.0,1,2015-09-08 06:00:00,1,18,20,6,22.22222222222222,7.4292426,7,13.765698
2015,9,8,7,18,0,1,1,26.0,0.0,60.0,9.0,1,2015-09-08 07:00:00,14,23,17,26,21.73913043478261,13.401797,17,21.36525
2015,9,8,8,22,0,1,1,28.0,0.0,55.0,9.0,1,2015-09-08 08:00:00,18,42,12,41,46.34146341463415,19.904366,20,31.321877
2015,9,8,10,6,0,1,1,31.0,0.0,48.0,11.0,1,2015-09-08 10:00:00,5,7,12,6,14.285714285714285,6.6118975,6,6.0690103
2015,9,8,12,12,0,1,1,33.0,0.0,44.0,12.0,1,2015-09-08 12:00:00,4,14,19,10,14.285714285714285,10.546467,13,12.017609
2015,9,8,14,12,0,1,1,32.0,0.0,46.0,16.0,1,2015-09-08 14:00:00,11,9,18,13,7.6923076923076925,12.564966,13,12.282852
2015,9,8,15,9,0,1,1,31.0,0.0,48.0,19.0,1,2015-09-08 15:00:00,12,11,12,17,25.0,11.108006,9,12.159916
2015,9,8,16,13,0,1,1,30.0,0.0,53.0,19.0,1,2015-09-08 16:00:00,9,21,15,18,27.77777777777778,17.69605,15,15.363314
2015,9,8,18,31,0,1,1,27.0,0.0,64.0,19.0,1,2015-09-08 18:00:00,40,43,42,33,26.1904761904762,45.209183,51,39.217464
2015,9,8,19,38,0,1,1,26.0,0.0,68.0,19.0,1,2015-09-08 19:00:00,31,35,42,39,2.564102564102564,37.19468,43,34.72284
2015,9,8,20,19,0,1,1,25.0,0.0,73.0,18.0,1,2015-09-08 20:00:00,38,26,34,29,34.48275862068966,30.561882,20,28.066267
2015,9,8,23,3,0,1,1,23.0,0.0,86.0,14.0,1,2015-09-08 23:00:00,5,2,5,10,40.0,0.0,0,4.750166
2015,9,9,6,14,0,2,1,24.0,0.0,88.0,9.0,1,2015-09-09 06:00:00,0,16,20,21,30.0,7.6735086,8,16.504314
2015,9,9,7,28,0,2,1,25.0,0.0,81.0,10.0,1,2015-09-09 07:00:00,14,26,30,25,7.6923076923076925,15.430613,12,25.119339
2015,9,9,8,50,0,2,1,27.0,0.8,74.0,11.0,3,2015-09-09 08:00:00,28,42,47,31,19.047619047619047,0.0,0,39.689297
2015,9,9,9,23,0,2,1,28.0,1.1,67.0,12.0,3,2015-09-09 09:00:00,50,14,18,25,27.77777777777778,18.837212,22,20.91284
2015,9,9,10,14,0,2,1,29.0,0.6,63.0,13.0,3,2015-09-09 10:00:00,23,12,6,10,40.0,0.0,0,8.720681
2015,9,9,11,6,0,2,1,30.0,0.8,58.0,13.0,3,2015-09-09 11:00:00,14,3,7,13,14.285714285714285,6.4079523,6,7.576351
2015,9,9,12,6,0,2,1,31.0,1.1,54.0,14.0,3,2015-09-09 12:00:00,6,8,14,9,33.33333333333333,0.0,0,8.381914
2015,9,9,14,12,0,2,1,30.0,0.0,59.0,19.0,1,2015-09-09 14:00:00,6,11,12,7,9.090909090909092,0.0,0,9.115543
2015,9,9,15,12,0,2,1,30.0,0.0,62.0,22.0,1,2015-09-09 15:00:00,12,18,7,11,9.090909090909092,9.199909,10,10.623295
2015,9,9,17,32,0,2,1,27.0,0.1,72.0,17.0,3,2015-09-09 17:00:00,5,28,39,25,14.285714285714285,34.04388,45,24.842278
2015,9,9,18,39,0,2,1,26.0,0.1,76.0,15.0,3,2015-09-09 18:00:00,32,60,46,43,15.217391304347828,48.58537,47,44.69396
2015,9,9,19,39,0,2,1,25.0,0.0,80.0,14.0,3,2015-09-09 19:00:00,39,43,44,43,9.30232558139535,39.67475,41,38.563377
2015,9,9,20,17,0,2,1,24.0,1.3,84.0,13.0,4,2015-09-09 20:00:00,39,16,27,35,37.03703703703704,26.320805,15,23.797558
2015,9,9,21,14,0,2,1,24.0,1.8,88.0,12.0,4,2015-09-09 21:00:00,17,7,10,21,40.0,9.318435,13,10.7721615
2015,9,9,22,6,0,2,1,24.0,0.9,86.0,11.0,4,2015-09-09 22:00:00,14,12,11,11,45.45454545454545,0.0,0,9.04512
2015,9,10,6,12,0,3,1,22.0,1.6,88.0,11.0,4,2015-09-10 06:00:00,0,9,13,13,7.6923076923076925,5.4083185,8,9.2599745
2015,9,10,11,8,0,3,1,25.0,3.3,79.0,11.0,4,2015-09-10 11:00:00,1,10,9,7,11.11111111111111,0.0,0,5.6157103
2015,9,10,12,9,0,3,1,25.0,4.4,80.0,12.0,4,2015-09-10 12:00:00,8,10,28,16,43.75,9.08777,10,13.526944
2015,9,10,14,11,0,3,1,24.0,1.7,84.0,15.0,4,2015-09-10 14:00:00,4,9,15,19,26.666666666666668,7.395119,10,10.818747
2015,9,11,6,9,0,4,1,19.0,0.5,88.0,17.0,3,2015-09-11 06:00:00,2,9,17,9,0.0,0.0,0,10.451435
2015,9,11,8,26,0,4,1,21.0,0.0,75.0,19.0,1,2015-09-11 08:00:00,36,34,37,29,23.52941176470588,24.069502,20,34.75183
2015,9,11,9,13,0,4,1,22.0,0.0,69.0,21.0,1,2015-09-11 09:00:00,26,16,23,20,35.0,14.096508,14,18.269598
2015,9,11,10,11,0,4,1,24.0,0.0,65.0,17.0,1,2015-09-11 10:00:00,13,9,14,10,10.0,11.533379,11,9.342419
2015,9,11,11,10,0,4,1,25.0,0.0,60.0,14.0,1,2015-09-11 11:00:00,11,18,11,12,16.666666666666664,11.214735,10,12.147125
2015,9,11,12,10,0,4,1,27.0,0.0,56.0,10.0,1,2015-09-11 12:00:00,10,12,18,14,28.57142857142857,9.036085,11,13.171237
2015,9,11,13,12,0,4,1,27.0,0.0,58.0,9.0,1,2015-09-11 13:00:00,10,16,12,15,20.0,11.390116,10,12.36197
2015,9,11,14,16,0,4,1,27.0,0.0,59.0,7.0,1,2015-09-11 14:00:00,12,18,31,6,11.11111111111111,17.668287,17,17.304462
2015,9,11,16,32,0,4,1,26.0,0.0,64.0,5.0,1,2015-09-11 16:00:00,13,47,33,31,3.0303030303030303,29.686071,34,31.280903
2015,9,11,17,39,0,4,1,25.0,0.0,68.0,6.0,1,2015-09-11 17:00:00,32,27,30,39,30.0,44.730026,52,32.928074
2015,9,11,18,40,0,4,1,24.0,0.0,72.0,6.0,1,2015-09-11 18:00:00,39,30,50,40,0.0,44.09971,40,39.555195
2015,9,11,19,34,0,4,1,23.0,0.0,73.0,8.0,1,2015-09-11 19:00:00,40,19,35,34,0.0,30.099543,31,28.934456
2015,9,11,20,18,0,4,1,22.0,0.0,75.0,10.0,1,2015-09-11 20:00:00,34,15,14,12,28.57142857142857,0.0,0,15.239593
2015,9,11,21,11,0,4,1,21.0,0.0,77.0,12.0,1,2015-09-11 21:00:00,18,7,12,11,0.0,10.748569,10,9.501199
2015,9,11,22,9,0,4,1,21.0,0.0,79.0,11.0,1,2015-09-11 22:00:00,11,16,6,9,0.0,9.010628,8,8.697647
2015,9,11,23,4,0,4,1,21.0,0.0,81.0,10.0,1,2015-09-11 23:00:00,9,6,2,9,33.33333333333333,0.0,0,5.503894
2015,9,12,7,3,0,5,0,23.0,0.0,79.0,6.0,1,2015-09-12 07:00:00,0,4,4,2,25.0,4.897393,2,3.236873
2015,9,12,9,14,0,5,0,25.0,0.4,66.0,15.0,3,2015-09-12 09:00:00,12,15,13,12,7.6923076923076925,0.0,0,10.362526
2015,9,12,10,24,0,5,0,25.0,0.2,68.0,17.0,3,2015-09-12 10:00:00,14,28,18,26,7.6923076923076925,17.44541,24,18.561699
2015,9,12,11,36,0,5,0,25.0,0.6,69.0,19.0,3,2015-09-12 11:00:00,24,22,31,25,44.0,26.284883,25,23.105223
2015,9,12,12,45,0,5,0,25.0,0.8,70.0,21.0,3,2015-09-12 12:00:00,36,31,33,41,36.36363636363637,0.0,0,34.50608
2015,9,12,13,23,0,5,0,24.0,0.4,74.0,22.0,3,2015-09-12 13:00:00,45,36,27,20,14.814814814814811,30.736444,16,27.636284
2015,9,12,14,44,0,5,0,23.0,0.9,78.0,24.0,4,2015-09-12 14:00:00,23,34,48,38,15.789473684210526,31.204355,36,33.163967
2015,9,12,15,44,0,5,0,23.0,1.2,81.0,26.0,4,2015-09-12 15:00:00,44,56,30,69,21.428571428571427,49.358135,31,47.201496
2015,9,13,8,9,0,6,0,21.0,0.0,75.0,10.0,1,2015-09-13 08:00:00,5,4,15,10,10.0,10.001467,7,9.520687
2015,9,13,9,17,0,6,0,22.0,0.0,68.0,13.0,1,2015-09-13 09:00:00,9,26,12,7,41.66666666666667,13.158054,19,11.674404
2015,9,13,10,18,0,6,0,23.0,0.0,62.0,12.0,1,2015-09-13 10:00:00,17,24,27,19,25.0,19.911737,17,19.36277
2015,9,13,11,21,0,6,0,24.0,0.0,57.0,12.0,1,2015-09-13 11:00:00,18,38,23,36,41.66666666666667,20.737692,19,28.541742
2015,9,13,12,26,0,6,0,25.0,0.0,51.0,12.0,1,2015-09-13 12:00:00,21,40,29,42,35.0,36.747185,24,32.883953
2015,9,13,13,34,0,6,0,24.0,0.0,55.0,17.0,1,2015-09-13 13:00:00,26,50,30,37,8.108108108108109,0.0,0,36.79317
2015,9,13,17,23,0,6,0,19.0,0.0,65.0,21.0,1,2015-09-13 17:00:00,16,44,26,34,32.35294117647059,37.96488,21,30.617035
2015,9,13,21,6,0,6,0,16.0,0.0,66.0,22.0,1,2015-09-13 21:00:00,8,17,9,10,40.0,0.0,0,9.188255
2015,9,14,1,1,0,0,1,14.0,0.0,72.0,24.0,1,2015-09-14 01:00:00,1,0,1,3,0.0,0.0,0,1.003558
2015,9,14,6,12,0,0,1,15.0,0.0,75.0,23.0,1,2015-09-14 06:00:00,0,2,16,16,25.0,3.5172956,3,10.08353
2015,9,14,9,15,0,0,1,19.0,0.0,58.0,27.0,1,2015-09-14 09:00:00,41,16,10,14,7.142857142857142,12.409829,15,15.428478
2015,9,14,10,8,0,0,1,20.0,0.0,54.0,25.0,1,2015-09-14 10:00:00,15,28,9,8,11.11111111111111,11.276916,7,12.082985
2015,9,14,12,13,0,0,1,23.0,0.0,45.0,23.0,1,2015-09-14 12:00:00,12,22,10,16,18.75,14.139931,14,14.028475
2015,9,14,13,18,0,0,1,23.0,0.0,45.0,22.0,1,2015-09-14 13:00:00,13,41,20,18,10.0,17.665495,17,21.7523
2015,9,14,14,24,0,0,1,23.0,0.0,45.0,21.0,1,2015-09-14 14:00:00,18,59,9,19,26.31578947368421,22.48495,29,25.469582
2015,9,14,15,16,0,0,1,23.0,0.0,44.0,20.0,1,2015-09-14 15:00:00,24,50,12,17,5.88235294117647,24.309954,12,24.157282
2015,9,14,16,15,0,0,1,22.0,0.0,48.0,18.0,1,2015-09-14 16:00:00,16,68,12,15,0.0,19.625166,15,26.935791
2015,9,14,17,36,0,0,1,22.0,0.0,52.0,16.0,1,2015-09-14 17:00:00,15,27,27,29,33.33333333333333,0.0,0,26.769802
2015,9,14,18,46,0,0,1,21.0,0.0,56.0,14.0,1,2015-09-14 18:00:00,36,33,48,66,4.166666666666666,53.80292,50,46.395588
2015,9,14,19,42,0,0,1,20.0,0.0,58.0,15.0,1,2015-09-14 19:00:00,46,30,30,48,40.0,40.69806,44,35.483593
2015,9,14,21,10,0,0,1,19.0,0.0,62.0,15.0,1,2015-09-14 21:00:00,33,17,14,12,28.57142857142857,17.011988,9,15.115451
2015,9,14,22,7,0,0,1,18.0,0.0,62.0,13.0,1,2015-09-14 22:00:00,10,4,7,7,0.0,5.5612874,8,5.1228833
2015,9,14,23,4,0,0,1,18.0,0.0,62.0,12.0,1,2015-09-14 23:00:00,7,4,6,7,33.33333333333333,2.947663,3,4.7333636
2015,9,15,6,14,0,1,1,19.0,0.0,63.0,10.0,1,2015-09-15 06:00:00,4,14,18,20,22.22222222222222,8.038998,10,15.987461
2015,9,15,9,17,0,1,1,26.0,0.0,47.0,3.0,1,2015-09-15 09:00:00,49,5,19,12,41.66666666666667,0.0,0,17.149696
2015,9,15,10,9,0,1,1,26.0,0.0,47.0,4.0,1,2015-09-15 10:00:00,17,6,7,12,28.57142857142857,6.828331,6,7.940525
2015,9,15,12,10,0,1,1,26.0,0.0,47.0,5.0,1,2015-09-15 12:00:00,6,12,14,19,28.57142857142857,11.534403,10,12.894412
2015,9,15,13,10,0,1,1,28.0,0.0,46.0,6.0,1,2015-09-15 13:00:00,10,11,6,13,9.090909090909092,9.432116,11,9.084669
2015,9,15,14,16,0,1,1,29.0,0.0,45.0,8.0,1,2015-09-15 14:00:00,10,12,9,18,33.33333333333333,13.078862,17,12.16073
2015,9,15,16,14,0,1,1,28.0,0.0,49.0,10.0,1,2015-09-15 16:00:00,19,13,21,15,6.666666666666667,17.051508,16,15.759761
2015,9,15,17,38,0,1,1,26.0,0.0,54.0,9.0,1,2015-09-15 17:00:00,14,40,26,25,46.15384615384615,34.441967,35,27.687277
2015,9,15,18,50,0,1,1,24.0,0.0,59.0,9.0,1,2015-09-15 18:00:00,38,31,43,42,19.047619047619047,47.41174,73,38.624508
2015,9,15,19,32,0,1,1,23.0,0.0,58.0,11.0,1,2015-09-15 19:00:00,50,38,35,42,15.789473684210526,41.60932,33,38.071247
2015,9,15,20,31,0,1,1,22.0,0.0,58.0,12.0,1,2015-09-15 20:00:00,32,19,26,34,19.23076923076924,26.481394,32,24.67725
2015,9,15,22,8,0,1,1,21.0,0.0,59.0,11.0,1,2015-09-15 22:00:00,17,5,11,7,14.285714285714285,7.7996674,6,7.5831614
2015,9,16,1,1,0,2,1,20.0,0.0,59.0,8.0,1,2015-09-16 01:00:00,1,0,1,2,0.0,0.0,0,0.9380344
2015,9,16,6,12,0,2,1,20.0,0.0,55.0,12.0,1,2015-09-16 06:00:00,3,14,16,20,25.0,8.098415,9,15.159805
2015,9,16,7,30,0,2,1,20.0,0.0,54.0,12.0,1,2015-09-16 07:00:00,12,28,26,30,7.142857142857142,15.137375,14,25.741888
2015,9,16,8,45,0,2,1,21.0,0.0,52.0,13.0,1,2015-09-16 08:00:00,30,50,42,47,4.25531914893617,24.107756,23,45.039955
2015,9,16,9,17,0,2,1,21.0,0.0,51.0,13.0,1,2015-09-16 09:00:00,45,23,14,18,5.555555555555555,18.60651,17,20.63303
2015,9,16,10,8,0,2,1,21.0,0.0,55.0,12.0,1,2015-09-16 10:00:00,17,14,12,6,33.33333333333333,10.200621,7,9.504922
2015,9,16,12,7,0,2,1,22.0,0.0,63.0,8.0,1,2015-09-16 12:00:00,13,6,8,14,12.5,10.35721,8,9.471525
2015,9,16,15,15,0,2,1,21.0,0.3,66.0,11.0,3,2015-09-16 15:00:00,21,12,18,7,25.0,0.0,0,11.998238
2015,9,16,16,12,0,2,1,20.0,0.2,70.0,10.0,3,2015-09-16 16:00:00,15,5,26,12,0.0,13.789662,12,12.214903
2015,9,16,17,47,0,2,1,19.0,0.0,74.0,9.0,1,2015-09-16 17:00:00,12,32,28,39,46.875,41.84675,56,29.574774
2015,9,16,18,42,0,2,1,18.0,0.0,77.0,8.0,1,2015-09-16 18:00:00,47,39,60,46,8.695652173913043,55.074116,63,47.489513
2015,9,16,19,31,0,2,1,17.0,0.0,78.0,9.0,1,2015-09-16 19:00:00,42,39,43,44,27.906976744186046,41.772438,29,39.242245
2015,9,16,20,15,0,2,1,17.0,0.2,79.0,10.0,3,2015-09-16 20:00:00,31,17,16,27,11.76470588235294,21.382994,17,18.311138
2015,9,16,21,10,0,2,1,17.0,0.2,79.0,10.0,3,2015-09-16 21:00:00,15,14,7,10,0.0,0.0,0,8.588537
2015,9,16,22,6,0,2,1,16.0,0.1,80.0,10.0,3,2015-09-16 22:00:00,10,6,12,11,45.45454545454545,6.7337494,12,7.455679
2015,9,16,23,6,0,2,1,16.0,0.0,80.0,10.0,1,2015-09-16 23:00:00,6,0,5,8,20.0,3.114499,5,3.7718244
2015,9,17,6,15,0,3,1,16.0,0.0,78.0,8.0,1,2015-09-17 06:00:00,0,12,9,13,25.0,6.5441327,7,10.022951
2015,9,17,7,22,0,3,1,17.0,0.0,73.0,9.0,1,2015-09-17 07:00:00,15,9,19,33,15.789473684210526,11.8465,9,19.965183
2015,9,17,8,44,0,3,1,18.0,0.0,68.0,10.0,3,2015-09-17 08:00:00,22,6,42,38,15.789473684210526,17.636995,25,27.202374
2015,9,17,10,5,0,3,1,20.0,0.0,61.0,10.0,3,2015-09-17 10:00:00,13,1,13,9,44.44444444444444,7.466425,5,5.875928
2015,9,17,11,5,0,3,1,21.0,0.0,59.0,9.0,1,2015-09-17 11:00:00,5,8,10,9,44.44444444444444,0.0,0,7.686347
2015,9,17,12,6,0,3,1,22.0,0.0,57.0,8.0,1,2015-09-17 12:00:00,5,9,10,28,40.0,10.501232,6,13.2696905
2015,9,17,13,10,0,3,1,21.0,0.0,58.0,9.0,1,2015-09-17 13:00:00,6,4,10,12,0.0,7.472371,12,7.0455976
2015,9,17,14,15,0,3,1,21.0,0.0,59.0,10.0,3,2015-09-17 14:00:00,10,11,9,15,36.36363636363637,0.0,0,10.20303
2015,9,17,15,10,0,3,1,21.0,0.0,59.0,11.0,3,2015-09-17 15:00:00,15,3,10,14,0.0,11.957443,13,8.535246
2015,9,17,16,10,0,3,1,19.0,0.0,66.0,10.0,3,2015-09-17 16:00:00,10,5,12,20,16.666666666666664,11.548404,14,10.485798
2015,9,17,19,30,0,3,1,16.0,0.0,79.0,9.0,1,2015-09-17 19:00:00,61,5,31,49,3.225806451612903,35.5215,31,31.917301
2015,9,17,20,16,0,3,1,16.0,0.0,79.0,10.0,3,2015-09-17 20:00:00,30,1,26,28,38.46153846153847,17.506033,15,16.715597
2015,9,17,21,9,0,3,1,16.0,0.0,79.0,10.0,3,2015-09-17 21:00:00,16,0,12,15,25.0,0.0,0,7.859132
2015,9,18,1,1,0,4,1,15.0,0.0,85.0,10.0,1,2015-09-18 01:00:00,1,0,1,1,0.0,0.0,0,0.8083916
2015,9,18,6,10,0,4,1,17.0,0.0,84.0,11.0,1,2015-09-18 06:00:00,2,9,9,17,11.11111111111111,6.824925,9,11.064888
2015,9,18,9,17,0,4,1,21.0,0.3,70.0,15.0,3,2015-09-18 09:00:00,52,13,16,23,6.25,14.231447,14,19.994926
2015,9,18,10,9,0,4,1,21.0,0.2,69.0,14.0,3,2015-09-18 10:00:00,17,11,9,14,18.181818181818183,9.74241,8,9.564084
2015,9,18,11,13,0,4,1,22.0,0.0,67.0,13.0,1,2015-09-18 11:00:00,9,10,18,11,18.181818181818183,11.174496,14,11.362646
2015,9,18,12,16,0,4,1,22.0,0.0,66.0,13.0,1,2015-09-18 12:00:00,13,10,12,18,33.33333333333333,10.743572,14,12.641106
2015,9,18,13,13,0,4,1,22.0,0.0,66.0,14.0,1,2015-09-18 13:00:00,16,12,16,12,8.333333333333332,0.0,0,13.011473
2015,9,18,14,19,0,4,1,22.0,0.4,67.0,15.0,4,2015-09-18 14:00:00,13,16,18,31,5.555555555555555,16.792137,16,18.369593
2015,9,18,15,18,0,4,1,22.0,0.6,67.0,16.0,4,2015-09-18 15:00:00,19,13,31,26,30.76923076923077,19.948936,20,19.862131
2015,9,18,16,25,0,4,1,21.0,0.3,71.0,14.0,4,2015-09-18 16:00:00,18,32,47,33,24.24242424242424,30.49826,32,30.44902
2015,9,18,19,35,0,4,1,18.0,0.0,79.0,12.0,1,2015-09-18 19:00:00,69,34,19,35,2.941176470588235,31.596087,37,33.98469
2015,9,18,20,13,0,4,1,18.0,0.3,80.0,12.0,4,2015-09-18 20:00:00,35,18,15,14,13.333333333333334,18.098291,13,15.159819
2015,9,18,21,13,0,4,1,18.0,0.4,81.0,13.0,4,2015-09-18 21:00:00,13,11,7,12,18.181818181818183,8.155066,9,8.013477
2015,9,18,22,10,0,4,1,17.0,0.2,83.0,13.0,4,2015-09-18 22:00:00,13,9,16,6,11.11111111111111,8.415515,8,8.120912
2015,9,19,9,12,0,5,0,19.0,0.2,66.0,12.0,3,2015-09-19 09:00:00,14,14,15,13,14.285714285714285,12.661501,14,11.238283
2015,9,19,10,25,0,5,0,20.0,0.1,64.0,12.0,3,2015-09-19 10:00:00,12,24,28,18,4.166666666666666,17.532522,23,17.449883
2015,9,19,11,31,0,5,0,20.0,0.0,62.0,11.0,1,2015-09-19 11:00:00,25,36,22,31,0.0,25.843782,34,27.46481
2015,9,19,12,23,0,5,0,21.0,0.0,60.0,10.0,1,2015-09-19 12:00:00,31,45,31,33,30.303030303030305,33.614296,29,34.178997
2015,9,19,14,53,0,5,0,21.0,0.1,62.0,10.0,3,2015-09-19 14:00:00,46,44,34,48,20.454545454545457,38.103752,45,40.127075
2015,9,19,15,60,0,5,0,21.0,0.1,63.0,11.0,3,2015-09-19 15:00:00,53,44,56,30,36.36363636363637,0.0,0,44.226357
2015,9,19,17,48,0,5,0,18.0,0.0,75.0,10.0,1,2015-09-19 17:00:00,63,14,69,36,33.33333333333333,47.38901,41,43.443386
2015,9,19,19,28,0,5,0,16.0,0.0,81.0,10.0,1,2015-09-19 19:00:00,42,16,35,24,16.666666666666664,29.25516,25,25.61341
2015,9,19,20,23,0,5,0,16.0,0.1,82.0,11.0,3,2015-09-19 20:00:00,28,5,24,23,0.0,15.606192,20,15.450678
2015,9,19,21,12,0,5,0,16.0,0.1,83.0,11.0,3,2015-09-19 21:00:00,23,2,11,12,9.090909090909092,8.176561,12,8.141954
2015,9,19,22,8,0,5,0,16.0,0.1,82.0,11.0,3,2015-09-19 22:00:00,12,1,10,10,20.0,0.0,0,5.7836304
2015,9,20,2,1,0,6,0,17.0,0.1,77.0,12.0,3,2015-09-20 02:00:00,5,0,1,2,0.0,0.0,0,0.96014076
2015,9,20,7,2,0,6,0,19.0,0.0,67.0,13.0,3,2015-09-20 07:00:00,0,5,3,3,33.33333333333333,0.0,0,2.9649491
2015,9,20,8,5,0,6,0,20.0,0.0,64.0,14.0,3,2015-09-20 08:00:00,2,9,4,15,44.44444444444444,0.0,0,8.726728
2015,9,20,9,9,0,6,0,20.0,0.1,61.0,14.0,3,2015-09-20 09:00:00,5,17,26,12,47.05882352941176,0.0,0,13.054015
2015,9,20,10,23,0,6,0,21.0,0.0,54.0,15.0,3,2015-09-20 10:00:00,9,18,24,27,4.166666666666666,15.537487,21,16.811749
2015,9,20,11,24,0,6,0,22.0,0.0,48.0,15.0,1,2015-09-20 11:00:00,23,21,38,23,4.3478260869565215,20.931917,23,24.86731
2015,9,20,12,29,0,6,0,24.0,0.0,42.0,16.0,1,2015-09-20 12:00:00,24,26,40,29,0.0,31.32718,36,28.915241
2015,9,20,14,41,0,6,0,23.0,0.0,42.0,20.0,1,2015-09-20 14:00:00,52,53,49,20,16.3265306122449,36.8565,39,42.158802
2015,9,20,15,27,0,6,0,23.0,0.0,42.0,21.0,1,2015-09-20 15:00:00,41,46,46,27,41.30434782608695,39.12283,33,38.441307
2015,9,20,18,43,0,6,0,19.0,0.0,54.0,20.0,1,2015-09-20 18:00:00,50,15,63,43,0.0,44.78118,48,41.119278
2015,9,20,19,28,0,6,0,18.0,0.0,55.0,21.0,1,2015-09-20 19:00:00,43,15,40,40,30.0,30.047527,31,30.787409
2015,9,20,20,11,0,6,0,18.0,0.0,57.0,22.0,1,2015-09-20 20:00:00,28,8,18,20,38.88888888888889,0.0,0,15.206543
2015,9,20,21,5,0,6,0,17.0,0.0,59.0,23.0,1,2015-09-20 21:00:00,11,6,17,9,44.44444444444444,7.5249834,7,8.09107
