year,month,day,ausleihen,subs,subrate,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,starttime,ausleihe1tag,ausleihe2tag,rueckgaben1tag
2016,3,13,204,141,0.7223537573537573,0.0,6.0,0.0,11.333333333333334,0.0166666666666666,72.66666666666667,9.0,2016-03-13,299,259,96
2016,3,14,36,34,0.9523809523809524,0.0,0.0,1.0,6.571428571428571,0.7642857142857143,87.21428571428571,27.571428571428573,2016-03-14,204,299,68
2016,3,15,181,169,0.9275724171874932,0.0,1.0,1.0,9.77777777777778,0.0,85.77777777777777,10.77777777777778,2016-03-15,36,204,75
2016,3,16,207,189,0.9382791915686652,0.0,2.0,1.0,11.0,0.1473684210526315,84.26315789473684,8.842105263157896,2016-03-16,181,36,133
2016,3,17,204,180,0.8989042003747887,0.0,3.0,1.0,10.85,0.025,68.5,12.95,2016-03-17,207,181,179
2016,3,18,222,183,0.8522233908253135,0.0,4.0,1.0,8.421052631578947,0.0,61.47368421052632,22.31578947368421,2016-03-18,204,207,214
2016,3,19,151,107,0.7801237161531279,0.0,5.0,0.0,5.235294117647059,0.0,47.76470588235294,8.647058823529411,2016-03-19,222,204,199
2016,3,20,85,69,0.8047523656898657,0.0,6.0,0.0,2.6875,0.0125,56.625,17.1875,2016-03-20,151,222,299
2016,3,21,143,131,0.9087542087542088,0.0,0.0,1.0,4.733333333333333,0.0133333333333333,52.0,22.8,2016-03-21,85,151,242
2016,3,22,203,180,0.8965875336489373,0.0,1.0,1.0,6.722222222222222,0.0,58.333333333333336,20.61111111111111,2016-03-22,143,85,254
2016,3,23,308,253,0.8330161031733462,0.0,2.0,1.0,13.36842105263158,0.0,72.15789473684211,12.894736842105264,2016-03-23,203,143,280
2016,3,24,249,193,0.7465985290127447,0.0,3.0,1.0,8.777777777777779,0.0,80.61111111111111,18.55555555555556,2016-03-24,308,203,213
2016,3,25,188,127,0.6696746357480942,0.0,4.0,1.0,13.333333333333334,0.4333333333333333,76.5,20.944444444444443,2016-03-25,249,308,135
2016,3,26,276,141,0.5629347034683015,0.0,5.0,0.0,7.625,0.0,70.9375,13.1875,2016-03-26,188,249,91
2016,3,27,166,84,0.6450841750841751,0.0,6.0,0.0,7.933333333333334,0.0,72.6,12.466666666666669,2016-03-27,276,188,195
2016,3,28,131,118,0.9143963675213675,0.0,0.0,1.0,9.0,0.3625,78.4375,25.3125,2016-03-28,166,276,170
2016,3,29,184,141,0.7898828038146924,0.0,1.0,1.0,6.352941176470588,0.0,55.1764705882353,30.529411764705884,2016-03-29,131,166,159
2016,3,30,220,176,0.8119532514269356,0.0,2.0,1.0,7.2105263157894735,0.0,55.526315789473685,17.105263157894736,2016-03-30,184,131,226
2016,3,31,301,256,0.8139342203564207,0.0,3.0,1.0,14.31578947368421,0.0052631578947368,75.94736842105263,26.63157894736842,2016-03-31,220,184,161
2016,4,1,262,214,0.8376004666839513,0.0,4.0,1.0,16.94736842105263,0.6263157894736843,84.05263157894737,21.05263157894737,2016-04-01,301,220,121
2016,4,2,120,85,0.7732787851982899,0.0,5.0,0.0,9.529411764705882,0.9764705882352942,82.05882352941177,12.470588235294118,2016-04-02,262,301,145
2016,4,3,71,60,0.9056437389770724,0.0,6.0,0.0,2.2777777777777777,0.1166666666666666,59.16666666666666,31.05555555555556,2016-04-03,120,262,207
2016,4,4,57,52,0.8462962962962963,0.0,0.0,1.0,3.1666666666666665,1.1666666666666667,88.22222222222223,16.72222222222222,2016-04-04,71,120,242
2016,4,5,117,111,0.9703619909502262,0.0,1.0,1.0,-0.0588235294117647,0.0,58.11764705882353,22.58823529411765,2016-04-05,57,71,259
2016,4,6,124,118,0.8900888585099112,0.0,2.0,1.0,5.052631578947368,0.0,61.47368421052632,19.894736842105264,2016-04-06,117,57,205
2016,4,7,155,150,0.9434173669467788,1.0,3.0,0.0,11.0,0.7941176470588235,88.05882352941177,25.235294117647054,2016-04-07,124,117,290
2016,4,8,154,140,0.8557422969187675,0.0,4.0,1.0,6.588235294117647,0.0705882352941176,62.88235294117647,22.823529411764707,2016-04-08,155,124,171
2016,4,9,46,34,0.75,0.0,5.0,0.0,4.125,0.40625,72.125,21.625,2016-04-09,154,155,117
2016,4,10,172,127,0.7447535465799222,0.0,6.0,0.0,4.928571428571429,0.0,57.71428571428572,16.214285714285715,2016-04-10,46,154,181
2016,4,11,219,176,0.7976314072637601,0.0,0.0,1.0,11.555555555555555,0.0333333333333333,76.66666666666667,22.33333333333333,2016-04-11,172,46,183
2016,4,12,126,119,0.974937343358396,0.0,1.0,1.0,11.052631578947368,1.4052631578947368,76.57894736842105,19.42105263157895,2016-04-12,219,172,318
2016,4,13,240,201,0.8387952198097125,0.0,2.0,1.0,11.166666666666666,0.0055555555555555,69.05555555555556,12.555555555555555,2016-04-13,126,219,179
2016,4,14,257,217,0.8589161927397222,0.0,3.0,1.0,11.944444444444445,0.0333333333333333,68.16666666666667,12.833333333333334,2016-04-14,240,126,174
2016,4,15,320,246,0.7933561305843915,0.0,4.0,1.0,10.38888888888889,0.1166666666666666,71.94444444444444,15.555555555555555,2016-04-15,257,240,125
2016,4,16,399,234,0.7009523946548204,0.0,5.0,0.0,11.31578947368421,0.1789473684210526,75.05263157894737,16.94736842105263,2016-04-16,320,257,80
2016,4,17,452,256,0.6855913670544306,0.0,6.0,0.0,11.894736842105264,0.0157894736842105,67.78947368421052,13.421052631578949,2016-04-17,399,320,103
2016,4,18,439,343,0.7965331394256077,0.0,0.0,1.0,11.736842105263158,0.0,65.73684210526316,11.157894736842104,2016-04-18,452,399,133
2016,4,19,358,285,0.8355406436280404,0.0,1.0,1.0,11.263157894736842,0.0263157894736842,73.78947368421052,14.842105263157896,2016-04-19,439,452,158
2016,4,20,375,311,0.8365994497675001,0.0,2.0,1.0,11.166666666666666,0.1111111111111111,73.16666666666667,15.5,2016-04-20,358,439,136
2016,4,21,333,272,0.7791688812277048,0.0,3.0,1.0,15.833333333333334,0.0444444444444444,65.88888888888889,16.22222222222222,2016-04-21,375,358,74
2016,4,22,463,289,0.691500699844452,0.0,4.0,1.0,18.25,0.44,81.35,10.7,2016-04-22,333,375,208
2016,4,23,363,213,0.5997685219063458,0.0,5.0,0.0,14.68421052631579,0.4631578947368421,69.78947368421052,17.894736842105264,2016-04-23,463,333,228
2016,4,24,436,264,0.7042398975124646,0.0,6.0,0.0,13.470588235294118,0.0,55.23529411764706,9.176470588235292,2016-04-24,363,463,117
2016,4,25,331,228,0.733907020052531,0.0,0.0,1.0,14.894736842105264,0.0157894736842105,67.57894736842105,6.894736842105263,2016-04-25,436,363,249
2016,4,26,204,178,0.8232480789250567,0.0,1.0,1.0,13.38888888888889,1.022222222222222,86.33333333333333,12.11111111111111,2016-04-26,331,436,206
2016,4,27,325,221,0.7748655095106676,0.0,2.0,1.0,11.894736842105264,0.0,66.52631578947368,10.947368421052632,2016-04-27,204,331,269
2016,4,28,220,166,0.7503568891324646,0.0,3.0,1.0,10.1,0.125,63.15,9.9,2016-04-28,325,204,410
2016,4,29,204,164,0.792570796363366,0.0,4.0,1.0,10.0,0.0944444444444444,69.33333333333333,14.72222222222222,2016-04-29,220,325,293
2016,4,30,340,170,0.4959860555383309,0.0,5.0,0.0,11.72222222222222,0.0,64.55555555555556,11.444444444444445,2016-04-30,204,220,438
2016,5,1,37,32,0.796875,0.0,6.0,0.0,8.625,0.4937499999999999,88.375,13.25,2016-05-01,340,204,414
2016,5,2,228,190,0.8636335160844966,0.0,0.0,1.0,11.88888888888889,0.2222222222222222,88.33333333333333,5.833333333333333,2016-05-02,37,340,317
2016,5,3,154,144,0.948982561985658,0.0,1.0,1.0,10.823529411764708,0.5705882352941176,93.3529411764706,11.705882352941176,2016-05-03,228,37,331
2016,5,4,168,139,0.8691652097902098,0.0,2.0,1.0,9.35,0.175,91.55,16.05,2016-05-04,154,228,334
2016,5,5,233,191,0.8515794873193187,0.0,3.0,1.0,9.68421052631579,0.031578947368421,85.3157894736842,17.63157894736842,2016-05-05,168,154,455
2016,5,6,109,97,0.944331983805668,0.0,4.0,1.0,9.68421052631579,0.5578947368421052,92.89473684210526,22.31578947368421,2016-05-06,233,168,358
2016,5,7,261,191,0.7905341635836004,0.0,5.0,0.0,11.05,0.015,90.2,9.0,2016-05-07,109,233,480
2016,5,8,458,298,0.7640123196784283,0.0,6.0,0.0,12.705882352941176,0.2176470588235294,65.70588235294117,18.94117647058824,2016-05-08,261,109,292
2016,5,9,377,303,0.8116855185371046,1.0,0.0,0.0,15.22222222222222,0.0,59.833333333333336,17.444444444444443,2016-05-09,458,261,221
2016,5,10,309,253,0.7961650002063536,0.0,1.0,1.0,12.38095238095238,0.0,65.0952380952381,11.61904761904762,2016-05-10,377,458,339
2016,5,11,416,344,0.8393200815740415,0.0,2.0,1.0,17.0,0.0,66.52631578947368,8.263157894736842,2016-05-11,309,377,233
2016,5,12,413,290,0.706112547831489,0.0,3.0,1.0,17.75,0.0,68.0,9.2,2016-05-12,416,309,183
2016,5,13,162,145,0.8992223205071502,0.0,4.0,1.0,15.842105263157896,0.5157894736842106,92.89473684210526,9.736842105263158,2016-05-13,413,416,261
2016,5,14,477,285,0.7162975807639236,0.0,5.0,0.0,16.25,0.22,75.7,16.15,2016-05-14,162,413,200
2016,5,15,179,143,0.8252329286851294,0.0,6.0,0.0,10.411764705882351,0.1470588235294117,57.64705882352941,27.176470588235293,2016-05-15,477,162,204
2016,5,16,291,244,0.8088399108148253,0.0,0.0,1.0,11.88888888888889,0.0,57.05555555555556,24.38888888888889,2016-05-16,179,477,146
2016,5,17,283,240,0.7999021089593739,0.0,1.0,1.0,13.333333333333334,0.0476190476190476,72.66666666666667,14.38095238095238,2016-05-17,291,179,188
2016,5,18,303,252,0.874828901242387,0.0,2.0,1.0,11.5,0.0,70.83333333333333,12.5,2016-05-18,283,291,148
2016,5,19,381,319,0.8854913219783898,0.0,3.0,1.0,15.238095238095235,0.1047619047619047,78.28571428571429,11.238095238095235,2016-05-19,303,283,187
2016,5,20,473,360,0.8238661144371916,0.0,4.0,1.0,16.285714285714285,0.0285714285714285,74.28571428571429,11.428571428571429,2016-05-20,381,303,268
2016,5,21,255,176,0.7206383547008547,0.0,5.0,0.0,17.4375,0.1875,72.75,10.875,2016-05-21,473,381,408
2016,5,22,439,278,0.6660781098186186,0.0,6.0,0.0,16.22222222222222,0.0611111111111111,74.33333333333333,8.444444444444445,2016-05-22,255,473,278
2016,5,23,373,322,0.8436760488647821,0.0,0.0,1.0,17.25,0.365,75.55,8.15,2016-05-23,439,255,380
2016,5,24,223,201,0.9564200650073226,0.0,1.0,1.0,16.63157894736842,1.0,86.6842105263158,6.473684210526316,2016-05-24,373,439,298
2016,5,25,427,364,0.8702520207065662,0.0,2.0,1.0,21.454545454545453,0.0,63.81818181818182,12.636363636363637,2016-05-25,223,373,491
2016,5,26,423,357,0.8400277703702881,0.0,3.0,1.0,19.40909090909091,0.0,76.04545454545455,15.181818181818182,2016-05-26,427,223,352
2016,5,27,507,382,0.8344914176590986,0.0,4.0,1.0,22.52380952380953,1.6761904761904762,80.85714285714286,16.095238095238095,2016-05-27,423,427,416
2016,5,28,439,259,0.6457142475993322,0.0,5.0,0.0,24.33333333333333,1.3,78.33333333333333,15.857142857142858,2016-05-28,507,423,262
2016,5,29,426,246,0.6118187110790771,0.0,6.0,0.0,22.61111111111111,0.2888888888888889,80.61111111111111,13.77777777777778,2016-05-29,439,507,119
2016,5,30,334,217,0.7579087666692943,1.0,0.0,0.0,21.38888888888889,1.6555555555555557,89.38888888888889,11.166666666666666,2016-05-30,426,439,300
2016,5,31,431,369,0.8710448420974736,0.0,1.0,1.0,20.36842105263158,0.0947368421052631,76.94736842105263,11.526315789473683,2016-05-31,334,426,239
2016,6,1,445,379,0.8648952146709499,0.0,2.0,1.0,21.0,0.005,68.25,11.35,2016-06-01,431,334,359
2016,6,2,452,377,0.8317775628616657,0.0,3.0,1.0,19.3,0.0,79.95,11.45,2016-06-02,445,431,390
2016,6,3,278,242,0.8646053492074125,0.0,4.0,1.0,18.30434782608696,0.2434782608695652,90.91304347826087,6.391304347826087,2016-06-03,452,445,523
2016,6,4,486,292,0.6996590336257944,0.0,5.0,0.0,21.7,0.24,83.85,8.7,2016-06-04,278,452,266
2016,6,5,157,123,0.7875818625818626,0.0,6.0,0.0,19.7,1.095,94.45,13.4,2016-06-05,486,278,460
2016,6,6,452,395,0.8809526338224491,0.0,0.0,1.0,22.57894736842105,0.0210526315789473,69.42105263157895,15.473684210526317,2016-06-06,157,486,289
2016,6,7,359,323,0.9121534690799395,0.0,1.0,1.0,21.95,0.005,64.6,15.1,2016-06-07,452,157,337
2016,6,8,284,260,0.9370747665191204,0.0,2.0,1.0,15.157894736842104,0.2684210526315789,67.84210526315789,21.36842105263158,2016-06-08,359,452,363
2016,6,9,395,335,0.8690685589581008,0.0,3.0,1.0,16.526315789473685,0.0,53.578947368421055,23.31578947368421,2016-06-09,284,359,369
2016,6,10,477,384,0.841738273432378,0.0,4.0,1.0,15.285714285714286,0.0,58.85714285714285,14.714285714285714,2016-06-10,395,284,488
2016,6,11,462,291,0.7316767496418667,0.0,5.0,0.0,22.1,0.53,73.5,15.4,2016-06-11,477,395,436
2016,6,12,446,266,0.7239491623701768,0.0,6.0,0.0,21.05,0.025,59.7,25.45,2016-06-12,462,477,452
2016,6,13,360,295,0.7838317871212608,0.0,0.0,1.0,18.31578947368421,0.0,61.10526315789474,19.31578947368421,2016-06-13,446,462,377
2016,6,14,439,367,0.832877402357777,0.0,1.0,1.0,20.84210526315789,0.0,54.05263157894737,11.0,2016-06-14,360,446,422
2016,6,15,456,403,0.8918032155745775,0.0,2.0,1.0,16.761904761904763,0.0,77.19047619047619,8.333333333333334,2016-06-15,439,360,448
2016,6,16,334,305,0.9299269750187016,0.0,3.0,1.0,19.90909090909091,0.0318181818181818,78.04545454545455,10.045454545454543,2016-06-16,456,439,426
2016,6,17,436,338,0.7873748350221791,0.0,4.0,1.0,19.571428571428573,0.0,71.66666666666667,10.285714285714286,2016-06-17,334,456,282
2016,6,18,658,339,0.6047127627071422,0.0,5.0,0.0,21.65,0.0,63.45,8.9,2016-06-18,436,334,493
2016,6,19,513,310,0.6009917152749773,0.0,6.0,0.0,22.473684210526315,0.0,69.0,10.157894736842104,2016-06-19,658,436,215
2016,6,20,431,349,0.7902302697134606,0.0,0.0,1.0,23.3,0.02,73.35,11.9,2016-06-20,513,658,438
2016,6,21,423,365,0.7901584515729222,0.0,1.0,1.0,23.5,0.4681818181818182,64.04545454545455,10.818181818181818,2016-06-21,431,513,406
2016,6,22,413,356,0.8594311322545852,0.0,2.0,1.0,22.80952380952381,0.0619047619047619,57.0,10.904761904761903,2016-06-22,423,431,284
2016,6,23,364,327,0.8884765139211036,0.0,3.0,1.0,23.142857142857142,0.0238095238095238,70.80952380952381,4.333333333333333,2016-06-23,413,423,378
2016,6,24,439,352,0.8357001343131022,0.0,4.0,1.0,21.63636363636364,0.0,72.22727272727273,12.318181818181818,2016-06-24,364,413,509
2016,6,25,415,287,0.7501415179855169,0.0,5.0,0.0,22.09090909090909,0.0,67.5909090909091,9.772727272727272,2016-06-25,439,364,521
2016,6,26,383,235,0.6847545442441353,0.0,6.0,0.0,23.38888888888889,0.0,63.333333333333336,12.333333333333334,2016-06-26,415,439,385
2016,6,27,404,330,0.8194633806598584,0.0,0.0,1.0,22.789473684210527,0.131578947368421,75.89473684210526,17.894736842105264,2016-06-27,383,415,351
2016,6,28,306,283,0.9276643538011063,0.0,1.0,1.0,22.473684210526315,0.4842105263157894,89.36842105263158,11.736842105263158,2016-06-28,404,383,406
2016,6,29,362,323,0.909148754748368,0.0,2.0,1.0,23.227272727272727,0.0681818181818181,72.13636363636364,8.409090909090908,2016-06-29,306,404,451
2016,6,30,370,299,0.8041198211753962,0.0,3.0,1.0,23.85,0.0,64.45,9.5,2016-06-30,362,306,340
2016,7,1,233,181,0.8407810982020468,0.0,4.0,1.0,23.045454545454547,0.6590909090909091,79.36363636363636,12.272727272727272,2016-07-01,370,362,429
2016,7,2,382,217,0.5938278518753765,0.0,5.0,0.0,21.473684210526315,0.0,59.36842105263158,17.68421052631579,2016-07-02,233,370,649
2016,7,3,345,174,0.536550551829138,0.0,6.0,0.0,22.33333333333333,0.0,60.19047619047619,11.38095238095238,2016-07-03,382,233,593
2016,7,4,395,224,0.6803724154514248,0.0,0.0,1.0,23.6,0.195,69.2,13.55,2016-07-04,345,382,392
2016,7,5,350,286,0.8341689892857245,0.0,1.0,1.0,25.33333333333333,0.8809523809523809,76.61904761904762,9.80952380952381,2016-07-05,395,345,429
2016,7,6,397,306,0.7923256718771425,0.0,2.0,1.0,27.35,0.015,68.85,8.8,2016-07-06,350,395,395
2016,7,7,326,275,0.8237133287863054,0.0,3.0,1.0,27.52380952380953,0.9238095238095236,73.95238095238095,8.857142857142858,2016-07-07,397,350,348
2016,7,8,318,251,0.8060814073449617,0.0,4.0,1.0,24.428571428571427,0.6523809523809524,84.14285714285714,13.61904761904762,2016-07-08,326,397,437
2016,7,9,340,210,0.6752188510412572,0.0,5.0,0.0,20.45,0.54,89.8,12.75,2016-07-09,318,326,431
2016,7,10,437,297,0.7324245775908721,0.0,6.0,0.0,22.9,0.1,72.0,13.25,2016-07-10,340,318,389
2016,7,11,423,344,0.8313160166603718,0.0,0.0,1.0,22.761904761904763,0.0,68.95238095238095,7.761904761904762,2016-07-11,437,340,474
2016,7,12,486,417,0.87553787811194,0.0,1.0,1.0,23.52380952380953,0.0238095238095238,75.33333333333333,13.952380952380953,2016-07-12,423,437,346
2016,7,13,378,320,0.8422919863000309,0.0,2.0,1.0,24.13636363636364,0.0954545454545454,77.45454545454545,12.318181818181818,2016-07-13,486,423,364
2016,7,14,346,299,0.8857717859063936,0.0,3.0,1.0,25.73913043478261,1.2913043478260868,82.82608695652173,10.347826086956522,2016-07-14,378,486,407
2016,7,15,378,270,0.746295466651198,0.0,4.0,1.0,27.227272727272727,0.0,67.63636363636364,11.636363636363637,2016-07-15,346,378,323
2016,7,16,272,168,0.7015416214332623,0.0,5.0,0.0,27.157894736842103,0.1526315789473684,69.42105263157895,8.210526315789474,2016-07-16,378,346,322
2016,7,17,419,255,0.6893283028666378,0.0,6.0,0.0,26.571428571428573,0.0,67.71428571428571,7.761904761904762,2016-07-17,272,378,405
2016,7,18,324,261,0.7883643252690872,0.0,0.0,1.0,25.80952380952381,0.0619047619047619,69.95238095238095,9.952380952380953,2016-07-18,419,272,377
2016,7,19,476,415,0.8694349045388047,0.0,1.0,1.0,25.571428571428573,0.0476190476190476,69.14285714285714,9.61904761904762,2016-07-19,324,419,431
2016,7,20,488,391,0.8144657006970122,0.0,2.0,1.0,24.681818181818183,0.059090909090909,72.63636363636364,10.545454545454543,2016-07-20,476,324,379
2016,7,21,426,343,0.7538564447092452,0.0,3.0,1.0,24.40909090909091,0.0863636363636363,75.13636363636364,10.954545454545457,2016-07-21,488,476,405
2016,7,22,349,273,0.8175355123549195,0.0,4.0,1.0,24.727272727272727,0.1545454545454545,73.9090909090909,11.363636363636363,2016-07-22,426,488,387
2016,7,23,338,208,0.6805421716997514,0.0,5.0,0.0,24.40909090909091,0.1636363636363636,78.36363636363636,12.090909090909092,2016-07-23,349,426,440
2016,7,24,365,218,0.6523413733708961,0.0,6.0,0.0,24.33333333333333,0.1142857142857142,74.23809523809524,11.80952380952381,2016-07-24,338,349,415
2016,7,25,191,174,0.8841174698317557,0.0,0.0,1.0,22.571428571428573,0.1095238095238095,73.76190476190476,11.476190476190476,2016-07-25,365,338,485
2016,7,26,427,351,0.7891866689062182,0.0,1.0,1.0,24.2,0.05,72.0,11.3,2016-07-26,191,365,379
2016,7,27,418,350,0.8638893376127418,0.0,2.0,1.0,24.40909090909091,0.0772727272727272,76.5,9.090909090909092,2016-07-27,427,191,359
2016,7,28,300,238,0.8073054805606293,0.0,3.0,1.0,27.17391304347826,0.1304347826086956,71.65217391304348,7.695652173913044,2016-07-28,418,427,407
2016,7,29,308,231,0.8054909945127336,0.0,4.0,1.0,24.9,1.09,80.05,10.25,2016-07-29,300,418,269
2016,7,30,263,163,0.676292973199037,0.0,5.0,0.0,25.09523809523809,1.5428571428571427,81.0952380952381,8.619047619047619,2016-07-30,308,300,423
2016,7,31,202,143,0.7095919358419358,0.0,6.0,0.0,24.4,1.805,86.7,15.05,2016-07-31,263,308,315
2016,8,1,308,274,0.9039481357036336,0.0,0.0,1.0,23.526315789473685,0.1052631578947368,81.6842105263158,9.894736842105264,2016-08-01,202,263,339
2016,8,2,462,355,0.7687376593329789,0.0,1.0,1.0,21.952380952380956,0.4047619047619047,74.95238095238095,12.428571428571429,2016-08-02,308,202,506
2016,8,3,443,361,0.7900721366762931,0.0,2.0,1.0,22.904761904761905,0.0,66.71428571428571,10.571428571428571,2016-08-03,462,308,427
2016,8,4,427,355,0.8522267573501381,0.0,3.0,1.0,23.75,0.0,64.5,9.4,2016-08-04,443,462,415
2016,8,5,422,321,0.7458389450565428,0.0,4.0,1.0,23.863636363636363,0.0,69.18181818181819,13.409090909090908,2016-08-05,427,443,362
2016,8,6,433,239,0.6248639746882926,0.0,5.0,0.0,26.0,1.0333333333333332,72.85714285714286,13.142857142857142,2016-08-06,422,427,365
2016,8,7,516,315,0.6185606764059233,0.0,6.0,0.0,25.39130434782609,0.0130434782608695,58.30434782608695,11.26086956521739,2016-08-07,433,422,267
2016,8,8,434,350,0.8214880865753299,0.0,0.0,1.0,25.45,0.0,63.55,6.7,2016-08-08,516,433,411
2016,8,9,433,352,0.8099663633498221,0.0,1.0,1.0,26.047619047619047,0.0,66.71428571428571,11.428571428571429,2016-08-09,434,516,422
2016,8,10,366,300,0.81777986128855,0.0,2.0,1.0,26.09523809523809,2.642857142857143,83.14285714285714,12.80952380952381,2016-08-10,433,434,294
2016,8,11,305,247,0.8210784270768791,0.0,3.0,1.0,27.65,1.36,80.95,10.2,2016-08-11,366,433,264
2016,8,12,292,226,0.7849118042190798,0.0,4.0,1.0,28.181818181818183,0.9636363636363636,78.86363636363636,12.954545454545457,2016-08-12,305,366,333
2016,8,13,337,203,0.6707913769090096,0.0,5.0,0.0,28.714285714285715,1.7333333333333332,79.76190476190476,10.952380952380953,2016-08-13,292,305,220
2016,8,14,254,178,0.7538127733251572,0.0,6.0,0.0,28.666666666666668,0.1111111111111111,74.72222222222223,13.11111111111111,2016-08-14,337,292,319
2016,8,15,333,275,0.7775287024896582,0.0,0.0,1.0,28.25,0.0,69.5,5.7,2016-08-15,254,337,375
2016,8,16,339,280,0.866414135846147,0.0,1.0,1.0,27.454545454545453,0.2727272727272727,77.0,13.909090909090908,2016-08-16,333,254,510
2016,8,17,405,322,0.7975956548064453,0.0,2.0,1.0,26.476190476190474,0.019047619047619,64.95238095238095,14.523809523809524,2016-08-17,339,333,422
2016,8,18,379,314,0.7837804467196516,0.0,3.0,1.0,25.40909090909091,0.1772727272727272,73.36363636363636,5.954545454545454,2016-08-18,405,339,469
2016,8,19,415,309,0.7343032430726175,0.0,4.0,1.0,26.0,0.1590909090909091,72.4090909090909,8.272727272727273,2016-08-19,379,405,435
2016,8,20,418,239,0.6333244090728274,0.0,5.0,0.0,26.41176470588235,0.1470588235294117,70.58823529411765,13.117647058823527,2016-08-20,415,379,340
2016,8,21,339,220,0.6924669706471177,0.0,6.0,0.0,25.8,0.955,78.1,18.15,2016-08-21,418,415,353
2016,8,22,409,354,0.8571673495586538,0.0,0.0,1.0,22.0,0.3772727272727273,59.72727272727273,20.772727272727277,2016-08-22,339,418,442
2016,8,23,484,398,0.858361017572974,0.0,1.0,1.0,24.75,0.0,53.95,8.35,2016-08-23,409,339,428
2016,8,24,436,359,0.8122383395023242,0.0,2.0,1.0,25.35,0.0,63.5,12.75,2016-08-24,484,409,368
2016,8,25,363,302,0.8303270289067092,0.0,3.0,1.0,24.285714285714285,0.0,75.80952380952381,14.857142857142858,2016-08-25,436,484,304
2016,8,26,456,325,0.736686363903817,0.0,4.0,1.0,27.4,0.375,69.05,13.15,2016-08-26,363,436,277
2016,8,27,438,277,0.6324849040296412,0.0,5.0,0.0,26.428571428571427,0.0,61.333333333333336,9.761904761904765,2016-08-27,456,363,341
2016,8,28,467,275,0.6210782802068614,0.0,6.0,0.0,25.428571428571427,0.0,67.28571428571429,10.333333333333334,2016-08-28,438,456,313
2016,8,29,372,306,0.7891494211719776,0.0,0.0,1.0,27.0,0.0699999999999999,61.6,12.8,2016-08-29,467,438,336
2016,8,30,428,375,0.8646675279213312,0.0,1.0,1.0,24.5,0.0,64.6,8.05,2016-08-30,372,467,373
2016,8,31,364,321,0.8831396351717207,0.0,2.0,1.0,22.818181818181817,0.0136363636363636,83.4090909090909,10.045454545454543,2016-08-31,428,372,449
2016,9,1,246,200,0.8339945998748176,0.0,3.0,1.0,23.05263157894737,1.1210526315789473,76.3157894736842,7.157894736842105,2016-09-01,364,428,390
2016,9,2,473,332,0.7348050872428076,0.0,4.0,1.0,22.75,0.03,58.4,11.95,2016-09-02,246,364,379
2016,9,3,413,217,0.5880141879585958,0.0,5.0,0.0,20.789473684210527,0.0,69.89473684210526,17.210526315789473,2016-09-03,473,246,380
2016,9,4,548,223,0.4019898280050288,0.0,6.0,0.0,21.63157894736842,0.0,61.26315789473684,15.105263157894736,2016-09-04,413,473,340
2016,9,5,483,294,0.6325236510294485,0.0,0.0,1.0,22.55,0.0,60.35,18.45,2016-09-05,548,413,407
2016,9,6,373,319,0.7225931505565373,0.0,1.0,1.0,23.05,0.005,70.5,24.75,2016-09-06,483,548,507
2016,9,7,432,355,0.8361792422273469,0.0,2.0,1.0,24.2,0.025,76.85,13.3,2016-09-07,373,483,452
2016,9,8,474,384,0.8362722651111448,0.0,3.0,1.0,25.90909090909091,0.0272727272727272,77.5909090909091,8.181818181818182,2016-09-08,432,373,387
2016,9,9,378,295,0.7912439251091284,0.0,4.0,1.0,26.9,1.425,76.8,6.95,2016-09-09,474,432,471
2016,9,10,438,267,0.6544721414935731,0.0,5.0,0.0,26.80952380952381,0.5619047619047619,76.04761904761905,13.80952380952381,2016-09-10,378,474,450
2016,9,11,548,373,0.7818952344652219,0.0,6.0,0.0,23.61904761904762,0.0523809523809523,63.142857142857146,18.904761904761905,2016-09-11,438,378,486
2016,9,12,426,357,0.7833287547705023,0.0,0.0,1.0,21.63636363636364,0.0,60.95454545454545,10.409090909090908,2016-09-12,548,438,482
2016,9,13,486,421,0.8039481973306547,0.0,1.0,1.0,22.571428571428573,0.0,69.38095238095238,13.476190476190476,2016-09-13,426,548,513
2016,9,14,406,366,0.9027059448094702,0.0,2.0,1.0,24.6,0.005,63.85,12.25,2016-09-14,486,426,361
2016,9,15,532,448,0.8084294193208776,0.0,3.0,1.0,19.761904761904763,0.0095238095238095,59.23809523809524,12.095238095238097,2016-09-15,406,486,308
2016,9,16,493,380,0.7679746392211174,0.0,4.0,1.0,19.666666666666668,0.0,64.04761904761905,10.0,2016-09-16,532,406,443
2016,9,17,549,339,0.733745767456863,0.0,5.0,0.0,20.857142857142858,0.0,72.28571428571429,12.333333333333334,2016-09-17,493,532,525
2016,9,18,437,270,0.6734762696862916,0.0,6.0,0.0,23.57894736842105,0.3473684210526315,82.26315789473684,12.68421052631579,2016-09-18,549,493,579
2016,9,19,194,170,0.916556354983465,0.0,0.0,1.0,21.65,1.375,92.75,6.05,2016-09-19,437,549,508
2016,9,20,478,391,0.8164634086618507,0.0,1.0,1.0,24.2,0.0,82.8,5.95,2016-09-20,194,437,429
2016,9,21,482,428,0.8833378325376645,0.0,2.0,1.0,23.954545454545453,0.0,61.5,7.727272727272727,2016-09-21,478,194,522
2016,9,22,521,431,0.8006270222782955,0.0,3.0,1.0,24.3,0.0,60.45,7.8,2016-09-22,482,478,412
