tempC,precipMM,humidity,windspeedKmph,year,day,holidays,workday,rueckgaben,ausleihen,weekday,hour,weatherDesc2,month,ausleihenpredict,rueckgabenpredict,differenz_real,differenz_predicted,differenz_ausleihen_real_predict,differenz_rueckgaben_real_predict
34,0.0,44,18,2018,28,0,1,12,16,1,15,Sunny,8,19.913885,20.294115,4,-0.38023000000000096,-3.9138850000000005,-8.294115000000001
33,0.0,48,17,2018,28,0,1,19,30,1,16,Sunny,8,20.606747,20.677536,11,-0.07078900000000132,9.393253000000001,-1.677536
33,0.0,51,17,2018,28,0,1,29,69,1,17,Sunny,8,65.48435,42.76317,40,22.721180000000004,3.5156499999999937,-13.763170000000002
32,0.0,55,16,2018,28,0,1,39,73,1,18,Clear,8,80.44355,59.845444,34,20.598106,-7.443550000000002,-20.845444
31,0.0,58,16,2018,28,0,1,36,40,1,19,Clear,8,60.8165,47.289856,4,13.526643999999997,-20.816499999999998,-11.289856
30,0.0,62,16,2018,28,0,1,26,34,1,20,Clear,8,38.321175,29.354124,8,8.967050999999998,-4.321174999999997,-3.3541239999999988
30,0.0,65,17,2018,28,0,1,15,14,1,21,Clear,8,19.375069,17.344444,-1,2.0306250000000006,-5.375069,-2.3444439999999993
29,0.0,67,16,2018,28,0,1,7,7,1,22,Clear,8,9.886866,9.307192,0,0.5796739999999989,-2.8868659999999995,-2.3071920000000006
29,0.2,69,16,2018,28,0,1,3,2,1,23,Clear,8,4.701166,6.5331197,-1,-1.8319537000000006,-2.7011659999999997,-3.5331197000000003
29,0.4,71,16,2018,29,0,1,2,2,2,0,Clear,8,1.6938454,1.9665098,0,-0.27266440000000003,0.30615459999999994,0.033490199999999914
28,0.2,71,15,2018,29,0,1,0,1,2,1,Clear,8,1.9105091,1.8489865,1,0.06152259999999998,-0.9105091000000001,-1.8489865
28,0.1,71,14,2018,29,0,1,0,0,2,2,Clear,8,1.0837374,1.1916509,0,-0.1079135,-1.0837374,-1.1916509
28,0.1,71,13,2018,29,0,1,0,0,2,3,Clear,8,0.9098041,1.0045172,0,-0.0947131,-0.9098041,-1.0045172
28,0.0,71,10,2018,29,0,1,0,1,2,4,Clear,8,1.0368733,1.0225401,1,0.014333200000000046,-0.03687330000000011,-1.0225401
28,0.1,71,8,2018,29,0,1,2,2,2,5,Clear,8,1.4631536,1.2312533,0,0.23190029999999995,0.5368464,0.7687466999999999
28,0.1,71,5,2018,29,0,1,10,7,2,6,Sunny,8,4.318018,13.65651,-3,-9.338492,2.6819819999999996,-3.656510000000001
29,0.0,65,8,2018,29,0,1,21,16,2,7,Sunny,8,20.643755,36.187958,-5,-15.544203000000003,-4.643754999999999,-15.187958000000002
31,0.0,60,10,2018,29,0,1,60,25,2,8,Sunny,8,37.373714,76.58492,-35,-39.211206,-12.373714,-16.584919999999997
32,0.0,54,12,2018,29,0,1,31,14,2,9,Sunny,8,23.92158,46.538467,-17,-22.616887,-9.921579999999999,-15.538466999999997
33,0.0,52,13,2018,29,0,1,3,7,2,10,Sunny,8,14.810065,19.704523,4,-4.894457999999998,-7.810065,-16.704523
34,0.0,49,14,2018,29,0,1,6,8,2,11,Sunny,8,13.570606,17.628595,2,-4.057989000000001,-5.570606,-11.628595
34,0.0,46,14,2018,29,0,1,11,9,2,12,Sunny,8,16.303175,20.625544,-2,-4.322369000000002,-7.3031749999999995,-9.625544000000001
34,0.0,46,15,2018,29,0,1,8,8,2,13,Sunny,8,16.67286,18.588358,0,-1.9154979999999995,-8.67286,-10.588358
34,0.0,45,17,2018,29,0,1,8,11,2,14,Sunny,8,17.445383,20.232855,3,-2.787472000000001,-6.445383,-12.232855
34,0.0,45,18,2018,29,0,1,9,15,2,15,Sunny,8,20.016094,19.86388,6,0.15221399999999718,-5.016093999999999,-10.863880000000002
33,0.0,47,16,2018,29,0,1,9,15,2,16,Sunny,8,21.083193,20.03236,6,1.0508330000000008,-6.083193000000001,-11.03236
33,0.0,49,15,2018,29,0,1,40,57,2,17,Sunny,8,66.5357,43.3156,17,23.220100000000002,-9.535700000000006,-3.3156000000000034
32,0.0,50,13,2018,29,0,1,60,57,2,18,Clear,8,82.941574,61.417736,-3,21.523838000000005,-25.941574000000003,-1.4177359999999979
31,0.0,54,14,2018,29,0,1,40,43,2,19,Clear,8,62.31857,48.096092,3,14.222478000000002,-19.31857,-8.096091999999999
31,0.0,57,15,2018,29,0,1,25,32,2,20,Clear,8,40.433804,30.936474,7,9.497330000000002,-8.433804000000002,-5.9364740000000005
30,0.0,61,17,2018,29,0,1,9,23,2,21,Clear,8,20.88818,18.25434,14,2.6338399999999993,2.1118200000000016,-9.25434
29,0.0,63,16,2018,29,0,1,8,8,2,22,Clear,8,10.397611,9.244192,0,1.1534189999999995,-2.3976109999999995,-1.244192
29,0.0,65,16,2018,29,0,1,2,1,2,23,Clear,8,5.8510995,7.018237,-1,-1.1671375,-4.8510995,-5.018237
29,0.0,67,15,2018,30,0,1,2,0,3,0,Clear,8,3.0511777,3.580996,-2,-0.5298182999999996,-3.0511777,-1.5809959999999998
28,0.0,68,14,2018,30,0,1,0,0,3,1,Clear,8,2.378337,2.5782804,0,-0.1999434,-2.378337,-2.5782804
28,0.0,70,13,2018,30,0,1,1,0,3,2,Clear,8,1.2680435,1.684345,-1,-0.4163014999999999,-1.2680435,-0.684345
27,0.0,71,12,2018,30,0,1,0,1,3,3,Clear,8,0.8044779,1.0098952,1,-0.20541730000000014,0.19552210000000003,-1.0098952
27,0.0,70,12,2018,30,0,1,0,0,3,4,Clear,8,0.8182148,1.0788447,0,-0.2606299000000001,-0.8182148,-1.0788447
27,0.0,69,12,2018,30,0,1,2,1,3,5,Clear,8,1.107565,1.6696773,-1,-0.5621123000000001,-0.10756499999999991,0.33032269999999997
26,0.0,68,13,2018,30,0,1,10,7,3,6,Sunny,8,4.2762194,13.391251,-3,-9.115031600000002,2.7237806000000004,-3.3912510000000005
28,0.0,64,13,2018,30,0,1,34,14,3,7,Sunny,8,17.044289,34.589645,-20,-17.545355999999998,-3.044288999999999,-0.5896449999999973
29,0.0,61,14,2018,30,0,1,50,26,3,8,Sunny,8,32.232983,72.31554,-24,-40.082557,-6.232982999999997,-22.31554
30,0.0,57,14,2018,30,0,1,26,14,3,9,Sunny,8,23.38774,47.337444,-12,-23.949703999999997,-9.38774,-21.337443999999998
30,0.0,54,12,2018,30,0,1,7,7,3,10,Sunny,8,12.047938,17.86543,0,-5.817492,-5.047938,-10.86543
31,0.0,52,10,2018,30,0,1,9,3,3,11,Cloudy,8,17.389385,20.458397,-6,-3.0690120000000007,-14.389385,-11.458397000000001
32,0.0,50,8,2018,30,0,1,9,12,3,12,Cloudy,8,18.373222,20.364317,3,-1.9910950000000014,-6.373221999999998,-11.364317
32,0.0,51,7,2018,30,0,1,10,7,3,13,Cloudy,8,20.524446,21.153912,-3,-0.6294659999999972,-13.524446000000001,-11.153911999999998
31,0.0,52,7,2018,30,0,1,7,7,3,14,Overcast,8,19.185648,19.902304,0,-0.7166560000000004,-12.185648,-12.902304
31,0.0,54,6,2018,30,0,1,22,23,3,15,Overcast,8,19.651058,18.661234,1,0.9898239999999987,3.348942000000001,3.3387659999999997
31,0.0,55,7,2018,30,0,1,22,34,3,16,Overcast,8,18.68155,18.044706,12,0.636844,15.318449999999999,3.9552939999999985
30,0.0,57,7,2018,30,0,1,29,55,3,17,Partly cloudy,8,63.890697,41.88414,26,22.006557,-8.890697000000003,-12.884140000000002
30,0.0,59,7,2018,30,0,1,42,55,3,18,Partly cloudy,8,70.78583,54.487457,13,16.298373000000005,-15.785830000000004,-12.487457
28,0.0,60,9,2018,30,0,1,30,44,3,19,Partly cloudy,8,51.20273,42.279713,14,8.923017000000002,-7.2027300000000025,-12.279713000000001
27,0.1,61,10,2018,30,0,1,16,16,3,20,Patchy rain possible,8,30.02096,23.568695,0,6.452264999999997,-14.020959999999999,-7.568695000000002
26,0.1,62,12,2018,30,0,1,11,15,3,21,Patchy rain possible,8,13.871276,15.2345,4,-1.3632240000000007,1.128724,-4.234500000000001
26,0.0,62,13,2018,30,0,1,9,8,3,22,Patchy rain possible,8,7.0005803,8.640911,-1,-1.640330699999999,0.9994196999999998,0.3590890000000009
25,0.1,63,14,2018,30,0,1,9,7,3,23,Light rain shower,8,6.3784213,9.2525835,-2,-2.8741622,0.6215786999999997,-0.25258350000000007
25,0.2,63,15,2018,31,0,1,3,1,4,0,Light rain shower,8,3.48862,3.1623642,-2,0.3262558000000002,-2.48862,-0.16236419999999985
24,0.1,67,17,2018,31,0,1,0,0,4,1,Light rain shower,8,1.2605269,1.2470534,0,0.013473499999999916,-1.2605269,-1.2470534
24,0.4,71,18,2018,31,0,1,0,0,4,2,Light rain shower,8,1.1378231,1.0747726,0,0.06305050000000012,-1.1378231,-1.0747726
23,0.5,75,19,2018,31,0,1,0,0,4,3,Light rain shower,8,0.8622362,1.0296319,0,-0.16739570000000004,-0.8622362,-1.0296319
23,0.2,76,18,2018,31,0,1,0,2,4,4,Light rain shower,8,1.0462953,1.0188819,2,0.02741339999999992,0.9537047000000001,-1.0188819
23,0.4,76,17,2018,31,0,1,1,2,4,5,Light rain shower,8,1.284726,1.6408603,1,-0.3561342999999999,0.715274,-0.6408602999999999
23,0.5,77,16,2018,31,0,1,5,2,4,6,Light rain shower,8,3.9421418,10.051629,-3,-6.1094872,-1.9421418,-5.051629
23,0.3,74,17,2018,31,0,1,17,16,4,7,Light rain shower,8,12.444112,24.494493,-1,-12.050380999999998,3.5558879999999995,-7.4944929999999985
24,0.1,72,19,2018,31,0,1,36,17,4,8,Light rain shower,8,22.62839,51.764782,-19,-29.136391999999997,-5.62839,-15.764781999999997
24,0.1,69,20,2018,31,0,1,27,14,4,9,Light rain shower,8,16.200485,34.53728,-13,-18.336795000000002,-2.2004850000000005,-7.537280000000003
24,0.1,67,18,2018,31,0,1,23,11,4,10,Light rain shower,8,11.05111,14.511807,-12,-3.4606969999999997,-0.051109999999999545,8.488193
25,0.1,66,16,2018,31,0,1,9,18,4,11,Patchy light drizzle,8,6.7505493,9.109821,9,-2.3592717,11.2494507,-0.10982100000000017
25,0.2,64,14,2018,31,0,1,14,8,4,12,Patchy light drizzle,8,9.337614,12.159011,-6,-2.8213969999999993,-1.3376140000000003,1.8409890000000004
25,0.1,64,16,2018,31,0,1,19,15,4,13,Patchy light drizzle,8,10.472986,13.663495,-4,-3.1905089999999987,4.527013999999999,5.336505000000001
25,0.2,64,18,2018,31,0,1,7,18,4,14,Light rain shower,8,13.034068,14.499861,11,-1.4657929999999997,4.9659320000000005,-7.499860999999999
25,0.3,64,19,2018,31,0,1,26,25,4,15,Light rain shower,8,14.802547,14.340137,-1,0.4624100000000002,10.197453,11.659863
24,0.2,65,19,2018,31,0,1,24,46,4,16,Light rain shower,8,17.196255,16.130344,22,1.0659109999999998,28.803745,7.869655999999999
24,0.2,66,20,2018,31,0,1,24,23,4,17,Light rain shower,8,44.220108,27.647942,-1,16.572166000000003,-21.220108000000003,-3.6479420000000005
23,0.3,67,20,2018,31,0,1,10,20,4,18,Light rain shower,8,40.505745,29.875038,10,10.630706999999997,-20.505744999999997,-19.875038
23,0.2,68,19,2018,31,0,1,14,15,4,19,Light rain shower,8,25.805307,22.074966,1,3.7303409999999992,-10.805306999999999,-8.074966
22,0.0,69,19,2018,31,0,1,9,11,4,20,Partly cloudy,8,16.48734,15.755519,2,0.731821,-5.48734,-6.755519
22,0.0,70,19,2018,31,0,1,8,7,4,21,Partly cloudy,8,9.240326,10.424086,-1,-1.1837600000000013,-2.2403259999999996,-2.424086000000001
22,0.0,71,18,2018,31,0,1,7,8,4,22,Partly cloudy,8,5.2567024,5.5458694,1,-0.28916699999999995,2.7432976,1.4541306
22,0.0,73,18,2018,31,0,1,5,2,4,23,Cloudy,8,3.7113407,5.625332,-3,-1.9139913000000002,-1.7113407,-0.6253320000000002
