year,sub,holidays,workday,tempC,precipMM,humidity,windspeedKmph,weekday,hour,weatherDesc2,month,predict,count,differenz_prozent
2016,rate,0,1,20,0.0,50,15,0,11,Sunny,9,,,
2016,rate,0,1,21,0.0,49,17,0,12,Sunny,9,,,
2016,rate,0,1,21,0.0,51,18,0,13,Sunny,9,,,
2016,rate,0,1,21,0.0,53,20,0,14,Partly cloudy,9,,,
2016,rate,0,1,21,0.0,55,22,0,15,Partly cloudy,9,,,
2016,rate,0,1,20,0.0,58,21,0,16,Partly cloudy,9,,,
2016,rate,0,1,19,0.0,61,19,0,17,Cloudy,9,,,
2016,rate,0,1,19,0.0,64,18,0,18,Cloudy,9,,,
2016,rate,0,1,19,0.0,66,19,0,19,Cloudy,9,,,
2016,rate,0,1,19,0.0,67,19,0,20,Cloudy,9,,,
2016,rate,0,1,19,0.0,69,19,0,21,Cloudy,9,,,
2016,rate,0,1,19,0.0,71,18,0,22,Cloudy,9,,,
2016,rate,0,1,19,0.0,72,16,0,23,Overcast,9,,,
2016,rate,0,1,17,3.6,92,9,1,6,Torrential rain shower,9,,,
2016,rate,0,1,18,1.8,87,9,1,7,Torrential rain shower,9,,,
2016,rate,0,1,19,0.0,82,9,1,8,Partly cloudy,9,,,
2016,rate,0,1,20,0.0,77,9,1,9,Partly cloudy,9,,,
2016,rate,0,1,21,0.0,70,8,1,10,Partly cloudy,9,,,
2016,rate,0,1,22,0.0,63,6,1,11,Sunny,9,,,
2016,rate,0,1,23,0.0,57,5,1,12,Sunny,9,,,
2016,rate,0,1,24,0.0,58,7,1,13,Sunny,9,,,
2016,rate,0,1,24,0.0,59,8,1,14,Sunny,9,,,
2016,rate,0,1,25,0.0,60,10,1,15,Sunny,9,,,
2016,rate,0,1,24,0.0,64,10,1,16,Sunny,9,,,
2016,rate,0,1,23,0.0,68,9,1,17,Sunny,9,,,
2016,rate,0,1,22,0.0,72,9,1,18,Clear,9,,,
2016,rate,0,1,21,0.0,74,8,1,19,Clear,9,,,
2016,rate,0,1,21,0.0,76,7,1,20,Clear,9,,,
2016,rate,0,1,20,0.0,78,6,1,21,Clear,9,,,
2016,rate,0,1,20,0.0,77,6,1,22,Clear,9,,,
2016,rate,0,1,19,0.0,75,6,1,23,Clear,9,,,
2016,rate,0,1,19,0.0,73,7,2,0,Clear,9,,,
2016,rate,0,1,17,0.0,83,14,2,5,Clear,9,,,
2016,rate,0,1,17,0.0,86,14,2,6,Sunny,9,,,
2016,rate,0,1,18,0.0,83,19,2,7,Sunny,9,,,
2016,rate,0,1,18,0.0,80,24,2,8,Cloudy,9,,,
2016,rate,0,1,19,0.0,77,28,2,9,Cloudy,9,,,
2016,rate,0,1,19,0.0,77,26,2,10,Cloudy,9,,,
2016,rate,0,1,19,0.1,78,23,2,11,Light drizzle,9,,,
2016,rate,0,1,18,0.1,79,20,2,12,Light drizzle,9,,,
2016,rate,0,1,18,0.0,77,22,2,13,Light drizzle,9,,,
2016,rate,0,1,18,0.0,76,25,2,14,Overcast,9,,,
2016,rate,0,1,18,0.0,75,27,2,15,Overcast,9,,,
2016,rate,0,1,18,0.0,76,25,2,16,Overcast,9,,,
2016,rate,0,1,17,0.0,78,24,2,17,Overcast,9,,,
2016,rate,0,1,16,0.0,79,22,2,18,Overcast,9,,,
2016,rate,0,1,16,0.0,79,24,2,19,Overcast,9,,,
2016,rate,0,1,15,0.0,79,25,2,20,Overcast,9,,,
2016,rate,0,1,15,0.0,79,26,2,21,Overcast,9,,,
2016,rate,0,1,15,0.0,80,25,2,22,Overcast,9,,,
2016,rate,0,1,15,0.1,83,23,3,0,Overcast,9,,,
2016,rate,0,1,16,0.1,83,25,3,5,Light drizzle,9,,,
2016,rate,0,1,16,0.1,82,23,3,6,Light drizzle,9,,,
2016,rate,0,1,16,0.0,79,25,3,7,Light drizzle,9,,,
2016,rate,0,1,16,0.0,77,28,3,8,Overcast,9,,,
2016,rate,0,1,17,0.0,75,30,3,9,Overcast,9,,,
2016,rate,0,1,17,0.0,75,28,3,10,Overcast,9,,,
2016,rate,0,1,17,0.0,74,26,3,11,Overcast,9,,,
2016,rate,0,1,17,0.0,73,23,3,12,Overcast,9,,,
2016,rate,0,1,17,0.0,72,26,3,13,Overcast,9,,,
2016,rate,0,1,17,0.1,71,29,3,14,Light drizzle,9,,,
2016,rate,0,1,17,0.2,70,31,3,15,Light drizzle,9,,,
2016,rate,0,1,17,0.1,72,27,3,16,Light drizzle,9,,,
2016,rate,0,1,16,0.1,73,23,3,17,Light drizzle,9,,,
2016,rate,0,1,16,0.2,75,19,3,18,Light drizzle,9,,,
2016,rate,0,1,16,0.1,77,23,3,19,Light drizzle,9,,,
2016,rate,0,1,15,0.1,78,27,3,20,Light drizzle,9,,,
2016,rate,0,1,15,0.1,80,30,3,21,Light drizzle,9,,,
2016,rate,0,1,15,0.0,81,30,3,22,Light drizzle,9,,,
2016,rate,0,1,14,0.2,79,37,4,3,Light drizzle,9,,,
2016,rate,0,1,14,0.6,83,30,4,5,Light rain,9,,,
2016,rate,0,1,14,0.8,85,27,4,6,Light rain,9,,,
2016,rate,0,1,14,0.4,86,29,4,7,Light rain,9,,,
2016,rate,0,1,15,0.5,87,31,4,8,Light rain,9,,,
2016,rate,0,1,15,0.7,88,33,4,9,Light rain,9,,,
2016,rate,0,1,15,0.4,88,30,4,10,Light rain,9,,,
2016,rate,0,1,16,0.6,88,27,4,11,Light rain,9,,,
2016,rate,0,1,16,0.8,88,24,4,12,Light rain,9,,,
2016,rate,0,1,16,0.4,86,27,4,13,Light rain,9,,,
2016,rate,0,1,16,0.0,84,30,4,14,Overcast,9,,,
2016,rate,0,1,16,0.0,83,33,4,15,Overcast,9,,,
2016,rate,0,1,16,0.0,84,29,4,16,Overcast,9,,,
2016,rate,0,1,16,0.1,86,25,4,17,Light drizzle,9,,,
2016,rate,0,1,15,0.2,87,21,4,18,Light drizzle,9,,,
2016,rate,0,1,15,0.1,87,24,4,19,Light drizzle,9,,,
2016,rate,0,1,15,0.0,88,27,4,20,Overcast,9,,,
2016,rate,0,1,14,0.0,88,30,4,21,Overcast,9,,,
2016,rate,0,1,14,0.0,88,27,4,22,Overcast,9,,,
2016,rate,0,0,14,0.1,90,22,5,1,Light drizzle,10,,,
2016,rate,0,0,15,0.0,89,20,5,7,Light drizzle,10,,,
2016,rate,0,0,15,0.1,87,21,5,8,Light drizzle,10,,,
2016,rate,0,0,15,0.1,86,21,5,9,Light drizzle,10,,,
2016,rate,0,0,15,0.0,84,20,5,10,Light drizzle,10,,,
2016,rate,0,0,16,0.2,83,19,5,11,Light drizzle,10,,,
2016,rate,0,0,17,0.2,82,17,5,12,Light drizzle,10,,,
2016,rate,0,0,17,0.1,82,18,5,13,Light drizzle,10,,,
2016,rate,0,0,17,0.1,82,19,5,14,Light rain shower,10,,,
2016,rate,0,0,17,0.2,82,20,5,15,Light rain shower,10,,,
2016,rate,0,0,16,0.1,83,18,5,16,Light rain shower,10,,,
2016,rate,0,0,16,0.2,85,16,5,17,Light rain shower,10,,,
2016,rate,0,0,15,0.2,87,15,5,18,Light rain shower,10,,,
2016,rate,0,0,15,0.1,88,17,5,19,Light rain shower,10,,,
2016,rate,0,0,15,0.8,90,18,5,20,Light rain shower,10,,,
2016,rate,0,0,15,1.1,91,20,5,21,Light rain shower,10,,,
2016,rate,0,0,14,0.6,91,18,5,22,Light rain shower,10,,,
2016,rate,0,0,14,0.9,91,17,5,23,Moderate or heavy rain shower,10,,,
2016,rate,0,0,14,0.0,90,15,6,2,Cloudy,10,,,
2016,rate,0,0,14,0.0,90,10,6,6,Cloudy,10,,,
2016,rate,0,0,14,0.0,88,11,6,7,Cloudy,10,,,
2016,rate,0,0,15,0.0,87,11,6,8,Overcast,10,,,
2016,rate,0,0,15,0.0,85,12,6,9,Overcast,10,,,
2016,rate,0,0,16,0.0,82,8,6,10,Overcast,10,,,
2016,rate,0,0,17,0.0,80,5,6,11,Overcast,10,,,
2016,rate,0,0,18,0.0,77,2,6,12,Overcast,10,,,
2016,rate,0,0,18,0.0,79,2,6,13,Overcast,10,,,
2016,rate,0,0,17,0.0,81,3,6,14,Overcast,10,,,
2016,rate,0,0,17,0.0,83,3,6,15,Overcast,10,,,
2016,rate,0,0,17,0.0,85,3,6,16,Overcast,10,,,
2016,rate,0,0,17,0.0,86,4,6,17,Cloudy,10,,,
2016,rate,0,0,16,0.0,88,4,6,18,Cloudy,10,,,
2016,rate,0,0,16,0.0,89,4,6,19,Cloudy,10,,,
2016,rate,0,0,16,0.0,91,3,6,20,Overcast,10,,,
2016,rate,0,0,15,0.0,92,3,6,21,Overcast,10,,,
2016,rate,0,0,15,0.0,92,3,6,22,Overcast,10,,,
2016,rate,0,0,16,0.0,92,3,6,23,Cloudy,10,,,
2016,rate,0,1,15,0.0,92,7,0,5,Partly cloudy,10,,,
2016,rate,0,1,15,0.0,91,6,0,6,Partly cloudy,10,,,
2016,rate,0,1,16,0.0,86,8,0,7,Partly cloudy,10,,,
2016,rate,0,1,17,0.0,81,9,0,8,Partly cloudy,10,,,
2016,rate,0,1,19,0.0,77,10,0,9,Partly cloudy,10,,,
2016,rate,0,1,20,0.0,72,7,0,10,Partly cloudy,10,,,
2016,rate,0,1,22,0.1,67,4,0,11,Sunny,10,,,
2016,rate,0,1,23,0.1,62,1,0,12,Sunny,10,,,
2016,rate,0,1,23,0.0,64,2,0,13,Sunny,10,,,
2016,rate,0,1,22,0.1,65,3,0,14,Patchy rain possible,10,,,
2016,rate,0,1,22,0.1,67,3,0,15,Patchy rain possible,10,,,
2016,rate,0,1,20,0.0,73,4,0,16,Patchy rain possible,10,,,
2016,rate,0,1,19,0.0,79,4,0,17,Sunny,10,,,
2016,rate,0,1,18,0.0,84,5,0,18,Clear,10,,,
2016,rate,0,1,18,0.0,83,4,0,19,Clear,10,,,
2016,rate,0,1,17,0.6,82,4,0,20,Patchy rain possible,10,,,
2016,rate,0,1,17,0.8,81,3,0,21,Patchy rain possible,10,,,
2016,rate,0,1,17,0.4,83,5,0,22,Patchy rain possible,10,,,
2016,rate,0,1,16,0.7,84,6,0,23,Light rain shower,10,,,
2016,rate,0,1,16,0.7,88,11,1,1,Light rain shower,10,,,
2016,rate,0,1,15,0.8,90,16,1,5,Light rain shower,10,,,
2016,rate,0,1,15,1.0,89,15,1,6,Light rain shower,10,,,
2016,rate,0,1,16,0.5,87,17,1,7,Light rain shower,10,,,
2016,rate,0,1,16,0.1,85,19,1,8,Light rain shower,10,,,
2016,rate,0,1,16,0.1,83,21,1,9,Light rain shower,10,,,
2016,rate,0,1,17,0.0,79,18,1,10,Light rain shower,10,,,
2016,rate,0,1,17,0.1,76,16,1,11,Light rain shower,10,,,
2016,rate,0,1,18,0.1,72,14,1,12,Light rain shower,10,,,
2016,rate,0,1,18,0.0,71,15,1,13,Light rain shower,10,,,
2016,rate,0,1,19,0.0,70,16,1,14,Cloudy,10,,,
2016,rate,0,1,19,0.0,68,16,1,15,Cloudy,10,,,
2016,rate,0,1,18,0.0,70,15,1,16,Cloudy,10,,,
2016,rate,0,1,18,0.0,72,13,1,17,Cloudy,10,,,
2016,rate,0,1,17,0.0,73,11,1,18,Cloudy,10,,,
2016,rate,0,1,17,0.0,76,14,1,19,Cloudy,10,,,
2016,rate,0,1,16,0.0,79,16,1,20,Clear,10,,,
2016,rate,0,1,15,0.0,83,18,1,21,Clear,10,,,
2016,rate,0,1,15,0.0,82,17,1,22,Clear,10,,,
2016,rate,0,1,14,0.0,82,15,1,23,Clear,10,,,
2016,rate,0,1,12,0.0,81,14,2,5,Clear,10,,,
2016,rate,0,1,12,0.0,79,13,2,6,Sunny,10,,,
2016,rate,0,1,14,0.0,73,14,2,7,Sunny,10,,,
2016,rate,0,1,15,0.0,66,15,2,8,Sunny,10,,,
2016,rate,0,1,16,0.0,60,16,2,9,Sunny,10,,,
2016,rate,0,1,17,0.0,56,14,2,10,Sunny,10,,,
2016,rate,0,1,19,0.0,53,12,2,11,Sunny,10,,,
2016,rate,0,1,20,0.0,49,10,2,12,Sunny,10,,,
2016,rate,0,1,20,0.0,52,10,2,13,Sunny,10,,,
2016,rate,0,1,21,0.0,55,10,2,14,Sunny,10,,,
2016,rate,0,1,21,0.0,58,10,2,15,Sunny,10,,,
2016,rate,0,1,20,0.0,65,9,2,16,Sunny,10,,,
2016,rate,0,1,19,0.0,72,8,2,17,Sunny,10,,,
2016,rate,0,1,18,0.0,79,6,2,18,Clear,10,,,
2016,rate,0,1,18,0.0,81,5,2,19,Clear,10,,,
2016,rate,0,1,18,0.0,82,4,2,20,Clear,10,,,
2016,rate,0,1,17,0.0,83,4,2,21,Clear,10,,,
2016,rate,0,1,17,0.0,84,4,2,22,Clear,10,,,
2016,rate,0,1,17,0.0,84,5,2,23,Clear,10,,,
2016,rate,0,1,14,0.0,88,7,3,4,Clear,10,,,
2016,rate,0,1,14,0.0,88,6,3,5,Clear,10,,,
2016,rate,0,1,15,0.0,87,5,3,6,Sunny,10,,,
2016,rate,0,1,17,0.0,80,5,3,7,Sunny,10,,,
2016,rate,0,1,19,0.0,72,4,3,8,Sunny,10,,,
2016,rate,0,1,21,0.0,64,4,3,9,Sunny,10,,,
2016,rate,0,1,22,0.0,59,4,3,10,Sunny,10,,,
2016,rate,0,1,24,0.0,55,4,3,11,Sunny,10,,,
2016,rate,0,1,25,0.0,50,4,3,12,Sunny,10,,,
2016,rate,0,1,25,0.0,52,5,3,13,Sunny,10,,,
2016,rate,0,1,25,0.0,54,6,3,14,Sunny,10,,,
2016,rate,0,1,25,0.0,56,7,3,15,Sunny,10,,,
2016,rate,0,1,23,0.0,64,8,3,16,Sunny,10,,,
2016,rate,0,1,21,0.0,72,8,3,17,Sunny,10,,,
2016,rate,0,1,19,0.0,79,9,3,18,Clear,10,,,
2016,rate,0,1,19,0.0,81,8,3,19,Clear,10,,,
2016,rate,0,1,19,0.0,83,6,3,20,Clear,10,,,
2016,rate,0,1,18,0.0,85,5,3,21,Clear,10,,,
2016,rate,0,1,18,0.0,85,4,3,22,Clear,10,,,
2016,rate,0,1,18,0.0,85,3,3,23,Clear,10,,,
2016,rate,0,1,18,0.0,85,3,4,0,Clear,10,,,
2016,rate,0,1,17,0.0,87,5,4,4,Clear,10,,,
2016,rate,0,1,17,0.0,87,4,4,5,Clear,10,,,
2016,rate,0,1,17,0.0,86,4,4,6,Sunny,10,,,
2016,rate,0,1,19,0.0,78,6,4,7,Sunny,10,,,
2016,rate,0,1,20,0.0,70,7,4,8,Sunny,10,,,
2016,rate,0,1,21,0.0,62,9,4,9,Sunny,10,,,
2016,rate,0,1,22,0.0,59,9,4,10,Sunny,10,,,
2016,rate,0,1,22,0.0,55,9,4,11,Sunny,10,,,
2016,rate,0,1,23,0.0,52,10,4,12,Sunny,10,,,
2016,rate,0,1,23,0.0,55,11,4,13,Sunny,10,,,
2016,rate,0,1,22,0.0,57,12,4,14,Sunny,10,,,
2016,rate,0,1,22,0.0,60,14,4,15,Sunny,10,,,
2016,rate,0,1,21,0.0,67,11,4,16,Sunny,10,,,
2016,rate,0,1,20,0.0,74,9,4,17,Sunny,10,,,
2016,rate,0,1,19,0.0,81,6,4,18,Clear,10,,,
2016,rate,0,1,18,0.0,82,7,4,19,Clear,10,,,
2016,rate,0,1,16,0.0,82,7,4,20,Clear,10,,,
2016,rate,0,1,15,0.0,83,8,4,21,Clear,10,,,
2016,rate,0,1,15,0.0,83,7,4,22,Clear,10,,,
2016,rate,0,1,15,0.0,83,7,4,23,Partly cloudy,10,,,
2016,rate,0,0,14,0.0,83,7,5,0,Partly cloudy,10,,,
2016,rate,0,0,17,0.0,81,8,5,7,Sunny,10,,,
2016,rate,0,0,18,0.0,78,8,5,8,Partly cloudy,10,,,
2016,rate,0,0,19,0.0,75,8,5,9,Partly cloudy,10,,,
2016,rate,0,0,19,0.0,77,7,5,10,Partly cloudy,10,,,
2016,rate,0,0,20,0.3,79,6,5,11,Light rain shower,10,,,
2016,rate,0,0,20,0.4,81,5,5,12,Light rain shower,10,,,
2016,rate,0,0,19,0.2,86,5,5,13,Light rain shower,10,,,
2016,rate,0,0,19,1.0,90,6,5,14,Moderate rain,10,,,
2016,rate,0,0,19,1.3,95,6,5,15,Moderate rain,10,,,
2016,rate,0,0,18,0.6,95,6,5,16,Moderate rain,10,,,
2016,rate,0,0,18,1.5,95,6,5,17,Moderate rain,10,,,
2016,rate,0,0,18,2.0,96,6,5,18,Moderate rain,10,,,
2016,rate,0,0,18,1.0,95,6,5,19,Moderate rain,10,,,
2016,rate,0,0,18,1.6,95,5,5,20,Moderate rain at times,10,,,
2016,rate,0,0,18,1.0,94,7,5,22,Moderate rain at times,10,,,
2016,rate,0,0,18,2.2,94,9,5,23,Moderate rain,10,,,
2016,rate,0,0,18,4.5,94,10,6,0,Moderate rain,10,,,
2016,rate,0,0,17,2.2,94,13,6,1,Moderate rain,10,,,
2016,rate,0,0,16,1.2,93,18,6,3,Moderate rain,10,,,
2016,rate,0,0,13,1.6,87,24,6,8,Moderate rain,10,,,
2016,rate,0,0,12,2.1,86,28,6,9,Moderate rain,10,,,
2016,rate,0,0,12,1.0,86,27,6,10,Moderate rain,10,,,
2016,rate,0,0,12,2.2,86,27,6,11,Moderate rain,10,,,
2016,rate,0,0,12,2.9,86,26,6,12,Moderate rain,10,,,
2016,rate,0,0,12,1.4,85,29,6,13,Moderate rain,10,,,
2016,rate,0,0,13,0.0,83,31,6,14,Sunny,10,,,
2016,rate,0,0,13,0.0,81,33,6,15,Sunny,10,,,
2016,rate,0,0,13,0.0,79,30,6,16,Sunny,10,,,
2016,rate,0,0,13,0.0,77,27,6,17,Sunny,10,,,
2016,rate,0,0,12,0.0,75,24,6,18,Clear,10,,,
2016,rate,0,0,12,0.0,73,26,6,19,Clear,10,,,
2016,rate,0,0,12,0.0,71,28,6,20,Clear,10,,,
2016,rate,0,0,11,0.0,69,30,6,21,Clear,10,,,
2016,rate,1,0,9,0.0,70,26,0,1,Clear,10,,,
2016,rate,1,0,8,0.0,70,21,0,6,Sunny,10,,,
2016,rate,1,0,9,0.0,64,22,0,7,Sunny,10,,,
2016,rate,1,0,10,0.0,59,23,0,8,Sunny,10,,,
2016,rate,1,0,12,0.0,54,24,0,9,Sunny,10,,,
2016,rate,1,0,13,0.0,49,22,0,10,Sunny,10,,,
2016,rate,1,0,14,0.0,45,19,0,11,Sunny,10,,,
2016,rate,1,0,15,0.0,40,17,0,12,Sunny,10,,,
2016,rate,1,0,16,0.0,41,16,0,13,Sunny,10,,,
2016,rate,1,0,17,0.0,42,15,0,14,Sunny,10,,,
2016,rate,1,0,18,0.0,43,14,0,15,Sunny,10,,,
2016,rate,1,0,16,0.0,47,13,0,16,Sunny,10,,,
2016,rate,1,0,15,0.0,51,12,0,17,Sunny,10,,,
2016,rate,1,0,13,0.0,55,12,0,18,Clear,10,,,
2016,rate,1,0,13,0.0,56,12,0,19,Clear,10,,,
2016,rate,1,0,12,0.0,57,12,0,20,Clear,10,,,
2016,rate,1,0,12,0.0,59,13,0,21,Clear,10,,,
2016,rate,1,0,11,0.0,60,12,0,22,Clear,10,,,
2016,rate,1,0,11,0.0,61,12,0,23,Clear,10,,,
2016,rate,0,1,10,0.0,62,12,1,0,Clear,10,,,
2016,rate,0,1,9,0.0,64,12,1,5,Clear,10,,,
2016,rate,0,1,9,0.0,63,11,1,6,Sunny,10,,,
2016,rate,0,1,10,0.0,58,10,1,7,Sunny,10,,,
2016,rate,0,1,12,0.0,52,10,1,8,Sunny,10,,,
2016,rate,0,1,13,0.0,47,10,1,9,Sunny,10,,,
2016,rate,0,1,14,0.0,46,8,1,10,Sunny,10,,,
2016,rate,0,1,15,0.0,45,6,1,11,Partly cloudy,10,,,
2016,rate,0,1,16,0.0,44,5,1,12,Partly cloudy,10,,,
2016,rate,0,1,16,0.0,48,6,1,13,Partly cloudy,10,,,
2016,rate,0,1,16,0.0,52,7,1,14,Sunny,10,,,
2016,rate,0,1,17,0.0,56,9,1,15,Sunny,10,,,
2016,rate,0,1,15,0.0,62,8,1,16,Sunny,10,,,
2016,rate,0,1,14,0.0,69,7,1,17,Overcast,10,,,
2016,rate,0,1,13,0.0,75,6,1,18,Overcast,10,,,
2016,rate,0,1,12,0.0,75,7,1,19,Overcast,10,,,
2016,rate,0,1,12,0.0,75,8,1,20,Clear,10,,,
2016,rate,0,1,12,0.0,75,8,1,21,Clear,10,,,
2016,rate,0,1,12,0.0,76,7,1,22,Clear,10,,,
2016,rate,0,1,12,0.0,77,5,1,23,Clear,10,,,
2016,rate,0,1,12,0.0,81,5,2,4,Clear,10,,,
2016,rate,0,1,13,0.0,81,4,2,6,Sunny,10,,,
2016,rate,0,1,14,0.0,76,6,2,7,Sunny,10,,,
2016,rate,0,1,15,0.0,71,7,2,8,Partly cloudy,10,,,
2016,rate,0,1,16,0.0,66,9,2,9,Partly cloudy,10,,,
2016,rate,0,1,17,0.0,65,9,2,10,Partly cloudy,10,,,
2016,rate,0,1,17,0.0,64,8,2,11,Partly cloudy,10,,,
2016,rate,0,1,18,0.0,64,8,2,12,Partly cloudy,10,,,
2016,rate,0,1,18,0.0,64,9,2,13,Partly cloudy,10,,,
2016,rate,0,1,18,0.0,65,11,2,14,Sunny,10,,,
2016,rate,0,1,18,0.0,66,13,2,15,Sunny,10,,,
2016,rate,0,1,17,0.0,70,12,2,16,Sunny,10,,,
2016,rate,0,1,16,0.0,75,11,2,17,Partly cloudy,10,,,
2016,rate,0,1,14,0.0,80,9,2,18,Partly cloudy,10,,,
2016,rate,0,1,14,0.0,81,9,2,19,Partly cloudy,10,,,
2016,rate,0,1,14,0.0,82,9,2,20,Clear,10,,,
2016,rate,0,1,14,0.0,83,9,2,21,Clear,10,,,
2016,rate,0,1,14,0.0,84,7,2,22,Clear,10,,,
2016,rate,0,1,14,0.0,85,6,2,23,Clear,10,,,
2016,rate,0,1,14,0.0,85,4,3,0,Clear,10,,,
2016,rate,0,1,13,0.0,87,6,3,5,Overcast,10,,,
2016,rate,0,1,13,0.0,87,6,3,6,Overcast,10,,,
2016,rate,0,1,14,0.0,83,9,3,7,Overcast,10,,,
2016,rate,0,1,16,0.0,80,12,3,8,Partly cloudy,10,,,
2016,rate,0,1,18,0.0,76,15,3,9,Partly cloudy,10,,,
2016,rate,0,1,18,0.0,73,15,3,10,Partly cloudy,10,,,
2016,rate,0,1,19,0.0,71,15,3,11,Partly cloudy,10,,,
2016,rate,0,1,20,0.0,69,15,3,12,Partly cloudy,10,,,
2016,rate,0,1,19,0.0,69,16,3,13,Partly cloudy,10,,,
2016,rate,0,1,19,0.0,70,17,3,14,Cloudy,10,,,
2016,rate,0,1,18,0.0,70,18,3,15,Cloudy,10,,,
2016,rate,0,1,17,0.0,72,17,3,16,Cloudy,10,,,
2016,rate,0,1,16,0.0,73,16,3,17,Sunny,10,,,
2016,rate,0,1,15,0.0,75,15,3,18,Clear,10,,,
2016,rate,0,1,14,0.0,74,18,3,19,Clear,10,,,
2016,rate,0,1,14,0.0,73,22,3,20,Clear,10,,,
2016,rate,0,1,13,0.0,71,26,3,21,Clear,10,,,
2016,rate,0,1,12,0.0,73,23,3,22,Clear,10,,,
2016,rate,0,1,11,0.0,74,20,3,23,Clear,10,,,
2016,rate,0,1,10,0.0,75,17,4,0,Clear,10,,,
2016,rate,0,1,10,0.0,77,16,4,1,Clear,10,,,
2016,rate,0,1,10,0.0,80,14,4,4,Clear,10,,,
2016,rate,0,1,9,0.0,77,11,4,6,Sunny,10,,,
2016,rate,0,1,10,0.0,69,12,4,7,Sunny,10,,,
2016,rate,0,1,11,0.0,61,14,4,8,Sunny,10,,,
2016,rate,0,1,13,0.0,53,15,4,9,Sunny,10,,,
2016,rate,0,1,14,0.0,48,13,4,10,Sunny,10,,,
2016,rate,0,1,16,0.0,44,10,4,11,Sunny,10,,,
2016,rate,0,1,17,0.0,39,7,4,12,Sunny,10,,,
2016,rate,0,1,17,0.0,39,6,4,13,Sunny,10,,,
2016,rate,0,1,17,0.0,39,6,4,14,Sunny,10,,,
2016,rate,0,1,17,0.0,40,5,4,15,Sunny,10,,,
2016,rate,0,1,16,0.0,44,6,4,16,Sunny,10,,,
2016,rate,0,1,14,0.0,48,6,4,17,Sunny,10,,,
2016,rate,0,1,13,0.0,52,7,4,18,Clear,10,,,
2016,rate,0,1,12,0.0,55,8,4,19,Clear,10,,,
2016,rate,0,1,12,0.0,57,9,4,20,Clear,10,,,
2016,rate,0,1,12,0.0,59,9,4,21,Clear,10,,,
2016,rate,0,1,12,0.0,61,9,4,22,Clear,10,,,
2016,rate,0,1,12,0.0,63,9,4,23,Clear,10,,,
2016,rate,0,0,12,0.0,65,9,5,0,Clear,10,,,
2016,rate,0,0,12,0.0,67,9,5,1,Clear,10,,,
2016,rate,0,0,12,0.0,66,9,5,7,Sunny,10,,,
2016,rate,0,0,14,0.0,61,8,5,8,Sunny,10,,,
2016,rate,0,0,16,0.0,56,8,5,9,Sunny,10,,,
2016,rate,0,0,17,0.0,54,8,5,10,Sunny,10,,,
2016,rate,0,0,18,0.0,52,8,5,11,Sunny,10,,,
2016,rate,0,0,19,0.0,50,9,5,12,Sunny,10,,,
2016,rate,0,0,18,0.0,53,10,5,13,Sunny,10,,,
2016,rate,0,0,18,0.0,55,12,5,14,Sunny,10,,,
2016,rate,0,0,18,0.0,57,13,5,15,Sunny,10,,,
2016,rate,0,0,17,0.0,62,13,5,16,Sunny,10,,,
2016,rate,0,0,16,0.0,67,13,5,17,Sunny,10,,,
2016,rate,0,0,15,0.0,72,13,5,18,Clear,10,,,
2016,rate,0,0,14,0.0,74,13,5,19,Clear,10,,,
2016,rate,0,0,14,0.0,76,13,5,20,Clear,10,,,
2016,rate,0,0,13,0.0,78,13,5,21,Clear,10,,,
2016,rate,0,0,13,0.0,80,13,5,22,Clear,10,,,
2016,rate,0,0,13,0.0,82,12,5,23,Clear,10,,,
2016,rate,0,0,13,0.0,84,11,6,0,Clear,10,,,
2016,rate,0,0,12,0.0,85,12,6,1,Clear,10,,,
2016,rate,0,0,12,0.0,85,12,6,4,Clear,10,,,
2016,rate,0,0,13,0.0,77,13,6,7,Sunny,10,,,
2016,rate,0,0,15,0.0,72,16,6,8,Partly cloudy,10,,,
2016,rate,0,0,16,0.0,67,19,6,9,Partly cloudy,10,,,
2016,rate,0,0,18,0.0,66,17,6,10,Partly cloudy,10,,,
2016,rate,0,0,19,0.0,65,16,6,11,Partly cloudy,10,,,
2016,rate,0,0,20,0.0,64,14,6,12,Partly cloudy,10,,,
2016,rate,0,0,20,0.0,65,15,6,13,Partly cloudy,10,,,
2016,rate,0,0,20,0.0,67,16,6,14,Sunny,10,,,
2016,rate,0,0,20,0.0,69,17,6,15,Sunny,10,,,
2016,rate,0,0,19,0.0,74,15,6,16,Sunny,10,,,
2016,rate,0,0,18,0.0,79,14,6,17,Sunny,10,,,
2016,rate,0,0,17,0.0,84,13,6,18,Clear,10,,,
2016,rate,0,0,17,0.0,87,15,6,19,Clear,10,,,
2016,rate,0,0,16,0.0,89,16,6,20,Clear,10,,,
2016,rate,0,0,16,0.0,91,18,6,21,Clear,10,,,
2016,rate,0,0,16,0.0,91,18,6,22,Clear,10,,,
2016,rate,0,1,16,0.0,91,18,0,0,Partly cloudy,10,,,
2016,rate,0,1,16,0.0,92,17,0,1,Partly cloudy,10,,,
2016,rate,0,1,16,0.0,90,9,0,5,Clear,10,,,
2016,rate,0,1,16,0.0,89,5,0,6,Sunny,10,,,
2016,rate,0,1,18,0.0,82,7,0,7,Sunny,10,,,
2016,rate,0,1,20,0.0,76,9,0,8,Partly cloudy,10,,,
2016,rate,0,1,22,0.0,70,10,0,9,Partly cloudy,10,,,
