year,month,day,hour,count,holidays,weekday,workday,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,ausleihenpredict
2018,4,20,17,29,0,4,1,8,0.0,49,23,Sunny,38.785976
2018,4,20,18,24,0,4,1,7,0.0,52,22,Clear,36.28317
2018,4,20,19,17,0,4,1,6,0.0,53,22,Clear,20.976555
2018,4,20,20,6,0,4,1,5,0.0,54,21,Clear,11.068808
2018,4,20,21,2,0,4,1,5,0.0,55,20,Clear,4.19943
2018,4,20,22,2,0,4,1,5,0.0,56,18,Clear,3.3484132
2018,4,20,23,2,0,4,1,5,0.0,58,16,Clear,0.0
2018,4,21,0,3,0,5,0,5,0.0,60,14,Clear,1.3659272
2018,4,21,6,1,0,5,0,4,0.0,66,10,Sunny,0.89156395
2018,4,21,8,5,0,5,0,8,0.0,53,12,Sunny,6.8104954
2018,4,21,9,11,0,5,0,10,0.0,46,13,Sunny,13.14045
2018,4,21,10,29,0,5,0,11,0.0,43,13,Sunny,15.708418
2018,4,21,11,32,0,5,0,13,0.0,41,13,Sunny,27.929102
2018,4,21,12,35,0,5,0,14,0.0,38,13,Sunny,30.25907
2018,4,21,13,44,0,5,0,14,0.0,37,13,Sunny,32.39461
2018,4,21,14,37,0,5,0,14,0.0,36,13,Sunny,39.60088
2018,4,21,15,46,0,5,0,15,0.0,35,13,Sunny,41.28251
2018,4,21,16,24,0,5,0,14,0.0,38,12,Sunny,39.615696
2018,4,21,17,33,0,5,0,13,0.0,42,10,Sunny,41.170288
2018,4,21,18,37,0,5,0,13,0.0,45,8,Clear,38.52077
2018,4,21,19,22,0,5,0,12,0.0,46,10,Clear,29.258064
2018,4,21,20,7,0,5,0,11,0.0,48,12,Clear,17.259443
2018,4,21,21,4,0,5,0,10,0.0,49,14,Clear,9.41647
2018,4,21,22,3,0,5,0,9,0.0,51,13,Clear,2.6368563
2018,4,21,23,4,0,5,0,9,0.0,53,12,Clear,4.182073
2018,4,22,0,3,0,6,0,8,0.0,55,11,Clear,2.451264
2018,4,22,2,1,0,6,0,9,0.0,59,9,Clear,0.0
2018,4,22,5,1,0,6,0,10,0.0,60,5,Clear,0.0
2018,4,22,7,4,0,6,0,12,0.0,55,5,Sunny,3.1081321
2018,4,22,8,1,0,6,0,13,0.0,51,5,Sunny,0.0
2018,4,22,9,6,0,6,0,14,0.0,46,6,Sunny,15.885703
2018,4,22,10,21,0,6,0,15,0.0,43,4,Sunny,18.836107
2018,4,22,11,20,0,6,0,16,0.0,40,3,Sunny,33.563377
2018,4,22,12,29,0,6,0,16,0.0,37,1,Sunny,34.80157
2018,4,22,13,30,0,6,0,17,0.0,35,2,Sunny,39.376785
2018,4,22,14,22,0,6,0,18,0.0,33,3,Sunny,46.956905
2018,4,22,15,48,0,6,0,19,0.0,31,4,Sunny,48.914898
2018,4,22,16,29,0,6,0,17,0.0,34,8,Sunny,46.01924
2018,4,22,17,39,0,6,0,16,0.0,37,11,Sunny,44.408916
2018,4,22,18,25,0,6,0,14,0.0,40,15,Clear,40.189163
2018,4,22,19,32,0,6,0,13,0.0,41,13,Clear,33.58168
2018,4,22,20,15,0,6,0,13,0.0,43,11,Clear,22.16062
2018,4,22,21,3,0,6,0,12,0.0,44,8,Clear,12.765859
2018,4,22,22,1,0,6,0,12,0.0,46,6,Clear,4.620536
2018,4,22,23,2,0,6,0,11,0.0,49,4,Clear,0.0
2018,4,23,1,2,0,0,1,11,0.0,53,3,Clear,1.1159782
2018,4,23,6,7,0,0,1,11,0.0,50,7,Sunny,2.5554745
2018,4,23,7,18,0,0,1,12,0.0,45,7,Sunny,13.865445
2018,4,23,8,18,0,0,1,14,0.0,41,8,Sunny,25.844566
2018,4,23,9,13,0,0,1,15,0.0,37,9,Sunny,16.361092
2018,4,23,10,8,0,0,1,16,0.0,35,9,Sunny,9.173416
2018,4,23,11,5,0,0,1,17,0.0,34,9,Sunny,12.048431
2018,4,23,12,12,0,0,1,17,0.0,32,9,Sunny,15.1840105
2018,4,23,13,10,0,0,1,17,0.0,33,11,Sunny,15.2385235
2018,4,23,14,17,0,0,1,16,0.0,34,14,Sunny,19.389524
2018,4,23,15,24,0,0,1,16,0.0,35,16,Sunny,20.576305
2018,4,23,16,15,0,0,1,15,0.0,40,15,Sunny,22.312786
2018,4,23,17,28,0,0,1,15,0.0,45,14,Sunny,52.080944
2018,4,23,18,55,0,0,1,14,0.0,49,12,Clear,58.638447
2018,4,23,19,41,0,0,1,13,0.0,50,11,Clear,40.750828
2018,4,23,20,25,0,0,1,12,0.0,52,11,Clear,20.370708
2018,4,23,21,10,0,0,1,12,0.0,53,10,Clear,8.2145
2018,4,23,22,3,0,0,1,11,0.0,54,9,Clear,3.4004052
2018,4,23,23,2,0,0,1,10,0.0,55,8,Overcast,1.6326431
2018,4,24,2,1,0,1,1,10,0.0,58,6,Clear,0.0
2018,4,24,5,2,0,1,1,10,0.0,59,5,Clear,1.876364
2018,4,24,6,11,0,1,1,11,0.0,59,4,Sunny,3.4548912
2018,4,24,7,31,0,1,1,12,0.0,54,7,Sunny,16.849829
2018,4,24,8,31,0,1,1,13,0.0,49,11,Overcast,22.461277
2018,4,24,9,11,0,1,1,14,0.0,45,14,Overcast,14.076364
2018,4,24,10,10,0,1,1,14,0.0,44,16,Overcast,6.358729
2018,4,24,11,9,0,1,1,15,0.0,44,17,Partly cloudy,12.320038
2018,4,24,12,7,0,1,1,15,0.0,43,19,Partly cloudy,12.7594595
2018,4,24,13,11,0,1,1,15,0.0,46,19,Partly cloudy,13.787223
2018,4,24,14,11,0,1,1,15,0.0,49,18,Cloudy,17.55604
2018,4,24,15,16,0,1,1,15,0.0,52,18,Cloudy,18.821869
2018,4,24,16,12,0,1,1,14,0.0,56,18,Cloudy,17.87476
2018,4,24,17,33,0,1,1,13,0.0,60,18,Overcast,40.63574
2018,4,24,18,53,0,1,1,13,0.0,64,18,Overcast,47.38017
2018,4,24,19,31,0,1,1,12,0.0,69,18,Overcast,30.235529
2018,4,24,20,21,0,1,1,12,0.3,73,18,Light rain,5.104604
2018,4,24,21,11,0,1,1,11,0.4,77,17,Light rain,2.7759144
2018,4,24,22,4,0,1,1,11,0.2,81,17,Light rain,1.7271852
2018,4,25,0,1,0,2,1,11,2.4,88,18,Moderate rain,0.0
2018,4,25,4,1,0,2,1,11,0.3,91,21,Light rain,0.0
2018,4,25,5,1,0,2,1,12,0.6,92,21,Light rain,0.0
2018,4,25,6,2,0,2,1,12,0.8,93,21,Light rain,1.8151177
2018,4,25,7,2,0,2,1,12,0.4,94,20,Light rain,0.0
2018,4,25,8,4,0,2,1,12,0.8,95,20,Moderate rain,10.081758
2018,4,25,9,6,0,2,1,12,1.1,96,19,Moderate rain,4.2033114
2018,4,25,10,5,0,2,1,12,0.6,96,17,Moderate rain,1.777762
2018,4,25,11,3,0,2,1,12,1.2,96,15,Moderate rain,1.342922
2018,4,25,12,3,0,2,1,13,1.6,96,14,Moderate rain,1.6510582
2018,4,25,13,2,0,2,1,13,0.8,95,12,Moderate rain,1.2888393
2018,4,25,14,5,0,2,1,13,0.5,95,10,Light rain shower,8.526028
2018,4,25,15,3,0,2,1,13,0.7,94,9,Light rain shower,10.969462
2018,4,25,16,10,0,2,1,13,0.4,94,7,Light rain shower,12.587124
2018,4,25,17,13,0,2,1,13,0.6,95,5,Light rain shower,37.34975
2018,4,25,18,23,0,2,1,13,0.8,95,3,Light rain shower,41.518253
2018,4,25,19,18,0,2,1,13,0.4,95,3,Light rain shower,28.70277
2018,4,25,20,12,0,2,1,12,0.5,96,3,Light rain shower,14.068559
2018,4,25,21,5,0,2,1,12,0.6,96,2,Light rain shower,5.1688533
2018,4,25,22,7,0,2,1,12,0.3,96,3,Light rain shower,2.38659
2018,4,25,23,2,0,2,1,12,0.6,96,4,Light rain shower,2.0137682
2018,4,26,0,2,0,3,1,12,1.2,96,5,Light rain shower,0.0
2018,4,26,5,1,0,3,1,11,0.1,77,18,Clear,1.6146998
2018,4,26,6,10,0,3,1,11,0.1,72,18,Sunny,3.512427
2018,4,26,7,35,0,3,1,12,0.0,66,19,Sunny,15.184235
2018,4,26,8,37,0,3,1,13,0.0,61,20,Sunny,26.621357
2018,4,26,9,19,0,3,1,14,0.0,56,21,Sunny,17.120226
2018,4,26,10,6,0,3,1,15,0.0,53,20,Sunny,10.569768
2018,4,26,11,16,0,3,1,15,0.0,51,19,Sunny,11.927913
2018,4,26,12,4,0,3,1,16,0.0,49,18,Sunny,12.363199
2018,4,26,13,12,0,3,1,17,0.0,48,17,Sunny,14.0384
2018,4,26,14,29,0,3,1,17,0.0,48,16,Sunny,18.775518
2018,4,26,15,34,0,3,1,18,0.0,47,15,Sunny,23.096607
2018,4,26,16,19,0,3,1,17,0.0,50,12,Sunny,25.27115
2018,4,26,17,40,0,3,1,17,0.0,53,9,Sunny,52.795242
2018,4,26,18,69,0,3,1,17,0.0,56,5,Clear,60.78055
2018,4,26,19,46,0,3,1,16,0.0,58,5,Clear,41.593708
2018,4,26,20,16,0,3,1,16,0.0,61,5,Clear,22.752373
2018,4,26,21,19,0,3,1,15,0.0,63,5,Clear,9.805589
2018,4,26,22,14,0,3,1,14,0.0,65,5,Clear,4.9064274
2018,4,26,23,2,0,3,1,13,0.0,67,6,Cloudy,2.1490636
2018,4,27,0,1,0,4,1,12,0.0,69,6,Cloudy,0.0
2018,4,27,1,1,0,4,1,12,0.0,69,7,Cloudy,0.8561164
2018,4,27,6,9,0,4,1,12,0.2,71,11,Light drizzle,2.6416183
2018,4,27,7,27,0,4,1,12,0.1,74,14,Light drizzle,8.85687
2018,4,27,8,18,0,4,1,11,0.9,77,18,Moderate rain at times,18.11515
2018,4,27,9,4,0,4,1,11,1.2,81,22,Moderate rain at times,7.634818
2018,4,27,10,3,0,4,1,12,0.6,80,18,Moderate rain at times,5.318209
2018,4,27,11,2,0,4,1,12,1.0,79,13,Moderate rain,1.7551402
2018,4,27,12,2,0,4,1,13,1.4,78,9,Moderate rain,2.3709486
2018,4,27,13,12,0,4,1,12,0.7,77,9,Moderate rain,2.3914833
2018,4,27,14,7,0,4,1,12,0.1,77,9,Light drizzle,10.044788
2018,4,27,15,8,0,4,1,12,0.1,77,9,Light drizzle,12.444508
2018,4,27,16,12,0,4,1,12,0.0,78,8,Light drizzle,14.91886
2018,4,27,17,16,0,4,1,12,0.1,79,7,Light drizzle,28.399803
2018,4,27,18,15,0,4,1,12,0.1,80,6,Light drizzle,25.235289
2018,4,27,19,11,0,4,1,12,0.0,81,5,Light drizzle,15.734727
2018,4,27,20,7,0,4,1,11,0.0,81,4,Partly cloudy,12.418142
2018,4,27,21,3,0,4,1,11,0.0,81,3,Partly cloudy,5.2785926
2018,4,27,22,2,0,4,1,11,0.0,82,3,Partly cloudy,3.7115185
2018,4,27,23,5,0,4,1,11,0.0,83,4,Clear,2.4595087
2018,4,28,0,4,0,5,0,11,0.0,84,4,Clear,1.9091655
2018,4,28,4,1,0,5,0,12,0.0,85,5,Clear,0.0
2018,4,28,5,1,0,5,0,12,0.0,83,4,Clear,0.0
2018,4,28,7,1,0,5,0,14,0.0,76,5,Sunny,4.0298867
2018,4,28,8,7,0,5,0,15,0.0,71,7,Sunny,10.02403
2018,4,28,9,14,0,5,0,17,0.0,66,9,Sunny,16.033852
2018,4,28,10,19,0,5,0,17,0.0,60,11,Sunny,19.7889
2018,4,28,11,34,0,5,0,18,0.0,55,13,Sunny,31.207094
2018,4,28,12,38,0,5,0,19,0.0,50,14,Sunny,33.64055
2018,4,28,13,51,0,5,0,19,0.0,52,16,Sunny,35.307533
2018,4,28,14,58,0,5,0,18,0.0,54,18,Sunny,40.6059
2018,4,28,15,59,0,5,0,18,0.0,56,20,Sunny,40.23576
2018,4,28,16,54,0,5,0,17,0.0,61,14,Sunny,39.270714
2018,4,28,17,37,0,5,0,16,0.2,65,9,Patchy rain possible,37.50805
2018,4,28,18,23,0,5,0,16,0.2,70,3,Patchy rain possible,36.22817
2018,4,28,19,23,0,5,0,15,0.1,71,6,Patchy rain possible,27.328335
2018,4,28,20,9,0,5,0,14,0.6,73,8,Patchy light rain,9.587207
2018,4,28,22,3,0,5,0,13,0.4,76,10,Patchy light rain,1.3936206
2018,4,28,23,2,0,5,0,13,0.6,76,9,Light rain,2.3609376
2018,4,29,7,1,0,6,0,9,0.1,69,19,Light drizzle,2.5364952
2018,4,29,8,5,0,6,0,10,0.0,64,21,Cloudy,5.648276
2018,4,29,9,15,0,6,0,11,0.0,59,22,Cloudy,12.066702
2018,4,29,10,20,0,6,0,11,0.0,54,21,Cloudy,11.592106
2018,4,29,11,15,0,6,0,12,0.0,49,20,Partly cloudy,24.391907
2018,4,29,12,31,0,6,0,13,0.0,44,19,Partly cloudy,26.275038
2018,4,29,13,24,0,6,0,13,0.0,45,21,Partly cloudy,28.392632
2018,4,29,14,30,0,6,0,12,0.0,46,24,Partly cloudy,30.616665
2018,4,29,15,25,0,6,0,12,0.0,47,26,Partly cloudy,31.960815
2018,4,29,16,23,0,6,0,11,0.0,49,25,Partly cloudy,31.143
2018,4,29,17,15,0,6,0,11,0.0,51,25,Cloudy,30.121923
2018,4,29,18,23,0,6,0,10,0.0,52,24,Cloudy,28.480598
2018,4,29,19,8,0,6,0,9,0.0,54,23,Cloudy,20.874407
2018,4,29,20,8,0,6,0,9,0.0,55,22,Cloudy,12.493325
2018,4,29,21,4,0,6,0,8,0.0,57,21,Cloudy,5.309402
2018,4,29,22,4,0,6,0,8,0.0,56,20,Cloudy,2.4814942
2018,4,30,5,1,0,0,1,7,0.3,54,19,Light rain,0.8695385
2018,4,30,6,8,0,0,1,7,0.4,55,19,Light rain,1.3518661
2018,4,30,7,30,0,0,1,8,0.2,56,20,Light rain,3.969533
2018,4,30,8,28,0,0,1,9,0.0,56,22,Overcast,16.954536
2018,4,30,9,6,0,0,1,10,0.0,57,24,Overcast,9.356487
2018,4,30,10,1,0,0,1,10,0.0,57,23,Overcast,4.551338
2018,4,30,11,4,0,0,1,10,0.2,58,22,Light drizzle,5.123001
2018,4,30,12,1,0,0,1,11,0.3,59,21,Light drizzle,7.2848682
2018,4,30,13,3,0,0,1,10,0.1,60,22,Light drizzle,6.7845592
2018,4,30,14,4,0,0,1,10,0.3,62,23,Light rain,2.4074342
2018,4,30,15,6,0,0,1,10,0.4,64,23,Light rain,4.552677
2018,4,30,16,11,0,0,1,10,0.2,66,21,Light rain,3.7799938
2018,4,30,17,11,0,0,1,10,0.7,68,19,Light rain,18.874945
2018,4,30,18,12,0,0,1,10,0.9,70,17,Light rain,20.508505
2018,4,30,19,9,0,0,1,10,0.5,69,15,Light rain,12.569732
2018,4,30,20,6,0,0,1,10,0.0,68,12,Partly cloudy,15.21173
2018,4,30,21,5,0,0,1,10,0.0,67,10,Partly cloudy,5.7255554
2018,4,30,22,3,0,0,1,9,0.0,68,11,Partly cloudy,2.5709236
2018,5,1,0,2,0,1,1,9,0.1,70,12,Partly cloudy,0.0
2018,5,1,5,2,0,1,1,10,0.0,61,11,Clear,2.1292114
2018,5,1,6,16,0,1,1,11,0.0,57,10,Sunny,4.0532937
2018,5,1,7,39,0,1,1,13,0.0,50,12,Sunny,20.323044
2018,5,1,8,71,0,1,1,15,0.0,43,13,Sunny,31.302204
2018,5,1,9,55,0,1,1,18,0.0,36,15,Sunny,17.590105
2018,5,1,10,29,0,1,1,19,0.0,34,14,Sunny,11.357188
2018,5,1,11,17,0,1,1,20,0.0,31,12,Sunny,16.060888
2018,5,1,12,8,0,1,1,22,0.0,29,11,Sunny,16.464008
2018,5,1,13,17,0,1,1,22,0.0,30,12,Sunny,19.585
2018,5,1,14,17,0,1,1,23,0.0,31,12,Sunny,23.765028
2018,5,1,15,17,0,1,1,24,0.0,32,13,Sunny,26.317862
2018,5,1,16,29,0,1,1,23,0.0,36,12,Sunny,27.963867
2018,5,1,17,41,0,1,1,22,0.0,41,11,Sunny,64.118706
2018,5,1,18,79,0,1,1,21,0.0,46,10,Clear,73.973274
2018,5,1,19,49,0,1,1,20,0.0,48,12,Clear,54.70658
2018,5,1,20,40,0,1,1,19,0.0,51,14,Clear,34.56753
2018,5,1,21,14,0,1,1,18,0.0,54,16,Clear,18.502647
2018,5,1,22,16,0,1,1,18,0.0,52,16,Clear,10.616755
2018,5,1,23,3,0,1,1,17,0.0,51,15,Clear,5.3432837
2018,5,2,0,3,0,2,1,17,0.0,50,15,Clear,2.53577
2018,5,2,4,1,0,2,1,16,0.0,49,14,Clear,0.9771246
2018,5,2,5,1,0,2,1,17,0.0,49,12,Clear,2.344083
2018,5,2,6,14,0,2,1,18,0.0,49,9,Sunny,5.936871
2018,5,2,7,51,0,2,1,20,0.0,45,11,Sunny,24.016493
2018,5,2,8,73,0,2,1,22,0.0,41,13,Sunny,36.8983
2018,5,2,9,66,0,2,1,24,0.0,37,15,Sunny,23.731987
2018,5,2,10,45,0,2,1,25,0.0,34,17,Sunny,14.884021
2018,5,2,11,16,0,2,1,26,0.0,30,19,Sunny,18.36108
2018,5,2,12,22,0,2,1,27,0.0,27,21,Sunny,19.075613
2018,5,2,13,27,0,2,1,27,0.0,27,22,Sunny,22.653574
2018,5,2,14,24,0,2,1,27,0.0,27,23,Sunny,26.342962
2018,5,2,15,17,0,2,1,27,0.0,27,24,Sunny,28.43707
2018,5,2,16,26,0,2,1,26,0.0,31,21,Sunny,28.88056
2018,5,2,17,59,0,2,1,25,0.0,35,19,Sunny,66.07348
2018,5,2,18,78,0,2,1,24,0.0,39,16,Clear,78.17332
2018,5,2,19,58,0,2,1,23,0.0,40,18,Clear,57.528076
2018,5,2,20,33,0,2,1,22,0.0,40,19,Clear,37.985588
2018,5,2,21,7,0,2,1,22,0.0,40,20,Clear,22.236658
2018,5,2,22,11,0,2,1,21,0.0,43,18,Clear,12.321492
2018,5,2,23,6,0,2,1,20,0.0,45,15,Clear,7.103
2018,5,3,5,2,0,3,1,19,0.0,56,13,Clear,0.0
2018,5,3,6,14,0,3,1,20,0.0,56,13,Sunny,5.03485
2018,5,3,7,44,0,3,1,21,0.0,53,15,Sunny,20.857681
2018,5,3,8,82,0,3,1,23,0.0,50,16,Sunny,34.947903
2018,5,3,9,78,0,3,1,25,0.0,47,18,Sunny,22.81463
2018,5,3,10,27,0,3,1,26,0.0,46,19,Sunny,15.191977
2018,5,3,11,15,0,3,1,27,0.0,45,21,Sunny,17.036594
2018,5,3,12,16,0,3,1,28,0.0,44,22,Sunny,16.641272
2018,5,3,13,15,0,3,1,28,0.0,44,23,Sunny,21.121239
2018,5,3,14,15,0,3,1,28,0.0,44,24,Sunny,23.939705
2018,5,3,15,25,0,3,1,29,0.0,44,26,Sunny,28.875399
2018,5,3,16,15,0,3,1,27,0.0,49,21,Sunny,30.096642
2018,5,3,17,38,0,3,1,26,0.1,53,17,Patchy rain possible,55.03932
2018,5,3,18,86,0,3,1,25,0.1,57,13,Patchy rain possible,63.3255
2018,5,3,19,41,0,3,1,24,0.0,60,12,Patchy rain possible,47.26386
2018,5,3,20,10,0,3,1,24,0.1,62,10,Patchy rain possible,31.959307
2018,5,3,21,9,0,3,1,23,0.2,65,9,Patchy rain possible,17.200974
2018,5,3,22,3,0,3,1,22,0.1,65,7,Patchy rain possible,9.705464
2018,5,3,23,2,0,3,1,22,0.2,66,5,Patchy rain possible,4.96959
2018,5,4,0,1,0,4,1,21,0.5,66,3,Patchy rain possible,3.0797322
2018,5,4,6,20,0,4,1,20,0.1,72,5,Patchy rain possible,4.577163
2018,5,4,7,32,0,4,1,21,0.1,71,6,Patchy rain possible,19.709042
2018,5,4,8,73,0,4,1,22,0.0,69,7,Partly cloudy,30.587856
2018,5,4,9,48,0,4,1,22,0.0,67,8,Partly cloudy,18.968832
2018,5,4,10,15,0,4,1,24,0.0,62,10,Partly cloudy,15.701681
2018,5,4,11,25,0,4,1,25,0.0,56,12,Partly cloudy,19.26849
2018,5,4,12,19,0,4,1,27,0.0,51,14,Partly cloudy,21.999634
2018,5,4,13,24,0,4,1,27,0.0,50,17,Partly cloudy,25.763702
2018,5,4,14,21,0,4,1,27,0.0,50,20,Sunny,31.69719
2018,5,4,15,17,0,4,1,27,0.0,49,23,Sunny,37.05448
2018,5,4,16,24,0,4,1,26,0.0,51,22,Sunny,41.10541
2018,5,4,17,47,0,4,1,25,0.0,54,21,Sunny,65.5598
2018,5,4,18,57,0,4,1,25,0.0,56,19,Clear,62.77291
2018,5,4,19,31,0,4,1,24,0.0,58,21,Clear,42.731968
2018,5,4,20,16,0,4,1,23,0.4,60,24,Patchy rain possible,25.904518
2018,5,4,21,8,0,4,1,23,0.5,62,26,Patchy rain possible,14.027666
2018,5,4,22,10,0,4,1,21,0.2,60,24,Patchy rain possible,9.569099
2018,5,4,23,12,0,4,1,19,0.4,57,23,Patchy rain possible,5.150112
2018,5,5,0,2,0,5,0,18,0.7,55,22,Patchy rain possible,0.0
2018,5,5,1,3,0,5,0,17,0.4,54,23,Patchy rain possible,2.5998173
2018,5,5,2,1,0,5,0,16,0.0,52,24,Partly cloudy,1.7402855
2018,5,5,7,6,0,5,0,16,0.0,50,14,Sunny,4.1009054
2018,5,5,8,12,0,5,0,17,0.0,47,13,Sunny,9.063879
2018,5,5,9,17,0,5,0,19,0.0,43,12,Sunny,15.84254
2018,5,5,10,30,0,5,0,20,0.0,41,10,Sunny,23.631891
2018,5,5,11,39,0,5,0,21,0.0,39,7,Sunny,35.16985
2018,5,5,12,36,0,5,0,22,0.0,36,5,Sunny,41.002224
2018,5,5,13,58,0,5,0,22,0.0,37,8,Sunny,41.64377
2018,5,5,14,48,0,5,0,22,0.0,37,11,Partly cloudy,44.2261
2018,5,5,15,39,0,5,0,22,0.0,37,14,Partly cloudy,44.59066
2018,5,5,16,46,0,5,0,21,0.0,39,15,Partly cloudy,42.38849
2018,5,5,17,36,0,5,0,20,0.0,42,15,Cloudy,39.472275
2018,5,5,18,33,0,5,0,19,0.0,44,16,Cloudy,37.40296
2018,5,5,19,27,0,5,0,19,0.0,47,14,Cloudy,29.075277
2018,5,5,20,18,0,5,0,18,0.0,49,12,Cloudy,18.522877
2018,5,5,21,4,0,5,0,18,0.0,52,11,Cloudy,11.714998
2018,5,5,22,7,0,5,0,17,0.0,54,10,Cloudy,7.225581
2018,5,5,23,2,0,5,0,17,0.0,55,9,Cloudy,5.3166957
2018,5,6,0,4,0,6,0,17,0.0,57,8,Cloudy,3.9065006
2018,5,6,1,3,0,6,0,16,0.0,59,7,Cloudy,1.7484369
2018,5,6,2,3,0,6,0,16,0.1,61,6,Patchy light drizzle,3.1428392
2018,5,6,8,9,0,6,0,16,0.0,60,11,Partly cloudy,7.38284
2018,5,6,9,14,0,6,0,17,0.0,60,12,Partly cloudy,13.253815
2018,5,6,10,15,0,6,0,17,0.0,59,13,Partly cloudy,16.876482
2018,5,6,11,18,0,6,0,17,0.0,58,14,Overcast,24.908146
2018,5,6,12,16,0,6,0,18,0.0,57,14,Overcast,28.59728
2018,5,6,13,14,0,6,0,17,0.0,57,14,Overcast,29.363493
2018,5,6,14,14,0,6,0,17,0.0,57,14,Overcast,33.38598
2018,5,6,15,27,0,6,0,17,0.0,57,13,Overcast,36.326786
2018,5,6,16,23,0,6,0,17,0.0,60,12,Overcast,35.057114
2018,5,6,17,27,0,6,0,16,0.0,63,10,Overcast,36.239216
2018,5,6,18,18,0,6,0,16,0.0,66,9,Overcast,35.766155
2018,5,6,19,19,0,6,0,15,0.0,69,9,Overcast,26.00551
2018,5,6,20,8,0,6,0,15,0.1,72,9,Light drizzle,12.681196
2018,5,6,21,8,0,6,0,15,0.1,75,9,Light drizzle,5.6955924
2018,5,6,22,2,0,6,0,14,0.0,76,8,Light drizzle,3.6677685
2018,5,7,0,2,0,0,1,14,0.2,79,6,Light drizzle,1.4121462
2018,5,7,1,6,0,0,1,14,0.1,80,6,Light drizzle,1.2003897
2018,5,7,5,1,0,0,1,14,0.0,77,7,Clear,0.0
2018,5,7,6,10,0,0,1,15,0.0,75,7,Sunny,4.2202063
2018,5,7,7,30,0,0,1,16,0.0,69,8,Sunny,17.69972
2018,5,7,8,102,0,0,1,17,0.0,63,10,Sunny,29.30504
2018,5,7,9,48,0,0,1,18,0.0,57,12,Sunny,15.234026
2018,5,7,10,30,0,0,1,20,0.0,53,9,Sunny,10.769969
2018,5,7,11,16,0,0,1,21,0.0,49,6,Sunny,14.562167
2018,5,7,12,24,0,0,1,22,0.0,45,3,Sunny,15.569227
2018,5,7,13,13,0,0,1,22,0.0,46,5,Sunny,18.087816
2018,5,7,14,20,0,0,1,21,0.0,46,8,Partly cloudy,21.783533
2018,5,7,15,16,0,0,1,21,0.0,47,10,Partly cloudy,23.012636
2018,5,7,16,30,0,0,1,20,0.0,52,11,Partly cloudy,21.929846
2018,5,7,17,33,0,0,1,19,0.0,57,11,Partly cloudy,56.63394
2018,5,7,18,69,0,0,1,17,0.0,63,11,Partly cloudy,61.62561
2018,5,7,19,32,0,0,1,17,0.0,65,10,Partly cloudy,45.5639
2018,5,7,20,14,0,0,1,16,0.0,67,10,Clear,29.453798
2018,5,7,21,7,0,0,1,15,0.0,69,9,Clear,13.951277
2018,5,7,22,15,0,0,1,15,0.0,70,7,Clear,6.445826
2018,5,7,23,1,0,0,1,14,0.0,72,5,Partly cloudy,0.0
2018,5,8,0,9,0,1,1,14,0.0,73,3,Partly cloudy,2.4982984
2018,5,8,5,2,0,1,1,14,0.0,72,4,Clear,0.0
2018,5,8,6,18,0,1,1,15,0.0,70,5,Sunny,5.1072187
2018,5,8,7,36,0,1,1,16,0.0,64,6,Sunny,21.881258
2018,5,8,8,88,0,1,1,18,0.0,59,7,Sunny,33.439346
2018,5,8,9,84,0,1,1,20,0.0,53,8,Sunny,18.0246
2018,5,8,10,27,0,1,1,20,0.0,50,9,Sunny,11.872229
2018,5,8,11,15,0,1,1,21,0.0,47,10,Sunny,16.335583
2018,5,8,12,21,0,1,1,21,0.0,44,12,Sunny,14.947512
2018,5,8,13,10,0,1,1,21,0.0,46,12,Sunny,18.003006
2018,5,8,14,18,0,1,1,20,0.0,49,12,Sunny,20.670456
2018,5,8,15,24,0,1,1,20,0.0,51,13,Sunny,22.421587
2018,5,8,16,25,0,1,1,19,0.0,53,11,Sunny,23.444761
2018,5,8,17,54,0,1,1,19,0.0,55,10,Sunny,59.01229
2018,5,8,18,53,0,1,1,18,0.0,58,9,Clear,68.54448
2018,5,8,19,45,0,1,1,17,0.0,61,8,Clear,50.32631
2018,5,8,20,28,0,1,1,17,0.0,64,8,Clear,32.435753
2018,5,8,21,17,0,1,1,16,0.0,67,7,Clear,16.873447
2018,5,8,22,6,0,1,1,16,0.0,68,5,Clear,9.621603
2018,5,8,23,4,0,1,1,16,0.0,69,3,Clear,4.242488
2018,5,9,1,3,0,2,1,15,0.0,69,1,Clear,1.458865
2018,5,9,5,1,0,2,1,16,0.0,62,2,Clear,2.251457
2018,5,9,6,13,0,2,1,16,0.0,59,2,Sunny,5.7070637
2018,5,9,7,49,0,2,1,18,0.0,55,3,Sunny,23.163273
2018,5,9,8,93,0,2,1,20,0.0,51,4,Sunny,36.143665
2018,5,9,9,82,0,2,1,21,0.0,48,4,Sunny,21.469118
2018,5,9,10,20,0,2,1,22,0.0,45,8,Sunny,13.619923
2018,5,9,11,21,0,2,1,22,0.0,43,11,Sunny,16.614868
2018,5,9,12,20,0,2,1,23,0.0,41,14,Sunny,15.502516
2018,5,9,13,13,0,2,1,22,0.0,43,15,Sunny,19.165493
2018,5,9,14,21,0,2,1,22,0.0,44,16,Sunny,22.35119
2018,5,9,15,15,0,2,1,21,0.0,46,16,Sunny,23.82613
2018,5,9,16,22,0,2,1,20,0.0,48,14,Sunny,23.724344
2018,5,9,17,51,0,2,1,20,0.0,50,12,Sunny,60.24907
