hour,tempC,precipMM,humidity,windspeedKmph,weatherDesc2,year,month,day,weekday,holidays,workday,rueckgaben,ausleihen
2,24,0.0,87,12,Clear,2016,7,15,4,0,1,2,1
3,24,0.0,87,11,Clear,2016,7,15,4,0,1,0,0
4,24,0.0,83,9,Clear,2016,7,15,4,0,1,0,0
5,25,0.0,79,7,Clear,2016,7,15,4,0,1,0,1
6,26,0.0,75,5,Sunny,2016,7,15,4,0,1,5,2
7,27,0.0,70,5,Sunny,2016,7,15,4,0,1,29,23
8,28,0.0,64,6,Sunny,2016,7,15,4,0,1,38,23
9,30,0.0,58,6,Sunny,2016,7,15,4,0,1,20,19
10,30,0.0,58,8,Sunny,2016,7,15,4,0,1,10,7
11,30,0.0,57,10,Partly cloudy,2016,7,15,4,0,1,16,18
12,31,0.0,57,12,Partly cloudy,2016,7,15,4,0,1,23,34
13,31,0.0,56,14,Partly cloudy,2016,7,15,4,0,1,19,11
14,30,0.0,55,16,Sunny,2016,7,15,4,0,1,22,15
15,30,0.0,53,18,Sunny,2016,7,15,4,0,1,21,21
16,29,0.0,58,16,Sunny,2016,7,15,4,0,1,27,38
17,28,0.0,62,14,Sunny,2016,7,15,4,0,1,28,44
18,27,0.0,66,12,Clear,2016,7,15,4,0,1,42,43
19,26,0.0,68,13,Clear,2016,7,15,4,0,1,27,22
20,26,0.0,70,14,Clear,2016,7,15,4,0,1,22,27
21,25,0.0,72,15,Clear,2016,7,15,4,0,1,12,12
22,24,0.0,74,15,Clear,2016,7,15,4,0,1,12,3
23,24,0.0,75,14,Clear,2016,7,15,4,0,1,9,13
0,23,0.0,77,13,Clear,2016,7,16,5,0,0,2,3
1,23,0.0,77,12,Clear,2016,7,16,5,0,0,2,0
2,23,0.0,78,11,Clear,2016,7,16,5,0,0,2,0
3,23,0.0,78,10,Clear,2016,7,16,5,0,0,0,0
4,24,0.0,76,8,Clear,2016,7,16,5,0,0,0,0
5,24,0.0,73,7,Clear,2016,7,16,5,0,0,0,0
6,25,0.0,71,5,Sunny,2016,7,16,5,0,0,1,1
7,27,0.0,66,5,Sunny,2016,7,16,5,0,0,5,6
8,28,0.0,62,5,Sunny,2016,7,16,5,0,0,9,12
9,30,0.0,57,5,Sunny,2016,7,16,5,0,0,29,36
10,30,0.0,56,7,Sunny,2016,7,16,5,0,0,22,17
11,30,0.0,55,8,Sunny,2016,7,16,5,0,0,32,27
12,30,0.0,54,9,Sunny,2016,7,16,5,0,0,20,21
13,30,0.0,57,9,Sunny,2016,7,16,5,0,0,23,18
14,29,0.5,61,10,Patchy rain possible,2016,7,16,5,0,0,24,25
15,29,0.6,64,10,Patchy rain possible,2016,7,16,5,0,0,28,25
16,28,0.3,69,10,Patchy rain possible,2016,7,16,5,0,0,7,6
17,28,0.5,73,10,Patchy rain possible,2016,7,16,5,0,0,10,10
18,27,0.7,78,10,Patchy rain possible,2016,7,16,5,0,0,14,14
19,26,0.3,80,10,Patchy rain possible,2016,7,16,5,0,0,16,17
20,25,0.0,83,9,Partly cloudy,2016,7,16,5,0,0,11,11
21,24,0.0,86,9,Partly cloudy,2016,7,16,5,0,0,9,14
22,24,0.0,85,7,Partly cloudy,2016,7,16,5,0,0,3,8
23,23,0.0,85,5,Clear,2016,7,16,5,0,0,2,2
0,23,0.0,84,3,Clear,2016,7,17,6,0,0,2,4
1,23,0.0,85,5,Clear,2016,7,17,6,0,0,5,2
2,22,0.0,85,6,Clear,2016,7,17,6,0,0,1,1
3,22,0.0,86,7,Clear,2016,7,17,6,0,0,0,0
4,23,0.0,82,5,Clear,2016,7,17,6,0,0,0,0
5,24,0.0,79,3,Clear,2016,7,17,6,0,0,0,0
6,25,0.0,76,1,Sunny,2016,7,17,6,0,0,1,1
7,26,0.0,71,3,Sunny,2016,7,17,6,0,0,5,5
8,28,0.0,66,4,Sunny,2016,7,17,6,0,0,9,11
9,29,0.0,60,5,Sunny,2016,7,17,6,0,0,26,23
10,30,0.0,58,7,Sunny,2016,7,17,6,0,0,15,6
11,30,0.0,55,9,Sunny,2016,7,17,6,0,0,21,21
12,31,0.0,52,10,Sunny,2016,7,17,6,0,0,31,34
13,30,0.0,55,10,Sunny,2016,7,17,6,0,0,33,30
14,29,0.0,58,10,Sunny,2016,7,17,6,0,0,42,42
15,27,0.0,62,10,Sunny,2016,7,17,6,0,0,47,48
16,27,0.0,63,10,Sunny,2016,7,17,6,0,0,24,23
17,27,0.0,64,10,Sunny,2016,7,17,6,0,0,36,35
18,27,0.0,65,10,Clear,2016,7,17,6,0,0,33,32
19,26,0.0,67,10,Clear,2016,7,17,6,0,0,28,38
20,26,0.0,69,10,Clear,2016,7,17,6,0,0,41,33
21,25,0.0,71,10,Clear,2016,7,17,6,0,0,15,19
22,24,0.0,76,10,Clear,2016,7,17,6,0,0,6,12
23,23,0.0,80,10,Partly cloudy,2016,7,17,6,0,0,2,6
0,22,0.0,84,10,Partly cloudy,2016,7,18,0,0,1,2,5
1,22,0.0,84,10,Partly cloudy,2016,7,18,0,0,1,3,2
2,21,0.1,84,11,Patchy rain possible,2016,7,18,0,0,1,0,0
3,21,0.1,84,11,Patchy rain possible,2016,7,18,0,0,1,0,0
4,22,0.1,83,10,Patchy rain possible,2016,7,18,0,0,1,0,0
5,23,0.0,82,9,Partly cloudy,2016,7,18,0,0,1,1,2
6,24,0.0,82,8,Partly cloudy,2016,7,18,0,0,1,15,7
7,25,0.0,76,9,Partly cloudy,2016,7,18,0,0,1,28,18
8,26,0.2,70,10,Moderate rain at times,2016,7,18,0,0,1,27,24
9,28,0.3,65,11,Moderate rain at times,2016,7,18,0,0,1,18,18
10,28,0.1,62,11,Moderate rain at times,2016,7,18,0,0,1,5,6
11,29,0.0,58,10,Sunny,2016,7,18,0,0,1,13,15
12,30,0.0,55,9,Sunny,2016,7,18,0,0,1,9,11
13,30,0.0,56,10,Sunny,2016,7,18,0,0,1,12,14
14,30,0.1,56,11,Patchy rain possible,2016,7,18,0,0,1,27,26
15,30,0.2,56,12,Patchy rain possible,2016,7,18,0,0,1,21,15
16,28,0.1,62,11,Patchy rain possible,2016,7,18,0,0,1,15,28
17,26,0.0,68,10,Sunny,2016,7,18,0,0,1,16,17
18,25,0.0,73,9,Clear,2016,7,18,0,0,1,37,50
19,24,0.0,74,9,Clear,2016,7,18,0,0,1,31,28
20,24,0.1,75,10,Patchy rain possible,2016,7,18,0,0,1,17,20
21,23,0.1,75,11,Patchy rain possible,2016,7,18,0,0,1,16,12
22,23,0.1,77,10,Patchy rain possible,2016,7,18,0,0,1,8,9
23,22,0.0,79,9,Partly cloudy,2016,7,18,0,0,1,7,4
0,22,0.0,82,7,Partly cloudy,2016,7,19,1,0,1,1,1
1,21,0.0,82,8,Partly cloudy,2016,7,19,1,0,1,4,4
2,21,0.1,82,9,Patchy rain possible,2016,7,19,1,0,1,1,0
3,21,0.2,82,9,Patchy rain possible,2016,7,19,1,0,1,0,0
4,22,0.1,80,9,Patchy rain possible,2016,7,19,1,0,1,0,0
5,23,0.0,78,8,Clear,2016,7,19,1,0,1,2,2
6,24,0.0,76,7,Sunny,2016,7,19,1,0,1,24,8
7,25,0.0,71,8,Sunny,2016,7,19,1,0,1,30,30
8,26,0.2,65,9,Moderate rain at times,2016,7,19,1,0,1,36,27
9,27,0.3,59,10,Moderate rain at times,2016,7,19,1,0,1,18,21
10,28,0.1,58,10,Moderate rain at times,2016,7,19,1,0,1,13,9
11,29,0.0,56,10,Sunny,2016,7,19,1,0,1,13,17
12,29,0.0,54,10,Sunny,2016,7,19,1,0,1,16,14
13,29,0.0,56,11,Sunny,2016,7,19,1,0,1,16,14
14,29,0.1,57,13,Patchy rain possible,2016,7,19,1,0,1,11,13
15,29,0.2,58,14,Patchy rain possible,2016,7,19,1,0,1,11,16
16,28,0.1,64,12,Patchy rain possible,2016,7,19,1,0,1,20,15
17,26,0.0,70,10,Sunny,2016,7,19,1,0,1,41,45
18,25,0.0,76,8,Clear,2016,7,19,1,0,1,67,74
19,24,0.0,76,9,Clear,2016,7,19,1,0,1,66,72
20,24,0.0,77,10,Patchy rain possible,2016,7,19,1,0,1,36,42
21,23,0.0,77,10,Patchy rain possible,2016,7,19,1,0,1,30,31
22,23,0.0,79,9,Patchy rain possible,2016,7,19,1,0,1,14,10
23,23,0.0,81,9,Partly cloudy,2016,7,19,1,0,1,12,15
0,22,0.0,83,8,Partly cloudy,2016,7,20,2,0,1,4,4
1,22,0.0,84,9,Partly cloudy,2016,7,20,2,0,1,2,4
2,22,0.1,85,9,Patchy rain possible,2016,7,20,2,0,1,0,1
3,22,0.1,85,9,Patchy rain possible,2016,7,20,2,0,1,0,0
4,23,0.1,83,9,Patchy rain possible,2016,7,20,2,0,1,0,1
5,23,0.0,81,8,Partly cloudy,2016,7,20,2,0,1,2,0
6,24,0.0,79,8,Partly cloudy,2016,7,20,2,0,1,21,9
7,25,0.0,74,9,Partly cloudy,2016,7,20,2,0,1,27,14
8,26,0.1,68,10,Patchy rain possible,2016,7,20,2,0,1,32,35
9,27,0.1,63,11,Patchy rain possible,2016,7,20,2,0,1,15,15
10,27,0.1,62,11,Patchy rain possible,2016,7,20,2,0,1,11,15
11,28,0.0,61,12,Partly cloudy,2016,7,20,2,0,1,17,12
12,28,0.0,60,12,Partly cloudy,2016,7,20,2,0,1,13,17
13,28,0.0,60,13,Partly cloudy,2016,7,20,2,0,1,13,18
14,27,0.2,61,14,Moderate rain at times,2016,7,20,2,0,1,27,19
15,27,0.3,61,15,Moderate rain at times,2016,7,20,2,0,1,21,29
16,26,0.2,66,13,Moderate rain at times,2016,7,20,2,0,1,28,21
17,25,0.0,71,11,Partly cloudy,2016,7,20,2,0,1,44,57
18,24,0.0,77,10,Partly cloudy,2016,7,20,2,0,1,71,76
19,23,0.0,78,10,Partly cloudy,2016,7,20,2,0,1,45,39
20,23,0.0,79,10,Patchy rain possible,2016,7,20,2,0,1,47,50
21,22,0.1,79,11,Patchy rain possible,2016,7,20,2,0,1,19,23
22,22,0.0,81,9,Patchy rain possible,2016,7,20,2,0,1,15,13
23,22,0.0,83,8,Partly cloudy,2016,7,20,2,0,1,13,16
0,22,0.0,85,7,Partly cloudy,2016,7,21,3,0,1,5,2
1,21,0.0,85,8,Partly cloudy,2016,7,21,3,0,1,1,5
2,21,0.1,85,9,Patchy rain possible,2016,7,21,3,0,1,0,0
3,21,0.1,85,9,Patchy rain possible,2016,7,21,3,0,1,6,1
4,22,0.0,83,9,Patchy rain possible,2016,7,21,3,0,1,0,0
5,22,0.0,81,9,Partly cloudy,2016,7,21,3,0,1,3,4
6,23,0.0,79,9,Partly cloudy,2016,7,21,3,0,1,16,6
7,24,0.0,75,10,Partly cloudy,2016,7,21,3,0,1,23,15
8,25,0.1,71,10,Patchy rain possible,2016,7,21,3,0,1,46,38
9,26,0.2,67,11,Patchy rain possible,2016,7,21,3,0,1,31,20
10,26,0.1,65,11,Patchy rain possible,2016,7,21,3,0,1,7,10
11,27,0.0,63,10,Partly cloudy,2016,7,21,3,0,1,17,15
12,28,0.0,62,10,Partly cloudy,2016,7,21,3,0,1,19,19
13,28,0.0,62,11,Partly cloudy,2016,7,21,3,0,1,18,18
14,28,0.1,62,13,Patchy rain possible,2016,7,21,3,0,1,15,20
15,28,0.2,63,14,Patchy rain possible,2016,7,21,3,0,1,23,23
16,26,0.1,69,13,Patchy rain possible,2016,7,21,3,0,1,25,18
17,25,0.0,75,12,Partly cloudy,2016,7,21,3,0,1,33,51
18,24,0.0,81,10,Partly cloudy,2016,7,21,3,0,1,49,57
19,23,0.0,82,11,Partly cloudy,2016,7,21,3,0,1,44,42
20,23,0.3,84,13,Heavy rain at times,2016,7,21,3,0,1,33,33
21,23,0.5,85,14,Heavy rain at times,2016,7,21,3,0,1,8,11
22,22,0.2,86,13,Heavy rain at times,2016,7,21,3,0,1,19,17
23,22,0.0,86,13,Partly cloudy,2016,7,21,3,0,1,3,4
0,22,0.0,87,12,Partly cloudy,2016,7,22,4,0,1,7,4
1,21,0.0,87,12,Partly cloudy,2016,7,22,4,0,1,3,0
2,21,0.1,87,12,Patchy rain possible,2016,7,22,4,0,1,0,1
3,21,0.1,87,12,Patchy rain possible,2016,7,22,4,0,1,0,0
4,22,0.0,85,11,Patchy rain possible,2016,7,22,4,0,1,0,2
5,22,0.0,83,10,Partly cloudy,2016,7,22,4,0,1,0,2
6,23,0.0,80,9,Partly cloudy,2016,7,22,4,0,1,12,3
7,24,0.0,75,9,Partly cloudy,2016,7,22,4,0,1,28,15
8,25,0.0,70,10,Patchy rain possible,2016,7,22,4,0,1,31,28
9,26,0.0,65,11,Patchy rain possible,2016,7,22,4,0,1,17,12
10,27,0.0,63,11,Patchy rain possible,2016,7,22,4,0,1,12,17
11,28,0.0,62,12,Partly cloudy,2016,7,22,4,0,1,13,13
12,28,0.0,60,12,Partly cloudy,2016,7,22,4,0,1,24,29
13,28,0.0,61,13,Partly cloudy,2016,7,22,4,0,1,16,6
14,28,0.4,62,13,Heavy rain at times,2016,7,22,4,0,1,13,15
15,28,0.5,63,14,Heavy rain at times,2016,7,22,4,0,1,16,31
16,27,0.3,68,13,Heavy rain at times,2016,7,22,4,0,1,35,31
17,26,0.0,73,13,Partly cloudy,2016,7,22,4,0,1,32,45
18,25,0.0,77,12,Partly cloudy,2016,7,22,4,0,1,31,31
19,24,0.0,78,12,Partly cloudy,2016,7,22,4,0,1,19,17
20,23,0.7,80,11,Moderate or heavy rain shower,2016,7,22,4,0,1,26,28
21,23,0.9,81,11,Moderate or heavy rain shower,2016,7,22,4,0,1,10,5
22,22,0.5,82,10,Moderate or heavy rain shower,2016,7,22,4,0,1,12,13
23,22,0.0,84,9,Partly cloudy,2016,7,22,4,0,1,4,3
0,22,0.0,86,9,Partly cloudy,2016,7,23,5,0,0,9,2
1,22,0.0,86,9,Partly cloudy,2016,7,23,5,0,0,4,6
2,21,0.1,86,9,Patchy rain possible,2016,7,23,5,0,0,1,0
3,21,0.1,86,9,Patchy rain possible,2016,7,23,5,0,0,0,0
4,22,0.0,84,9,Patchy rain possible,2016,7,23,5,0,0,3,3
5,23,0.0,82,8,Partly cloudy,2016,7,23,5,0,0,0,3
6,23,0.0,80,8,Partly cloudy,2016,7,23,5,0,0,0,1
7,24,0.0,77,10,Partly cloudy,2016,7,23,5,0,0,2,8
8,25,0.2,74,11,Moderate rain at times,2016,7,23,5,0,0,9,12
9,26,0.2,71,13,Moderate rain at times,2016,7,23,5,0,0,10,11
10,26,0.1,71,13,Moderate rain at times,2016,7,23,5,0,0,21,24
11,26,0.0,70,13,Partly cloudy,2016,7,23,5,0,0,25,24
12,27,0.0,70,13,Partly cloudy,2016,7,23,5,0,0,20,26
13,27,0.0,70,14,Partly cloudy,2016,7,23,5,0,0,19,16
14,27,0.5,71,15,Heavy rain at times,2016,7,23,5,0,0,29,10
15,27,0.6,71,17,Heavy rain at times,2016,7,23,5,0,0,31,35
16,26,0.3,75,15,Heavy rain at times,2016,7,23,5,0,0,23,17
17,25,0.0,79,13,Partly cloudy,2016,7,23,5,0,0,24,35
18,24,0.0,83,11,Partly cloudy,2016,7,23,5,0,0,30,22
19,24,0.0,83,12,Partly cloudy,2016,7,23,5,0,0,28,26
20,23,0.6,84,13,Moderate or heavy rain shower,2016,7,23,5,0,0,17,20
21,23,0.7,84,15,Moderate or heavy rain shower,2016,7,23,5,0,0,20,12
22,23,0.4,86,13,Moderate or heavy rain shower,2016,7,23,5,0,0,8,18
23,22,0.0,87,12,Partly cloudy,2016,7,23,5,0,0,9,9
0,22,0.0,88,11,Partly cloudy,2016,7,24,6,0,0,16,24
1,22,0.0,88,11,Partly cloudy,2016,7,24,6,0,0,5,1
2,22,0.6,88,12,Moderate or heavy rain shower,2016,7,24,6,0,0,0,0
3,22,0.9,88,12,Moderate or heavy rain shower,2016,7,24,6,0,0,2,0
4,22,0.4,86,11,Moderate or heavy rain shower,2016,7,24,6,0,0,0,0
5,23,0.0,85,10,Partly cloudy,2016,7,24,6,0,0,0,3
6,24,0.0,83,10,Partly cloudy,2016,7,24,6,0,0,2,1
7,24,0.0,78,11,Partly cloudy,2016,7,24,6,0,0,3,3
8,25,0.3,74,12,Moderate rain at times,2016,7,24,6,0,0,7,10
9,26,0.4,69,13,Moderate rain at times,2016,7,24,6,0,0,15,14
10,26,0.2,67,13,Moderate rain at times,2016,7,24,6,0,0,19,11
11,27,0.0,65,12,Partly cloudy,2016,7,24,6,0,0,30,23
12,27,0.0,63,12,Partly cloudy,2016,7,24,6,0,0,30,30
13,27,0.0,64,12,Partly cloudy,2016,7,24,6,0,0,26,38
14,27,0.4,64,12,Heavy rain at times,2016,7,24,6,0,0,27,20
15,27,0.5,64,13,Heavy rain at times,2016,7,24,6,0,0,22,21
16,26,0.2,68,12,Heavy rain at times,2016,7,24,6,0,0,21,19
17,25,0.0,72,11,Sunny,2016,7,24,6,0,0,27,28
18,24,0.0,76,10,Clear,2016,7,24,6,0,0,31,37
19,23,0.0,77,11,Clear,2016,7,24,6,0,0,35,29
20,22,0.1,77,13,Patchy rain possible,2016,7,24,6,0,0,23,30
21,22,0.2,78,14,Patchy rain possible,2016,7,24,6,0,0,18,14
22,21,0.1,79,13,Patchy rain possible,2016,7,24,6,0,0,8,6
23,21,0.0,80,12,Partly cloudy,2016,7,24,6,0,0,5,5
0,20,0.0,81,11,Partly cloudy,2016,7,25,0,0,1,0,1
1,20,0.0,81,11,Partly cloudy,2016,7,25,0,0,1,0,3
2,20,0.1,81,12,Patchy rain possible,2016,7,25,0,0,1,0,0
3,19,0.1,81,13,Patchy rain possible,2016,7,25,0,0,1,0,0
4,20,0.1,79,12,Patchy rain possible,2016,7,25,0,0,1,0,0
5,21,0.0,78,11,Partly cloudy,2016,7,25,0,0,1,1,3
6,21,0.0,77,9,Partly cloudy,2016,7,25,0,0,1,13,6
7,22,0.0,73,10,Partly cloudy,2016,7,25,0,0,1,14,13
8,23,0.1,69,11,Patchy rain possible,2016,7,25,0,0,1,20,28
9,24,0.1,64,11,Patchy rain possible,2016,7,25,0,0,1,19,13
10,25,0.0,63,11,Patchy rain possible,2016,7,25,0,0,1,8,7
11,25,0.0,62,11,Partly cloudy,2016,7,25,0,0,1,5,6
12,26,0.0,61,11,Partly cloudy,2016,7,25,0,0,1,11,10
13,25,0.0,63,12,Partly cloudy,2016,7,25,0,0,1,7,7
14,25,0.6,65,13,Moderate or heavy rain shower,2016,7,25,0,0,1,12,11
15,25,0.8,67,14,Moderate or heavy rain shower,2016,7,25,0,0,1,9,11
16,24,0.4,72,13,Moderate or heavy rain shower,2016,7,25,0,0,1,16,13
17,23,0.0,76,12,Partly cloudy,2016,7,25,0,0,1,10,10
18,22,0.0,81,11,Partly cloudy,2016,7,25,0,0,1,2,10
19,21,0.0,82,11,Partly cloudy,2016,7,25,0,0,1,9,14
20,21,0.1,82,12,Patchy rain possible,2016,7,25,0,0,1,5,14
21,21,0.1,83,13,Patchy rain possible,2016,7,25,0,0,1,3,7
22,20,0.1,84,12,Patchy rain possible,2016,7,25,0,0,1,14,4
23,20,0.0,85,11,Partly cloudy,2016,7,25,0,0,1,3,2
0,20,0.0,87,10,Partly cloudy,2016,7,26,1,0,1,3,4
1,20,0.0,86,10,Partly cloudy,2016,7,26,1,0,1,3,0
2,19,0.0,86,10,Patchy rain possible,2016,7,26,1,0,1,0,0
3,19,0.0,86,10,Patchy rain possible,2016,7,26,1,0,1,0,0
4,20,0.0,83,9,Patchy rain possible,2016,7,26,1,0,1,0,0
5,21,0.0,81,9,Partly cloudy,2016,7,26,1,0,1,6,3
6,22,0.0,79,8,Partly cloudy,2016,7,26,1,0,1,21,6
7,23,0.0,73,9,Partly cloudy,2016,7,26,1,0,1,13,15
8,25,0.0,68,11,Patchy rain possible,2016,7,26,1,0,1,30,30
9,26,0.0,62,12,Patchy rain possible,2016,7,26,1,0,1,20,19
10,26,0.0,62,12,Patchy rain possible,2016,7,26,1,0,1,15,18
11,27,0.0,62,11,Partly cloudy,2016,7,26,1,0,1,10,12
12,27,0.0,61,10,Partly cloudy,2016,7,26,1,0,1,28,23
13,27,0.0,61,11,Partly cloudy,2016,7,26,1,0,1,22,24
14,27,0.2,61,13,Patchy rain possible,2016,7,26,1,0,1,8,11
15,27,0.2,61,14,Patchy rain possible,2016,7,26,1,0,1,17,14
16,26,0.1,66,13,Patchy rain possible,2016,7,26,1,0,1,14,11
17,25,0.0,72,12,Sunny,2016,7,26,1,0,1,37,53
18,24,0.0,77,11,Clear,2016,7,26,1,0,1,69,69
19,23,0.0,78,12,Clear,2016,7,26,1,0,1,37,47
20,23,0.2,80,12,Patchy rain possible,2016,7,26,1,0,1,33,29
21,22,0.2,81,13,Patchy rain possible,2016,7,26,1,0,1,22,27
22,22,0.1,83,12,Patchy rain possible,2016,7,26,1,0,1,20,10
23,21,0.0,85,11,Partly cloudy,2016,7,26,1,0,1,11,8
0,21,0.0,87,10,Partly cloudy,2016,7,27,2,0,1,4,2
1,21,0.0,87,10,Partly cloudy,2016,7,27,2,0,1,2,0
2,20,0.1,87,10,Patchy rain possible,2016,7,27,2,0,1,1,0
3,20,0.1,87,10,Patchy rain possible,2016,7,27,2,0,1,0,1
4,21,0.1,86,9,Patchy rain possible,2016,7,27,2,0,1,0,1
5,22,0.0,85,8,Partly cloudy,2016,7,27,2,0,1,3,3
6,22,0.0,83,8,Partly cloudy,2016,7,27,2,0,1,19,8
7,24,0.0,78,9,Partly cloudy,2016,7,27,2,0,1,33,25
8,25,0.2,72,10,Moderate rain at times,2016,7,27,2,0,1,38,36
9,26,0.3,66,11,Moderate rain at times,2016,7,27,2,0,1,23,18
10,26,0.1,66,10,Moderate rain at times,2016,7,27,2,0,1,6,4
11,27,0.0,65,10,Partly cloudy,2016,7,27,2,0,1,5,5
12,27,0.0,65,10,Partly cloudy,2016,7,27,2,0,1,11,14
13,27,0.0,65,11,Partly cloudy,2016,7,27,2,0,1,12,12
14,27,0.3,65,11,Moderate rain at times,2016,7,27,2,0,1,14,17
15,27,0.4,65,12,Moderate rain at times,2016,7,27,2,0,1,20,21
16,26,0.2,70,10,Moderate rain at times,2016,7,27,2,0,1,16,20
17,25,0.0,76,9,Partly cloudy,2016,7,27,2,0,1,44,48
18,24,0.0,81,8,Partly cloudy,2016,7,27,2,0,1,55,65
19,24,0.0,82,7,Partly cloudy,2016,7,27,2,0,1,41,40
20,24,0.0,83,7,Clear,2016,7,27,2,0,1,44,44
21,24,0.0,85,7,Clear,2016,7,27,2,0,1,20,20
22,24,0.0,85,7,Clear,2016,7,27,2,0,1,10,12
23,24,0.0,86,6,Clear,2016,7,27,2,0,1,9,5
